Time,root.InsectEPGRegularTrain.d0.s0
74547,2.3511
74548,2.3547
74549,2.3547
74550,2.3511
74551,2.3499
74552,2.3523
74553,2.3535
74554,2.3535
74555,2.3535
74556,2.3547
74557,2.3523
74558,2.356
74559,2.3535
74560,2.3535
74561,2.3547
74562,2.3523
74563,2.3523
74564,2.3523
74565,2.3547
74566,2.3547
74567,2.3511
74568,2.3511
74569,2.3511
74570,2.3547
74571,2.356
74572,2.3523
74573,2.3523
74574,2.3535
74575,2.3547
74576,2.3572
74577,2.3535
74578,2.3535
74579,2.356
74580,2.3547
74581,2.356
74582,2.356
74583,2.3535
74584,2.356
74585,2.356
74586,2.356
74587,2.3572
74588,2.3572
74589,2.3596
74590,2.3584
74591,2.3596
74592,2.3596
74593,2.3608
74594,2.3584
74595,2.3608
74596,2.3633
74597,2.3621
74598,2.3608
74599,2.3608
74600,2.3608
74601,2.3621
74602,2.3596
74603,2.3608
74604,2.3608
74605,2.3596
74606,2.3621
74607,2.3608
74608,2.3608
74609,2.3608
74610,2.3584
74611,2.3596
74612,2.3572
74613,2.3596
74614,2.3621
74615,2.3608
74616,2.3608
74617,2.3621
74618,2.3608
74619,2.3633
74620,2.3633
74621,2.3633
74622,2.3621
74623,2.3621
74624,2.3645
74625,2.3621
74626,2.3633
74627,2.3621
74628,2.3633
74629,2.3633
74630,2.3621
74631,2.3645
74632,2.3645
74633,2.3669
74634,2.3657
74635,2.3645
74636,2.3669
74637,2.3657
74638,2.3694
74639,2.3669
74640,2.3645
74641,2.3633
74642,2.3645
74643,2.3645
74644,2.3645
74645,2.3657
74646,2.3657
74647,2.3645
74648,2.3669
74649,2.3645
74650,2.3669
74651,2.3669
74652,2.3657
74653,2.3682
74654,2.3669
74655,2.3657
74656,2.3694
74657,2.3682
74658,2.3694
74659,2.3682
74660,2.3682
74661,2.3682
74662,2.3694
74663,2.3694
74664,2.3682
74665,2.3682
74666,2.3926
74667,2.4182
74668,2.3999
74669,2.3682
74670,2.3633
74671,2.3657
74672,2.3584
74673,2.3376
74674,2.3206
74675,2.312
74676,2.3108
74677,2.3083
74678,2.3083
74679,2.3071
74680,2.3047
74681,2.3059
74682,2.3035
74683,2.3035
74684,2.3035
74685,2.2974
74686,2.2986
74687,2.2974
74688,2.2974
74689,2.2974
74690,2.2974
74691,2.2986
74692,2.2961
74693,2.2961
74694,2.3364
74695,2.3669
74696,2.3474
74697,2.3486
74698,2.3474
74699,2.3462
74700,2.3376
74701,2.3242
74702,2.3108
74703,2.3132
74704,2.3096
74705,2.2961
74706,2.2937
74707,2.2876
74708,2.2876
74709,2.2852
74710,2.2827
74711,2.2839
74712,2.2839
74713,2.334
74714,2.3596
74715,2.3425
74716,2.3413
74717,2.3376
74718,2.3218
74719,2.3071
74720,2.2986
74721,2.2961
74722,2.2913
74723,2.2925
74724,2.2888
74725,2.29
74726,2.2888
74727,2.2864
74728,2.2876
74729,2.2852
74730,2.2876
74731,2.3364
74732,2.3572
74733,2.3364
74734,2.3279
74735,2.3376
74736,2.3376
74737,2.3218
74738,2.3071
74739,2.2986
74740,2.2974
74741,2.2937
74742,2.29
74743,2.29
74744,2.2888
74745,2.2864
74746,2.2864
74747,2.2839
74748,2.2827
74749,2.2852
74750,2.2839
74751,2.2839
74752,2.2839
74753,2.2827
74754,2.2815
74755,2.2791
74756,2.3291
74757,2.3584
74758,2.3413
74759,2.3279
74760,2.3254
74761,2.3157
74762,2.3157
74763,2.3083
74764,2.2974
74765,2.2876
74766,2.2791
74767,2.2791
74768,2.2791
74769,2.2742
74770,2.2717
74771,2.2742
74772,2.2729
74773,2.2717
74774,2.2705
74775,2.2693
74776,2.2717
74777,2.2705
74778,2.2705
74779,2.2668
74780,2.2656
74781,2.2681
74782,2.2681
74783,2.2681
74784,2.2681
74785,2.2668
74786,2.2656
74787,2.2974
74788,2.3401
74789,2.3291
74790,2.2937
74791,2.2839
74792,2.2778
74793,2.2583
74794,2.2485
74795,2.2485
74796,2.2461
74797,2.2461
74798,2.2473
74799,2.2485
74800,2.251
74801,2.2534
74802,2.251
74803,2.2522
74804,2.2607
74805,2.2571
74806,2.2522
74807,2.2485
74808,2.2522
74809,2.251
74810,2.2461
74811,2.2522
74812,2.251
74813,2.251
74814,2.2449
74815,2.2839
74816,2.3242
74817,2.3035
74818,2.2803
74819,2.2827
74820,2.2778
74821,2.2791
74822,2.2632
74823,2.2522
74824,2.2437
74825,2.2412
74826,2.2412
74827,2.24
74828,2.24
74829,2.2363
74830,2.2339
74831,2.2351
74832,2.2363
74833,2.2339
74834,2.2327
74835,2.2363
74836,2.2852
74837,2.3083
74838,2.2803
74839,2.2668
74840,2.2522
74841,2.2375
74842,2.2278
74843,2.2278
74844,2.2424
74845,2.2363
74846,2.229
74847,2.2278
74848,2.2266
74849,2.2266
74850,2.2253
74851,2.2253
74852,2.2278
74853,2.2253
74854,2.2253
74855,2.2241
74856,2.2278
74857,2.2278
74858,2.2278
74859,2.2253
74860,2.2217
74861,2.2253
74862,2.229
74863,2.2253
74864,2.2229
74865,2.2241
74866,2.2241
74867,2.2266
74868,2.2253
74869,2.2253
74870,2.2266
74871,2.2278
74872,2.2302
74873,2.2327
74874,2.229
74875,2.2278
74876,2.2266
74877,2.2266
74878,2.2278
74879,2.2266
74880,2.2266
74881,2.2241
74882,2.2253
74883,2.2266
74884,2.2278
74885,2.2241
74886,2.2229
74887,2.2241
74888,2.2241
74889,2.2241
74890,2.2217
74891,2.2241
74892,2.2229
74893,2.2241
74894,2.2217
74895,2.2217
74896,2.2217
74897,2.2241
74898,2.2241
74899,2.2229
74900,2.2217
74901,2.2241
74902,2.2241
74903,2.2241
74904,2.2229
74905,2.2217
74906,2.2241
74907,2.2229
74908,2.2217
74909,2.2229
74910,2.2241
74911,2.2229
74912,2.2192
74913,2.2217
74914,2.2205
74915,2.2241
74916,2.2192
74917,2.2205
74918,2.2229
74919,2.2217
74920,2.2229
74921,2.2205
74922,2.2217
74923,2.2217
74924,2.2217
74925,2.2205
74926,2.2229
74927,2.2217
74928,2.2217
74929,2.2192
74930,2.2229
74931,2.2217
74932,2.2217
74933,2.2229
74934,2.2241
74935,2.2217
74936,2.2205
74937,2.2253
74938,2.2241
74939,2.2229
74940,2.2241
74941,2.2192
74942,2.2205
74943,2.2241
74944,2.2205
74945,2.2205
74946,2.2229
74947,2.2229
74948,2.2266
74949,2.2229
74950,2.2229
74951,2.2241
74952,2.2217
74953,2.2217
74954,2.2217
74955,2.2229
74956,2.2217
74957,2.2229
74958,2.2205
74959,2.2229
74960,2.2241
74961,2.2205
74962,2.2217
74963,2.2229
74964,2.2229
74965,2.2217
74966,2.2217
74967,2.2217
74968,2.2229
74969,2.2229
74970,2.2217
74971,2.2205
74972,2.2229
74973,2.2217
74974,2.2229
74975,2.2217
74976,2.2217
74977,2.2205
74978,2.2241
74979,2.2205
74980,2.218
74981,2.2192
74982,2.2217
74983,2.2241
74984,2.2217
74985,2.2192
74986,2.2205
74987,2.2241
74988,2.2229
74989,2.2253
74990,2.2205
74991,2.2205
74992,2.2241
74993,2.2241
74994,2.2229
74995,2.2229
74996,2.2266
74997,2.2241
74998,2.2205
74999,2.2217
75000,2.2229
75001,2.2241
75002,2.2217
75003,2.2229
75004,2.2229
75005,2.2229
75006,2.2253
75007,2.2217
75008,2.2229
75009,2.2253
75010,2.2229
75011,2.2253
75012,2.2278
75013,2.2266
75014,2.2278
75015,2.229
75016,2.2327
75017,2.2314
75018,2.2278
75019,2.2266
75020,2.2278
75021,2.2302
75022,2.2412
75023,2.2388
75024,2.2339
75025,2.2241
75026,2.2217
75027,2.2192
75028,2.218
75029,2.2205
75030,2.2156
75031,2.2144
75032,2.2156
75033,2.2144
75034,2.2192
75035,2.2168
75036,2.2144
75037,2.2156
75038,2.2144
75039,2.2168
75040,2.2168
75041,2.2217
75042,2.2656
75043,2.2729
75044,2.2485
75045,2.2266
75046,2.2156
75047,2.2119
75048,2.218
75049,2.2046
75050,2.196
75051,2.1973
75052,2.1924
75053,2.1948
75054,2.1936
75055,2.1936
75056,2.1899
75057,2.1887
75058,2.1899
75059,2.1936
75060,2.1899
75061,2.1924
75062,2.1899
75063,2.1936
75064,2.1936
75065,2.1948
75066,2.1912
75067,2.1899
75068,2.1887
75069,2.1936
75070,2.1924
75071,2.1887
75072,2.1887
75073,2.1887
75074,2.1887
75075,2.1875
75076,2.1851
75077,2.1899
75078,2.1924
75079,2.1912
75080,2.1887
75081,2.1887
75082,2.1887
75083,2.1912
75084,2.1924
75085,2.1863
75086,2.1887
75087,2.1936
75088,2.1912
75089,2.1912
75090,2.1912
75091,2.1899
75092,2.1948
75093,2.1936
75094,2.196
75095,2.1899
75096,2.1875
75097,2.1887
75098,2.1875
75099,2.1924
75100,2.1912
75101,2.1887
75102,2.1924
75103,2.1924
75104,2.1936
75105,2.1899
75106,2.1899
75107,2.1912
75108,2.1912
75109,2.1936
75110,2.1899
75111,2.1912
75112,2.1899
75113,2.1924
75114,2.1936
75115,2.1924
75116,2.1936
75117,2.1936
75118,2.1899
75119,2.196
75120,2.1924
75121,2.1948
75122,2.1936
75123,2.1912
75124,2.1924
75125,2.4902
75126,2.4866
75127,2.489
75128,2.4915
75129,2.4915
75130,2.4915
75131,2.4915
75132,2.4866
75133,2.4878
75134,2.4902
75135,2.489
75136,2.4878
75137,2.4902
75138,2.489
75139,2.4902
75140,2.4902
75141,2.489
75142,2.4915
75143,2.4915
75144,2.489
75145,2.4902
75146,2.4915
75147,2.4915
75148,2.4915
75149,2.4927
75150,2.4915
75151,2.4915
75152,2.4915
75153,2.4927
75154,2.4951
75155,2.4963
75156,2.4963
75157,2.4963
75158,2.4951
75159,2.4976
75160,2.5
75161,2.5
75162,2.4988
75163,2.5
75164,2.5
75165,2.4988
75166,2.5012
75167,2.5012
75168,2.5
75169,2.5
75170,2.5
75171,2.5012
75172,2.5
75173,2.5024
75174,2.5012
75175,2.5037
75176,2.5037
75177,2.5037
75178,2.5024
75179,2.5037
75180,2.5024
75181,2.5049
75182,2.5061
75183,2.5073
75184,2.5073
75185,2.5073
75186,2.5073
75187,2.5061
75188,2.5073
75189,2.5049
75190,2.5061
75191,2.5098
75192,2.5098
75193,2.5122
75194,2.511
75195,2.5098
75196,2.5085
75197,2.5098
75198,2.5122
75199,2.5122
75200,2.5134
75201,2.5122
75202,2.5146
75203,2.511
75204,2.511
75205,2.5085
75206,2.5098
75207,2.5085
75208,2.5085
75209,2.5073
75210,2.5061
75211,2.5049
75212,2.5049
75213,2.5061
75214,2.5085
75215,2.5061
75216,2.5049
75217,2.5049
75218,2.5061
75219,2.5073
75220,2.5061
75221,2.5061
75222,2.5061
75223,2.5073
75224,2.5098
75225,2.5073
75226,2.5085
75227,2.5134
75228,2.511
75229,2.5122
75230,2.511
75231,2.5098
75232,2.511
75233,2.5098
75234,2.511
75235,2.511
75236,2.5085
75237,2.5122
75238,2.5098
75239,2.5098
75240,2.5085
75241,2.5098
75242,2.5085
75243,2.5073
75244,2.5098
75245,2.511
75246,2.511
75247,2.511
75248,2.5098
75249,2.5122
75250,2.511
75251,2.5098
75252,2.5122
75253,2.511
75254,2.511
75255,2.511
75256,2.5085
75257,2.5085
75258,2.511
75259,2.5098
75260,2.5098
75261,2.5085
75262,2.511
75263,2.5122
75264,2.511
75265,2.511
75266,2.5085
75267,2.5085
75268,2.5098
75269,2.511
75270,2.5085
75271,2.5085
75272,2.5098
75273,2.5098
75274,2.511
75275,2.5085
75276,2.511
75277,2.5134
75278,2.5122
75279,2.511
75280,2.511
75281,2.5098
75282,2.5122
75283,2.5134
75284,2.5146
75285,2.5195
75286,2.5171
75287,2.5159
75288,2.5183
75289,2.5195
75290,2.5183
75291,2.5195
75292,2.522
75293,2.522
75294,2.5195
75295,2.5183
75296,2.5195
75297,2.5208
75298,2.5195
75299,2.5195
75300,2.5195
75301,2.522
75302,2.5232
75303,2.5208
75304,2.5208
75305,2.5195
75306,2.5195
75307,2.5232
75308,2.5232
75309,2.522
75310,2.5195
75311,2.5183
75312,2.5183
75313,2.5183
75314,2.5183
75315,2.522
75316,2.5195
75317,2.5232
75318,2.522
75319,2.522
75320,2.5232
75321,2.5256
75322,2.5244
75323,2.5244
75324,2.5269
75325,2.5256
75326,2.5232
75327,2.5244
75328,2.5232
75329,2.5256
75330,2.5232
75331,2.5244
75332,2.5244
75333,2.5244
75334,2.5281
75335,2.5244
75336,2.5244
75337,2.5256
75338,2.5244
75339,2.5256
75340,2.5269
75341,2.5244
75342,2.5256
75343,2.5281
75344,2.5293
75345,2.5269
75346,2.5269
75347,2.5269
75348,2.5256
75349,2.5281
75350,2.5244
75351,2.5281
75352,2.5281
75353,2.5281
75354,2.5293
75355,2.5281
75356,2.5256
75357,2.5293
75358,2.5281
75359,2.5305
75360,2.5281
75361,2.5281
75362,2.533
75363,2.5305
75364,2.5317
75365,2.5305
75366,2.5305
75367,2.5305
75368,2.5293
75369,2.5317
75370,2.5305
75371,2.5317
75372,2.5342
75373,2.5342
75374,2.5317
75375,2.5305
75376,2.5305
75377,2.5305
75378,2.5293
75379,2.5305
75380,2.533
75381,2.5305
75382,2.533
75383,2.5293
75384,2.5305
75385,2.5305
75386,2.5256
75387,2.5305
75388,2.5305
75389,2.5317
75390,2.5305
75391,2.5293
75392,2.5342
75393,2.55
75394,2.5549
75395,2.5281
75396,2.5
75397,2.4951
75398,2.4988
75399,2.5
75400,2.5024
75401,2.5
75402,2.4951
75403,2.4902
75404,2.4841
75405,2.4805
75406,2.4792
75407,2.478
75408,2.4756
75409,2.4792
75410,2.4792
75411,2.5012
75412,2.5183
75413,2.4927
75414,2.5012
75415,2.5085
75416,2.5061
75417,2.5
75418,2.4976
75419,2.4841
75420,2.4878
75421,2.5037
75422,2.4951
75423,2.4817
75424,2.4768
75425,2.4731
75426,2.4695
75427,2.4707
75428,2.4683
75429,2.4731
75430,2.4976
75431,2.5085
75432,2.5073
75433,2.5208
75434,2.5183
75435,2.5232
75436,2.5208
75437,2.5122
75438,2.5
75439,2.4878
75440,2.4829
75441,2.4768
75442,2.4792
75443,2.4756
75444,2.4756
75445,2.4756
75446,2.4744
75447,2.4707
75448,2.4683
75449,2.4683
75450,2.4719
75451,2.4951
75452,2.5037
75453,2.4951
75454,2.5
75455,2.5134
75456,2.511
75457,2.489
75458,2.4768
75459,2.4792
75460,2.4817
75461,2.478
75462,2.4768
75463,2.4731
75464,2.4768
75465,2.478
75466,2.4792
75467,2.4792
75468,2.4805
75469,2.4805
75470,2.4792
75471,2.478
75472,2.5049
75473,2.5183
75474,2.5098
75475,2.5073
75476,2.5098
75477,2.5024
75478,2.4756
75479,2.467
75480,2.467
75481,2.4658
75482,2.467
75483,2.4695
75484,2.4707
75485,2.4695
75486,2.4707
75487,2.4719
75488,2.4695
75489,2.4731
75490,2.4719
75491,2.4719
75492,2.4744
75493,2.4731
75494,2.4731
75495,2.4719
75496,2.4744
75497,2.4756
75498,2.4744
75499,2.4744
75500,2.4854
75501,2.5122
75502,2.4963
75503,2.4768
75504,2.4744
75505,2.4731
75506,2.467
75507,2.4548
75508,2.4426
75509,2.439
75510,2.4426
75511,2.4414
75512,2.4426
75513,2.439
75514,2.4426
75515,2.4426
75516,2.4426
75517,2.4451
75518,2.4438
75519,2.4475
75520,2.4487
75521,2.4487
75522,2.4524
75523,2.4512
75524,2.4524
75525,2.4536
75526,2.4548
75527,2.4548
75528,2.4512
75529,2.4512
75530,2.4536
75531,2.4548
75532,2.4536
75533,2.4512
75534,2.4524
75535,2.4536
75536,2.4536
75537,2.4585
75538,2.4548
75539,2.4548
75540,2.4573
75541,2.4597
75542,2.4597
75543,2.4536
75544,2.4573
75545,2.4548
75546,2.4548
75547,2.4561
75548,2.4573
75549,2.4573
75550,2.4573
75551,2.4561
75552,2.4597
75553,2.4597
75554,2.4585
75555,2.4573
75556,2.4573
75557,2.4597
75558,2.4585
75559,2.4573
75560,2.4548
75561,2.4561
75562,2.4573
75563,2.4573
75564,2.4548
75565,2.4573
75566,2.4548
75567,2.4585
75568,2.4548
75569,2.4548
75570,2.4548
75571,2.4561
75572,2.4536
75573,2.4561
75574,2.4561
75575,2.4561
75576,2.4548
75577,2.4573
75578,2.4524
75579,2.4536
75580,2.4548
75581,2.4573
75582,2.4573
75583,2.4561
75584,2.4561
75585,2.4548
75586,2.4548
75587,2.4561
75588,2.4548
75589,2.4561
75590,2.4561
75591,2.4548
75592,2.4597
75593,2.4536
75594,2.4548
75595,2.4561
75596,2.4548
75597,2.4524
75598,2.4548
75599,2.4512
75600,2.4512
75601,2.45
75602,2.4512
75603,2.4475
75604,2.4463
75605,2.4487
75606,2.4487
75607,2.4475
75608,2.4451
75609,2.4451
75610,2.45
75611,2.4451
75612,2.4451
75613,2.4438
75614,2.4438
75615,2.4451
75616,2.4438
75617,2.4463
75618,2.4438
75619,2.4426
75620,2.4438
75621,2.4426
75622,2.4414
75623,2.4402
75624,2.4426
75625,2.439
75626,2.4426
75627,2.4438
75628,2.4426
75629,2.4438
75630,2.4426
75631,2.4463
75632,2.4438
75633,2.4402
75634,2.4438
75635,2.4426
75636,2.4402
75637,2.4426
75638,2.4414
75639,2.4414
75640,2.4438
75641,2.4426
75642,2.4426
75643,2.4414
75644,2.4414
75645,2.4414
75646,2.4414
75647,2.4414
75648,2.4426
75649,2.4402
75650,2.4414
75651,2.4426
75652,2.4438
75653,2.4414
75654,2.4426
75655,2.4402
75656,2.4414
75657,2.4414
75658,2.4402
75659,2.4402
75660,2.4402
75661,2.4402
75662,2.4402
75663,2.4402
75664,2.4402
75665,2.4402
75666,2.4402
75667,2.4426
75668,2.4414
75669,2.439
75670,2.4402
75671,2.439
75672,2.4377
75673,2.4402
75674,2.4402
75675,2.4414
75676,2.4414
75677,2.4414
75678,2.4414
75679,2.4414
75680,2.4426
75681,2.4426
75682,2.4426
75683,2.4426
75684,2.4426
75685,2.4414
75686,2.4426
75687,2.4414
75688,2.4414
75689,2.4402
75690,2.4414
75691,2.4426
75692,2.4426
75693,2.4438
75694,2.4438
75695,2.4451
75696,2.4426
75697,2.4451
75698,2.4438
75699,2.4451
75700,2.4438
75701,2.4438
75702,2.4451
75703,2.4414
75704,2.4426
75705,2.4414
75706,2.4438
75707,2.4426
75708,2.4426
75709,2.4414
75710,2.4414
75711,2.4414
75712,2.4438
75713,2.4402
75714,2.4426
75715,2.4426
75716,2.4414
75717,2.4438
75718,2.4426
75719,2.4426
75720,2.4451
75721,2.4438
75722,2.4438
75723,2.4426
75724,2.4402
75725,2.4414
75726,2.406
75727,2.4097
75728,2.4084
75729,2.4072
75730,2.4097
75731,2.4109
75732,2.4121
75733,2.4109
75734,2.4097
75735,2.4121
75736,2.4084
75737,2.4133
75738,2.4121
75739,2.4084
75740,2.4121
75741,2.4109
75742,2.4133
75743,2.4133
75744,2.4121
75745,2.4133
75746,2.4109
75747,2.4121
75748,2.4121
75749,2.4133
75750,2.4146
75751,2.4133
75752,2.4146
75753,2.4133
75754,2.4133
75755,2.4158
75756,2.4146
75757,2.4158
75758,2.417
75759,2.4158
75760,2.4194
75761,2.4158
75762,2.417
75763,2.417
75764,2.4158
75765,2.4158
75766,2.417
75767,2.4182
75768,2.4219
75769,2.417
75770,2.4194
75771,2.417
75772,2.417
75773,2.4146
75774,2.4121
75775,2.4158
75776,2.4158
75777,2.4158
75778,2.4158
75779,2.417
75780,2.4182
75781,2.4194
75782,2.4182
75783,2.4182
75784,2.4182
75785,2.4194
75786,2.417
75787,2.4194
75788,2.4158
75789,2.417
75790,2.4219
75791,2.4194
75792,2.4207
75793,2.4182
75794,2.4182
75795,2.4194
75796,2.4194
75797,2.4207
75798,2.4194
75799,2.4194
75800,2.4207
75801,2.4194
75802,2.4207
75803,2.4182
75804,2.4194
75805,2.4243
75806,2.4219
75807,2.4207
75808,2.4194
75809,2.4219
75810,2.4219
75811,2.4219
75812,2.4231
75813,2.4207
75814,2.4207
75815,2.4231
75816,2.4231
75817,2.4219
75818,2.4207
75819,2.4207
75820,2.4231
75821,2.4243
75822,2.4243
75823,2.4231
75824,2.4207
75825,2.4231
75826,2.4231
75827,2.4243
75828,2.4243
75829,2.4255
75830,2.4268
75831,2.428
75832,2.428
75833,2.4268
75834,2.4268
75835,2.4292
75836,2.4292
75837,2.4292
75838,2.428
75839,2.4268
75840,2.4304
75841,2.4329
75842,2.4329
75843,2.4329
75844,2.4316
75845,2.4304
75846,2.4316
75847,2.4329
75848,2.4304
75849,2.428
75850,2.4341
75851,2.4341
75852,2.4341
75853,2.4292
75854,2.4329
75855,2.4341
75856,2.4353
75857,2.4377
75858,2.4365
75859,2.4377
75860,2.4414
75861,2.4438
75862,2.4426
75863,2.4402
75864,2.4414
75865,2.4414
75866,2.4426
75867,2.4426
75868,2.4402
75869,2.4414
75870,2.4451
75871,2.4426
75872,2.4438
75873,2.4426
75874,2.4414
75875,2.4426
75876,2.4451
75877,2.4451
75878,2.4414
75879,2.439
75880,2.4438
75881,2.4438
75882,2.4438
75883,2.4426
75884,2.4426
75885,2.4438
75886,2.4414
75887,2.4438
75888,2.4426
75889,2.4426
75890,2.4438
75891,2.4658
75892,2.4817
75893,2.4683
75894,2.4243
75895,2.4097
75896,2.406
75897,2.4023
75898,2.3987
75899,2.3914
75900,2.3877
75901,2.3792
75902,2.3633
75903,2.3511
75904,2.3462
75905,2.3438
75906,2.3401
75907,2.3376
75908,2.3328
75909,2.3328
75910,2.334
75911,2.3303
75912,2.3572
75913,2.3865
75914,2.3755
75915,2.3755
75916,2.3792
75917,2.3792
75918,2.3755
75919,2.356
75920,2.3438
75921,2.3364
75922,2.3315
75923,2.3291
75924,2.3291
75925,2.323
75926,2.3206
75927,2.3218
75928,2.3645
75929,2.3804
75930,2.3694
75931,2.3779
75932,2.3804
75933,2.3804
75934,2.3743
75935,2.3584
75936,2.345
75937,2.3364
75938,2.3291
75939,2.3242
75940,2.323
75941,2.3206
75942,2.3181
75943,2.3169
75944,2.3108
75945,2.3462
75946,2.3779
75947,2.3682
75948,2.3706
75949,2.3682
75950,2.3767
75951,2.3706
75952,2.3499
75953,2.3389
75954,2.3315
75955,2.3291
75956,2.3242
75957,2.3242
75958,2.3218
75959,2.3181
75960,2.3193
75961,2.3169
75962,2.3169
75963,2.3132
75964,2.3096
75965,2.3157
75966,2.3572
75967,2.3743
75968,2.3608
75969,2.3547
75970,2.3535
75971,2.3352
75972,2.3181
75973,2.3071
75974,2.3047
75975,2.3096
75976,2.3108
75977,2.3035
75978,2.3022
75979,2.2998
75980,2.2974
75981,2.2961
75982,2.2961
75983,2.2961
75984,2.2961
75985,2.2937
75986,2.2949
75987,2.2937
75988,2.3291
75989,2.3474
75990,2.3267
75991,2.3218
75992,2.323
75993,2.3218
75994,2.3035
75995,2.29
75996,2.2876
75997,2.2803
75998,2.2778
75999,2.2778
76000,2.2791
76001,2.2803
76002,2.2815
76003,2.2815
76004,2.2766
76005,2.2766
76006,2.2766
76007,2.2742
76008,2.2791
76009,2.2766
76010,2.2754
76011,2.2815
76012,2.2778
76013,2.2778
76014,2.2754
76015,2.2778
76016,2.2791
76017,2.2778
76018,2.2766
76019,2.2766
76020,2.2766
76021,2.2766
76022,2.2742
76023,2.2754
76024,2.2766
76025,2.2754
76026,2.2754
76027,2.2766
76028,2.2754
76029,2.2742
76030,2.2742
76031,2.2766
76032,2.2754
76033,2.2729
76034,2.2742
76035,2.2729
76036,2.2742
76037,2.2742
76038,2.2717
76039,2.2705
76040,2.2717
76041,2.2717
76042,2.2693
76043,2.2705
76044,2.2705
76045,2.2705
76046,2.2717
76047,2.2705
76048,2.2705
76049,2.2705
76050,2.2705
76051,2.2693
76052,2.2693
76053,2.2705
76054,2.2705
76055,2.2754
76056,2.2717
76057,2.2742
76058,2.2729
76059,2.2705
76060,2.2729
76061,2.2729
76062,2.2742
76063,2.2742
76064,2.2754
76065,2.2742
76066,2.2742
76067,2.2754
76068,2.2717
76069,2.2717
76070,2.2717
76071,2.2742
76072,2.2742
76073,2.2717
76074,2.2754
76075,2.2742
76076,2.2717
76077,2.2705
76078,2.2693
76079,2.2729
76080,2.2742
76081,2.2717
76082,2.2729
76083,2.2705
76084,2.2742
76085,2.2705
76086,2.2742
76087,2.2717
76088,2.2717
76089,2.2717
76090,2.2742
76091,2.2729
76092,2.2729
76093,2.2717
76094,2.2729
76095,2.2742
76096,2.2717
76097,2.2717
76098,2.2717
76099,2.2742
76100,2.2742
76101,2.2717
76102,2.2705
76103,2.2717
76104,2.2717
76105,2.2729
76106,2.2705
76107,2.2729
76108,2.2717
76109,2.2705
76110,2.2717
76111,2.2705
76112,2.2693
76113,2.2693
76114,2.2705
76115,2.2717
76116,2.2668
76117,2.2693
76118,2.2668
76119,2.2693
76120,2.2705
76121,2.2693
76122,2.2693
76123,2.2693
76124,2.2705
76125,2.2705
76126,2.2717
76127,2.2693
76128,2.2693
76129,2.2693
76130,2.2681
76131,2.2681
76132,2.2693
76133,2.2705
76134,2.2717
76135,2.2693
76136,2.2681
76137,2.2681
76138,2.2705
76139,2.2717
76140,2.2717
76141,2.2705
76142,2.2681
76143,2.2668
76144,2.2693
76145,2.2681
76146,2.2717
76147,2.2681
76148,2.2693
76149,2.2693
76150,2.2693
76151,2.2729
76152,2.2717
76153,2.2681
76154,2.2705
76155,2.2705
76156,2.2705
76157,2.2693
76158,2.2681
76159,2.2668
76160,2.2693
76161,2.2717
76162,2.2705
76163,2.2717
76164,2.2729
76165,2.2754
76166,2.2729
76167,2.2754
76168,2.2717
76169,2.2766
76170,2.2729
76171,2.2729
76172,2.2729
76173,2.2729
76174,2.2754
76175,2.2766
76176,2.2754
76177,2.2742
76178,2.2754
76179,2.2729
76180,2.2729
76181,2.2754
76182,2.2754
76183,2.2754
76184,2.2766
76185,2.2754
76186,2.2742
76187,2.2729
76188,2.2742
76189,2.2766
76190,2.2742
76191,2.2766
76192,2.2754
76193,2.2729
76194,2.2766
76195,2.2754
76196,2.2766
76197,2.2754
76198,2.2742
76199,2.2778
76200,2.2766
76201,2.2766
76202,2.2754
76203,2.2742
76204,2.2803
76205,2.2766
76206,2.2803
76207,2.2815
76208,2.2852
76209,2.2827
76210,2.2803
76211,2.2815
76212,2.2827
76213,2.2827
76214,2.2839
76215,2.2803
76216,2.2827
76217,2.2827
76218,2.2839
76219,2.2839
76220,2.2852
76221,2.2827
76222,2.2827
76223,2.2803
76224,2.2852
76225,2.2839
76226,2.2839
76227,2.2827
76228,2.2852
76229,2.2839
76230,2.2876
76231,2.2876
76232,2.2852
76233,2.2839
76234,2.2864
76235,2.2827
76236,2.2864
76237,2.2839
76238,2.2864
76239,2.2864
76240,2.2852
76241,2.2864
76242,2.2864
76243,2.2839
76244,2.2839
76245,2.2852
76246,2.2852
76247,2.2852
76248,2.2839
76249,2.2827
76250,2.2864
76251,2.2852
76252,2.2852
76253,2.2852
76254,2.2876
76255,2.2839
76256,2.2864
76257,2.2839
76258,2.2815
76259,2.2839
76260,2.2852
76261,2.2852
76262,2.2815
76263,2.2852
76264,2.2839
76265,2.2864
76266,2.2876
76267,2.2839
76268,2.2852
76269,2.2864
76270,2.2864
76271,2.2864
76272,2.2876
76273,2.2864
76274,2.2888
76275,2.2876
76276,2.2864
76277,2.2888
76278,2.2864
76279,2.2876
76280,2.2864
76281,2.2876
76282,2.2876
76283,2.2852
76284,2.2876
76285,2.2864
76286,2.2888
76287,2.2876
76288,2.2852
76289,2.2876
76290,2.2852
76291,2.2888
76292,2.2913
76293,2.2888
76294,2.2876
76295,2.2888
76296,2.2876
76297,2.2888
76298,2.2888
76299,2.2913
76300,2.29
76301,2.29
76302,2.2876
76303,2.29
76304,2.2913
76305,2.29
76306,2.29
76307,2.2888
76308,2.2925
76309,2.29
