Time,root.Wine.d0.s0
11927,-1.7496329
11928,-1.7753466
11929,-1.8010603
11930,-1.822784
11931,-1.8414042
11932,-1.8613545
11933,-1.8782014
11934,1.6630421
11935,1.5274933
11936,1.40626
11937,1.2935264
11938,1.1888453
11939,1.089085
11940,0.99200885
11941,0.8980642
11942,0.80769839
11943,0.72001672
11944,0.63815067
11945,0.56478437
11946,0.49589163
11947,0.43102509
11948,0.37152681
11949,0.31516002
11950,0.26550356
11951,0.22300479
11952,0.18542693
11953,0.15321734
11954,0.12324452
11955,0.092824349
11956,0.067325087
11957,0.049878223
11958,0.038246981
11959,0.028405161
11960,0.016326563
11961,0.0073794535
11962,0.0096162309
11963,0.025721028
11964,0.058825333
11965,0.11653419
11966,0.20824206
11967,0.34692226
11968,0.55583726
11969,0.89224858
11970,1.4156545
11971,2.033005
11972,2.2584722
11973,1.7323822
11974,0.9924562
11975,0.47755005
11976,0.21226826
11977,0.10356088
11978,0.08969286
11979,0.14337552
11980,0.25029347
11981,0.38360541
11982,0.47576063
11983,0.43415657
11984,0.25253025
11985,0.038694337
11986,-0.12324834
11987,-0.2221139
11988,-0.27803334
11989,-0.30934822
11990,-0.32992657
11991,-0.3487155
11992,-0.36929385
11993,-0.38942485
11994,-0.41223998
11995,-0.4381866
11996,-0.46368586
11997,-0.48605363
11998,-0.50215843
11999,-0.51200025
12000,-0.51915794
12001,-0.52810505
12002,-0.54242042
12003,-0.55807786
12004,-0.56970911
12005,-0.57686679
12006,-0.58089299
12007,-0.58357713
12008,-0.58447184
12009,-0.58402448
12010,-0.58089299
12011,-0.57507737
12012,-0.56747233
12013,-0.55897257
12014,-0.55136753
12015,-0.54510455
12016,-0.540631
12017,-0.5366048
12018,-0.53078918
12019,-0.52497356
12020,-0.51915794
12021,-0.51289496
12022,-0.50663198
12023,-0.50036901
12024,-0.49321132
12025,-0.48426421
12026,-0.47263297
12027,-0.45697553
12028,-0.43639717
12029,-0.41134527
12030,-0.38360923
12031,-0.36303088
12032,-0.36258352
12033,-0.37913567
12034,-0.39747725
12035,-0.4100032
12036,-0.41581882
12037,-0.41537147
12038,-0.41089791
12039,-0.40284551
12040,-0.39166163
12041,-0.38003039
12042,-0.3688465
12043,-0.35989939
12044,-0.35363641
12045,-0.35050492
12046,-0.3527417
12047,-0.35989939
12048,-0.37466212
12049,-0.39255634
12050,-0.40821378
12051,-0.42252916
12052,-0.43281833
12053,-0.43639717
12054,-0.4341604
12055,-0.42431858
12056,-0.39926667
12057,-0.34737344
12058,-0.28832251
12059,-0.25074465
12060,-0.23195572
12061,-0.24045548
12062,-0.25745499
12063,-0.26729681
12064,-0.26371796
12065,-0.25119201
12066,-0.23777135
12067,-0.22882424
12068,-0.22658746
12069,-0.23732399
12070,-0.25387614
12071,-0.27669127
12072,-0.30666409
12073,-0.33440013
12074,-0.35855732
12075,-0.35989939
12076,-0.33574219
12077,-0.29458549
12078,-0.27803334
12079,-0.34424195
12080,-0.41492411
12081,-0.47218561
12082,-0.50797405
12083,-0.52989447
12084,-0.53749951
12085,-0.53213125
12086,-0.53302596
12087,-0.54823604
12088,-0.56791968
12089,-0.57686679
12090,-0.57955093
12091,-0.57149853
12092,-0.56210406
12093,-0.54913075
12094,-0.53034182
12095,-0.51378967
12096,-0.49813223
12097,-0.48113272
12098,-0.46055437
12099,-0.43550246
12100,-0.405977
12101,-0.36795179
12102,-0.33305806
12103,-0.29100665
12104,-0.24090283
12105,-0.17827307
12106,-0.1035647
12107,-0.047197914
12108,0.041825825
12109,0.12682336
12110,0.24492521
12111,0.35900085
12112,0.49052336
12113,0.6368086
12114,0.80277748
12115,0.98932472
12116,1.1964503
12117,1.420128
12118,1.6710945
12119,1.9135611
12120,2.1609487
12121,2.4333882
12122,2.6476715
12123,2.8762701
12124,3.0109241
12125,3.0775801
12126,3.1397625
12127,3.1200788
12128,2.9518732
12129,2.7957461
12130,2.6015938
12131,2.491097
12132,2.2830767
12133,2.0602937
12134,1.8151429
12135,1.5579135
12136,1.3172363
12137,1.0864009
12138,0.7915936
12139,0.58267859
12140,0.38986838
12141,0.16753271
12142,-0.058829156
12143,-0.23240308
12144,-0.40016138
12145,-0.53973629
12146,-0.69317922
12147,-0.83633297
12148,-0.93475117
12149,-1.0354062
12150,-1.1266667
12151,-1.2331373
12152,-1.3087403
12153,-1.3865802
12154,-1.4501047
12155,-1.5176554
12156,-1.5677592
12157,-1.6138368
12158,-1.658125
12159,-1.6957028
12160,-1.7301492
12161,-1.7668323
12162,-1.792779
12163,-1.8178309
12164,-1.8401986
12165,-1.8589876
12166,-1.8786712
12167,-1.8956707
12168,1.6666459
12169,1.5301989
12170,1.4080676
12171,1.2957784
12172,1.1897524
12173,1.0899895
12174,0.99246338
12175,0.89896361
12176,0.80904278
12177,0.72091142
12178,0.63859583
12179,0.56433285
12180,0.49633302
12181,0.43146476
12182,0.3706228
12183,0.31425452
12184,0.26593885
12185,0.22343895
12186,0.18586009
12187,0.15320228
12188,0.1227813
12189,0.09280769
12190,0.066860385
12191,0.048518325
12192,0.037781509
12193,0.028386795
12194,0.016755245
12195,0.0069131635
12196,0.0078078981
12197,0.023465755
12198,0.056570937
12199,0.11472869
12200,0.20822846
12201,0.34646496
12202,0.55493814
12203,0.89001627
12204,1.4120939
12205,2.0281187
12206,2.2500129
12207,1.7252511
12208,0.98933181
12209,0.47620149
12210,0.21136003
12211,0.10264977
12212,0.088334017
12213,0.14157073
12214,0.24849152
12215,0.38091225
12216,0.47306992
12217,0.43191212
12218,0.25072836
12219,0.037334142
12220,-0.12327073
12221,-0.22213891
12222,-0.27850719
12223,-0.31071764
12224,-0.33084917
12225,-0.34874386
12226,-0.36932276
12227,-0.39079639
12228,-0.41271739
12229,-0.43776996
12230,-0.46371726
12231,-0.48608563
12232,-0.50174349
12233,-0.5124803
12234,-0.52008555
12235,-0.52858553
12236,-0.54290128
12237,-0.5590065
12238,-0.57063806
12239,-0.57734857
12240,-0.58182224
12241,-0.58405907
12242,-0.58450644
12243,-0.58405907
12244,-0.58137487
12245,-0.57600646
12246,-0.56795385
12247,-0.55945387
12248,-0.55229599
12249,-0.54648022
12250,-0.54111181
12251,-0.53663814
12252,-0.5317171
12253,-0.52590132
12254,-0.52008555
12255,-0.5138224
12256,-0.50755926
12257,-0.50174349
12258,-0.49458561
12259,-0.48608563
12260,-0.47445408
12261,-0.45834886
12262,-0.43776996
12263,-0.41182265
12264,-0.38363851
12265,-0.36350698
12266,-0.36305962
12267,-0.37961221
12268,-0.39840163
12269,-0.41092792
12270,-0.41629633
12271,-0.41629633
12272,-0.41182265
12273,-0.40332267
12274,-0.39169112
12275,-0.37961221
12276,-0.36887539
12277,-0.35992804
12278,-0.3536649
12279,-0.35053333
12280,-0.3523228
12281,-0.35992804
12282,-0.37513853
12283,-0.39258586
12284,-0.40779635
12285,-0.42255947
12286,-0.43284892
12287,-0.43598049
12288,-0.43374365
12289,-0.42479631
12290,-0.39974374
12291,-0.34829649
12292,-0.28879664
12293,-0.25077042
12294,-0.23287572
12295,-0.24048097
12296,-0.25703356
12297,-0.26687564
12298,-0.26284933
12299,-0.25077042
12300,-0.23779676
12301,-0.22795468
12302,-0.22527048
12303,-0.23600729
12304,-0.25300725
12305,-0.27582299
12306,-0.3057966
12307,-0.33398074
12308,-0.35903331
12309,-0.36037541
12310,-0.33621758
12311,-0.29461241
12312,-0.27761246
12313,-0.34471756
12314,-0.41495423
12315,-0.47221724
12316,-0.50711189
12317,-0.52769079
12318,-0.5357434
12319,-0.52992763
12320,-0.53082236
12321,-0.54648022
12322,-0.56661175
12323,-0.5755591
12324,-0.5782433
12325,-0.57019069
12326,-0.56034861
12327,-0.54737495
12328,-0.52948026
12329,-0.51292767
12330,-0.49726981
12331,-0.47982249
12332,-0.45834886
12333,-0.43329629
12334,-0.40421741
12335,-0.36663855
12336,-0.33129654
12337,-0.28879664
12338,-0.23824413
12339,-0.17606007
12340,-0.10269183
12341,-0.044981446
12342,0.044939386
12343,0.12904444
12344,0.24714942
12345,0.36122809
12346,0.49230671
12347,0.6390432
12348,0.80456911
12349,0.99112128
12350,1.1973576
12351,1.4192518
12352,1.6697775
12353,1.9118032
12354,2.15875
12355,2.430302
12356,2.6454857
12357,2.8772219
12358,3.0127742
12359,3.0807741
12360,3.1429581
12361,3.1165635
12362,2.9483533
12363,2.8011695
12364,2.6025384
12365,2.4938281
12366,2.2858023
12367,2.0607766
12368,1.816514
12369,1.5606199
12370,1.320831
12371,1.0868579
12372,0.79204282
12373,0.58401701
12374,0.3912017
12375,0.1679654
12376,-0.057507732
12377,-0.23153362
12378,-0.40063847
12379,-0.53976971
12380,-0.69276934
12381,-0.83637425
12382,-0.93524243
12383,-1.0359001
12384,-1.1267156
12385,-1.2327417
12386,-1.3087941
12387,-1.3870834
12388,-1.4501622
12389,-1.5172673
12390,-1.5678198
12391,-1.6138987
12392,-1.658188
12393,-1.6957669
12394,-1.7302142
12395,-1.7673457
12396,-1.793293
12397,-1.8187929
12398,-1.8402665
12399,-1.8586086
12400,-1.8787401
12401,-1.8957401
12402,1.6656393
12403,1.5314391
12404,1.4093168
12405,1.2961413
12406,1.1910177
12407,1.0908149
12408,0.99329603
12409,0.90025051
12410,0.81078367
12411,0.72400084
12412,0.64169135
12413,0.5665392
12414,0.49809707
12415,0.43368095
12416,0.37329083
12417,0.31692672
12418,0.26771996
12419,0.22477588
12420,0.18764714
12421,0.15543908
12422,0.12502035
12423,0.094601624
12424,0.069103575
12425,0.051657541
12426,0.040026852
12427,0.0301855
12428,0.018107477
12429,0.00781879
12430,0.0091607926
12431,0.025712158
12432,0.058367554
12433,0.11562633
12434,0.20867184
12435,0.34734545
12436,0.55490851
12437,0.88906716
12438,1.4102115
12439,2.0257434
12440,2.2480684
12441,1.7260294
12442,0.99061202
12443,0.47707236
12444,0.21225052
12445,0.10354831
12446,0.089233614
12447,0.14336105
12448,0.25072126
12449,0.38268485
12450,0.47394102
12451,0.43278628
12452,0.2525106
12453,0.03868485
12454,-0.12325013
12455,-0.22211099
12456,-0.27713309
12457,-0.30799915
12458,-0.32902386
12459,-0.34825923
12460,-0.36838927
12461,-0.38941398
12462,-0.41133335
12463,-0.43638407
12464,-0.46277679
12465,-0.48559083
12466,-0.50169486
12467,-0.51108888
12468,-0.51824623
12469,-0.52719291
12470,-0.5415076
12471,-0.5571643
12472,-0.56879499
12473,-0.57639967
12474,-0.58087301
12475,-0.58310968
12476,-0.58400435
12477,-0.58266235
12478,-0.58042568
12479,-0.57461033
12480,-0.56700565
12481,-0.5585063
12482,-0.55090162
12483,-0.54508628
12484,-0.5401656
12485,-0.53524493
12486,-0.53077158
12487,-0.52495624
12488,-0.51914089
12489,-0.51332555
12490,-0.50751021
12491,-0.50124753
12492,-0.49364285
12493,-0.48469616
12494,-0.47351281
12495,-0.45785611
12496,-0.43727874
12497,-0.41178069
12498,-0.38359863
12499,-0.36346859
12500,-0.36346859
12501,-0.38001996
12502,-0.39836066
12503,-0.41043868
12504,-0.41580669
12505,-0.41625403
12506,-0.41222802
12507,-0.40328134
12508,-0.39209798
12509,-0.38046729
12510,-0.36973127
12511,-0.36078459
12512,-0.35541658
12513,-0.3518379
12514,-0.35362724
12515,-0.36123192
12516,-0.37599395
12517,-0.39433465
12518,-0.40999135
12519,-0.42385871
12520,-0.4341474
12521,-0.43772607
12522,-0.43504207
12523,-0.42564805
12524,-0.40104467
12525,-0.34960123
12526,-0.29100045
12527,-0.25342438
12528,-0.23463634
12529,-0.24224103
12530,-0.25923973
12531,-0.26908108
12532,-0.26505507
12533,-0.25297705
12534,-0.24000436
12535,-0.23105767
12536,-0.22837367
12537,-0.24000436
12538,-0.25610839
12539,-0.2784751
12540,-0.30844649
12541,-0.33618121
12542,-0.36078459
12543,-0.36167926
12544,-0.33662854
12545,-0.2954738
12546,-0.27936976
12547,-0.34646989
12548,-0.41670136
12549,-0.47351281
12550,-0.50885221
12551,-0.52942958
12552,-0.5374816
12553,-0.53211359
12554,-0.53256092
12555,-0.54821762
12556,-0.56834766
12557,-0.57774167
12558,-0.57997835
12559,-0.571479
12560,-0.56163764
12561,-0.54911229
12562,-0.53077158
12563,-0.51466755
12564,-0.49901086
12565,-0.48022282
12566,-0.45919811
12567,-0.43459473
12568,-0.40462334
12569,-0.36794194
12570,-0.33260253
12571,-0.29010579
12572,-0.23910969
12573,-0.17693023
12574,-0.10401476
12575,-0.046755982
12576,0.042263523
12577,0.12725702
12578,0.24580058
12579,0.3598708
12580,0.49093972
12581,0.63766534
12582,0.80362633
12583,0.99061202
12584,1.1981751
12585,1.4200529
12586,1.6696653
12587,1.9134625
12588,2.1626276
12589,2.4346068
12590,2.6466432
12591,2.8743363
12592,3.0116679
12593,3.0796627
12594,3.1373688
12595,3.1141075
12596,2.9503831
12597,2.8009735
12598,2.6023571
12599,2.4927603
12600,2.2860919
12601,2.0628721
12602,1.8154963
12603,1.5587265
12604,1.3189553
12605,1.0863415
12606,0.79199564
12607,0.5835379
12608,0.39073686
12609,0.1688591
12610,-0.056597334
12611,-0.23061034
12612,-0.39925533
12613,-0.53792893
12614,-0.69136456
12615,-0.83540617
12616,-0.9338197
12617,-1.0344699
12618,-1.1252787
12619,-1.2321916
12620,-1.3086858
12621,-1.3869692
12622,-1.449596
12623,-1.5171435
12624,-1.5676923
12625,-1.614215
12626,-1.6585011
12627,-1.6956298
12628,-1.7296272
12629,-1.766756
12630,-1.7931487
12631,-1.8181994
12632,-1.8401188
12633,-1.8584595
12634,-1.8785895
12635,-1.8955882
12636,1.6832872
12637,1.5498606
12638,1.4276275
12639,1.3134537
12640,1.2091302
12641,1.1092842
12642,1.01302
12643,0.91989003
12644,0.82676005
12645,0.73810748
12646,0.65796197
12647,0.58229387
12648,0.51065543
12649,0.44438987
12650,0.38170623
12651,0.32394774
12652,0.27245761
12653,0.22768358
12654,0.18962566
12655,0.15604514
12656,0.12470332
12657,0.0956002
12658,0.069631265
12659,0.051721654
12660,0.039632667
12661,0.02799142
12662,0.015454693
12663,0.0042611862
12664,0.0038134459
12665,0.018141134
12666,0.048587472
12667,0.1023163
12668,0.19186436
12669,0.32708192
12670,0.52901278
12671,0.85317673
12672,1.3631529
12673,1.9707364
12674,2.1910246
12675,1.6806007
12676,0.96063439
12677,0.45782207
12678,0.19992368
12679,0.093809239
12680,0.080824772
12681,0.13634456
12682,0.24290675
12683,0.37185594
12684,0.4591653
12685,0.41752545
12686,0.24022031
12687,0.029782381
12688,-0.12961315
12689,-0.22856375
12690,-0.28453128
12691,-0.3136344
12692,-0.33064853
12693,-0.34855814
12694,-0.36960194
12695,-0.39019799
12696,-0.41079404
12697,-0.43452427
12698,-0.46004547
12699,-0.48198474
12700,-0.49765565
12701,-0.50661046
12702,-0.51243108
12703,-0.52004266
12704,-0.53257939
12705,-0.54735482
12706,-0.55899607
12707,-0.56481669
12708,-0.56839861
12709,-0.57198054
12710,-0.5737715
12711,-0.57421924
12712,-0.57242828
12713,-0.56705539
12714,-0.55989155
12715,-0.55183222
12716,-0.5437729
12717,-0.53795227
12718,-0.53257939
12719,-0.52720651
12720,-0.52272911
12721,-0.5182517
12722,-0.51287882
12723,-0.50750594
12724,-0.50347627
12725,-0.49989435
12726,-0.49541695
12727,-0.48825311
12728,-0.47750734
12729,-0.46228417
12730,-0.44213586
12731,-0.41795788
12732,-0.39154121
12733,-0.37228838
12734,-0.37184064
12735,-0.38840703
12736,-0.40765986
12737,-0.42064433
12738,-0.42601721
12739,-0.42467399
12740,-0.4193011
12741,-0.41079404
12742,-0.40004827
12743,-0.38840703
12744,-0.37766126
12745,-0.36825871
12746,-0.36154261
12747,-0.35840843
12748,-0.35975165
12749,-0.36602001
12750,-0.38124318
12751,-0.40049601
12752,-0.41571918
12753,-0.43183783
12754,-0.44303134
12755,-0.447061
12756,-0.44571778
12757,-0.43721072
12758,-0.41303274
12759,-0.36333357
12760,-0.3046796
12761,-0.26662167
12762,-0.24781658
12763,-0.25587591
12764,-0.27154682
12765,-0.2813971
12766,-0.2769197
12767,-0.26393523
12768,-0.25050302
12769,-0.23975726
12770,-0.23617534
12771,-0.24647336
12772,-0.26124879
12773,-0.28229258
12774,-0.31229118
12775,-0.3413943
12776,-0.36915419
12777,-0.37004968
12778,-0.34542396
12779,-0.30288864
12780,-0.2836358
12781,-0.35214006
12782,-0.4170624
12783,-0.47123898
12784,-0.5048195
12785,-0.52720651
12786,-0.53616131
12787,-0.53034069
12788,-0.53034069
12789,-0.54690708
12790,-0.56705539
12791,-0.57511472
12792,-0.57780116
12793,-0.56884635
12794,-0.56033929
12795,-0.54780256
12796,-0.52765425
12797,-0.51108786
12798,-0.49541695
12799,-0.47616412
12800,-0.45422485
12801,-0.42646495
12802,-0.39557087
12803,-0.35796069
12804,-0.32303695
12805,-0.2813971
12806,-0.23035471
12807,-0.1690143
12808,-0.093793932
12809,-0.038721879
12810,0.051273914
12811,0.13321038
12812,0.25275703
12813,0.3669308
12814,0.49632774
12815,0.6427388
12816,0.80750722
12817,0.99063299
12818,1.1983845
12819,1.4244933
12820,1.6743324
12821,1.9165599
12822,2.1663989
12823,2.4390727
12824,2.6490629
12825,2.8863653
12826,3.0229261
12827,3.083371
12828,3.1478456
12829,3.1362043
12830,2.9539741
12831,2.7932353
12832,2.5899612
12833,2.4963835
12834,2.2975868
12835,2.0777464
12836,1.8310415
12837,1.5709044
12838,1.3376317
12839,1.1057022
12840,0.79541823
12841,0.59124867
12842,0.41036161
12843,0.18649147
12844,-0.048124425
12845,-0.21960895
12846,-0.38975025
12847,-0.52272911
12848,-0.68212464
12849,-0.82943119
12850,-0.92345664
12851,-1.021064
12852,-1.112403
12853,-1.2238904
12854,-1.2995585
12855,-1.3792562
12856,-1.4432831
12857,-1.5140261
12858,-1.564173
12859,-1.6102902
12860,-1.6559597
12861,-1.6935699
12862,-1.7271504
12863,-1.7665516
12864,-1.7925205
12865,-1.8180417
12866,-1.8404287
12867,-1.8587861
12868,-1.8793821
12869,-1.8963962
12870,1.6876097
12871,1.5498734
12872,1.42784
12873,1.3161255
12874,1.2106922
12875,1.1101941
12876,1.0128365
12877,0.91817089
12878,0.82844042
12879,0.74050456
12880,0.65750387
12881,0.58257893
12882,0.5112432
12883,0.44349669
12884,0.38113402
12885,0.32370651
12886,0.27256014
12887,0.22724626
12888,0.18776485
12889,0.15366727
12890,0.12315891
12891,0.094445157
12892,0.06842332
12893,0.049579921
12894,0.038363612
12895,0.027595955
12896,0.013687732
12897,0.0033687274
12898,0.002920075
12899,0.016379646
12900,0.046439354
12901,0.10072629
12902,0.18955946
12903,0.32325786
12904,0.52604873
12905,0.85087304
12906,1.3578502
12907,1.9630822
12908,2.1878571
12909,1.679534
12910,0.95899826
12911,0.45785357
12912,0.1985325
12913,0.092201895
12914,0.080088281
12915,0.13347791
12916,0.23801391
12917,0.36722579
12918,0.45605896
12919,0.41478294
12920,0.23756526
12921,0.02849326
12922,-0.13032968
12923,-0.22813589
12924,-0.28242283
12925,-0.31203388
12926,-0.33087728
12927,-0.34882338
12928,-0.36856408
12929,-0.38830478
12930,-0.40939145
12931,-0.43272137
12932,-0.45829455
12933,-0.48162448
12934,-0.49687866
12935,-0.50540305
12936,-0.51123553
12937,-0.51975993
12938,-0.53232219
12939,-0.54712772
12940,-0.55834403
12941,-0.56417651
12942,-0.56821438
12943,-0.5718036
12944,-0.57404686
12945,-0.57359821
12946,-0.57135495
12947,-0.56641977
12948,-0.55968999
12949,-0.55161424
12950,-0.5435385
12951,-0.53725737
12952,-0.53187354
12953,-0.52693836
12954,-0.52200319
12955,-0.51706801
12956,-0.51168418
12957,-0.50674901
12958,-0.50315979
12959,-0.49957057
12960,-0.49508405
12961,-0.48835426
12962,-0.47803526
12963,-0.46367838
12964,-0.44393768
12965,-0.41881315
12966,-0.39144535
12967,-0.37170465
12968,-0.37170465
12969,-0.38875344
12970,-0.40714818
12971,-0.4192618
12972,-0.42464563
12973,-0.42374832
12974,-0.4192618
12975,-0.4107374
12976,-0.39952109
12977,-0.38785613
12978,-0.37753713
12979,-0.36856408
12980,-0.36093699
12981,-0.35645047
12982,-0.35824508
12983,-0.36452621
12984,-0.38067769
12985,-0.39996975
12986,-0.41477527
12987,-0.43002945
12988,-0.44124576
12989,-0.44573229
12990,-0.44483498
12991,-0.43675924
12992,-0.41208336
12993,-0.3618343
12994,-0.30395814
12995,-0.26627134
12996,-0.24697929
12997,-0.25415773
12998,-0.26941191
12999,-0.27883361
13000,-0.27524439
13001,-0.26178482
13002,-0.2478766
13003,-0.23755759
13004,-0.23351972
13005,-0.24383872
13006,-0.25954156
13007,-0.28017957
13008,-0.30979062
13009,-0.33940168
13010,-0.36632082
13011,-0.36721812
13012,-0.3429909
13013,-0.29992027
13014,-0.28107687
13015,-0.34927203
13016,-0.41387797
13017,-0.46861356
13018,-0.50271114
13019,-0.52424645
13020,-0.53366815
13021,-0.52873297
13022,-0.52873297
13023,-0.54488446
13024,-0.56597112
13025,-0.57494417
13026,-0.57673878
13027,-0.56731708
13028,-0.56058729
13029,-0.54667907
13030,-0.52648971
13031,-0.50988957
13032,-0.49373809
13033,-0.47534334
13034,-0.45246207
13035,-0.42374832
13036,-0.39413727
13037,-0.35824508
13038,-0.32100693
13039,-0.2779363
13040,-0.22768724
13041,-0.16577321
13042,-0.091745573
13043,-0.036561333
13044,0.054515097
13045,0.13661848
13046,0.25551135
13047,0.37036636
13048,0.50047554
13049,0.64494161
13050,0.80914837
13051,0.99489045
13052,1.2035138
13053,1.4291859
13054,1.679534
13055,1.9209089
13056,2.1672191
13057,2.4426916
13058,2.6526609
13059,2.8859602
13060,3.0210045
13061,3.0766374
13062,3.1439353
13063,3.132719
13064,2.9519121
13065,2.7926405
13066,2.5885036
13067,2.4951839
13068,2.2932904
13069,2.074348
13070,1.8302811
13071,1.5682682
13072,1.3345203
13073,1.1034643
13074,0.79524015
13075,0.59200063
13076,0.40939912
13077,0.18507293
13078,-0.050020904
13079,-0.22230341
13080,-0.39234266
13081,-0.52559241
13082,-0.68441534
13083,-0.83157332
13084,-0.92579031
13085,-1.0244938
13086,-1.1160189
13087,-1.228182
13088,-1.303107
13089,-1.3825184
13090,-1.4466757
13091,-1.5180114
13092,-1.5682605
13093,-1.614023
13094,-1.6593369
13095,-1.6965751
13096,-1.7306727
13097,-1.7697054
13098,-1.7957272
13099,-1.8217491
13100,-1.8441817
13101,-1.8625764
13102,-1.8832145
13103,-1.9002632
13104,1.6902006
13105,1.5539048
13106,1.4365015
13107,1.3244961
13108,1.2169889
13109,1.1148795
13110,1.0177181
13111,0.92325573
13112,0.83149224
13113,0.74422696
13114,0.66235953
13115,0.58544014
13116,0.51481824
13117,0.44689526
13118,0.3834705
13119,0.32634323
13120,0.27461381
13121,0.22918189
13122,0.18959764
13123,0.15586106
13124,0.12572305
13125,0.096034866
13126,0.069945247
13127,0.050602943
13128,0.038457775
13129,0.028561713
13130,0.015067082
13131,0.0038215564
13132,0.0038215564
13133,0.016866366
13134,0.047454196
13135,0.103232
13136,0.19139692
13137,0.32544359
13138,0.52966233
13139,0.8562324
13140,1.3672291
13141,1.9735878
13142,2.1948998
13143,1.6825536
13144,0.96104069
13145,0.45859061
13146,0.20039334
13147,0.095585045
13148,0.082090414
13149,0.13651876
13150,0.2422267
13151,0.37177515
13152,0.4603899
13153,0.41855654
13154,0.24042741
13155,0.029011534
13156,-0.13022511
13157,-0.22783627
13158,-0.28226461
13159,-0.31150298
13160,-0.33084529
13161,-0.34928795
13162,-0.36908007
13163,-0.3888722
13164,-0.40956396
13165,-0.43340448
13166,-0.45859446
13167,-0.48063569
13168,-0.49727906
13169,-0.50672531
13170,-0.51257298
13171,-0.51977011
13172,-0.53281492
13173,-0.5472092
13174,-0.55845472
13175,-0.56520204
13176,-0.56925043
13177,-0.572849
13178,-0.57464828
13179,-0.57419846
13180,-0.57194935
13181,-0.56700132
13182,-0.55935436
13183,-0.55125759
13184,-0.54406045
13185,-0.53776296
13186,-0.5323651
13187,-0.52741707
13188,-0.52291886
13189,-0.51752101
13190,-0.51212316
13191,-0.50672531
13192,-0.50312674
13193,-0.49952817
13194,-0.49502996
13195,-0.48783282
13196,-0.47703712
13197,-0.46264284
13198,-0.44375036
13199,-0.41856038
13200,-0.3911213
13201,-0.37132918
13202,-0.37132918
13203,-0.38797256
13204,-0.40641522
13205,-0.41856038
13206,-0.42395824
13207,-0.42305859
13208,-0.41856038
13209,-0.41001379
13210,-0.39876826
13211,-0.38662309
13212,-0.37582739
13213,-0.36728079
13214,-0.36008365
13215,-0.35558544
13216,-0.3569349
13217,-0.36413204
13218,-0.3803256
13219,-0.3996679
13220,-0.41496182
13221,-0.42980591
13222,-0.44060161
13223,-0.44509982
13224,-0.44375036
13225,-0.4361034
13226,-0.41091343
13227,-0.36008365
13228,-0.30250656
13229,-0.26472159
13230,-0.24537929
13231,-0.25302625
13232,-0.26966963
13233,-0.27956569
13234,-0.27461766
13235,-0.26067321
13236,-0.2476284
13237,-0.23728251
13238,-0.23323412
13239,-0.24223054
13240,-0.25707464
13241,-0.27911587
13242,-0.30925388
13243,-0.3375926
13244,-0.36413204
13245,-0.3654815
13246,-0.34119117
13247,-0.29845817
13248,-0.27911587
13249,-0.34703884
13250,-0.41226289
13251,-0.46759088
13252,-0.50222709
13253,-0.52426833
13254,-0.53326475
13255,-0.52786689
13256,-0.52786689
13257,-0.54451027
13258,-0.56565186
13259,-0.57419846
13260,-0.57644756
13261,-0.5665515
13262,-0.55845472
13263,-0.54585973
13264,-0.52561779
13265,-0.50852459
13266,-0.4936805
13267,-0.47433819
13268,-0.45139732
13269,-0.42485788
13270,-0.39471987
13271,-0.3569349
13272,-0.32094922
13273,-0.27866605
13274,-0.22873591
13275,-0.16756025
13276,-0.092889964
13277,-0.037561978
13278,0.05375169
13279,0.13696858
13280,0.25617115
13281,0.36862641
13282,0.49862468
13283,0.64481651
13284,0.80900119
13285,0.99387763
13286,1.2012451
13287,1.4248062
13288,1.6776056
13289,1.9223082
13290,2.1661112
13291,2.4364537
13292,2.6478695
13293,2.8844754
13294,3.016273
13295,3.0617049
13296,3.1336762
13297,3.1282784
13298,2.9402532
13299,2.7778678
13300,2.5781473
13301,2.4926813
13302,2.29476
13303,2.0765968
13304,1.8296451
13305,1.563351
13306,1.3307936
13307,1.0986859
13308,0.79190799
13309,0.59083799
13310,0.40776084
13311,0.18150086
13312,-0.052406072
13313,-0.22288824
13314,-0.39292059
13315,-0.52651743
13316,-0.68620389
13317,-0.83419501
13318,-0.9282076
13319,-1.0267184
13320,-1.1189317
13321,-1.2318368
13322,-1.3065071
13323,-1.3861254
13324,-1.4508996
13325,-1.5219714
13326,-1.5723513
13327,-1.6186829
13328,-1.6641148
13329,-1.7014499
13330,-1.7360862
13331,-1.7756704
13332,-1.80176
13333,-1.8273998
13334,-1.8489912
13335,-1.8674339
13336,-1.8885755
13337,-1.9056687
13338,1.767185
13339,1.6247763
13340,1.4977877
13341,1.3798696
13342,1.267394
13343,1.1594536
13344,1.0560486
13345,0.95627179
13346,0.85921619
13347,0.76760295
13348,0.68279267
13349,0.6038783
13350,0.52949924
13351,0.45965548
13352,0.39298644
13353,0.33130624
13354,0.27642901
13355,0.22880827
13356,0.18753696
13357,0.14989389
13358,0.11451848
13359,0.082317793
13360,0.054198878
13361,0.032429396
13362,0.017462877
13363,0.0052175433
13364,-0.008841914
13365,-0.021540779
13366,-0.023808433
13367,-0.012923692
13368,0.014741692
13369,0.065990681
13370,0.15080096
13371,0.27869666
13372,0.47416847
13373,0.79345421
13374,1.2986876
13375,1.9041513
13376,2.1281956
13377,1.6166128
13378,0.89776631
13379,0.40160353
13380,0.1485333
13381,0.046035322
13382,0.03469705
13383,0.088213694
