Time,root.DistalPhalanxOutlineAgeGroup.d0.s0
22821,-0.34134271
22822,-0.5294582
22823,-0.51305001
22824,-0.35802324
22825,-0.13600203
22826,0.092861596
22827,0.33193779
22828,0.57288629
22829,0.83820878
22830,1.0780679
22831,1.321059
22832,1.4388779
22833,1.4184868
22834,1.3200717
22835,1.3183016
22836,1.3030167
22837,1.3544881
22838,1.4391843
22839,1.4845962
22840,1.4987917
22841,1.5383483
22842,1.395066
22843,1.135837
22844,0.89526299
22845,0.60447716
22846,0.30953823
22847,0.021918297
22848,-0.25079129
22849,-0.4123541
22850,-1.0829112
22851,-1.0829112
22852,-1.0829112
22853,-1.0829112
22854,-1.0829112
22855,-1.0829112
22856,-1.0829112
22857,-1.0829112
22858,-1.0829112
22859,-1.0829112
22860,-1.0829112
22861,-1.0829112
22862,-1.0829112
22863,-1.0829112
22864,-1.0829112
22865,-1.0829112
22866,-1.0829112
22867,-1.0829112
22868,-1.0829112
22869,-1.0829112
22870,-1.0829112
22871,-1.0829112
22872,-1.0829112
22873,-1.0829112
22874,-1.0829112
22875,-1.0829112
22876,-1.0829112
22877,-1.0829112
22878,-1.0829112
22879,-1.0829112
22880,-0.46155448
22881,-0.39104596
22882,-0.20120668
22883,0.03332546
22884,0.27729619
22885,0.50904731
22886,0.73405658
22887,0.94077859
22888,1.1850021
22889,1.3017204
22890,1.4078203
22891,1.4373159
22892,1.3252888
22893,1.2021377
22894,1.0988188
22895,0.90336131
22896,0.70852182
22897,0.47620888
22898,0.21883872
22899,0.0209654
22900,-0.041958541
22901,-0.24435452
22902,-0.3821411
22903,-0.4257384
22904,-0.30896393
22905,-0.093674155
22906,0.11453667
22907,0.35342292
22908,0.57264544
22909,0.81605434
22910,1.0612611
22911,1.3037149
22912,1.3573688
22913,1.3697288
22914,1.3231258
22915,1.3428738
22916,1.3938029
22917,1.466334
22918,1.4519513
22919,1.4354338
22920,1.4540582
22921,1.4557717
22922,1.2648088
22923,1.0024946
22924,0.7760246
22925,0.51497452
22926,0.26457094
22927,0.017847294
22928,-0.22587061
22929,-0.37697235
22930,-1.0913276
22931,-1.0913276
22932,-1.0913276
22933,-1.0913276
22934,-1.0913276
22935,-1.0913276
22936,-1.0913276
22937,-1.0913276
22938,-1.0913276
22939,-1.0913276
22940,-1.0913276
22941,-1.0913276
22942,-1.0913276
22943,-1.0913276
22944,-1.0913276
22945,-1.0913276
22946,-1.0913276
22947,-1.0913276
22948,-1.0913276
22949,-1.0913276
22950,-1.0913276
22951,-1.0913276
22952,-1.0913276
22953,-1.0913276
22954,-1.0913276
22955,-1.0913276
22956,-1.0913276
22957,-1.0913276
22958,-1.0913276
22959,-1.0913276
22960,-0.49770941
22961,-0.44299008
22962,-0.25670176
22963,-0.048151942
22964,0.1864625
22965,0.43215851
22966,0.68510016
22967,0.95459858
22968,1.1588863
22969,1.3147495
22970,1.4174998
22971,1.421598
22972,1.3592069
22973,1.2855374
22974,1.1319364
22975,0.99295785
22976,0.79093239
22977,0.51802425
22978,0.27252495
22979,0.079089345
22980,-0.16929509
22981,-0.43276095
22982,-0.48056249
22983,-0.48915234
22984,-0.34810828
22985,-0.14234525
22986,0.10836697
22987,0.33537513
22988,0.56739951
22989,0.80057138
22990,1.0344318
22991,1.2726526
22992,1.3508793
22993,1.3597314
22994,1.3483548
22995,1.4036315
22996,1.4021233
22997,1.4299584
22998,1.4531051
22999,1.4388433
23000,1.4839564
23001,1.4509085
23002,1.288193
23003,1.0386283
23004,0.77070361
23005,0.52104053
23006,0.28160659
23007,-0.0024814674
23008,-0.20726093
23009,-0.41748281
23010,-1.0735574
23011,-1.0735574
23012,-1.0735574
23013,-1.0735574
23014,-1.0735574
23015,-1.0735574
23016,-1.0735574
23017,-1.0735574
23018,-1.0735574
23019,-1.0735574
23020,-1.0735574
23021,-1.0735574
23022,-1.0735574
23023,-1.0735574
23024,-1.0735574
23025,-1.0735574
23026,-1.0735574
23027,-1.0735574
23028,-1.0735574
23029,-1.0735574
23030,-1.0735574
23031,-1.0735574
23032,-1.0735574
23033,-1.0735574
23034,-1.0735574
23035,-1.0735574
23036,-1.0735574
23037,-1.0735574
23038,-1.0735574
23039,-1.0735574
23040,-0.41927206
23041,-0.38171082
23042,-0.22778466
23043,-0.0059355232
23044,0.24953304
23045,0.48701912
23046,0.75362901
23047,1.0052209
23048,1.1368319
23049,1.2600379
23050,1.3895965
23051,1.3901503
23052,1.2871094
23053,1.1837101
23054,1.0313476
23055,0.8239301
23056,0.66296731
23057,0.40534867
23058,0.15134607
23059,-0.11102881
23060,-0.28863843
23061,-0.40008423
23062,-0.44096832
23063,-0.39239607
23064,-0.18344741
23065,0.03761988
23066,0.25422413
23067,0.47613842
23068,0.72610147
23069,0.96463002
23070,1.1611017
23071,1.2959378
23072,1.4201863
23073,1.4050706
23074,1.3078935
23075,1.2573341
23076,1.3082519
23077,1.3539899
23078,1.3887495
23079,1.3538596
23080,1.4163422
23081,1.4572915
23082,1.3559771
23083,1.1284922
23084,0.8649445
23085,0.58807287
23086,0.37172924
23087,0.088179331
23088,-0.15973138
23089,-0.35209836
23090,-1.09456
23091,-1.09456
23092,-1.09456
23093,-1.09456
23094,-1.09456
23095,-1.09456
23096,-1.09456
23097,-1.09456
23098,-1.09456
23099,-1.09456
23100,-1.09456
23101,-1.09456
23102,-1.09456
23103,-1.09456
23104,-1.09456
23105,-1.09456
23106,-1.09456
23107,-1.09456
23108,-1.09456
23109,-1.09456
23110,-1.09456
23111,-1.09456
23112,-1.09456
23113,-1.09456
23114,-1.09456
23115,-1.09456
23116,-1.09456
23117,-1.09456
23118,-1.09456
23119,-1.09456
23120,-0.46299704
23121,-0.38397281
23122,-0.22955024
23123,-0.030701949
23124,0.21026775
23125,0.45777761
23126,0.70149215
23127,0.87617908
23128,1.1093887
23129,1.2908869
23130,1.3845164
23131,1.4147435
23132,1.3277219
23133,1.2778065
23134,1.1812967
23135,0.99332607
23136,0.77766988
23137,0.57411132
23138,0.31772308
23139,0.040629961
23140,-0.18729328
23141,-0.35828654
23142,-0.44832402
23143,-0.42382379
23144,-0.27590751
23145,-0.082684442
23146,0.11430007
23147,0.34632362
23148,0.58505678
23149,0.81965574
23150,1.0588972
23151,1.2747567
23152,1.3329066
23153,1.3667257
23154,1.3311445
23155,1.2787554
23156,1.3419205
23157,1.3545603
23158,1.4255195
23159,1.3867529
23160,1.3857024
23161,1.422368
23162,1.3494773
23163,1.1441566
23164,0.88614183
23165,0.61223407
23166,0.3404273
23167,0.062588668
23168,-0.17136644
23169,-0.33778497
23170,-1.0921072
23171,-1.0921072
23172,-1.0921072
23173,-1.0921072
23174,-1.0921072
23175,-1.0921072
23176,-1.0921072
23177,-1.0921072
23178,-1.0921072
23179,-1.0921072
23180,-1.0921072
23181,-1.0921072
23182,-1.0921072
23183,-1.0921072
23184,-1.0921072
23185,-1.0921072
23186,-1.0921072
23187,-1.0921072
23188,-1.0921072
23189,-1.0921072
23190,-1.0921072
23191,-1.0921072
23192,-1.0921072
23193,-1.0921072
23194,-1.0921072
23195,-1.0921072
23196,-1.0921072
23197,-1.0921072
23198,-1.0921072
23199,-1.0921072
23200,-0.49010937
23201,-0.41284858
23202,-0.23119057
23203,0.0067902125
23204,0.24745536
23205,0.47128224
23206,0.49392848
23207,0.69057011
23208,0.94687775
23209,1.0903202
23210,1.2520164
23211,1.3575849
23212,1.4317709
23213,1.3788158
23214,1.3046786
23215,1.2041615
23216,1.0392442
23217,0.85255908
23218,0.65635671
23219,0.47979898
23220,0.2589249
23221,-0.0049965715
23222,-0.25017632
23223,-0.44266939
23224,-0.50994923
23225,-0.36484733
23226,-0.17586834
23227,0.062624916
23228,0.29121044
23229,0.54251541
23230,0.7865482
23231,1.0158902
23232,1.2707825
23233,1.3817442
23234,1.3978504
23235,1.3646619
23236,1.3917495
23237,1.4217656
23238,1.4764289
23239,1.4669116
23240,1.4332351
23241,1.4483651
23242,1.3465059
23243,1.1012041
23244,0.83894205
23245,0.57687523
23246,0.32644877
23247,0.049349532
23248,-0.21462074
23249,-0.42143854
23250,-1.0878677
23251,-1.0878677
23252,-1.0878677
23253,-1.0878677
23254,-1.0878677
23255,-1.0878677
23256,-1.0878677
23257,-1.0878677
23258,-1.0878677
23259,-1.0878677
23260,-1.0878677
23261,-1.0878677
23262,-1.0878677
23263,-1.0878677
23264,-1.0878677
23265,-1.0878677
23266,-1.0878677
23267,-1.0878677
23268,-1.0878677
23269,-1.0878677
23270,-1.0878677
23271,-1.0878677
23272,-1.0878677
23273,-1.0878677
23274,-1.0878677
23275,-1.0878677
23276,-1.0878677
23277,-1.0878677
23278,-1.0878677
23279,-1.0878677
23280,-0.42284233
23281,-0.38097352
23282,-0.21538428
23283,0.00018349036
23284,0.23470538
23285,0.46111755
23286,0.70365487
23287,0.93135579
23288,1.0479724
23289,1.260774
23290,1.3284179
23291,1.4507867
23292,1.3883607
23293,1.2917356
23294,1.1808712
23295,1.050707
23296,0.89756527
23297,0.71880559
23298,0.50282919
23299,0.2610777
23300,0.0028552985
23301,-0.23848756
23302,-0.43239797
23303,-0.44478259
23304,-0.35978765
23305,-0.21554145
23306,0.010870723
23307,0.23027332
23308,0.45558534
23309,0.68457501
23310,0.9057693
23311,1.1363935
23312,1.3396709
23313,1.3906553
23314,1.3769505
23315,1.386349
23316,1.3438515
23317,1.3683693
23318,1.3883922
23319,1.4135072
23320,1.4003367
23321,1.4140101
23322,1.2868634
23323,1.0603884
23324,0.82165449
23325,0.57088172
23326,0.33331082
23327,0.080306303
23328,-0.15446705
23329,-0.34130503
23330,-1.0968924
23331,-1.0968924
23332,-1.0968924
23333,-1.0968924
23334,-1.0968924
23335,-1.0968924
23336,-1.0968924
23337,-1.0968924
23338,-1.0968924
23339,-1.0968924
23340,-1.0968924
23341,-1.0968924
23342,-1.0968924
23343,-1.0968924
23344,-1.0968924
23345,-1.0968924
23346,-1.0968924
23347,-1.0968924
23348,-1.0968924
23349,-1.0968924
23350,-1.0968924
23351,-1.0968924
23352,-1.0968924
23353,-1.0968924
23354,-1.0968924
23355,-1.0968924
23356,-1.0968924
23357,-1.0968924
23358,-1.0968924
23359,-1.0968924
23360,-0.49638086
23361,-0.44844165
23362,-0.24056974
23363,-0.02314121
23364,0.23226392
23365,0.45737521
23366,0.63635867
23367,0.90082072
23368,1.099948
23369,1.2514484
23370,1.3454842
23371,1.4287767
23372,1.401887
23373,1.2691563
23374,1.1513538
23375,0.94844762
23376,0.75069447
23377,0.60294176
23378,0.28073405
23379,0.083855362
23380,-0.20983867
23381,-0.41667997
23382,-0.50646839
23383,-0.51034101
23384,-0.36577384
23385,-0.1456907
23386,0.071675367
23387,0.29584974
23388,0.5435721
23389,0.77333677
23390,0.99816698
23391,1.2046335
23392,1.3589759
23393,1.4408005
23394,1.3509496
23395,1.3687199
23396,1.4036359
23397,1.4686896
23398,1.5228437
23399,1.5076968
23400,1.4865223
23401,1.4221557
23402,1.3289632
23403,1.074495
23404,0.80803414
23405,0.57021193
23406,0.30325142
23407,0.027546308
23408,-0.22036344
23409,-0.44653657
23410,-1.0714015
23411,-1.0714015
23412,-1.0714015
23413,-1.0714015
23414,-1.0714015
23415,-1.0714015
23416,-1.0714015
23417,-1.0714015
23418,-1.0714015
23419,-1.0714015
23420,-1.0714015
23421,-1.0714015
23422,-1.0714015
23423,-1.0714015
23424,-1.0714015
23425,-1.0714015
23426,-1.0714015
23427,-1.0714015
23428,-1.0714015
23429,-1.0714015
23430,-1.0714015
23431,-1.0714015
23432,-1.0714015
23433,-1.0714015
23434,-1.0714015
23435,-1.0714015
23436,-1.0714015
23437,-1.0714015
23438,-1.0714015
23439,-1.0714015
23440,-0.58861566
23441,-0.49681769
23442,-0.31325412
23443,-0.070369948
23444,0.16335061
23445,0.41640218
23446,0.64105627
23447,0.74836438
23448,0.95161514
23449,1.1103754
23450,1.3185804
23451,1.4625105
23452,1.4942432
23453,1.4218733
23454,1.3316296
23455,1.1293826
23456,1.0299106
23457,0.80626025
23458,0.56000853
23459,0.28503555
23460,0.016830034
23461,-0.25794867
23462,-0.46356318
23463,-0.50549559
23464,-0.44303411
23465,-0.25484017
23466,-0.023774785
23467,0.24151651
23468,0.49346714
23469,0.75441949
23470,0.99879314
23471,1.2718557
23472,1.4298065
23473,1.4248199
23474,1.3555586
23475,1.4091803
23476,1.4270866
23477,1.4750741
23478,1.4534117
23479,1.3882627
23480,1.4221
23481,1.3670536
23482,1.1917146
23483,0.92331481
23484,0.68995043
23485,0.4306171
23486,0.19229855
23487,-0.065351011
23488,-0.2896813
23489,-0.47020113
23490,-1.0661594
23491,-1.0661594
23492,-1.0661594
23493,-1.0661594
23494,-1.0661594
23495,-1.0661594
23496,-1.0661594
23497,-1.0661594
23498,-1.0661594
23499,-1.0661594
23500,-1.0661594
23501,-1.0661594
23502,-1.0661594
23503,-1.0661594
23504,-1.0661594
23505,-1.0661594
23506,-1.0661594
23507,-1.0661594
23508,-1.0661594
23509,-1.0661594
23510,-1.0661594
23511,-1.0661594
23512,-1.0661594
23513,-1.0661594
23514,-1.0661594
23515,-1.0661594
23516,-1.0661594
23517,-1.0661594
23518,-1.0661594
23519,-1.0661594
23520,-0.45886334
23521,-0.38707236
23522,-0.1855579
23523,0.045759985
23524,0.30221888
23525,0.45113299
23526,0.71506206
23527,0.90220287
23528,1.0794264
23529,1.1856059
23530,1.3355246
23531,1.3876356
23532,1.4110507
23533,1.3327684
23534,1.1949308
23535,1.0185316
23536,0.85241028
23537,0.68984378
23538,0.48232742
23539,0.27468226
23540,0.03185
23541,-0.2038212
23542,-0.43457238
23543,-0.47372641
23544,-0.4231868
23545,-0.22594838
23546,-0.0013278883
23547,0.23506457
23548,0.49796327
23549,0.73950757
23550,0.99277233
23551,1.1363028
23552,1.3578837
23553,1.3890523
23554,1.3633189
23555,1.3119549
23556,1.3498725
23557,1.3924268
23558,1.4627237
23559,1.4378661
23560,1.4765049
23561,1.4603796
23562,1.3143506
23563,1.0248168
23564,0.75954826
23565,0.48335779
23566,0.24688805
23567,0.0048285677
23568,-0.20691231
23569,-0.43428903
23570,-1.0898357
23571,-1.0898357
23572,-1.0898357
23573,-1.0898357
23574,-1.0898357
23575,-1.0898357
23576,-1.0898357
23577,-1.0898357
23578,-1.0898357
23579,-1.0898357
23580,-1.0898357
23581,-1.0898357
23582,-1.0898357
23583,-1.0898357
23584,-1.0898357
23585,-1.0898357
23586,-1.0898357
23587,-1.0898357
23588,-1.0898357
23589,-1.0898357
23590,-1.0898357
23591,-1.0898357
23592,-1.0898357
23593,-1.0898357
23594,-1.0898357
23595,-1.0898357
23596,-1.0898357
23597,-1.0898357
23598,-1.0898357
23599,-1.0898357
23600,-0.46649477
23601,-0.39830568
23602,-0.21962799
23603,-0.016361861
23604,0.2284072
23605,0.46712209
23606,0.71640522
23607,0.84333038
23608,1.0671488
23609,1.1777437
23610,1.3302663
23611,1.3706805
23612,1.3507124
23613,1.2631659
23614,1.1683969
23615,0.97607073
23616,0.83002714
23617,0.67099894
23618,0.4389224
23619,0.22875239
23620,0.020892532
23621,-0.16495458
23622,-0.39352608
23623,-0.41062645
23624,-0.34161422
23625,-0.17708947
23626,0.02731845
23627,0.26746722
23628,0.51143968
23629,0.75772228
23630,1.0006326
23631,1.2297352
23632,1.4200167
23633,1.4765488
23634,1.346039
23635,1.3193528
23636,1.3560231
23637,1.3930916
23638,1.4540581
23639,1.4422684
23640,1.4705478
23641,1.4357097
23642,1.241339
23643,0.98804631
23644,0.79749925
23645,0.57184862
23646,0.33594839
23647,0.059262166
23648,-0.14891634
23649,-0.38019628
23650,-1.0977748
23651,-1.0977748
23652,-1.0977748
23653,-1.0977748
23654,-1.0977748
23655,-1.0977748
23656,-1.0977748
23657,-1.0977748
23658,-1.0977748
23659,-1.0977748
23660,-1.0977748
23661,-1.0977748
23662,-1.0977748
23663,-1.0977748
23664,-1.0977748
23665,-1.0977748
23666,-1.0977748
23667,-1.0977748
23668,-1.0977748
23669,-1.0977748
23670,-1.0977748
23671,-1.0977748
23672,-1.0977748
23673,-1.0977748
23674,-1.0977748
23675,-1.0977748
23676,-1.0977748
23677,-1.0977748
23678,-1.0977748
23679,-1.0977748
23680,-0.50123381
23681,-0.42423303
23682,-0.21164955
23683,0.026782713
23684,0.27755484
23685,0.4353493
23686,0.61844699
23687,0.7904258
23688,1.0320534
23689,1.1874579
23690,1.3269374
23691,1.423578
23692,1.3570986
23693,1.2379344
23694,1.0488097
23695,0.90384869
23696,0.71165846
23697,0.43319307
23698,0.24274342
23699,-0.0094315572
23700,-0.22622358
23701,-0.45140672
23702,-0.46564303
23703,-0.40256681
23704,-0.21817019
23705,0.012234656
23706,0.23796334
23707,0.48109774
23708,0.7297656
23709,0.96876939
23710,1.2129949
23711,1.3615409
23712,1.471119
23713,1.4008467
23714,1.3461875
23715,1.3560594
23716,1.3957289
23717,1.4383599
23718,1.4322809
23719,1.4340994
23720,1.5178546
23721,1.4094196
23722,1.2590291
23723,1.0143879
23724,0.76987667
23725,0.51471415
23726,0.25040713
23727,-0.010418747
23728,-0.22783426
23729,-0.41030846
23730,-1.0836497
23731,-1.0836497
23732,-1.0836497
23733,-1.0836497
23734,-1.0836497
23735,-1.0836497
23736,-1.0836497
23737,-1.0836497
23738,-1.0836497
23739,-1.0836497
23740,-1.0836497
23741,-1.0836497
23742,-1.0836497
23743,-1.0836497
23744,-1.0836497
23745,-1.0836497
23746,-1.0836497
23747,-1.0836497
23748,-1.0836497
23749,-1.0836497
23750,-1.0836497
23751,-1.0836497
23752,-1.0836497
23753,-1.0836497
23754,-1.0836497
23755,-1.0836497
23756,-1.0836497
23757,-1.0836497
23758,-1.0836497
23759,-1.0836497
23760,-0.47447193
23761,-0.42515583
23762,-0.26171405
23763,-0.020921703
23764,0.20648192
23765,0.46686038
23766,0.70060757
23767,0.94283233
23768,1.1315022
23769,1.2932485
23770,1.3335608
23771,1.3899221
23772,1.300586
23773,1.1972473
23774,1.0575134
23775,0.83817814
23776,0.6944394
23777,0.46750351
23778,0.23627036
23779,-0.038490745
23780,-0.28495429
23781,-0.42278796
23782,-0.48753909
23783,-0.40685597
23784,-0.25083937
23785,-0.03989393
23786,0.17914905
23787,0.42368322
23788,0.65170074
23789,0.90114605
23790,1.1266203
23791,1.3357241
23792,1.4951024
23793,1.4950147
23794,1.375364
23795,1.3513052
23796,1.3657756
23797,1.3683481
23798,1.4073449
23799,1.4508144
23800,1.4924715
23801,1.4395305
23802,1.2867588
23803,1.0482758
23804,0.7987428
23805,0.52254928
23806,0.29874131
23807,0.054616407
23808,-0.20038318
23809,-0.39823223
23810,-1.0804431
23811,-1.0804431
23812,-1.0804431
23813,-1.0804431
23814,-1.0804431
23815,-1.0804431
23816,-1.0804431
23817,-1.0804431
23818,-1.0804431
23819,-1.0804431
23820,-1.0804431
23821,-1.0804431
23822,-1.0804431
23823,-1.0804431
23824,-1.0804431
23825,-1.0804431
23826,-1.0804431
23827,-1.0804431
23828,-1.0804431
23829,-1.0804431
23830,-1.0804431
23831,-1.0804431
23832,-1.0804431
23833,-1.0804431
23834,-1.0804431
23835,-1.0804431
23836,-1.0804431
23837,-1.0804431
23838,-1.0804431
23839,-1.0804431
23840,-0.44160152
23841,-0.35690338
23842,-0.17577387
23843,0.041923614
23844,0.28654252
23845,0.53181137
23846,0.71410394
23847,0.88887083
23848,1.1097838
23849,1.2146987
23850,1.3391119
23851,1.3673674
23852,1.3243
23853,1.2398413
23854,1.1001373
23855,0.97924744
23856,0.82206329
23857,0.65051192
23858,0.41629214
23859,0.20232329
23860,0.0048083129
23861,-0.21723355
23862,-0.37999355
23863,-0.43021038
23864,-0.34523857
23865,-0.15394939
23866,0.050783395
23867,0.29201575
23868,0.5372846
23869,0.78207455
23870,1.0010035
23871,1.2575951
23872,1.3968202
23873,1.3706856
23874,1.3280971
23875,1.3670596
23876,1.3824872
23877,1.3946994
23878,1.4149161
23879,1.3896024
23880,1.4001726
23881,1.3965124
23882,1.2791459
23883,1.0573777
23884,0.82948635
23885,0.57398941
23886,0.32027126
23887,0.066860991
23888,-0.14823672
23889,-0.35871639
23890,-1.1038274
23891,-1.1038274
23892,-1.1038274
23893,-1.1038274
23894,-1.1038274
23895,-1.1038274
23896,-1.1038274
23897,-1.1038274
23898,-1.1038274
23899,-1.1038274
23900,-1.1038274
23901,-1.1038274
23902,-1.1038274
23903,-1.1038274
23904,-1.1038274
23905,-1.1038274
23906,-1.1038274
23907,-1.1038274
23908,-1.1038274
23909,-1.1038274
23910,-1.1038274
23911,-1.1038274
23912,-1.1038274
23913,-1.1038274
23914,-1.1038274
23915,-1.1038274
23916,-1.1038274
23917,-1.1038274
23918,-1.1038274
23919,-1.1038274
23920,-0.4135583
23921,-0.32099868
23922,-0.19760385
23923,0.028205978
23924,0.25811997
23925,0.46108691
23926,0.71195371
23927,0.90309419
23928,1.0887264
23929,1.2192226
23930,1.332168
23931,1.3391882
23932,1.2959055
23933,1.1677855
23934,1.0570812
23935,0.93344338
23936,0.80394631
23937,0.53336873
23938,0.30769391
23939,0.11992856
23940,0.079480983
23941,-0.17948614
23942,-0.33196111
23943,-0.41482735
23944,-0.35337294
23945,-0.14076663
23946,0.071515672
23947,0.30110565
23948,0.53409776
23949,0.76557781
23950,0.98450237
23951,1.2165764
23952,1.384469
23953,1.5062978
23954,1.4635551
23955,1.3687004
23956,1.3192615
23957,1.3059499
23958,1.3813099
23959,1.4067989
23960,1.4404422
23961,1.5079448
23962,1.3530398
23963,1.102335
23964,0.83788664
23965,0.58815387
23966,0.34803348
23967,0.12808288
23968,-0.11994882
23969,-0.32051266
23970,-1.1054334
23971,-1.1054334
23972,-1.1054334
23973,-1.1054334
23974,-1.1054334
23975,-1.1054334
23976,-1.1054334
23977,-1.1054334
23978,-1.1054334
23979,-1.1054334
23980,-1.1054334
23981,-1.1054334
23982,-1.1054334
23983,-1.1054334
23984,-1.1054334
23985,-1.1054334
23986,-1.1054334
23987,-1.1054334
23988,-1.1054334
23989,-1.1054334
23990,-1.1054334
23991,-1.1054334
23992,-1.1054334
23993,-1.1054334
23994,-1.1054334
23995,-1.1054334
23996,-1.1054334
23997,-1.1054334
23998,-1.1054334
23999,-1.1054334
24000,-0.46037733
24001,-0.40376374
24002,-0.22750814
24003,-0.0056832972
24004,0.22851726
24005,0.46846694
24006,0.70865868
24007,0.97768674
24008,1.1811144
24009,1.3195772
24010,1.3973112
24011,1.3863576
24012,1.4068124
24013,1.3062332
24014,1.1639579
24015,1.0738784
24016,0.89565602
24017,0.73280494
24018,0.54898473
24019,0.27069757
24020,0.011564031
24021,-0.23349932
24022,-0.45353892
24023,-0.54767302
24024,-0.4270325
24025,-0.22874874
24026,-0.018270821
24027,0.22216299
24028,0.46286912
24029,0.70445275
24030,0.94055959
24031,1.176727
24032,1.3477176
24033,1.3802152
24034,1.3549191
24035,1.3568859
24036,1.3861156
24037,1.4088397
24038,1.4329254
24039,1.3986123
24040,1.3954049
24041,1.3842698
24042,1.2379096
24043,1.0211682
24044,0.76439478
24045,0.50816605
24046,0.25281482
24047,-0.0009932343
24048,-0.26018729
24049,-0.47611174
24050,-1.0824007
24051,-1.0824007
24052,-1.0824007
24053,-1.0824007
24054,-1.0824007
24055,-1.0824007
24056,-1.0824007
24057,-1.0824007
24058,-1.0824007
24059,-1.0824007
24060,-1.0824007
24061,-1.0824007
24062,-1.0824007
24063,-1.0824007
24064,-1.0824007
24065,-1.0824007
24066,-1.0824007
24067,-1.0824007
24068,-1.0824007
24069,-1.0824007
24070,-1.0824007
24071,-1.0824007
24072,-1.0824007
24073,-1.0824007
24074,-1.0824007
24075,-1.0824007
24076,-1.0824007
24077,-1.0824007
24078,-1.0824007
24079,-1.0824007
24080,-0.41260861
24081,-0.37039185
24082,-0.16973805
24083,0.041345769
24084,0.28985497
24085,0.54622321
24086,0.80840538
24087,1.0767521
24088,1.2664207
24089,1.3587717
24090,1.4002581
24091,1.3688804
24092,1.3209666
24093,1.2147673
24094,1.0997741
24095,0.89952931
24096,0.74214405
24097,0.53751691
24098,0.31562326
24099,0.033048495
24100,-0.15688312
24101,-0.38821346
24102,-0.41874392
24103,-0.4641452
24104,-0.28668871
24105,-0.097282981
24106,0.14091306
24107,0.38343303
24108,0.62846555
24109,0.87618593
24110,1.1021113
24111,1.3112961
24112,1.335516
24113,1.3442807
24114,1.2626811
24115,1.2252558
24116,1.2815837
24117,1.3644688
24118,1.3272187
24119,1.3276862
24120,1.3353115
24121,1.3789598
24122,1.2977985
24123,1.0863348
24124,0.85111881
24125,0.62504731
24126,0.36751044
24127,0.11163887
24128,-0.12091853
24129,-0.34436061
24130,-1.1018375
24131,-1.1018375
24132,-1.1018375
24133,-1.1018375
24134,-1.1018375
24135,-1.1018375
24136,-1.1018375
24137,-1.1018375
24138,-1.1018375
24139,-1.1018375
24140,-1.1018375
24141,-1.1018375
24142,-1.1018375
24143,-1.1018375
24144,-1.1018375
24145,-1.1018375
24146,-1.1018375
24147,-1.1018375
24148,-1.1018375
24149,-1.1018375
24150,-1.1018375
24151,-1.1018375
24152,-1.1018375
24153,-1.1018375
24154,-1.1018375
24155,-1.1018375
24156,-1.1018375
24157,-1.1018375
24158,-1.1018375
24159,-1.1018375
24160,-0.3464518
24161,-0.2816954
24162,-0.084481302
24163,0.1375318
24164,0.32104445
24165,0.58078304
24166,0.79185358
24167,0.96677957
24168,1.1140857
24169,1.1745642
24170,1.181136
24171,1.2127547
24172,1.155283
24173,1.1393497
24174,1.0233523
24175,0.96457866
24176,0.85161919
24177,0.74668839
24178,0.53013107
24179,0.34881934
24180,0.082942989
24181,-0.069508902
24182,-0.13835714
24183,-0.3241947
24184,-0.33011546
24185,-0.1643961
24186,0.04348157
24187,0.27842116
24188,0.54315055
24189,0.78329793
24190,1.0249952
24191,1.2896626
24192,1.3785361
24193,1.4029941
24194,1.231261
24195,1.1934735
24196,1.1904046
24197,1.2209694
24198,1.2341129
24199,1.2578579
24200,1.3727393
24201,1.5197974
24202,1.4417735
24203,1.1909936
24204,0.94411948
24205,0.69805134
24206,0.43254698
24207,0.18864875
24208,-0.050382669
24209,-0.26508007
24210,-1.1376641
24211,-1.1376641
24212,-1.1376641
24213,-1.1376641
24214,-1.1376641
24215,-1.1376641
24216,-1.1376641
24217,-1.1376641
24218,-1.1376641
24219,-1.1376641
24220,-1.1376641
24221,-1.1376641
24222,-1.1376641
24223,-1.1376641
24224,-1.1376641
24225,-1.1376641
24226,-1.1376641
24227,-1.1376641
24228,-1.1376641
24229,-1.1376641
24230,-1.1376641
24231,-1.1376641
24232,-1.1376641
24233,-1.1376641
24234,-1.1376641
24235,-1.1376641
24236,-1.1376641
24237,-1.1376641
24238,-1.1376641
24239,-1.1376641
24240,-0.55493545
24241,-0.45250353
24242,-0.29367028
24243,-0.07471998
24244,0.14497901
24245,0.36833827
24246,0.6253054
24247,0.85953454
24248,1.0585475
24249,1.2591133
24250,1.4444835
24251,1.4682197
24252,1.4318389
24253,1.3169843
24254,1.1603416
24255,0.98179288
24256,0.81949347
24257,0.5786925
24258,0.27946597
24259,-0.0046203894
24260,-0.23460694
24261,-0.48123106
24262,-0.50394133
24263,-0.44917602
24264,-0.2921729
24265,-0.088529156
24266,0.12465346
24267,0.34291053
24268,0.58035626
24269,0.80463058
24270,1.0429636
24271,1.2594183
24272,1.4221059
24273,1.4006712
24274,1.3785433
24275,1.4057179
24276,1.3971773
24277,1.4730446
24278,1.4866042
24279,1.4444835
24280,1.43378
24281,1.4112083
24282,1.2766382
24283,1.0253001
24284,0.78879717
24285,0.52722698
24286,0.27880046
24287,0.0015355082
24288,-0.23441284
24289,-0.44878781
24290,-1.0663464
24291,-1.0663464
24292,-1.0663464
24293,-1.0663464
