Time,root.GunPointOldVersusYoung.d0.s0
35291,488.08287
35292,488.44874
35293,489.04858
35294,487.723
35295,487.65111
35296,487.73666
35297,488.16519
35298,487.3835
35299,487.58656
35300,487.36332
35301,487.82844
35302,487.4863
35303,487.98101
35304,488.39044
35305,488.21824
35306,488.00477
35307,488.8894
35308,488.34411
35309,488.77828
35310,488.51429
35311,488.63982
35312,488.45434
35313,488.53136
35314,488.01722
35315,487.77449
35316,487.8073
35317,487.90868
35318,487.53333
35319,487.69921
35320,486.87671
35321,486.77576
35322,486.6
35323,486.78648
35324,486.61098
35325,486.37126
35326,485.85615
35327,485.95298
35328,485.79206
35329,486.05412
35330,485.31956
35331,485.00589
35332,485.58953
35333,485.72196
35334,485.10349
35335,485.41637
35336,485.21429
35337,485.38462
35338,485.13735
35339,485.2601
35340,485.3683
35341,485.45562
35342,485.7262
35343,486.33953
35344,486.10744
35345,486.56865
35346,487.0025
35347,487.66332
35348,488.60292
35349,488.63165
35350,489.35106
35351,489.40244
35352,488.92801
35353,485.63768
35354,480.93801
35355,475.17107
35356,467.02862
35357,457.1874
35358,446.49842
35359,434.08263
35360,420.53496
35361,405.58003
35362,390.42833
35363,375.71713
35364,360.73311
35365,346.24144
35366,333.07611
35367,320.38137
35368,310.60031
35369,302.09064
35370,296.1205
35371,291.08096
35372,289.31498
35373,289.45954
35374,289.35746
35375,289.7872
35376,290.78116
35377,292.2675
35378,293.59282
35379,294.50489
35380,295.04214
35381,295.38484
35382,295.32229
35383,295.63893
35384,295.74179
35385,295.4018
35386,295.4904
35387,295.54506
35388,295.54467
35389,295.53495
35390,295.45839
35391,295.60149
35392,295.38953
35393,295.49485
35394,295.73487
35395,295.69615
35396,295.63166
35397,295.76453
35398,295.53411
35399,295.90469
35400,243.11105
35401,243.24698
35402,243.6686
35403,243.82045
35404,244.2693
35405,244.94755
35406,244.82634
35407,245.00875
35408,245.34419
35409,245.43846
35410,245.33784
35411,245.62991
35412,245.61671
35413,245.80261
35414,245.80719
35415,245.86356
35416,246.09107
35417,246.07004
35418,245.97703
35419,246.05987
35420,246.11111
35421,246.08521
35422,246.2971
35423,246.43288
35424,246.25379
35425,246.23287
35426,246.36913
35427,246.33627
35428,246.44575
35429,246.40719
35430,246.45585
35431,246.55277
35432,246.32059
35433,246.69354
35434,247.19546
35435,249.26275
35436,253.36134
35437,258.69909
35438,262.92079
35439,265.31925
35440,266.88396
35441,265.13904
35442,263.77421
35443,262.77747
35444,263.83447
35445,267.4639
35446,271.65475
35447,274.02271
35448,276.05965
35449,279.019
35450,282.3896
35451,287.69881
35452,295.41611
35453,304.80571
35454,317.08374
35455,337.84615
35456,363.28814
35457,373.75229
35458,392.02865
35459,411.77111
35460,432.49714
35461,451.38071
35462,469.85006
35463,486.07478
35464,496.01695
35465,500.21467
35466,502.29465
35467,503.32353
35468,504.53704
35469,505.12234
35470,505.01509
35471,505.06122
35472,505.32331
35473,505.4375
35474,505.41627
35475,505.04667
35476,505.03485
35477,505.32701
35478,505.09298
35479,505.78605
35480,505.77616
35481,505.46844
35482,504.35484
35483,504.12004
35484,503.7439
35485,502.25749
35486,499.32877
35487,493.81389
35488,485.37976
35489,472.89667
35490,459.13371
35491,442.08966
35492,424.16486
35493,403.98483
35494,385.47236
35495,367.40314
35496,353.94366
35497,337.87139
35498,323.63873
35499,312.03219
35500,302.53961
35501,295.79695
35502,289.67209
35503,284.72708
35504,283.24498
35505,283.31909
35506,283.96759
35507,285.20472
35508,285.76593
35509,286.16019
35510,286.81154
35511,287.43758
35512,287.77717
35513,288.27357
35514,288.16967
35515,287.19383
35516,285.29638
35517,284.07343
35518,283.37013
35519,283.24318
35520,282.28336
35521,281.18421
35522,280.70931
35523,279.68357
35524,279.38255
35525,279.26487
35526,278.46046
35527,276.05843
35528,272.45324
35529,268.50669
35530,264.75046
35531,260.86743
35532,257.85313
35533,256.60612
35534,256.0318
35535,255.60593
35536,255.4796
35537,255.74144
35538,255.68997
35539,255.90862
35540,256.00901
35541,256.20409
35542,256.66349
35543,256.87832
35544,257.40381
35545,257.48617
35546,257.64722
35547,257.94799
35548,258.49359
35549,258.55512
35550,277.34527
35551,277.47329
35552,277.79346
35553,278.07123
35554,278.26841
35555,278.30358
35556,278.53828
35557,278.65527
35558,278.70785
35559,278.5226
35560,278.63642
35561,278.55281
35562,278.5615
35563,278.6085
35564,278.63763
35565,278.57036
35566,278.44128
35567,278.47347
35568,278.52207
35569,278.63942
35570,278.57657
35571,278.77732
35572,278.6906
35573,278.85047
35574,279.14444
35575,279.59294
35576,280.9251
35577,282.77434
35578,285.04119
35579,287.4574
35580,288.32894
35581,287.44697
35582,286.46677
35583,285.36368
35584,284.72919
35585,285.10896
35586,286.55556
35587,289.71148
35588,291.69719
35589,293.96982
35590,295.35221
35591,298.7135
35592,303.49872
35593,309.7434
35594,317.67597
35595,338.55056
35596,357.52632
35597,381.78571
35598,395.68217
35599,405.8439
35600,422.16852
35601,437.84072
35602,453.15256
35603,468.6224
35604,480.87888
35605,487.82692
35606,492.14025
35607,493.13402
35608,494.087
35609,494.82531
35610,494.93271
35611,494.63769
35612,495.20126
35613,495.0348
35614,494.88525
35615,494.96136
35616,494.95696
35617,494.77738
35618,495.12046
35619,494.40073
35620,494.31747
35621,493.54512
35622,493.02235
35623,492.5778
35624,492.63355
35625,491.60797
35626,491.86137
35627,491.27364
35628,490.92532
35629,490.19462
35630,489.5196
35631,488.24395
35632,484.67297
35633,479.06627
35634,469.11628
35635,458.0999
35636,446.69407
35637,431.59519
35638,416.28118
35639,399.55231
35640,384.42476
35641,368.81806
35642,355.53481
35643,342.59361
35644,333.22953
35645,321.62802
35646,313.36566
35647,306.37803
35648,301.12605
35649,296.76082
35650,293.1956
35651,291.24274
35652,289.42989
35653,287.61067
35654,285.60573
35655,285.31719
35656,285.28365
35657,285.01251
35658,284.98131
35659,285.05736
35660,284.56992
35661,284.69388
35662,284.60542
35663,284.31122
35664,283.28208
35665,281.3875
35666,277.39768
35667,272.49701
35668,267.5456
35669,264.05835
35670,262.00128
35671,261.27124
35672,262.09141
35673,263.86814
35674,265.17546
35675,266.32258
35676,267.25245
35677,268.71708
35678,269.89669
35679,271.46071
35680,272.8348
35681,273.94723
35682,274.9777
35683,276.10996
35684,276.34532
35685,276.67539
35686,276.81141
35687,277.17273
35688,277.9484
35689,279.11065
35690,280.87586
35691,282.14699
35692,283.00493
35693,284.28722
35694,284.63923
35695,284.62194
35696,284.57243
35697,284.14843
35698,283.27969
35699,282.93345
35700,258.7202
35701,258.7992
35702,258.84213
35703,259.1095
35704,259.07068
35705,259.09584
35706,259.06006
35707,258.53724
35708,257.75254
35709,257.46738
35710,257.43052
35711,257.08113
35712,257.08161
35713,257.13043
35714,256.96439
35715,256.82079
35716,256.82247
35717,256.83232
35718,256.99315
35719,256.87661
35720,256.79675
35721,256.74411
35722,256.86153
35723,256.70935
35724,256.78371
35725,256.75212
35726,256.74027
35727,256.68704
35728,256.85042
35729,256.80491
35730,256.79733
35731,257.13644
35732,258.77796
35733,262.62493
35734,266.86015
35735,269.84943
35736,271.40131
35737,271.85664
35738,270.8601
35739,269.99677
35740,270.9603
35741,272.37005
35742,274.45899
35743,277.92771
35744,279.93096
35745,282.38015
35746,285.91799
35747,292.79912
35748,303.17451
35749,313.04923
35750,339.55
35751,370.25
35752,379.25
35753,394.57339
35754,419.72962
35755,438.95921
35756,459.21379
35757,474.65591
35758,488.8913
35759,498.34392
35760,502.05724
35761,505.19563
35762,506.26465
35763,506.17434
35764,506.28056
35765,506.80386
35766,507.42288
35767,507.94527
35768,507.93582
35769,507.83448
35770,507.73424
35771,507.82654
35772,506.79094
35773,506.26377
35774,503.3356
35775,499.77664
35776,493.37555
35777,484.71348
35778,474.43256
35779,462.63905
35780,451.91076
35781,436.55116
35782,423.98152
35783,410.78916
35784,397.69854
35785,383.97695
35786,369.40881
35787,357.02528
35788,345.04085
35789,334.91511
35790,324.15567
35791,314.07685
35792,305.59381
35793,299.34705
35794,293.77641
35795,289.20858
35796,286.39865
35797,283.56407
35798,281.71826
35799,280.50102
35800,279.82148
35801,279.11707
35802,277.7171
35803,277.57203
35804,277.63897
35805,277.12939
35806,276.38751
35807,274.94642
35808,274.34802
35809,273.27778
35810,272.83682
35811,271.72693
35812,271.04777
35813,269.79581
35814,265.90653
35815,262.74342
35816,259.63581
35817,255.89506
35818,252.43527
35819,249.29514
35820,247.53417
35821,247.21835
35822,247.57814
35823,247.92116
35824,248.93969
35825,249.90217
35826,250.60633
35827,250.98029
35828,251.11039
35829,251.56649
35830,252.10408
35831,252.49173
35832,252.8108
35833,253.04738
35834,253.40852
35835,253.74441
35836,254.27547
35837,254.95452
35838,255.56116
35839,255.98144
35840,256.14486
35841,256.28629
35842,256.23576
35843,256.57627
35844,256.61358
35845,256.62429
35846,256.72826
35847,256.90265
35848,256.78935
35849,256.75273
35850,294.50407
35851,294.64077
35852,294.96356
35853,296.70417
35854,298.3159
35855,299.73871
35856,301.22148
35857,301.7913
35858,301.93716
35859,302.03516
35860,301.89889
35861,301.70492
35862,301.62277
35863,301.51438
35864,301.45946
35865,301.43575
35866,301.39933
35867,301.24169
35868,301.22758
35869,301.20381
35870,300.84152
35871,300.66298
35872,301.68717
35873,306.68929
35874,317.27313
35875,333.74129
35876,355.92985
35877,380.05893
35878,403.99248
35879,427.20295
35880,447.09049
35881,463.62225
35882,474.6565
35883,483.04063
35884,488.81156
35885,492.56517
35886,493.16056
35887,492.74831
35888,492.2045
35889,491.69561
35890,492.91353
35891,491.77186
35892,491.71992
35893,492.02486
35894,491.70296
35895,492.01803
35896,491.76602
35897,492.06052
35898,492.0591
35899,492.27493
35900,491.9704
35901,492.33863
35902,491.87873
35903,491.8484
35904,491.66038
35905,492.01406
35906,492.2088
35907,491.34043
35908,491.10832
35909,491.19524
35910,490.965
35911,491.21215
35912,490.91442
35913,491.13761
35914,491.0678
35915,490.86497
35916,491.02814
35917,490.47619
35918,490.22062
35919,490.2751
35920,490.43266
35921,489.7699
35922,490.02337
35923,490.38756
35924,490.61069
35925,490.16683
35926,490.06395
35927,490.03311
35928,489.88518
35929,489.92383
35930,489.49112
35931,489.53596
35932,489.71583
35933,489.83482
35934,489.55403
35935,489.52585
35936,490.1933
35937,489.74319
35938,489.69903
35939,490.2054
35940,489.86143
35941,489.74516
35942,489.68204
35943,489.51239
35944,489.70251
35945,489.55152
35946,489.54599
35947,489.67197
35948,489.58133
35949,489.86337
35950,489.96973
35951,489.62281
35952,489.64747
35953,489.6888
35954,489.30976
35955,489.49198
35956,489.48882
35957,489.71137
35958,489.57803
35959,489.40998
35960,489.90619
35961,489.60485
35962,489.52595
35963,489.33595
35964,489.41182
35965,489.56611
35966,489.88922
35967,490.35721
35968,490.33613
35969,489.9625
35970,490.6966
35971,490.50904
35972,490.22812
35973,490.05859
35974,489.4717
35975,489.3052
35976,488.81171
35977,486.94623
35978,484.30022
35979,482.25647
35980,479.4637
35981,476.41943
35982,473.6809
35983,469.76027
35984,463.82306
35985,457.88499
35986,449.78846
35987,439.59444
35988,427.0907
35989,411.84142
35990,395.27833
35991,377.07966
35992,358.57108
35993,339.48446
35994,322.97838
35995,309.01418
35996,297.74854
35997,292.95342
35998,289.83723
35999,288.42976
36000,283.25187
36001,284.80811
36002,285.31167
36003,286.51073
36004,286.94124
36005,287.14239
36006,287.20406
36007,287.26861
36008,287.50442
36009,287.13203
36010,287.1419
36011,287.0916
36012,287.00109
36013,287.02951
36014,286.96605
36015,286.92834
36016,286.91974
36017,286.94241
36018,286.94155
36019,287.28021
36020,289.0493
36021,293.29442
36022,301.92746
36023,315.57208
36024,332.75033
36025,355.54474
36026,380.53559
36027,406.14352
36028,430.75671
36029,451.61939
36030,467.14343
36031,477.51747
36032,485.79198
36033,490.29915
36034,491.46534
36035,491.43796
36036,491.32972
36037,491.08047
36038,491.49908
36039,491.24639
36040,490.8344
36041,490.63293
36042,490.6939
36043,490.42038
36044,490.36962
36045,490.5018
36046,490.39657
36047,490.35343
36048,490.22495
36049,489.87812
36050,489.9446
36051,490.21722
36052,490.04511
36053,489.83333
36054,489.83333
36055,489.59452
36056,489.31959
36057,489.4614
36058,488.88763
36059,488.90823
36060,489.02341
36061,488.58248
36062,488.17608
36063,488.23907
36064,488.17593
36065,488.3346
36066,487.93928
36067,488.34463
36068,488.18625
36069,487.83145
36070,488.27966
36071,488.50606
36072,488.56711
36073,488.6773
36074,488.3586
36075,488.4691
36076,488.43779
36077,489.42455
36078,489.25279
36079,488.97376
36080,488.78552
36081,488.83457
36082,489.18866
36083,488.84874
36084,488.9011
36085,488.75163
36086,488.79611
36087,488.8254
36088,489.11204
36089,489.19295
36090,489.51529
36091,489.20735
36092,489.54338
36093,489.28246
36094,489.40948
36095,489.58656
36096,489.27434
36097,489.30389
36098,488.92706
36099,489.04235
36100,489.11855
36101,489.13384
36102,489.01051
36103,488.67954
36104,488.80929
36105,489.46452
36106,489.40625
36107,488.54448
36108,489.22318
36109,489.47076
36110,489.7967
36111,489.44319
36112,489.2706
36113,489.56167
36114,489.55801
36115,488.95636
36116,489.08704
36117,489.5957
36118,489.29906
36119,489.36878
36120,490.05728
36121,490.65592
36122,490.16947
36123,490.12874
36124,490.22459
36125,489.71513
36126,488.84247
36127,487.27399
36128,485.98678
36129,484.1988
36130,482.638
36131,478.16961
36132,475.30864
36133,469.70663
36134,463.40117
36135,455.28906
36136,445.37835
36137,433.64447
36138,420.01629
36139,404.0315
36140,388.54802
36141,372.40825
36142,357.05714
36143,341.4224
36144,328.5071
36145,317.68873
36146,308.71814
36147,300.98776
36148,296.342
36149,294.61421
36150,293.64727
36151,294.00508
36152,293.71342
36153,293.46173
36154,293.30587
36155,293.20779
36156,293.36221
36157,293.20471
36158,293.36284
36159,293.22961
36160,293.46456
36161,293.2744
36162,293.20717
36163,292.86601
36164,293.06003
36165,293.80521
36166,293.84928
36167,293.72099
36168,294.99234
36169,300.39001
36170,310.87204
36171,323.90051
36172,341.74672
36173,362.75317
36174,383.41654
36175,405.6793
36176,424.55479
36177,442.26184
36178,456.65572
36179,466.21471
36180,473.22041
36181,480.02614
36182,484.23102
36183,488.02825
36184,488.61921
36185,490.40223
36186,491.38772
36187,491.35464
36188,491.91546
36189,491.78091
36190,493.4587
36191,493.18615
36192,492.55672
36193,493.68807
36194,493.2783
36195,494.11374
36196,494.28733
36197,494.08645
36198,494.28673
36199,494.84978
36200,494.40984
36201,493.85106
36202,493.10723
36203,492.99006
36204,494.38362
36205,494.11644
36206,493.95475
36207,493.86842
36208,494.38412
36209,494.08811
36210,494.66316
36211,493.09009
36212,493.28337
36213,493.80266
36214,492.23182
36215,493.32533
36216,493.51487
36217,492.85219
36218,492.27815
36219,492.70439
36220,493.66526
36221,493.31847
36222,493.07209
36223,492.60935
36224,492.89326
36225,493.0428
36226,492.32525
36227,493.8234
36228,493.83678
36229,493.98783
36230,493.02544
36231,492.10223
36232,492.99788
36233,493.18623
36234,492.76776
36235,492.5636
36236,493.13187
36237,492.25225
36238,492.1246
36239,492.42393
36240,492.44857
36241,492.87379
36242,492.77712
36243,493.3439
36244,493.26645
36245,493.91597
36246,494.4741
36247,492.53549
36248,493.47987
36249,492.48806
36250,491.85155
36251,491.31854
36252,490.57097
36253,489.25041
36254,488.32136
36255,487.02977
36256,486.15139
36257,485.10709
36258,483.0684
36259,480.56766
36260,480.25039
36261,475.06547
36262,470.76072
36263,465.21262
36264,457.32592
36265,448.24601
36266,434.26
36267,418.96392
36268,401.73989
36269,381.70679
36270,361.88251
36271,343.51872
36272,325.58133
36273,312.19473
36274,302.13489
36275,295.37275
36276,293.2225
36277,291.95663
36278,290.98144
36279,291.58525
36280,291.83984
36281,292.77193
36282,293.95801
36283,294.24129
36284,295.3668
36285,295.59348
36286,295.57125
36287,295.43995
36288,295.56051
36289,295.63097
36290,295.64304
36291,295.60794
36292,295.80827
36293,295.77736
36294,295.65617
36295,295.64654
36296,295.62371
36297,296.15664
36298,296.12661
36299,296.20359
36300,251.86594
36301,252.05965
36302,251.34227
36303,250.96559
36304,250.61657
36305,250.54407
36306,251.00562
36307,251.42608
36308,252.23259
36309,252.0681
36310,251.68276
36311,251.47392
36312,251.40618
36313,251.53175
36314,251.66817
36315,253.34848
36316,258.35707
36317,265.88878
36318,275.28955
36319,284.09449
36320,289.7574
36321,293.43371
36322,294.48918
36323,293.90282
36324,292.26354
36325,290.78976
36326,291.36749
36327,292.2529
36328,294.79945
36329,298.23729
36330,299.84663
36331,300.9338
36332,303.37882
36333,311.63291
36334,325.10138
36335,341.88571
36336,358.58654
36337,378.97458
36338,397.23313
36339,414.15776
36340,429.84252
36341,444.67829
36342,456.97338
36343,467.08631
36344,474.46154
36345,479.75737
36346,484.47969
36347,486.69102
36348,487.32548
36349,487.88428
36350,488.12038
36351,488.44531
36352,488.55735
36353,489.25219
36354,488.94637
36355,489.14589
36356,489.25236
36357,488.62075
36358,487.98505
36359,488.51028
36360,488.60911
36361,488.51745
36362,489.0933
36363,489.43618
36364,489.29342
36365,488.97878
36366,488.8826
36367,488.98204
36368,489.05
36369,488.43353
36370,488.5026
36371,488.47878
36372,488.32432
36373,488.06695
36374,487.91639
36375,487.80518
36376,487.86278
36377,487.72955
36378,487.54971
36379,487.76865
36380,487.37086
36381,487.47678
36382,487.40669
36383,486.88148
36384,486.73355
36385,486.65199
36386,486.42144
36387,486.33525
36388,486.54538
36389,486.60581
36390,486.64833
36391,486.6
36392,486.69032
36393,486.26204
36394,485.85679
36395,485.80148
36396,485.77741
36397,485.50328
36398,484.309
36399,483.60293
36400,482.66298
36401,481.60501
36402,478.7608
36403,474.6778
36404,469.11532
36405,462.6224
36406,454.85318
36407,445.71417
36408,434.85459
36409,423.414
36410,411.47961
36411,398.87201
36412,385.72411
36413,371.33208
36414,356.94629
36415,342.74718
36416,330.78192
36417,319.22024
36418,307.35314
36419,298.90448
36420,292.11062
36421,286.03015
36422,281.42765
36423,278.33894
36424,276.69004
36425,276.88527
36426,277.25698
36427,277.57774
36428,277.83134
36429,278.6473
36430,279.373
36431,279.18203
36432,278.72657
36433,277.8936
36434,276.71657
36435,276.01213
36436,275.54681
36437,274.82863
36438,274.12436
36439,273.32114
36440,272.24716
36441,270.45813
36442,268.37862
36443,263.34402
36444,256.35613
36445,247.61759
36446,238.84385
36447,230.4943
36448,229.35614
36449,231.35009
36450,291.63791
36451,291.87619
36452,291.87097
36453,291.97631
36454,292.15106
36455,292.20627
36456,292.1303
36457,292.21418
36458,292.31064
36459,292.26972
36460,292.12949
36461,292.17219
36462,292.22604
36463,292.26065
36464,292.29857
36465,292.32757
36466,292.31927
36467,292.42966
36468,292.5106
36469,292.60384
36470,292.68006
36471,293.01495
36472,293.08375
36473,292.96789
36474,293.03335
36475,293.45109
36476,293.47307
36477,293.38928
36478,293.55511
36479,293.59299
36480,293.68934
36481,293.77342
36482,293.63046
36483,293.71689
36484,294.207
36485,296.87847
36486,303.37982
36487,311.40875
36488,320.58532
36489,331.56579
36490,340.41892
36491,357.41667
36492,380.2377
36493,411.72247
36494,422.93912
36495,435.81311
36496,449.35205
36497,465.29525
36498,481.35695
36499,498.53769
36500,510.11596
36501,517.8033
36502,520.94637
36503,523.57766
36504,523.66805
36505,525.30957
36506,524.01559
36507,526.06302
36508,525.91377
36509,526.54441
36510,526.52718
36511,525.6965
36512,526.26594
36513,526.59528
36514,525.95046
36515,525.6311
36516,526.70698
36517,526.98804
36518,525.75967
36519,524.4382
36520,523.09446
36521,518.25409
36522,511.9006
36523,504.16547
36524,492.29809
36525,479.46074
36526,466.82794
36527,454.87812
36528,444.97553
36529,434.78125
36530,423.46409
36531,414.89105
36532,408.304
36533,382.25904
36534,373.90526
36535,354.25977
36536,334.04329
36537,319.77942
36538,308.8403
36539,297.955
36540,289.57739
36541,284.175
36542,282.36364
36543,282.17353
36544,282.89835
36545,284.98714
36546,286.43712
36547,287.42871
36548,288.07633
36549,288.48061
36550,288.77132
36551,289.26663
36552,289.50096
36553,290.22532
36554,290.72407
36555,291.7073
36556,292.00513
36557,292.56745
36558,292.74184
36559,293.0085
36560,293.39217
36561,293.60945
36562,293.96572
36563,294.33733
36564,294.63908
36565,294.78863
36566,295.02315
36567,295.16986
36568,295.42357
36569,295.48279
36570,295.52769
36571,295.74665
36572,295.87519
36573,295.69772
36574,295.7853
36575,295.6592
36576,295.64015
36577,295.53891
36578,295.5562
36579,295.37777
36580,295.37711
36581,295.25383
36582,295.25093
36583,295.00691
36584,294.96316
36585,294.83544
36586,294.71376
36587,294.67725
36588,294.63402
36589,294.53789
36590,294.64598
36591,294.63188
36592,294.4916
36593,294.65891
36594,294.56366
36595,294.717
36596,294.6724
36597,294.82206
36598,294.68117
36599,294.91242
36600,295.89958
36601,296.59344
36602,296.88905
36603,297.16079
36604,297.44568
36605,297.3188
36606,297.48072
36607,297.36986
36608,297.65035
36609,297.86421
36610,297.91114
36611,297.86056
36612,298.05981
36613,298.01406
36614,300.05449
36615,304.65297
36616,313.52131
36617,328.68388
36618,348.73651
36619,369.77032
36620,394.12042
36621,414.93548
36622,432.5531
36623,446.13584
36624,455.92906
36625,464.08556
36626,468.23845
36627,472.32525
36628,475.29948
36629,477.31536
36630,479.02048
36631,479.71694
36632,481.01535
36633,481.7497
36634,482.46092
36635,482.7581
36636,483.05802
36637,483.69954
36638,483.38417
36639,484.58176
36640,484.6495
36641,484.57973
36642,485.73793
36643,485.17237
36644,484.95737
36645,485.39456
36646,485.11397
36647,485.25452
36648,485.19413
36649,484.5024
36650,485.29324
36651,485.54308
36652,485.82565
36653,485.72748
36654,486.18172
36655,486.47619
36656,486.8908
36657,486.63908
36658,486.67727
36659,486.49708
36660,486.76561
36661,486.87723
36662,487.5172
36663,487.02632
36664,487.6953
36665,487.65238
36666,487.97578
36667,487.88536
36668,488.06705
36669,488.04209
36670,488.06897
36671,488.06985
36672,487.75641
36673,487.79861
36674,488.26274
36675,488.11724
36676,488.64679
36677,488.43019
36678,488.65242
36679,488.33984
36680,488.60091
36681,488.37613
36682,488.71219
36683,488.30743
36684,488.23086
36685,488.13953
36686,488.69001
36687,487.88242
36688,487.80964
36689,487.53178
36690,487.31522
36691,488.13551
36692,488.38902
36693,487.53792
36694,487.05488
36695,486.78835
36696,484.47688
36697,480.93501
36698,477.46622
36699,474.36364
36700,470.062
36701,464.63193
36702,460.59954
36703,455.12661
36704,448.44766
36705,440.48636
36706,429.76975
36707,417.5
36708,403.71179
36709,388.1138
36710,370.09977
36711,353.12821
36712,335.18359
36713,320.72464
36714,307.1791
36715,296.03287
36716,288.9896
36717,284.81678
36718,283.37402
36719,283.15385
36720,283.25121
36721,284.45383
36722,286.18076
36723,288.29795
36724,290.23941
36725,291.97423
36726,293.11238
36727,293.95164
36728,294.73806
36729,295.12416
36730,295.10866
36731,294.72134
36732,294.82104
36733,295.07778
36734,295.05388
36735,295.20285
36736,295.45411
36737,295.38898
36738,295.45597
36739,295.70076
36740,295.53577
36741,295.54936
36742,295.44593
36743,295.21472
36744,295.33839
36745,295.06361
36746,295.63088
36747,295.52437
36748,295.61988
36749,295.65327
36750,287.55147
36751,287.49057
36752,287.79215
36753,288.47413
36754,289.66667
36755,290.77293
36756,291.20088
36757,291.51592
36758,291.6046
36759,291.88745
36760,291.78885
36761,291.96437
36762,291.71772
36763,291.8161
36764,291.87363
36765,291.92426
36766,291.83075
36767,292.07819
36768,292.0542
36769,293.03934
36770,296.03492
36771,304.45772
36772,317.77129
36773,337.00602
36774,361.11464
36775,384.89087
36776,409.38413
36777,431.62239
36778,450.06303
36779,464.09893
36780,473.35242
36781,479.17115
36782,482.93228
36783,485.74452
36784,487.10186
36785,488.45309
36786,488.69238
36787,490.10128
36788,489.82706
36789,490.96746
36790,491.18526
36791,491.72404
36792,491.6006
36793,491.51473
36794,491.19636
36795,491.40481
36796,491.57962
36797,491.59393
36798,491.51383
36799,491.9598
36800,492.03865
36801,492.56767
36802,491.98375
36803,491.97752
36804,492.13005
36805,492.41708
36806,492.15647
36807,492.32591
36808,491.65909
36809,492.19184
36810,492.17512
36811,491.50926
36812,492.25984
36813,491.75274
36814,491.82863
36815,491.84851
36816,491.6991
36817,492.29093
36818,492.24874
36819,492.36399
36820,492.3931
36821,492.36036
36822,492.34761
36823,492.17566
36824,492.35335
36825,492.23729
36826,492.11794
36827,491.81299
36828,491.65978
36829,491.83762
36830,491.76523
36831,491.21551
36832,491.5583
36833,491.27621
36834,490.80306
36835,490.04639
36836,490.21004
36837,489.94277
36838,490.11491
36839,489.95062
36840,489.89038
36841,490.11399
36842,489.13575
36843,489.01883
36844,488.98117
36845,488.77894
36846,488.95464
36847,488.47401
36848,487.6742
36849,487.0332
36850,486.3168
36851,484.31876
36852,482.9818
36853,481.81618
36854,478.30843
36855,475.79131
36856,473.15877
36857,469.50883
36858,464.90164
36859,460.02218
36860,451.78516
36861,441.75072
36862,428.81138
36863,413.89103
36864,396.23003
36865,377.3739
36866,359.169
36867,340.10682
36868,323.71133
36869,309.98647
36870,298.06708
36871,289.15761
36872,286.21368
36873,284.27603
36874,283.4608
36875,283.60487
36876,284.58255
36877,287.23226
36878,290.21063
36879,293.19358
36880,295.06118
36881,296.40109
36882,296.66923
36883,296.15418
36884,294.79725
36885,294.02072
36886,293.05229
36887,292.20984
36888,291.72591
36889,291.30761
36890,291.20521
36891,291.08872
36892,291.09539
36893,291.15652
36894,291.1939
36895,291.21909
36896,291.24481
36897,291.21335
36898,291.4442
36899,291.51944
36900,277.63264
36901,279.23085
36902,279.50479
36903,279.255
36904,278.68804
36905,278.28154
36906,277.79702
36907,277.32579
36908,277.35928
36909,277.30908
36910,277.0768
36911,276.96617
36912,276.59611
36913,276.36412
36914,276.09521
36915,275.64855
36916,275.45137
36917,274.88041
36918,274.47293
36919,274.32488
36920,273.94474
36921,273.59425
36922,273.47551
36923,273.17058
36924,273.2584
36925,273.18995
36926,273.34324
36927,273.8799
36928,274.03746
36929,274.16814
36930,274.27403
36931,274.86793
36932,276.50025
36933,278.93579
36934,281.82565
36935,280.911
36936,278.29404
36937,275.28188
36938,273.60473
36939,274.2044
36940,276.27441
36941,278.30496
36942,280.82793
36943,282.03973
36944,283.86563
36945,286.62492
36946,291.03123
36947,298.31371
36948,309.52954
36949,323.30134
36950,338.7511
36951,356.60705
36952,373.01894
36953,390.09339
36954,407.82807
36955,426.52041
36956,445.39187
36957,463.55237
36958,479.9628
36959,492.22908
36960,498.91459
36961,503.04331
36962,503.64071
36963,506.41577
36964,506.97826
36965,507.35288
36966,507.4904
36967,507.83237
36968,508.12957
36969,508.06649
36970,508.52027
36971,508.43711
36972,508.74845
36973,508.82365
36974,508.75549
36975,508.78073
36976,508.45742
36977,508.65992
36978,508.53662
36979,507.98367
36980,506.96354
36981,504.44961
36982,499.02552
36983,491.19796
36984,480.53695
36985,468.13977
36986,453.93706
36987,437.84713
36988,422.37208
36989,408.15027
36990,394.95261
36991,381.86674
36992,370.00699
36993,357.97557
36994,346.2221
36995,334.67841
36996,324.0915
36997,313.6776
36998,304.2513
36999,295.16085
37000,287.92031
37001,282.6608
37002,279.45685
37003,278.20816
37004,277.42494
37005,276.82489
37006,276.4154
37007,275.63574
37008,275.40011
37009,275.98506
37010,276.45776
37011,276.88387
37012,276.85398
37013,275.86826
37014,274.11344
37015,271.49236
37016,268.18787
37017,264.7195
37018,261.58108
37019,259.1285
37020,258.04704
37021,257.63665
37022,257.73086
37023,258.01385
37024,258.23375
37025,259.06449
37026,260.26247
37027,261.287
37028,262.52885
37029,263.69806
37030,265.07215
37031,266.29273
37032,267.22068
37033,267.60998
37034,267.88467
37035,268.29215
37036,268.38283
37037,268.52069
37038,268.69196
37039,268.72321
37040,268.66002
