Time,root.GunPointAgeSpan.d0.s0
36986,508.6707
36987,506.6721
36988,504.95481
36989,500.23137
36990,494.97484
36991,485.78207
36992,476.26499
36993,463.22121
36994,447.75029
36995,431.81629
36996,416.60946
36997,401.20717
36998,386.12632
36999,370.4838
37000,354.98164
37001,341.33237
37002,328.53253
37003,316.9092
37004,307.68167
37005,301.60745
37006,296.16062
37007,293.02073
37008,290.15455
37009,288.97325
37010,288.03578
37011,287.84099
37012,287.7209
37013,287.68938
37014,287.46112
37015,287.29941
37016,287.00758
37017,286.39676
37018,286.31186
37019,286.38185
37020,286.90169
37021,287.58288
37022,286.963
37023,285.6476
37024,283.85182
37025,281.27515
37026,278.23262
37027,274.84785
37028,272.22972
37029,270.14293
37030,268.32851
37031,266.89968
37032,265.69206
37033,265.25702
37034,265.15749
37035,265.23624
37036,265.10272
37037,265.11277
37038,265.37285
37039,266.18119
37040,267.31042
37041,268.88823
37042,269.91985
37043,271.58248
37044,272.2615
37045,272.7149
37046,272.84603
37047,272.74877
37048,272.87877
37049,272.91612
37050,254.16463
37051,254.36031
37052,254.38434
37053,254.60227
37054,254.59834
37055,254.45629
37056,254.46955
37057,254.40437
37058,254.39553
37059,254.37796
37060,254.40897
37061,254.40714
37062,254.41554
37063,254.34194
37064,254.41344
37065,254.42326
37066,254.48946
37067,254.49436
37068,254.37088
37069,254.54951
37070,254.4969
37071,254.47728
37072,254.55
37073,254.7174
37074,254.76477
37075,254.86154
37076,254.90578
37077,255.10041
37078,255.19838
37079,256.04602
37080,259.00567
37081,264.06155
37082,269.01879
37083,271.34274
37084,272.15258
37085,272.84399
37086,272.07446
37087,271.26634
37088,270.56776
37089,270.54486
37090,271.64839
37091,273.35753
37092,275.27764
37093,277.58906
37094,281.74357
37095,288.59819
37096,296.58209
37097,304.18609
37098,322.52027
37099,341.03448
37100,355.20648
37101,378.19788
37102,398.49364
37103,417.75318
37104,437.31533
37105,456.21338
37106,475.3716
37107,493.13504
37108,501.25078
37109,504.62908
37110,506.52085
37111,507.90683
37112,508.47112
37113,508.65896
37114,509.11701
37115,509.37897
37116,509.46861
37117,509.63913
37118,509.28571
37119,509.50735
37120,508.99824
37121,508.99037
37122,508.92764
37123,508.95927
37124,509.04553
37125,508.48793
37126,507.71392
37127,507.51691
37128,507.66285
37129,507.23327
37130,506.55272
37131,505.49517
37132,503.07585
37133,498.99092
37134,492.81006
37135,482.48488
37136,470.88212
37137,456.93224
37138,442.45436
37139,426.27413
37140,408.93012
37141,391.8323
37142,375.10375
37143,358.65747
37144,344.26667
37145,331.53038
37146,318.60874
37147,308.01753
37148,298.26296
37149,292.00144
37150,286.5071
37151,283.3442
37152,281.25953
37153,278.68252
37154,277.42336
37155,276.53029
37156,275.69002
37157,275.19701
37158,274.18753
37159,273.83431
37160,273.72841
37161,273.76712
37162,273.84888
37163,273.50871
37164,273.58952
37165,272.95132
37166,271.88292
37167,269.96072
37168,267.00433
37169,263.125
37170,258.92881
37171,255.4635
37172,252.11354
37173,250.32881
37174,249.70361
37175,249.78341
37176,249.93534
37177,250.05027
37178,250.74865
37179,251.5312
37180,252.18426
37181,253.52761
37182,254.65446
37183,255.56936
37184,256.65681
37185,256.81999
37186,256.87334
37187,256.90927
37188,256.83266
37189,256.53043
37190,256.06939
37191,256.09865
37192,256.21026
37193,256.16885
37194,256.34957
37195,256.44411
37196,256.47701
37197,256.52866
37198,256.54795
37199,256.50573
37200,243.11105
37201,243.24698
37202,243.6686
37203,243.82045
37204,244.2693
37205,244.94755
37206,244.82634
37207,245.00875
37208,245.34419
37209,245.43846
37210,245.33784
37211,245.62991
37212,245.61671
37213,245.80261
37214,245.80719
37215,245.86356
37216,246.09107
37217,246.07004
37218,245.97703
37219,246.05987
37220,246.11111
37221,246.08521
37222,246.2971
37223,246.43288
37224,246.25379
37225,246.23287
37226,246.36913
37227,246.33627
37228,246.44575
37229,246.40719
37230,246.45585
37231,246.55277
37232,246.32059
37233,246.69354
37234,247.19546
37235,249.26275
37236,253.36134
37237,258.69909
37238,262.92079
37239,265.31925
37240,266.88396
37241,265.13904
37242,263.77421
37243,262.77747
37244,263.83447
37245,267.4639
37246,271.65475
37247,274.02271
37248,276.05965
37249,279.019
37250,282.3896
37251,287.69881
37252,295.41611
37253,304.80571
37254,317.08374
37255,337.84615
37256,363.28814
37257,373.75229
37258,392.02865
37259,411.77111
37260,432.49714
37261,451.38071
37262,469.85006
37263,486.07478
37264,496.01695
37265,500.21467
37266,502.29465
37267,503.32353
37268,504.53704
37269,505.12234
37270,505.01509
37271,505.06122
37272,505.32331
37273,505.4375
37274,505.41627
37275,505.04667
37276,505.03485
37277,505.32701
37278,505.09298
37279,505.78605
37280,505.77616
37281,505.46844
37282,504.35484
37283,504.12004
37284,503.7439
37285,502.25749
37286,499.32877
37287,493.81389
37288,485.37976
37289,472.89667
37290,459.13371
37291,442.08966
37292,424.16486
37293,403.98483
37294,385.47236
37295,367.40314
37296,353.94366
37297,337.87139
37298,323.63873
37299,312.03219
37300,302.53961
37301,295.79695
37302,289.67209
37303,284.72708
37304,283.24498
37305,283.31909
37306,283.96759
37307,285.20472
37308,285.76593
37309,286.16019
37310,286.81154
37311,287.43758
37312,287.77717
37313,288.27357
37314,288.16967
37315,287.19383
37316,285.29638
37317,284.07343
37318,283.37013
37319,283.24318
37320,282.28336
37321,281.18421
37322,280.70931
37323,279.68357
37324,279.38255
37325,279.26487
37326,278.46046
37327,276.05843
37328,272.45324
37329,268.50669
37330,264.75046
37331,260.86743
37332,257.85313
37333,256.60612
37334,256.0318
37335,255.60593
37336,255.4796
37337,255.74144
37338,255.68997
37339,255.90862
37340,256.00901
37341,256.20409
37342,256.66349
37343,256.87832
37344,257.40381
37345,257.48617
37346,257.64722
37347,257.94799
37348,258.49359
37349,258.55512
37350,277.34527
37351,277.47329
37352,277.79346
37353,278.07123
37354,278.26841
37355,278.30358
37356,278.53828
37357,278.65527
37358,278.70785
37359,278.5226
37360,278.63642
37361,278.55281
37362,278.5615
37363,278.6085
37364,278.63763
37365,278.57036
37366,278.44128
37367,278.47347
37368,278.52207
37369,278.63942
37370,278.57657
37371,278.77732
37372,278.6906
37373,278.85047
37374,279.14444
37375,279.59294
37376,280.9251
37377,282.77434
37378,285.04119
37379,287.4574
37380,288.32894
37381,287.44697
37382,286.46677
37383,285.36368
37384,284.72919
37385,285.10896
37386,286.55556
37387,289.71148
37388,291.69719
37389,293.96982
37390,295.35221
37391,298.7135
37392,303.49872
37393,309.7434
37394,317.67597
37395,338.55056
37396,357.52632
37397,381.78571
37398,395.68217
37399,405.8439
37400,422.16852
37401,437.84072
37402,453.15256
37403,468.6224
37404,480.87888
37405,487.82692
37406,492.14025
37407,493.13402
37408,494.087
37409,494.82531
37410,494.93271
37411,494.63769
37412,495.20126
37413,495.0348
37414,494.88525
37415,494.96136
37416,494.95696
37417,494.77738
37418,495.12046
37419,494.40073
37420,494.31747
37421,493.54512
37422,493.02235
37423,492.5778
37424,492.63355
37425,491.60797
37426,491.86137
37427,491.27364
37428,490.92532
37429,490.19462
37430,489.5196
37431,488.24395
37432,484.67297
37433,479.06627
37434,469.11628
37435,458.0999
37436,446.69407
37437,431.59519
37438,416.28118
37439,399.55231
37440,384.42476
37441,368.81806
37442,355.53481
37443,342.59361
37444,333.22953
37445,321.62802
37446,313.36566
37447,306.37803
37448,301.12605
37449,296.76082
37450,293.1956
37451,291.24274
37452,289.42989
37453,287.61067
37454,285.60573
37455,285.31719
37456,285.28365
37457,285.01251
37458,284.98131
37459,285.05736
37460,284.56992
37461,284.69388
37462,284.60542
37463,284.31122
37464,283.28208
37465,281.3875
37466,277.39768
37467,272.49701
37468,267.5456
37469,264.05835
37470,262.00128
37471,261.27124
37472,262.09141
37473,263.86814
37474,265.17546
37475,266.32258
37476,267.25245
37477,268.71708
37478,269.89669
37479,271.46071
37480,272.8348
37481,273.94723
37482,274.9777
37483,276.10996
37484,276.34532
37485,276.67539
37486,276.81141
37487,277.17273
37488,277.9484
37489,279.11065
37490,280.87586
37491,282.14699
37492,283.00493
37493,284.28722
37494,284.63923
37495,284.62194
37496,284.57243
37497,284.14843
37498,283.27969
37499,282.93345
37500,256.68415
37501,256.66705
37502,256.43126
37503,256.52556
37504,256.21144
37505,256.16403
37506,256.07472
37507,256.02037
37508,256.06096
37509,256.25932
37510,256.16467
37511,256.19459
37512,256.08966
37513,256.20138
37514,256.08619
37515,256.02966
37516,256.11233
37517,256.12521
37518,256.10576
37519,256.15532
37520,256.20325
37521,256.25593
37522,256.31888
37523,256.44777
37524,256.48891
37525,257.0608
37526,257.16765
37527,257.33836
37528,259.28629
37529,262.02438
37530,266.00839
37531,269.70472
37532,272.58308
37533,274.01275
37534,272.80393
37535,271.83438
37536,270.87556
37537,271.55161
37538,273.39645
37539,276.70636
37540,280.24297
37541,283.3423
37542,287.67468
37543,293.63095
37544,301.34683
37545,308.47584
37546,313.02857
37547,349.35897
37548,345.97872
37549,363.55556
37550,386.12625
37551,413.44757
37552,441.53944
37553,465.57051
37554,487.55382
37555,502.54614
37556,510.90397
37557,515.23147
37558,517.50395
37559,517.60812
37560,517.63617
37561,518.5
37562,518.74646
37563,519.41698
37564,518.48893
37565,518.20382
37566,516.77008
37567,516.03786
37568,515.19574
37569,513.9322
37570,512.33973
37571,509.85131
37572,506.14804
37573,498.81667
37574,488.23746
37575,475.99885
37576,459.62375
37577,442.49244
37578,424.62051
37579,405.75362
37580,388.00592
37581,369.89788
37582,354.69739
37583,340.35642
37584,325.70746
37585,315.85337
37586,304.39412
37587,294.16296
37588,286.92568
37589,280.56621
37590,277.95724
37591,274.9857
37592,273.10832
37593,272.08607
37594,270.83237
37595,270.65059
37596,269.91834
37597,269.73186
37598,268.93872
37599,269.28212
37600,269.42487
37601,268.59478
37602,267.7278
37603,268.22539
37604,268.4997
37605,268.12952
37606,267.45802
37607,265.96956
37608,264.29176
37609,261.91824
37610,259.32832
37611,257.13499
37612,255.11265
37613,253.97524
37614,253.4455
37615,253.09927
37616,253.01073
37617,253.00745
37618,252.91314
37619,252.88255
37620,252.95225
37621,253.31808
37622,253.55008
37623,253.95568
37624,254.36872
37625,254.38664
37626,254.33583
37627,254.40358
37628,254.27497
37629,254.31391
37630,254.30712
37631,254.24578
37632,254.25
37633,254.22691
37634,254.2403
37635,254.20958
37636,254.22075
37637,254.08121
37638,254.13681
37639,254.25
37640,254.17698
37641,254.21893
37642,254.13692
37643,254.15665
37644,254.10098
37645,254.10093
37646,254.15224
37647,254.18367
37648,254.36111
37649,254.30222
37650,258.7202
37651,258.7992
37652,258.84213
37653,259.1095
37654,259.07068
37655,259.09584
37656,259.06006
37657,258.53724
37658,257.75254
37659,257.46738
37660,257.43052
37661,257.08113
37662,257.08161
37663,257.13043
37664,256.96439
37665,256.82079
37666,256.82247
37667,256.83232
37668,256.99315
37669,256.87661
37670,256.79675
37671,256.74411
37672,256.86153
37673,256.70935
37674,256.78371
37675,256.75212
37676,256.74027
37677,256.68704
37678,256.85042
37679,256.80491
37680,256.79733
37681,257.13644
37682,258.77796
37683,262.62493
37684,266.86015
37685,269.84943
37686,271.40131
37687,271.85664
37688,270.8601
37689,269.99677
37690,270.9603
37691,272.37005
37692,274.45899
37693,277.92771
37694,279.93096
37695,282.38015
37696,285.91799
37697,292.79912
37698,303.17451
37699,313.04923
37700,339.55
37701,370.25
37702,379.25
37703,394.57339
37704,419.72962
37705,438.95921
37706,459.21379
37707,474.65591
37708,488.8913
37709,498.34392
37710,502.05724
37711,505.19563
37712,506.26465
37713,506.17434
37714,506.28056
37715,506.80386
37716,507.42288
37717,507.94527
37718,507.93582
37719,507.83448
37720,507.73424
37721,507.82654
37722,506.79094
37723,506.26377
37724,503.3356
37725,499.77664
37726,493.37555
37727,484.71348
37728,474.43256
37729,462.63905
37730,451.91076
37731,436.55116
37732,423.98152
37733,410.78916
37734,397.69854
37735,383.97695
37736,369.40881
37737,357.02528
37738,345.04085
37739,334.91511
37740,324.15567
37741,314.07685
37742,305.59381
37743,299.34705
37744,293.77641
37745,289.20858
37746,286.39865
37747,283.56407
37748,281.71826
37749,280.50102
37750,279.82148
37751,279.11707
37752,277.7171
37753,277.57203
37754,277.63897
37755,277.12939
37756,276.38751
37757,274.94642
37758,274.34802
37759,273.27778
37760,272.83682
37761,271.72693
37762,271.04777
37763,269.79581
37764,265.90653
37765,262.74342
37766,259.63581
37767,255.89506
37768,252.43527
37769,249.29514
37770,247.53417
37771,247.21835
37772,247.57814
37773,247.92116
37774,248.93969
37775,249.90217
37776,250.60633
37777,250.98029
37778,251.11039
37779,251.56649
37780,252.10408
37781,252.49173
37782,252.8108
37783,253.04738
37784,253.40852
37785,253.74441
37786,254.27547
37787,254.95452
37788,255.56116
37789,255.98144
37790,256.14486
37791,256.28629
37792,256.23576
37793,256.57627
37794,256.61358
37795,256.62429
37796,256.72826
37797,256.90265
37798,256.78935
37799,256.75273
37800,324.76625
37801,324.88031
37802,325.14362
37803,325.18759
37804,325.30774
37805,325.82434
37806,327.81402
37807,332.74604
37808,340.79929
37809,353.64725
37810,368.03135
37811,381.06428
37812,391.47455
37813,398.28418
37814,401.66126
37815,402.12232
37816,400.35792
37817,397.65093
37818,394.6108
37819,395.04026
37820,397.50491
37821,401.19053
37822,405.33799
37823,406.5978
37824,408.06094
37825,408.84337
37826,406.90155
37827,405.61614
37828,404.63653
37829,404.43706
37830,404.34352
37831,404.01158
37832,405.98423
37833,410.96472
37834,418.15584
37835,428.21725
37836,443.11491
37837,463.90987
37838,490.73104
37839,522.43562
37840,557.26924
37841,593.79278
37842,630.61364
37843,665.91432
37844,697.96148
37845,727.15945
37846,754.33734
37847,777.60296
37848,796.08068
37849,812.05714
37850,824.77923
37851,835.00151
37852,843.93821
37853,851.34376
37854,858.14103
37855,864.08941
37856,868.76312
37857,872.57128
37858,874.73841
37859,875.59459
37860,875.93181
37861,876.17569
37862,876.11076
37863,876.10283
37864,876.74342
37865,877.11465
37866,877.54671
37867,877.66009
37868,877.52275
37869,877.59652
37870,877.35408
37871,876.86608
37872,876.52593
37873,875.91253
37874,874.66098
37875,872.71704
37876,868.94258
37877,863.4787
37878,855.24862
37879,844.40853
37880,830.43133
37881,813.40824
37882,793.74237
37883,772.01363
37884,748.21721
37885,723.0602
37886,696.71844
37887,669.77478
37888,642.91063
37889,615.70935
37890,588.7418
37891,563.63
37892,538.71828
37893,515.17736
37894,494.77298
37895,476.86995
37896,461.23276
37897,447.95437
37898,438.27113
37899,430.99693
37900,425.4991
37901,420.87213
37902,417.35973
37903,414.44666
37904,411.6985
37905,409.68642
37906,409.38965
37907,408.01602
37908,405.72634
37909,406.23297
37910,406.32866
37911,405.09593
37912,401.59775
37913,399.12179
37914,396.63053
37915,394.91185
37916,393.13928
37917,390.48076
37918,387.37019
37919,385.22953
37920,383.33345
37921,381.17856
37922,378.9169
37923,376.45264
37924,375.23011
37925,372.08605
37926,367.0249
37927,360.32103
37928,351.22075
37929,341.27691
37930,327.6509
37931,317.55597
37932,310.6094
37933,306.44673
37934,305.97772
37935,308.51963
37936,312.79065
37937,317.16799
37938,320.89141
37939,323.80633
37940,326.08839
37941,327.67782
37942,329.24375
37943,329.9793
37944,330.59373
37945,330.52475
37946,330.94109
37947,331.1566
37948,331.3842
37949,331.56165
37950,324.70631
37951,319.42574
37952,317.04685
37953,317.66562
37954,321.565
37955,327.21525
37956,333.10172
37957,337.79651
37958,341.21602
37959,343.50717
37960,344.97744
37961,346.34645
37962,347.11502
37963,348.59743
37964,351.99692
37965,358.54371
37966,368.73038
37967,380.66699
37968,392.57795
37969,402.23725
37970,408.11012
37971,411.26761
37972,411.54175
37973,410.82962
37974,409.35316
37975,408.46533
37976,409.33487
37977,412.51758
37978,415.06701
37979,414.3964
37980,410.49339
37981,406.80538
37982,402.37429
37983,399.26268
37984,398.92392
37985,401.98188
37986,404.39732
37987,405.29278
37988,405.58729
37989,405.52756
37990,404.92418
37991,401.48969
37992,396.12471
37993,393.45661
37994,393.36512
37995,393.42748
37996,396.4656
37997,401.2018
37998,411.44691
37999,424.49895
38000,441.38439
38001,464.45404
38002,494.41453
38003,529.26343
38004,565.03674
38005,602.85323
38006,641.42597
38007,676.82656
38008,709.48024
38009,740.70946
38010,768.03392
38011,790.72891
38012,809.94981
38013,825.54813
38014,838.07476
38015,847.76134
38016,855.75826
38017,862.50802
38018,868.32323
38019,873.7149
38020,878.31585
38021,881.21623
38022,883.31305
38023,884.32869
38024,884.74306
38025,884.7808
38026,884.6262
38027,884.45523
38028,884.38866
38029,884.361
38030,884.18191
38031,884.11321
38032,884.14966
38033,884.20123
38034,884.13526
38035,884.10923
38036,884.33866
38037,884.25704
38038,884.12822
38039,883.162
38040,881.73165
38041,878.39767
38042,872.01394
38043,863.16742
38044,851.2284
38045,834.69942
38046,814.71778
38047,790.19288
38048,762.80523
38049,733.33015
38050,703.73154
38051,674.32859
38052,645.49734
38053,615.5474
38054,585.66891
38055,556.24352
38056,526.687
38057,500.96348
38058,478.095
38059,459.42176
38060,443.49026
38061,430.80808
38062,420.91619
38063,414.14455
38064,409.3151
38065,404.76537
38066,400.54469
38067,397.79724
38068,396.87662
38069,396.1959
38070,396.48106
38071,397.10706
38072,397.45322
38073,396.96699
38074,394.66534
38075,391.1604
38076,388.74128
38077,386.56626
38078,383.92256
38079,381.88172
38080,380.14923
38081,378.6463
38082,376.9956
38083,376.76598
38084,373.08852
38085,366.62637
38086,356.38717
38087,345.71225
38088,333.68508
38089,322.25933
38090,313.20704
38091,308.44022
38092,308.00445
38093,309.47435
38094,311.26771
38095,312.67407
38096,313.51894
38097,314.38597
38098,314.90625
38099,315.38749
38100,322.10943
38101,322.01425
38102,321.92688
38103,322.07141
38104,322.29565
38105,322.77232
38106,323.38475
38107,324.20643
38108,325.28036
38109,326.47011
38110,327.65587
38111,329.8073
38112,333.49364
38113,339.66842
38114,349.66543
38115,362.88292
38116,376.73126
38117,389.43949
38118,399.43748
38119,406.83053
38120,411.61629
38121,413.91765
38122,413.86362
38123,412.25518
38124,410.90904
38125,410.72916
38126,410.54829
38127,409.50876
38128,409.53951
38129,411.43471
38130,411.13318
38131,409.35011
38132,408.50928
38133,408.66794
38134,410.09322
38135,410.25038
38136,409.95584
38137,411.00089
38138,415.10707
38139,420.8858
38140,429.49525
38141,441.9711
38142,461.18889
38143,487.14206
38144,518.05504
38145,553.832
38146,591.6432
38147,630.63453
38148,668.83091
38149,703.47125
38150,734.60983
38151,762.99935
38152,787.52753
38153,808.77678
38154,825.70346
38155,839.53325
38156,850.59834
38157,859.71331
38158,867.28262
38159,873.5884
38160,879.46509
38161,883.43086
38162,886.11814
38163,887.98698
38164,889.36507
38165,889.81003
38166,890.39804
38167,890.11668
38168,889.80371
38169,889.26405
38170,889.03733
38171,888.83183
38172,888.46919
38173,888.36635
38174,888.24992
38175,888.30295
38176,888.17577
38177,888.05688
38178,888.10483
38179,887.99853
38180,887.22102
38181,885.71541
38182,882.55634
38183,877.29504
38184,868.11879
38185,855.3282
38186,838.27381
38187,818.48348
38188,793.52321
38189,764.55246
38190,733.80788
38191,702.89023
38192,671.42732
38193,640.12482
38194,610.8389
38195,582.79795
38196,555.4942
38197,529.8223
38198,507.67425
38199,489.75583
38200,476.3426
38201,464.91586
38202,455.18912
38203,447.64056
38204,441.08872
38205,436.43786
38206,433.06785
38207,430.35352
38208,427.46704
38209,425.60729
38210,424.86827
38211,422.9952
38212,421.35652
38213,421.78899
38214,420.29494
38215,417.71046
38216,415.38394
38217,414.23049
38218,413.48156
38219,412.22067
38220,409.30691
38221,403.67248
38222,398.90255
38223,395.20599
38224,392.548
38225,391.84839
38226,391.48819
38227,392.2458
38228,393.30977
38229,393.90958
38230,392.88004
38231,389.03936
38232,382.3458
38233,372.55314
38234,361.19951
38235,352.07103
38236,347.71141
38237,346.92499
38238,348.31424
38239,351.27104
38240,354.51049
38241,356.88301
38242,357.48361
38243,357.35361
38244,356.40646
38245,355.37467
38246,354.40632
38247,353.91911
38248,353.80402
38249,353.72472
38250,251.86594
38251,252.05965
38252,251.34227
38253,250.96559
38254,250.61657
38255,250.54407
38256,251.00562
38257,251.42608
38258,252.23259
38259,252.0681
38260,251.68276
38261,251.47392
38262,251.40618
38263,251.53175
38264,251.66817
38265,253.34848
38266,258.35707
38267,265.88878
38268,275.28955
38269,284.09449
38270,289.7574
38271,293.43371
38272,294.48918
38273,293.90282
38274,292.26354
38275,290.78976
38276,291.36749
38277,292.2529
38278,294.79945
38279,298.23729
38280,299.84663
38281,300.9338
38282,303.37882
38283,311.63291
38284,325.10138
38285,341.88571
38286,358.58654
38287,378.97458
38288,397.23313
38289,414.15776
38290,429.84252
38291,444.67829
38292,456.97338
38293,467.08631
38294,474.46154
38295,479.75737
38296,484.47969
38297,486.69102
38298,487.32548
38299,487.88428
38300,488.12038
38301,488.44531
38302,488.55735
38303,489.25219
38304,488.94637
38305,489.14589
38306,489.25236
38307,488.62075
38308,487.98505
38309,488.51028
38310,488.60911
38311,488.51745
38312,489.0933
38313,489.43618
38314,489.29342
38315,488.97878
38316,488.8826
38317,488.98204
38318,489.05
38319,488.43353
38320,488.5026
38321,488.47878
38322,488.32432
38323,488.06695
38324,487.91639
38325,487.80518
38326,487.86278
38327,487.72955
38328,487.54971
38329,487.76865
38330,487.37086
38331,487.47678
38332,487.40669
38333,486.88148
38334,486.73355
38335,486.65199
38336,486.42144
38337,486.33525
38338,486.54538
38339,486.60581
38340,486.64833
38341,486.6
38342,486.69032
38343,486.26204
38344,485.85679
38345,485.80148
38346,485.77741
38347,485.50328
38348,484.309
38349,483.60293
38350,482.66298
38351,481.60501
38352,478.7608
38353,474.6778
38354,469.11532
38355,462.6224
38356,454.85318
38357,445.71417
38358,434.85459
38359,423.414
38360,411.47961
38361,398.87201
38362,385.72411
38363,371.33208
38364,356.94629
38365,342.74718
38366,330.78192
38367,319.22024
38368,307.35314
38369,298.90448
38370,292.11062
38371,286.03015
38372,281.42765
38373,278.33894
38374,276.69004
38375,276.88527
38376,277.25698
38377,277.57774
38378,277.83134
38379,278.6473
38380,279.373
38381,279.18203
38382,278.72657
38383,277.8936
38384,276.71657
38385,276.01213
38386,275.54681
38387,274.82863
38388,274.12436
38389,273.32114
38390,272.24716
38391,270.45813
38392,268.37862
38393,263.34402
38394,256.35613
38395,247.61759
38396,238.84385
38397,230.4943
38398,229.35614
38399,231.35009
38400,259.35261
38401,259.45262
38402,259.33523
38403,259.06659
38404,259.26507
38405,259.16477
38406,259.42857
38407,259.58095
38408,259.77803
38409,259.8011
38410,259.87082
38411,260.17475
38412,260.3774
38413,260.54033
38414,260.74533
38415,261.03187
38416,261.87684
38417,264.3601
38418,268.08061
38419,275.12579
38420,280.97066
38421,285.52632
38422,288.86658
38423,289.27027
38424,289.91004
38425,289.37597
38426,289.6555
38427,291.5234
38428,292.20721
38429,292.43164
38430,293.83385
38431,295.91892
38432,298.58252
38433,300.96747
38434,302.61092
38435,306.53378
38436,310.11622
38437,314.21148
38438,324.71429
38439,337.92558
38440,352.87143
38441,370.96
38442,391.45714
38443,407.83578
38444,421.78837
38445,434.12841
38446,446.17979
38447,455.97448
38448,462.62983
38449,467.92362
38450,472.63195
38451,475.91801
38452,476.77298
38453,478.5626
38454,479.86618
38455,480.71654
38456,481.4891
38457,481.49139
38458,481.5325
38459,481.65156
38460,481.63357
38461,481.37284
38462,480.88041
38463,480.45345
38464,479.99836
38465,479.92295
38466,479.58007
38467,479.47826
38468,479.99252
38469,479.51834
38470,479.31048
38471,480.01194
38472,479.63593
38473,480.00474
38474,480.1252
38475,480.42403
38476,480.06186
38477,480.55317
38478,480.41712
38479,480.15462
38480,480.10221
38481,479.86759
38482,479.56406
38483,479.86724
38484,479.3848
38485,478.58347
38486,477.83373
38487,477.30442
38488,475.19024
38489,473.13788
38490,469.1377
38491,464.67426
38492,457.50707
38493,448.39315
38494,438.11372
38495,426.54365
38496,414.2724
38497,402.44435
38498,390.82617
38499,375.5448
38500,362.94836
38501,348.66531
38502,336.64792
38503,328.96894
38504,318.9973
38505,311.07417
38506,303.60992
38507,297.57163
38508,292.3528
38509,289.62974
38510,285.27736
38511,282.95787
38512,282.0245
38513,280.77819
38514,278.5804
38515,277.99293
38516,277.06078
38517,276.70098
38518,276.50353
38519,276.15023
38520,275.88226
38521,275.78756
38522,275.37781
38523,273.72038
38524,271.63267
38525,267.24387
38526,258.66714
38527,251.63617
38528,246.02759
38529,244.32012
38530,244.4858
38531,246.1493
38532,247.67051
38533,249.1269
38534,251.24103
38535,252.5012
38536,253.89268
38537,254.62471
38538,254.73862
38539,254.91249
38540,254.66628
38541,255.15661
38542,254.97867
38543,255.05889
38544,255.33648
38545,255.79248
38546,256.11859
38547,255.83852
38548,255.84615
38549,255.83447
38550,254.91327
38551,254.85914
38552,254.49309
38553,254.38519
38554,254.4739
38555,254.39957
38556,254.43606
38557,254.33369
38558,254.52947
38559,254.13272
38560,254.34778
38561,254.37107
38562,254.28631
38563,254.33814
38564,254.47741
38565,255.16314
38566,256.76145
38567,261.78396
38568,268.41143
38569,275.74126
38570,280.77113
38571,282.08118
38572,284.03851
38573,285.88588
38574,286.36635
38575,288.13022
38576,292.08101
38577,292.18939
38578,293.43
38579,294.60475
38580,296.12481
38581,297.27823
38582,296.74709
38583,298.64154
38584,301.79649
38585,305.65441
38586,314.58333
38587,328.36863
38588,344.14344
38589,362.96508
38590,380.79681
38591,397.15697
38592,411.82794
38593,424.56558
38594,437.85762
38595,450.08177
38596,460.14895
38597,469.55706
38598,476.48408
38599,479.26221
38600,480.30065
38601,481.34579
38602,481.6841
38603,482.45072
38604,481.82706
38605,481.61305
38606,482.58083
38607,483.15224
38608,483.42636
38609,483.37883
38610,483.30775
38611,483.13358
38612,482.65716
38613,483.17149
38614,482.51232
38615,482.90937
38616,482.62366
38617,482.51625
38618,482.20939
38619,482.71047
38620,482.7218
38621,482.2213
38622,482.51722
38623,482.46833
38624,482.00683
38625,482.38405
38626,482.49622
38627,481.77744
38628,482.01657
38629,481.69545
38630,482.09424
38631,481.73734
38632,481.67881
38633,481.58443
38634,481.46734
38635,481.53735
38636,481.66423
38637,481.84112
38638,481.68014
38639,481.41789
38640,481.21429
38641,481.04919
38642,481.09823
38643,480.63373
38644,480.02509
38645,478.3825
38646,476.85641
38647,474.74907
38648,469.89204
38649,463.68599
38650,457.31003
38651,448.32269
38652,438.63768
38653,427.8388
38654,415.14366
38655,403.01296
38656,390.33564
38657,377.24053
38658,364.86041
38659,352.70916
38660,342.40192
38661,331.18271
38662,320.83827
38663,311.99736
38664,303.14612
38665,295.51748
38666,290.89744
38667,288.97484
38668,286.83196
38669,286.35282
38670,286.97431
38671,286.62671
38672,286.58726
38673,286.17493
38674,285.8189
38675,284.37723
38676,284.23689
38677,283.12383
38678,280.94286
38679,278.9083
38680,275.82635
38681,273.06525
38682,266.61748
38683,260.35707
38684,251.84822
38685,244.5598
38686,240.69713
38687,240.56568
38688,242.73278
38689,245.25239
38690,248.59861
38691,250.86039
38692,251.08894
38693,251.29969
38694,251.47695
38695,251.90039
38696,252.21761
38697,252.98936
38698,253.27984
38699,253.30288
38700,261.87381
38701,262.159
38702,261.66319
38703,261.62956
38704,261.55461
38705,262.0977
38706,262.1359
38707,262.03628
38708,262.17232
38709,262.13881
38710,262.17813
38711,262.26504
38712,262.21342
38713,262.19549
38714,262.0316
38715,262.57445
38716,263.50536
38717,266.57092
38718,273.02026
38719,279.90394
38720,285.35714
38721,288.88382
38722,289.80316
38723,290.93089
38724,291.23572
38725,291.49187
38726,293.09785
38727,295.05192
38728,296.65847
38729,297.54089
38730,298.9892
38731,302.66204
38732,307.62734
38733,315.14694
38734,325.86445
38735,337.79403
