Time,root.DistalPhalanxOutlineCorrect.d0.s0
38055,-1.0646404
38056,-1.0646404
38057,-1.0646404
38058,-1.0646404
38059,-1.0646404
38060,-1.0646404
38061,-1.0646404
38062,-1.0646404
38063,-1.0646404
38064,-1.0646404
38065,-1.0646404
38066,-1.0646404
38067,-1.0646404
38068,-1.0646404
38069,-1.0646404
38070,-1.0646404
38071,-1.0646404
38072,-1.0646404
38073,-1.0646404
38074,-1.0646404
38075,-1.0646404
38076,-1.0646404
38077,-1.0646404
38078,-1.0646404
38079,-1.0646404
38080,-0.50648064
38081,-0.47410912
38082,-0.3057194
38083,-0.029607659
38084,0.21401695
38085,0.45879768
38086,0.71409916
38087,0.93486138
38088,1.1391777
38089,1.2824506
38090,1.4126304
38091,1.4440481
38092,1.3830624
38093,1.2342691
38094,1.0676424
38095,0.94124897
38096,0.76473747
38097,0.59065383
38098,0.38934342
38099,0.11961928
38100,-0.10712589
38101,-0.33731054
38102,-0.4757566
38103,-0.48041001
38104,-0.34942095
38105,-0.10588306
38106,0.093317415
38107,0.31812607
38108,0.53293425
38109,0.8036989
38110,1.0242877
38111,1.3078276
38112,1.4083527
38113,1.4093065
38114,1.3547085
38115,1.3835827
38116,1.4447707
38117,1.4463892
38118,1.4321111
38119,1.5028082
38120,1.5185315
38121,1.4532682
38122,1.1970418
38123,0.95555603
38124,0.72337707
38125,0.46810449
38126,0.23690824
38127,-0.018422142
38128,-0.24256603
38129,-0.41748786
38130,-1.0751789
38131,-1.0751789
38132,-1.0751789
38133,-1.0751789
38134,-1.0751789
38135,-1.0751789
38136,-1.0751789
38137,-1.0751789
38138,-1.0751789
38139,-1.0751789
38140,-1.0751789
38141,-1.0751789
38142,-1.0751789
38143,-1.0751789
38144,-1.0751789
38145,-1.0751789
38146,-1.0751789
38147,-1.0751789
38148,-1.0751789
38149,-1.0751789
38150,-1.0751789
38151,-1.0751789
38152,-1.0751789
38153,-1.0751789
38154,-1.0751789
38155,-1.0751789
38156,-1.0751789
38157,-1.0751789
38158,-1.0751789
38159,-1.0751789
38160,-0.44146443
38161,-0.34922266
38162,-0.22311815
38163,0.0023908467
38164,0.19237744
38165,0.3786371
38166,0.61282288
38167,0.83486698
38168,1.032686
38169,1.1710195
38170,1.299104
38171,1.4033709
38172,1.437321
38173,1.353494
38174,1.2271857
38175,1.0189138
38176,0.8512597
38177,0.70448231
38178,0.43905429
38179,0.20061748
38180,-0.0048009831
38181,-0.15830433
38182,-0.35175582
38183,-0.46653393
38184,-0.370012
38185,-0.22457398
38186,-0.010799027
38187,0.23686779
38188,0.47114092
38189,0.72661102
38190,0.95377967
38191,1.1695346
38192,1.3778938
38193,1.4004302
38194,1.3826398
38195,1.3461275
38196,1.3496506
38197,1.4114945
38198,1.4723484
38199,1.4153961
38200,1.4160658
38201,1.3426043
38202,1.2801199
38203,1.113776
38204,0.87903705
38205,0.61899562
38206,0.36503959
38207,0.094399681
38208,-0.1399608
38209,-0.35577392
38210,-1.0962412
38211,-1.0962412
38212,-1.0962412
38213,-1.0962412
38214,-1.0962412
38215,-1.0962412
38216,-1.0962412
38217,-1.0962412
38218,-1.0962412
38219,-1.0962412
38220,-1.0962412
38221,-1.0962412
38222,-1.0962412
38223,-1.0962412
38224,-1.0962412
38225,-1.0962412
38226,-1.0962412
38227,-1.0962412
38228,-1.0962412
38229,-1.0962412
38230,-1.0962412
38231,-1.0962412
38232,-1.0962412
38233,-1.0962412
38234,-1.0962412
38235,-1.0962412
38236,-1.0962412
38237,-1.0962412
38238,-1.0962412
38239,-1.0962412
38240,-0.42215411
38241,-0.37122533
38242,-0.17370502
38243,0.026556354
38244,0.22391221
38245,0.48274989
38246,0.72752597
38247,0.92833556
38248,1.0748723
38249,1.2506012
38250,1.3573378
38251,1.3710157
38252,1.3599693
38253,1.255261
38254,1.1361348
38255,0.96454487
38256,0.74846762
38257,0.64458169
38258,0.38001521
38259,0.13973445
38260,-0.097229623
38261,-0.2889115
38262,-0.39704606
38263,-0.3825733
38264,-0.25179763
38265,-0.040791331
38266,0.16629526
38267,0.38607294
38268,0.64019601
38269,0.89582666
38270,1.1409043
38271,1.3607916
38272,1.4074443
38273,1.3735101
38274,1.2941017
38275,1.3190179
38276,1.3500192
38277,1.4392131
38278,1.4497662
38279,1.4548371
38280,1.4861948
38281,1.390998
38282,1.1629697
38283,0.9203865
38284,0.68457366
38285,0.44273051
38286,0.198393
38287,-0.038406614
38288,-0.24601401
38289,-0.43980649
38290,-1.0962066
38291,-1.0962066
38292,-1.0962066
38293,-1.0962066
38294,-1.0962066
38295,-1.0962066
38296,-1.0962066
38297,-1.0962066
38298,-1.0962066
38299,-1.0962066
38300,-1.0962066
38301,-1.0962066
38302,-1.0962066
38303,-1.0962066
38304,-1.0962066
38305,-1.0962066
38306,-1.0962066
38307,-1.0962066
38308,-1.0962066
38309,-1.0962066
38310,-1.0962066
38311,-1.0962066
38312,-1.0962066
38313,-1.0962066
38314,-1.0962066
38315,-1.0962066
38316,-1.0962066
38317,-1.0962066
38318,-1.0962066
38319,-1.0962066
38320,-0.43757274
38321,-0.3714239
38322,-0.19519269
38323,0.026245929
38324,0.22009404
38325,0.3989041
38326,0.64998386
38327,0.75941374
38328,0.81266838
38329,1.0428999
38330,1.2683466
38331,1.3766269
38332,1.4405387
38333,1.344438
38334,1.2150609
38335,0.97345761
38336,0.84491944
38337,0.70093928
38338,0.45781354
38339,0.22124365
38340,-0.019023618
38341,-0.21054146
38342,-0.40765196
38343,-0.4442218
38344,-0.3750902
38345,-0.27032087
38346,-0.063423195
38347,0.16861042
38348,0.40626778
38349,0.67257202
38350,0.9181834
38351,1.1576428
38352,1.4236985
38353,1.5111616
38354,1.5363287
38355,1.3897075
38356,1.3832449
38357,1.4052427
38358,1.4549864
38359,1.4685952
38360,1.4616976
38361,1.5152319
38362,1.3901425
38363,1.1247393
38364,0.85936716
38365,0.58597887
38366,0.30339374
38367,0.039233349
38368,-0.22859335
38369,-0.44273042
38370,-1.0821278
38371,-1.0821278
38372,-1.0821278
38373,-1.0821278
38374,-1.0821278
38375,-1.0821278
38376,-1.0821278
38377,-1.0821278
38378,-1.0821278
38379,-1.0821278
38380,-1.0821278
38381,-1.0821278
38382,-1.0821278
38383,-1.0821278
38384,-1.0821278
38385,-1.0821278
38386,-1.0821278
38387,-1.0821278
38388,-1.0821278
38389,-1.0821278
38390,-1.0821278
38391,-1.0821278
38392,-1.0821278
38393,-1.0821278
38394,-1.0821278
38395,-1.0821278
38396,-1.0821278
38397,-1.0821278
38398,-1.0821278
38399,-1.0821278
38400,-0.25243806
38401,-0.21281353
38402,-0.02169409
38403,0.16834099
38404,0.32128172
38405,0.46274626
38406,0.71025272
38407,0.85953372
38408,1.0677771
38409,1.1357307
38410,1.1705659
38411,1.3241844
38412,1.3135666
38413,1.241366
38414,1.1485623
38415,1.0112997
38416,0.8900315
38417,0.68698404
38418,0.48212929
38419,0.36799981
38420,0.10892679
38421,-0.1080367
38422,-0.16943891
38423,-0.35152197
38424,-0.32228928
38425,-0.26676072
38426,-0.070987545
38427,0.14321985
38428,0.3994916
38429,0.63696767
38430,0.87245574
38431,1.1471617
38432,1.4008581
38433,1.4344282
38434,1.356128
38435,1.3807521
38436,1.2881744
38437,1.2694239
38438,1.3671976
38439,1.3949844
38440,1.4233135
38441,1.4136897
38442,1.3664295
38443,1.1289986
38444,0.87485038
38445,0.64943788
38446,0.35873752
38447,0.13056892
38448,-0.08418066
38449,-0.25528452
38450,-1.1264368
38451,-1.1264368
38452,-1.1264368
38453,-1.1264368
38454,-1.1264368
38455,-1.1264368
38456,-1.1264368
38457,-1.1264368
38458,-1.1264368
38459,-1.1264368
38460,-1.1264368
38461,-1.1264368
38462,-1.1264368
38463,-1.1264368
38464,-1.1264368
38465,-1.1264368
38466,-1.1264368
38467,-1.1264368
38468,-1.1264368
38469,-1.1264368
38470,-1.1264368
38471,-1.1264368
38472,-1.1264368
38473,-1.1264368
38474,-1.1264368
38475,-1.1264368
38476,-1.1264368
38477,-1.1264368
38478,-1.1264368
38479,-1.1264368
38480,-0.27079284
38481,-0.21434281
38482,-0.019564094
38483,0.210673
38484,0.49363158
38485,0.78098984
38486,1.0242768
38487,1.1595854
38488,1.2699873
38489,1.395378
38490,1.3141705
38491,1.1617106
38492,0.99213683
38493,0.84314454
38494,0.63673279
38495,0.49310959
38496,0.30161199
38497,0.028310307
38498,-0.096036365
38499,-0.26247821
38500,-0.30558008
38501,-0.1838061
38502,0.023239498
38503,0.27950177
38504,0.53557761
38505,0.66324268
38506,0.59195308
38507,0.56525676
38508,0.78572508
38509,0.98199521
38510,1.2437757
38511,1.4859441
38512,1.3680478
38513,1.3274068
38514,1.3816943
38515,1.350561
38516,1.4439608
38517,1.5245345
38518,1.5023124
38519,1.2772953
38520,1.0617113
38521,0.9099599
38522,0.75809663
38523,0.54217712
38524,0.57819478
38525,0.70984938
38526,0.59821702
38527,0.34124632
38528,0.079726817
38529,-0.16907838
38530,-1.1498325
38531,-1.1498325
38532,-1.1498325
38533,-1.1498325
38534,-1.1498325
38535,-1.1498325
38536,-1.1498325
38537,-1.1498325
38538,-1.1498325
38539,-1.1498325
38540,-1.1498325
38541,-1.1498325
38542,-1.1498325
38543,-1.1498325
38544,-1.1498325
38545,-1.1498325
38546,-1.1498325
38547,-1.1498325
38548,-1.1498325
38549,-1.1498325
38550,-1.1498325
38551,-1.1498325
38552,-1.1498325
38553,-1.1498325
38554,-1.1498325
38555,-1.1498325
38556,-1.1498325
38557,-1.1498325
38558,-1.1498325
38559,-1.1498325
38560,-0.55444214
38561,-0.45162343
38562,-0.25152419
38563,-0.060703561
38564,0.13722101
38565,0.36376432
38566,0.60793701
38567,0.87811884
38568,1.1423275
38569,1.2555267
38570,1.3845575
38571,1.4896379
38572,1.4663544
38573,1.381339
38574,1.2247623
38575,1.0442931
38576,0.9113479
38577,0.6940832
38578,0.41676844
38579,0.22554187
38580,-0.032896696
38581,-0.27988197
38582,-0.45330518
38583,-0.55928442
38584,-0.51468905
38585,-0.36115688
38586,-0.1371362
38587,0.098569755
38588,0.36266248
38589,0.59610677
38590,0.82963805
38591,1.0878447
38592,1.3315244
38593,1.4560319
38594,1.4358219
38595,1.3963588
38596,1.4033177
38597,1.4382865
38598,1.5312467
38599,1.5054696
38600,1.515618
38601,1.4725884
38602,1.2952218
38603,1.0359134
38604,0.78930504
38605,0.55597674
38606,0.27190598
38607,0.010770811
38608,-0.22635593
38609,-0.45176841
38610,-1.0569664
38611,-1.0569664
38612,-1.0569664
38613,-1.0569664
38614,-1.0569664
38615,-1.0569664
38616,-1.0569664
38617,-1.0569664
38618,-1.0569664
38619,-1.0569664
38620,-1.0569664
38621,-1.0569664
38622,-1.0569664
38623,-1.0569664
38624,-1.0569664
38625,-1.0569664
38626,-1.0569664
38627,-1.0569664
38628,-1.0569664
38629,-1.0569664
38630,-1.0569664
38631,-1.0569664
38632,-1.0569664
38633,-1.0569664
38634,-1.0569664
38635,-1.0569664
38636,-1.0569664
38637,-1.0569664
38638,-1.0569664
38639,-1.0569664
38640,-0.439051
38641,-0.42133355
38642,-0.22247928
38643,0.012711871
38644,0.27737843
38645,0.51843245
38646,0.81173685
38647,1.0573652
38648,1.1485618
38649,1.2896571
38650,1.3428417
38651,1.384816
38652,1.2947791
38653,1.2272917
38654,1.0738908
38655,0.92880091
38656,0.68613621
38657,0.47001548
38658,0.24136367
38659,0.042412767
38660,-0.20663022
38661,-0.40748172
38662,-0.44852179
38663,-0.37823182
38664,-0.21065691
38665,-0.00068896738
38666,0.22007052
38667,0.40275358
38668,0.65659638
38669,0.88724542
38670,1.1431821
38671,1.304121
38672,1.398088
38673,1.3680649
38674,1.2975495
38675,1.3304073
38676,1.3613001
38677,1.4212173
38678,1.4553637
38679,1.4094593
38680,1.3987
38681,1.3600437
38682,1.2269051
38683,1.0295005
38684,0.79720854
38685,0.53811493
38686,0.29135911
38687,0.029752841
38688,-0.19004024
38689,-0.36444441
38690,-1.0948545
38691,-1.0948545
38692,-1.0948545
38693,-1.0948545
38694,-1.0948545
38695,-1.0948545
38696,-1.0948545
38697,-1.0948545
38698,-1.0948545
38699,-1.0948545
38700,-1.0948545
38701,-1.0948545
38702,-1.0948545
38703,-1.0948545
38704,-1.0948545
38705,-1.0948545
38706,-1.0948545
38707,-1.0948545
38708,-1.0948545
38709,-1.0948545
38710,-1.0948545
38711,-1.0948545
38712,-1.0948545
38713,-1.0948545
38714,-1.0948545
38715,-1.0948545
38716,-1.0948545
38717,-1.0948545
38718,-1.0948545
38719,-1.0948545
38720,-0.36900911
38721,-0.25021267
38722,-0.0598146
38723,0.19465136
38724,0.20336808
38725,0.46387349
38726,0.68795546
38727,0.89696995
38728,0.96327928
38729,1.0820135
38730,1.1219859
38731,1.2043589
38732,1.2353655
38733,1.2526121
38734,1.1611488
38735,1.0293396
38736,0.98002784
38737,0.81484599
38738,0.72736748
38739,0.53099223
38740,0.35690688
38741,0.16937288
38742,-0.08596476
38743,-0.23888093
38744,-0.39864596
38745,-0.30849017
38746,-0.1066981
38747,0.13637386
38748,0.35933511
38749,0.63017605
38750,0.86602559
38751,1.1412872
38752,1.4172959
38753,1.5113742
38754,1.4312426
38755,1.3288834
38756,1.2543555
38757,1.2359258
38758,1.2674928
38759,1.2774548
38760,1.3856044
38761,1.4722112
38762,1.3992398
38763,1.1077278
38764,0.83377373
38765,0.60987855
38766,0.33337174
38767,0.11290098
38768,-0.13384446
38769,-0.30755624
38770,-1.130975
38771,-1.130975
38772,-1.130975
38773,-1.130975
38774,-1.130975
38775,-1.130975
38776,-1.130975
38777,-1.130975
38778,-1.130975
38779,-1.130975
38780,-1.130975
38781,-1.130975
38782,-1.130975
38783,-1.130975
38784,-1.130975
38785,-1.130975
38786,-1.130975
38787,-1.130975
38788,-1.130975
38789,-1.130975
38790,-1.130975
38791,-1.130975
38792,-1.130975
38793,-1.130975
38794,-1.130975
38795,-1.130975
38796,-1.130975
38797,-1.130975
38798,-1.130975
38799,-1.130975
38800,-0.4614795
38801,-0.37731808
38802,-0.16880628
38803,0.033623929
38804,0.22358267
38805,0.42553643
38806,0.62025955
38807,0.86158954
38808,1.0502311
38809,1.2313897
38810,1.3591032
38811,1.4414149
38812,1.4330072
38813,1.3329271
38814,1.2225336
38815,1.0635713
38816,0.8752381
38817,0.67376077
38818,0.42452751
38819,0.1951365
38820,-0.023100249
38821,-0.21757114
38822,-0.38410032
38823,-0.48031282
38824,-0.40621266
38825,-0.22326037
38826,-0.04002782
38827,0.2120921
38828,0.46048458
38829,0.70952166
38830,0.95034719
38831,1.1996085
38832,1.3765072
38833,1.3851391
38834,1.3843544
38835,1.3798423
38836,1.3802907
38837,1.4147904
38838,1.4205357
38839,1.4329511
38840,1.4405461
38841,1.3996845
38842,1.2733723
38843,1.0242512
38844,0.79202956
38845,0.54257209
38846,0.30931353
38847,0.052569357
38848,-0.18853643
38849,-0.37577666
38850,-1.0887245
38851,-1.0887245
38852,-1.0887245
38853,-1.0887245
38854,-1.0887245
38855,-1.0887245
38856,-1.0887245
38857,-1.0887245
38858,-1.0887245
38859,-1.0887245
38860,-1.0887245
38861,-1.0887245
38862,-1.0887245
38863,-1.0887245
38864,-1.0887245
38865,-1.0887245
38866,-1.0887245
38867,-1.0887245
38868,-1.0887245
38869,-1.0887245
38870,-1.0887245
38871,-1.0887245
38872,-1.0887245
38873,-1.0887245
38874,-1.0887245
38875,-1.0887245
38876,-1.0887245
38877,-1.0887245
38878,-1.0887245
38879,-1.0887245
38880,-0.3917314
38881,-0.32945639
38882,-0.14068043
38883,0.096714
38884,0.35132619
38885,0.61560014
38886,0.77161281
38887,0.95134635
38888,1.1812777
38889,1.2677381
38890,1.3026071
38891,1.3086148
38892,1.3301369
38893,1.2239814
38894,1.1778713
38895,1.0037428
38896,0.88693461
38897,0.63665782
38898,0.40607617
38899,0.14722148
38900,-0.10869133
38901,-0.30889418
38902,-0.38349413
38903,-0.40486148
38904,-0.23980639
38905,-0.034493959
38906,0.17193329
38907,0.41090705
38908,0.64981888
38909,0.84754435
38910,1.0471588
38911,1.2566209
38912,1.2747367
38913,1.2752321
38914,1.2221234
38915,1.2031715
38916,1.2877738
38917,1.3312518
38918,1.3790961
38919,1.403653
38920,1.4259494
38921,1.3967474
38922,1.3070664
38923,1.0382712
38924,0.78920217
38925,0.53297969
38926,0.27985393
38927,0.075191807
38928,-0.11507057
38929,-0.31579986
38930,-1.1164254
38931,-1.1164254
38932,-1.1164254
38933,-1.1164254
38934,-1.1164254
38935,-1.1164254
38936,-1.1164254
38937,-1.1164254
38938,-1.1164254
38939,-1.1164254
38940,-1.1164254
38941,-1.1164254
38942,-1.1164254
38943,-1.1164254
38944,-1.1164254
38945,-1.1164254
38946,-1.1164254
38947,-1.1164254
38948,-1.1164254
38949,-1.1164254
38950,-1.1164254
38951,-1.1164254
38952,-1.1164254
38953,-1.1164254
38954,-1.1164254
38955,-1.1164254
38956,-1.1164254
38957,-1.1164254
38958,-1.1164254
38959,-1.1164254
38960,-0.46507704
38961,-0.39320993
38962,-0.21162388
38963,0.024941534
38964,0.27894277
38965,0.53325231
38966,0.79396754
38967,1.0981524
38968,1.2792932
38969,1.3894232
38970,1.4378941
38971,1.3750018
38972,1.301559
38973,1.1822828
38974,1.0027178
38975,0.83808805
38976,0.63461302
38977,0.41438726
38978,0.16881277
38979,-0.11564121
38980,-0.33004361
38981,-0.43212367
38982,-0.48641794
38983,-0.33915545
38984,-0.12417072
38985,0.10842111
38986,0.32874962
38987,0.57816068
38988,0.74268772
38989,0.75416316
38990,0.95352759
38991,1.1327843
38992,1.3408495
38993,1.4452932
38994,1.3439325
38995,1.3210501
38996,1.3760294
38997,1.4111751
38998,1.4446081
38999,1.4075784
39000,1.4680043
39001,1.3587306
39002,1.1676217
39003,0.96688706
39004,0.75399189
39005,0.62721392
39006,0.38523621
39007,0.11047641
39008,-0.14266845
39009,-0.35049388
39010,-1.0963292
39011,-1.0963292
39012,-1.0963292
39013,-1.0963292
39014,-1.0963292
39015,-1.0963292
39016,-1.0963292
39017,-1.0963292
39018,-1.0963292
39019,-1.0963292
39020,-1.0963292
39021,-1.0963292
39022,-1.0963292
39023,-1.0963292
39024,-1.0963292
39025,-1.0963292
39026,-1.0963292
39027,-1.0963292
39028,-1.0963292
39029,-1.0963292
39030,-1.0963292
39031,-1.0963292
39032,-1.0963292
39033,-1.0963292
39034,-1.0963292
39035,-1.0963292
39036,-1.0963292
39037,-1.0963292
39038,-1.0963292
39039,-1.0963292
39040,-0.38291527
39041,-0.33870878
39042,-0.18254701
39043,0.041007825
39044,0.26401291
39045,0.37570948
39046,0.60974194
39047,0.81673955
39048,1.0747024
39049,1.2000781
39050,1.3171104
39051,1.3578244
39052,1.3547846
39053,1.2838343
39054,1.2073865
39055,1.091777
39056,0.99505308
39057,0.84904554
39058,0.67060267
39059,0.48177919
39060,0.21107507
39061,-0.047178786
39062,-0.2757784
39063,-0.3932312
39064,-0.37984313
39065,-0.21540275
39066,-0.032497187
39067,0.2125303
39068,0.43210752
39069,0.68156536
39070,0.91045602
39071,1.1617248
39072,1.3562398
39073,1.3706304
39074,1.2810532
39075,1.2577373
39076,1.2352298
39077,1.3119363
39078,1.346603
39079,1.3121627
39080,1.3374189
39081,1.3351552
39082,1.3147498
39083,1.1600109
39084,0.91417493
39085,0.63978424
39086,0.38214481
39087,0.10151283
39088,-0.14752461
39089,-0.3109625
39090,-1.1183534
39091,-1.1183534
39092,-1.1183534
39093,-1.1183534
39094,-1.1183534
39095,-1.1183534
39096,-1.1183534
39097,-1.1183534
39098,-1.1183534
39099,-1.1183534
39100,-1.1183534
39101,-1.1183534
39102,-1.1183534
39103,-1.1183534
39104,-1.1183534
39105,-1.1183534
39106,-1.1183534
39107,-1.1183534
39108,-1.1183534
39109,-1.1183534
39110,-1.1183534
39111,-1.1183534
39112,-1.1183534
39113,-1.1183534
39114,-1.1183534
39115,-1.1183534
39116,-1.1183534
39117,-1.1183534
39118,-1.1183534
39119,-1.1183534
39120,-0.50022667
39121,-0.41509056
39122,-0.29445777
39123,-0.076504377
39124,0.15033873
39125,0.40565379
39126,0.64738562
39127,0.8628213
39128,1.059887
39129,1.2977645
39130,1.4388188
39131,1.5182978
39132,1.4777346
39133,1.3504501
39134,1.2379299
39135,1.1486287
39136,0.95939591
39137,0.78110431
39138,0.61723519
39139,0.33988234
39140,0.11683135
39141,-0.13052648
39142,-0.35519379
39143,-0.45692817
39144,-0.49220727
39145,-0.37120149
39146,-0.19092059
39147,0.020163487
39148,0.24343206
39149,0.49526583
39150,0.71896957
39151,0.94279763
39152,1.1917718
39153,1.4074872
39154,1.426168
39155,1.3735757
39156,1.3611426
39157,1.4108131
39158,1.4488586
39159,1.456505
39160,1.4663272
39161,1.4680056
39162,1.3447619
39163,1.0913118
39164,0.83863879
39165,0.57371911
39166,0.32284891
39167,0.054416858
39168,-0.18504591
39169,-0.40815907
39170,-1.0730226
39171,-1.0730226
39172,-1.0730226
39173,-1.0730226
39174,-1.0730226
39175,-1.0730226
39176,-1.0730226
39177,-1.0730226
39178,-1.0730226
39179,-1.0730226
39180,-1.0730226
39181,-1.0730226
39182,-1.0730226
39183,-1.0730226
39184,-1.0730226
39185,-1.0730226
39186,-1.0730226
39187,-1.0730226
39188,-1.0730226
39189,-1.0730226
39190,-1.0730226
39191,-1.0730226
39192,-1.0730226
39193,-1.0730226
39194,-1.0730226
39195,-1.0730226
39196,-1.0730226
39197,-1.0730226
39198,-1.0730226
39199,-1.0730226
39200,-0.50958617
39201,-0.46782734
39202,-0.2987438
39203,-0.077415865
39204,0.1412219
39205,0.38841219
39206,0.63285116
39207,0.87120667
39208,1.0717775
39209,1.2577052
39210,1.3803832
39211,1.4168534
39212,1.3767148
39213,1.3360259
39214,1.1923156
39215,1.0301715
39216,0.80933268
39217,0.63899576
39218,0.47578169
39219,0.25665481
39220,-0.0026106914
39221,-0.23454647
39222,-0.46718537
39223,-0.53566252
39224,-0.42674105
39225,-0.22730134
39226,-0.02177818
39227,0.21550738
39228,0.46055776
39229,0.70423248
39230,0.93415063
39231,1.176786
39232,1.3958823
39233,1.4415235
39234,1.4102197
39235,1.4061539
39236,1.3931004
39237,1.412115
39238,1.4624335
39239,1.4552801
39240,1.4775963
39241,1.3833179
39242,1.2688633
39243,1.0640127
39244,0.81902342
39245,0.58341922
39246,0.32335889
39247,0.067089266
39248,-0.15757082
39249,-0.3895066
39250,-1.0771517
39251,-1.0771517
39252,-1.0771517
39253,-1.0771517
39254,-1.0771517
39255,-1.0771517
39256,-1.0771517
39257,-1.0771517
39258,-1.0771517
39259,-1.0771517
39260,-1.0771517
39261,-1.0771517
39262,-1.0771517
39263,-1.0771517
39264,-1.0771517
39265,-1.0771517
39266,-1.0771517
39267,-1.0771517
39268,-1.0771517
39269,-1.0771517
39270,-1.0771517
39271,-1.0771517
39272,-1.0771517
39273,-1.0771517
39274,-1.0771517
39275,-1.0771517
39276,-1.0771517
39277,-1.0771517
39278,-1.0771517
39279,-1.0771517
39280,-0.42249796
39281,-0.37068542
39282,-0.19251372
39283,0.024364347
39284,0.26333648
39285,0.52184267
39286,0.78107233
39287,0.96706322
39288,1.2041432
39289,1.3474485
39290,1.4123673
39291,1.4029063
39292,1.2881229
39293,1.1946266
39294,1.0857145
39295,0.93230819
39296,0.72405628
39297,0.60738066
39298,0.3627598
39299,0.095070937
39300,-0.14946645
39301,-0.3561601
39302,-0.44634509
39303,-0.33951998
39304,-0.17865623
39305,0.034493115
39306,0.24575027
39307,0.48210673
39308,0.72113452
39309,0.93628735
39310,1.176623
39311,1.2834481
39312,1.3344258
39313,1.3444433
39314,1.2604079
39315,1.2467452
39316,1.3269127
39317,1.3737165
39318,1.3698487
39319,1.3360398
39320,1.4383014
39321,1.3784748
39322,1.236366
39323,0.97151543
39324,0.73229286
39325,0.501446
39326,0.25604599
39327,0.012176434
39328,-0.2252096
39329,-0.39525603
39330,-1.1045759
39331,-1.1045759
39332,-1.1045759
39333,-1.1045759
39334,-1.1045759
39335,-1.1045759
39336,-1.1045759
39337,-1.1045759
39338,-1.1045759
39339,-1.1045759
39340,-1.1045759
39341,-1.1045759
39342,-1.1045759
39343,-1.1045759
39344,-1.1045759
39345,-1.1045759
39346,-1.1045759
39347,-1.1045759
39348,-1.1045759
39349,-1.1045759
39350,-1.1045759
39351,-1.1045759
39352,-1.1045759
39353,-1.1045759
39354,-1.1045759
39355,-1.1045759
39356,-1.1045759
39357,-1.1045759
39358,-1.1045759
39359,-1.1045759
39360,-0.48499949
39361,-0.42821762
39362,-0.21664727
39363,0.008744085
39364,0.24890962
39365,0.48723689
39366,0.71878983
39367,0.98846968
39368,1.1885339
39369,1.2703365
39370,1.321093
39371,1.3006679
39372,1.2681919
39373,1.1282457
39374,1.0123671
39375,0.8364386
39376,0.67722468
39377,0.5396614
39378,0.36403929
39379,0.15607739
39380,-0.068088461
39381,-0.34134271
39382,-0.5294582
39383,-0.51305001
39384,-0.35802324
39385,-0.13600203
39386,0.092861596
39387,0.33193779
39388,0.57288629
39389,0.83820878
39390,1.0780679
39391,1.321059
39392,1.4388779
39393,1.4184868
39394,1.3200717
39395,1.3183016
39396,1.3030167
39397,1.3544881
39398,1.4391843
39399,1.4845962
39400,1.4987917
39401,1.5383483
39402,1.395066
39403,1.135837
39404,0.89526299
39405,0.60447716
39406,0.30953823
39407,0.021918297
39408,-0.25079129
39409,-0.4123541
39410,-1.0829112
39411,-1.0829112
39412,-1.0829112
39413,-1.0829112
39414,-1.0829112
39415,-1.0829112
39416,-1.0829112
39417,-1.0829112
39418,-1.0829112
39419,-1.0829112
39420,-1.0829112
39421,-1.0829112
39422,-1.0829112
39423,-1.0829112
39424,-1.0829112
39425,-1.0829112
39426,-1.0829112
39427,-1.0829112
39428,-1.0829112
39429,-1.0829112
39430,-1.0829112
39431,-1.0829112
39432,-1.0829112
39433,-1.0829112
39434,-1.0829112
39435,-1.0829112
39436,-1.0829112
39437,-1.0829112
39438,-1.0829112
39439,-1.0829112
39440,-0.46155448
39441,-0.39104596
39442,-0.20120668
39443,0.03332546
39444,0.27729619
39445,0.50904731
39446,0.73405658
39447,0.94077859
39448,1.1850021
39449,1.3017204
39450,1.4078203
39451,1.4373159
39452,1.3252888
39453,1.2021377
39454,1.0988188
39455,0.90336131
39456,0.70852182
39457,0.47620888
39458,0.21883872
39459,0.0209654
39460,-0.041958541
39461,-0.24435452
39462,-0.3821411
39463,-0.4257384
39464,-0.30896393
39465,-0.093674155
39466,0.11453667
39467,0.35342292
39468,0.57264544
39469,0.81605434
39470,1.0612611
39471,1.3037149
39472,1.3573688
39473,1.3697288
39474,1.3231258
39475,1.3428738
39476,1.3938029
39477,1.466334
39478,1.4519513
39479,1.4354338
39480,1.4540582
39481,1.4557717
39482,1.2648088
39483,1.0024946
39484,0.7760246
39485,0.51497452
39486,0.26457094
39487,0.017847294
39488,-0.22587061
39489,-0.37697235
39490,-1.0913276
39491,-1.0913276
39492,-1.0913276
39493,-1.0913276
39494,-1.0913276
39495,-1.0913276
39496,-1.0913276
39497,-1.0913276
39498,-1.0913276
39499,-1.0913276
39500,-1.0913276
39501,-1.0913276
39502,-1.0913276
39503,-1.0913276
39504,-1.0913276
39505,-1.0913276
39506,-1.0913276
39507,-1.0913276
39508,-1.0913276
39509,-1.0913276
39510,-1.0913276
39511,-1.0913276
39512,-1.0913276
39513,-1.0913276
39514,-1.0913276
39515,-1.0913276
39516,-1.0913276
39517,-1.0913276
39518,-1.0913276
39519,-1.0913276
39520,-0.49770941
39521,-0.44299008
39522,-0.25670176
39523,-0.048151942
39524,0.1864625
39525,0.43215851
39526,0.68510016
39527,0.95459858
