Time,root.Meat.d0.s0
27795,-0.16281616
27796,-0.15979907
27797,-0.16112289
27798,-0.16383212
27799,-0.16553378
27800,-0.16581925
27801,-0.16253628
27802,-0.15830451
27803,-0.1532611
27804,-0.14508305
27805,-0.13316862
27806,-0.11895359
27807,-0.10571533
27808,-0.089473976
27809,-0.071502972
27810,-0.055138472
27811,-0.039921474
27812,-0.02852202
27813,-0.02040834
27814,-0.016322112
27815,-0.018348433
27816,-0.024914385
27817,-0.039725559
27818,-0.060884379
27819,-0.079031706
27820,-0.097181832
27821,-0.11724633
27822,-0.13650477
27823,-0.15362494
27824,-0.16741736
27825,-0.17926462
27826,-0.19190114
27827,-0.20244696
27828,-0.20695301
27829,-0.21006246
27830,-0.21370928
27831,-0.21400875
27832,-0.21131911
27833,-0.20438932
27834,-0.19477549
27835,-0.18779532
27836,-0.18401416
27837,-0.18065282
27838,-0.1800119
27839,-0.18736431
27840,-0.20001762
27841,-0.21626737
27842,-0.23503043
27843,-0.25159644
27844,-0.2655204
27845,-0.2754225
27846,-0.2807346
27847,-0.28423308
27848,-0.28416031
27849,-0.27976062
27850,-0.27452969
27851,-0.26786858
27852,-0.26096398
27853,-0.2553832
27854,-0.25044894
27855,-0.24692247
27856,-0.24404252
27857,-0.24065599
27858,-0.23784041
27859,-0.23834419
27860,-0.24022777
27861,-0.23894593
27862,-0.23729185
27863,-0.23995909
27864,-0.24906354
27865,-0.26141458
27866,-0.27244739
27867,-0.28224874
27868,-0.28921212
27869,-0.29355584
27870,-0.2973314
27871,-0.29999304
27872,-0.30112095
27873,-0.30052481
27874,-0.3003149
27875,-0.3003121
27876,-0.29888192
27877,-0.29552898
27878,-0.29019729
27879,-0.284874
27880,-0.27920926
27881,-0.27237462
27882,-0.26498583
27883,-0.25805324
27884,-0.25103668
27885,-0.24393336
27886,-0.23602679
27887,-0.22634579
27888,-0.2164213
27889,-0.2069726
27890,-0.19733918
27891,-0.18778133
27892,-0.17920585
27893,-0.17144481
27894,-0.16365579
27895,-0.156712
27896,-0.15093251
27897,-0.14639568
27898,-0.1449627
27899,-0.1458807
27900,-0.14974583
27901,-0.15444219
27902,-0.15675958
27903,-0.16036722
27904,-0.16632024
27905,-0.17304572
27906,-0.17969004
27907,-0.18542475
27908,-0.19140855
27909,-0.19574387
27910,-0.19698653
27911,-0.19754349
27912,-0.19968736
27913,-0.20371481
27914,-0.20761912
27915,-0.20956987
27916,-0.20912207
27917,-0.20876102
27918,-0.20879741
27919,-0.20738122
27920,-0.20509461
27921,-0.20462162
27922,-0.20310748
27923,-0.20001202
27924,-0.19808086
27925,-0.19587821
27926,-0.19021067
27927,-0.18318852
27928,-0.17634829
27929,-0.16817303
27930,-0.15984944
27931,-0.15113402
27932,-0.14352413
27933,-0.13877179
27934,-0.13562875
27935,-0.1357575
27936,-0.14187004
27937,-0.14967306
27938,-0.1594772
27939,-0.17407007
27940,-0.1887693
27941,-0.20208872
27942,-0.21551169
27943,-0.22787953
27944,-0.2387892
27945,-0.24642988
27946,-0.25040136
27947,-0.25242768
27948,-0.25253403
27949,-0.25534681
27950,-0.26037343
27951,-0.26111791
27952,-0.26338492
27953,-0.26714649
27954,-0.26863545
27955,-0.27008802
27956,-0.27051063
27957,-0.26994808
27958,-0.27040708
27959,-0.26993128
27960,-0.26543923
27961,-0.25993962
27962,-0.25570786
27963,-0.24736468
27964,-0.23837498
27965,-0.23709033
27966,-0.23238837
27967,-0.22249467
27968,-0.21045709
27969,-0.18917512
27970,-0.16182259
27971,-0.13421816
27972,-0.10220285
27973,-0.066521134
27974,-0.030271261
27975,0.0067874615
27976,0.04159596
27977,0.073812783
27978,0.093547021
27979,0.10311887
27980,0.100516
27981,0.084263449
27982,0.072018761
27983,0.051072649
27984,0.019368003
27985,-0.0031874109
27986,-0.02520266
27987,-0.046327895
27988,-0.059778859
27989,-0.07056258
27990,-0.08236506
27991,-0.10817266
27992,-0.12253043
27993,-0.13084843
27994,-0.14977102
27995,-0.16102493
27996,-0.17566818
27997,-0.18983004
27998,-0.19067527
27999,-0.18229291
28000,-0.17455986
28001,-0.16537145
28002,-0.1509689
28003,-0.13997247
28004,-0.12842188
28005,-0.11566221
28006,-0.10581329
28007,-0.093238343
28008,-0.078687455
28009,-0.065743071
28010,-0.066162889
28011,-0.087268533
28012,-0.095267462
28013,-0.097719199
28014,-0.10493167
28015,-0.11832106
28016,-0.12272915
28017,-0.12874654
28018,-0.14348214
28019,-0.17920305
28020,-0.19553956
28021,-0.21275209
28022,-0.2175772
28023,-0.2194076
28024,-0.21678794
28025,-0.20394991
28026,-0.18906877
28027,-0.17266508
28028,-0.15129356
28029,-0.12427128
28030,-0.091522687
28031,-0.057181586
28032,-0.027385713
28033,0.0073752065
28034,0.04929542
28035,0.095651708
28036,0.13949469
28037,0.19922357
28038,0.2602399
28039,0.32172083
28040,0.38715924
28041,0.44265636
28042,0.49945492
28043,0.53824889
28044,0.57244445
28045,0.62438992
28046,0.68612833
28047,0.74462575
28048,0.80788111
28049,0.87504077
28050,0.93512231
28051,1.0140984
28052,1.0729065
28053,1.1090864
28054,1.1594674
28055,1.2592833
28056,1.3146712
28057,1.3540641
28058,1.3712291
28059,1.354011
28060,1.3407811
28061,1.2926924
28062,1.2366355
28063,1.1908893
28064,1.0790247
28065,1.0803065
28066,1.0572725
28067,1.0241377
28068,1.013673
28069,0.98448449
28070,0.97469434
28071,0.98774228
28072,0.98710135
28073,0.97774781
28074,0.98656119
28075,1.0027158
28076,1.0210058
28077,1.0443953
28078,1.0678043
28079,1.0999204
28080,1.1354762
28081,1.1815778
28082,1.2270021
28083,1.2793142
28084,1.3396224
28085,1.4047893
28086,1.4775746
28087,1.5670489
28088,1.6648805
28089,1.7827794
28090,1.8905662
28091,2.0136204
28092,2.1314549
28093,2.2561296
28094,2.420659
28095,2.5609397
28096,2.6524572
28097,2.7688475
28098,2.9146783
28099,3.0212309
28100,3.1249259
28101,3.2231744
28102,3.2585483
28103,3.1978202
28104,3.2889935
28105,3.3674267
28106,3.313536
28107,3.2951676
28108,3.2144506
28109,3.0442649
28110,2.9931171
28111,2.9402228
28112,2.664604
28113,2.6210381
28114,2.5975451
28115,2.4669873
28116,2.3213805
28117,2.1557008
28118,1.9858369
28119,1.8827016
28120,1.7329386
28121,1.5745441
28122,1.4437093
28123,1.3470336
28124,1.1840295
28125,1.0881907
28126,0.9639414
28127,0.84158129
28128,0.71296589
28129,0.55388011
28130,0.49011537
28131,0.37632234
28132,0.26146857
28133,0.1758845
28134,0.080026087
28135,-0.046882054
28136,-0.098533645
28137,-0.2226542
28138,-0.28016085
28139,-0.33838679
28140,-0.4176512
28141,-0.46840158
28142,-0.52325498
28143,-0.56773608
28144,-0.61577724
28145,-0.65868822
28146,-0.70750464
28147,-0.74204446
28148,-0.76775411
28149,-0.80209241
28150,-0.83066521
28151,-0.85549604
28152,-0.88386173
28153,-0.9067474
28154,-0.92874306
28155,-0.96217176
28156,-0.97390427
28157,-0.99657443
28158,-1.0162051
28159,-1.0357742
28160,-1.0569666
28161,-1.0772382
28162,-1.1027716
28163,-1.1267348
28164,-1.1512465
28165,-1.1672276
28166,-1.1888342
28167,-1.2058256
28168,-1.2188764
28169,-1.2368614
28170,-1.2490977
28171,-1.2592825
28172,-1.2721793
28173,-1.2800019
28174,-1.2913342
28175,-1.3015385
28176,-1.3089469
28177,-1.3170438
28178,-1.3244466
28179,-1.3318998
28180,-1.3369628
28181,-1.3437134
28182,-1.3489388
28183,-1.3530362
28184,-1.3588772
28185,-1.3661177
28186,-1.3700892
28187,-1.3746456
28188,-1.3785051
28189,-1.3837445
28190,-1.3888886
28191,-1.3929189
28192,-1.396728
28193,-1.4000586
28194,-1.4031344
28195,-1.4062859
28196,-1.4089951
28197,-1.4124936
28198,-1.4152896
28199,-1.4176993
28200,-1.4196921
28201,-1.4221858
28202,-1.4259138
28203,-1.4274083
28204,-1.4299664
28205,-1.4325329
28206,-1.4343045
28207,-1.4365911
28208,-1.4384579
28209,-1.4406494
28210,-1.4422279
28211,-1.4442598
28212,-1.4459335
28213,-1.446149
28214,-1.4472125
28215,-1.4486847
28216,-1.4493676
28217,-1.4503108
28218,-1.451601
28219,-1.4524994
28220,-1.4533447
28221,-1.4548336
28222,-1.4562554
28223,-1.4566472
28224,-0.22546766
28225,-0.23284537
28226,-0.23797073
28227,-0.2403972
28228,-0.24204293
28229,-0.24369989
28230,-0.24396388
28231,-0.24295847
28232,-0.24298375
28233,-0.24261865
28234,-0.24007985
28235,-0.23281729
28236,-0.22470939
28237,-0.21814613
28238,-0.20980794
28239,-0.19914158
28240,-0.18672558
28241,-0.17575311
28242,-0.16609497
28243,-0.15808256
28244,-0.1560942
28245,-0.15781014
28246,-0.1589981
28247,-0.15995297
28248,-0.1592958
28249,-0.15574315
28250,-0.15227757
28251,-0.14635462
28252,-0.13845455
28253,-0.12858859
28254,-0.11638603
28255,-0.10227936
28256,-0.085156456
28257,-0.067264046
28258,-0.050135525
28259,-0.033537794
28260,-0.021762111
28261,-0.013783405
28262,-0.0099021756
28263,-0.014510784
28264,-0.023789786
28265,-0.036613008
28266,-0.053929693
28267,-0.073807652
28268,-0.093362644
28269,-0.11333328
28270,-0.13272819
28271,-0.15080034
28272,-0.16614833
28273,-0.17917937
28274,-0.19097191
28275,-0.19813617
28276,-0.20531167
28277,-0.21009721
28278,-0.20981637
28279,-0.20949902
28280,-0.20726352
28281,-0.20063285
28282,-0.19258113
28283,-0.18570051
28284,-0.18069311
28285,-0.17845199
28286,-0.17830315
28287,-0.18257475
28288,-0.19312877
28289,-0.20977986
28290,-0.22992462
28291,-0.24811472
28292,-0.26323242
28293,-0.2746065
28294,-0.28074288
28295,-0.28267507
28296,-0.28074569
28297,-0.277179
28298,-0.27268273
28299,-0.26608296
28300,-0.25890465
28301,-0.25249304
28302,-0.24729466
28303,-0.24414643
28304,-0.24205697
28305,-0.24031014
28306,-0.23855768
28307,-0.23708608
28308,-0.23823191
28309,-0.23881325
28310,-0.2394985
28311,-0.24302868
28312,-0.25117308
28313,-0.26157826
28314,-0.27183459
28315,-0.28066425
28316,-0.2893928
28317,-0.29593641
28318,-0.29692497
28319,-0.29778153
28320,-0.29960139
28321,-0.29989908
28322,-0.29906217
28323,-0.29957049
28324,-0.29919698
28325,-0.29596168
28326,-0.29157494
28327,-0.28678659
28328,-0.28032162
28329,-0.27326407
28330,-0.26560834
28331,-0.25884848
28332,-0.25235543
28333,-0.24349769
28334,-0.23359241
28335,-0.22527388
28336,-0.21768836
28337,-0.20844025
28338,-0.19880177
28339,-0.19034001
28340,-0.18141206
28341,-0.17228752
28342,-0.16504743
28343,-0.15897002
28344,-0.15361437
28345,-0.14984267
28346,-0.14751731
28347,-0.14758752
28348,-0.15010385
28349,-0.15310886
28350,-0.1562599
28351,-0.16182337
28352,-0.168308
28353,-0.17415793
28354,-0.18023253
28355,-0.18593642
28356,-0.19179758
28357,-0.1957097
28358,-0.19861641
28359,-0.19992232
28360,-0.20137147
28361,-0.20567957
28362,-0.20870143
28363,-0.2100944
28364,-0.21074595
28365,-0.21134695
28366,-0.21169239
28367,-0.21070102
28368,-0.20948498
28369,-0.20743483
28370,-0.20490164
28371,-0.20255943
28372,-0.19949544
28373,-0.19570689
28374,-0.19147742
28375,-0.18527363
28376,-0.17692702
28377,-0.16950719
28378,-0.16178686
28379,-0.15315379
28380,-0.14459655
28381,-0.13885054
28382,-0.13623309
28383,-0.13634262
28384,-0.14186677
28385,-0.14988199
28386,-0.16087132
28387,-0.176385
28388,-0.19109548
28389,-0.20371368
28390,-0.21645546
28391,-0.22920847
28392,-0.23973722
28393,-0.24657852
28394,-0.251013
28395,-0.25335522
28396,-0.25446455
28397,-0.25675621
28398,-0.26058408
28399,-0.26230002
28400,-0.2640272
28401,-0.26641716
28402,-0.26850943
28403,-0.26971143
28404,-0.26924804
28405,-0.27055115
28406,-0.27224462
28407,-0.27069157
28408,-0.26586109
28409,-0.2602555
28410,-0.25544468
28411,-0.24740981
28412,-0.23918396
28413,-0.23815608
28414,-0.23481126
28415,-0.22553787
28416,-0.21108016
28417,-0.18930652
28418,-0.16250862
28419,-0.13541304
28420,-0.10341958
28421,-0.067244387
28422,-0.031965082
28423,0.0036624674
28424,0.039422012
28425,0.071159907
28426,0.089282607
28427,0.10022138
28428,0.09760394
28429,0.079565492
28430,0.068466637
28431,0.048170224
28432,0.016339651
28433,-0.0047571599
28434,-0.025780952
28435,-0.04702661
28436,-0.062661054
28437,-0.073894713
28438,-0.082749645
28439,-0.10760131
28440,-0.12296895
28441,-0.13190533
28442,-0.15111769
28443,-0.16304222
28444,-0.17733424
28445,-0.19202506
28446,-0.19254743
28447,-0.1811565
28448,-0.1742141
28449,-0.16685043
28450,-0.1522214
28451,-0.13995424
28452,-0.1277573
28453,-0.11708251
28454,-0.10908977
28455,-0.096362031
28456,-0.082890066
28457,-0.069434951
28458,-0.065455427
28459,-0.08782445
28460,-0.096140166
28461,-0.098120099
28462,-0.10421717
28463,-0.11744199
28464,-0.1230167
28465,-0.12812801
28466,-0.14358833
28467,-0.17944898
28468,-0.19471552
28469,-0.21123462
28470,-0.21551745
28471,-0.21557362
28472,-0.21373692
28473,-0.20338229
28474,-0.18733782
28475,-0.16890338
28476,-0.15001118
28477,-0.12244659
28478,-0.089748214
28479,-0.056895379
28480,-0.026233107
28481,0.0090602405
28482,0.050211941
28483,0.094753399
28484,0.14397929
28485,0.19803566
28486,0.25607717
28487,0.31961474
28488,0.38426164
28489,0.43715251
28490,0.49037197
28491,0.53528976
28492,0.57099875
28493,0.61510771
28494,0.67132375
28495,0.73606332
28496,0.80375174
28497,0.86963995
28498,0.92885257
28499,1.0042276
28500,1.0649231
28501,1.1166485
28502,1.1767064
28503,1.2549264
28504,1.29712
28505,1.3352049
28506,1.349511
28507,1.3360867
28508,1.3267094
28509,1.2783177
28510,1.2409517
28511,1.2093907
28512,1.0825571
28513,1.0812849
28514,1.0572392
28515,1.0272875
28516,1.0225104
28517,0.99492333
28518,0.97587105
28519,0.98400983
28520,0.98320944
28521,0.97487125
28522,0.98856508
28523,1.0065923
28524,1.0234765
28525,1.0489095
28526,1.0753142
28527,1.1058922
28528,1.1404133
28529,1.1839999
28530,1.2324057
28531,1.2892873
28532,1.3448602
28533,1.4122931
28534,1.4893195
28535,1.5787338
28536,1.669586
28537,1.7785019
28538,1.8959161
28539,2.0229407
28540,2.1452556
28541,2.2597912
28542,2.3999536
28543,2.5566603
28544,2.6592376
28545,2.7689568
28546,2.9135171
28547,3.0276764
28548,3.123477
28549,3.2120376
28550,3.2322694
28551,3.201697
28552,3.2665152
28553,3.3314008
28554,3.3300078
28555,3.3017215
28556,3.2058029
28557,3.056398
28558,2.9993001
28559,2.9346027
28560,2.6567943
28561,2.6202484
28562,2.5916419
28563,2.4640219
28564,2.3218515
28565,2.1533045
28566,1.9809465
28567,1.8895326
28568,1.7506874
28569,1.5802419
28570,1.4463872
28571,1.3549115
28572,1.1853254
28573,1.0861378
28574,0.96752163
28575,0.85322477
28576,0.72681241
28577,0.55394044
28578,0.48800448
28579,0.37885825
28580,0.26741474
28581,0.18151937
28582,0.085774897
28583,-0.041948996
28584,-0.093915902
28585,-0.21752266
28586,-0.27583096
28587,-0.33435833
28588,-0.41497387
28589,-0.46653356
28590,-0.52124709
28591,-0.5654038
28592,-0.61248968
28593,-0.6579214
28594,-0.71027306
28595,-0.74237324
28596,-0.76776974
28597,-0.8019004
28598,-0.83079899
28599,-0.85588656
28600,-0.88372637
28601,-0.9060645
28602,-0.92847565
28603,-0.96344884
28604,-0.97475271
28605,-0.99772273
28606,-1.0186089
28607,-1.0387059
28608,-1.0596342
28609,-1.078914
28610,-1.1037881
28611,-1.1288392
28612,-1.1531095
28613,-1.1693197
28614,-1.1919162
28615,-1.2086375
28616,-1.2208681
28617,-1.2383028
28618,-1.2507188
28619,-1.2604471
28620,-1.2732675
28621,-1.2818894
28622,-1.293505
28623,-1.3039551
28624,-1.3112457
28625,-1.3188284
28626,-1.3261219
28627,-1.3337299
28628,-1.3387008
28629,-1.3456039
28630,-1.3517346
28631,-1.3560484
28632,-1.3609603
28633,-1.3681835
28634,-1.3725001
28635,-1.3771817
28636,-1.3809197
28637,-1.3855901
28638,-1.3907885
28639,-1.3951949
28640,-1.3992951
28641,-1.4032831
28642,-1.4061308
28643,-1.408796
28644,-1.4114303
28645,-1.4146628
28646,-1.4172325
28647,-1.4201027
28648,-1.4226162
28649,-1.4247899
28650,-1.4280674
28651,-1.4300613
28652,-1.4324766
28653,-1.4352316
28654,-1.4375991
28655,-1.4397195
28656,-1.4416825
28657,-1.4436709
28658,-1.4450695
28659,-1.4470157
28660,-1.4487569
28661,-1.4489086
28662,-1.4496556
28663,-1.4510149
28664,-1.4521776
28665,-1.4532982
28666,-1.4537391
28667,-1.4551096
28668,-1.4570614
28669,-1.4581118
28670,-1.4586706
28671,-1.4590442
28672,-0.22561118
28673,-0.2307254
28674,-0.23387595
28675,-0.23880247
28676,-0.24277025
28677,-0.2423342
28678,-0.24136391
28679,-0.24227644
28680,-0.24154872
28681,-0.23940601
28682,-0.23666552
28683,-0.23205377
28684,-0.2255361
28685,-0.2171847
28686,-0.20872934
28687,-0.19938743
28688,-0.18812517
28689,-0.17705928
28690,-0.16661136
28691,-0.15689983
28692,-0.15072002
28693,-0.15125137
28694,-0.15417956
28695,-0.1540525
28696,-0.15197042
28697,-0.14766477
28698,-0.14293462
28699,-0.13630432
28700,-0.12616829
28701,-0.11371627
28702,-0.10131623
28703,-0.087706217
28704,-0.070625119
28705,-0.052894275
28706,-0.035045032
28707,-0.019604182
28708,-0.0067738655
28709,0.00063035023
28710,0.0056492765
28711,0.0048320405
28712,-0.0042124227
28713,-0.016629789
28714,-0.034294215
28715,-0.053876113
28716,-0.07458135
28717,-0.095783281
28718,-0.11651451
28719,-0.13423958
28720,-0.14868415
28721,-0.16095713
28722,-0.17271897
28723,-0.18303983
28724,-0.19051912
28725,-0.19692706
28726,-0.1992777
28727,-0.19746707
28728,-0.19506735
28729,-0.18895973
28730,-0.1794128
28731,-0.17242731
28732,-0.16867033
28733,-0.16719758
28734,-0.16862702
28735,-0.17600236
28736,-0.18793169
28737,-0.20213947
28738,-0.21660714
28739,-0.22978399
28740,-0.24165846
28741,-0.24736756
28742,-0.2496229
28743,-0.25074046
28744,-0.24731269
28745,-0.24214938
28746,-0.23770512
28747,-0.22892633
28748,-0.22015909
28749,-0.21453085
28750,-0.20674833
28751,-0.20284408
28752,-0.20052232
28753,-0.19682022
28754,-0.1957142
28755,-0.1963755
28756,-0.19768943
28757,-0.19893694
28758,-0.20107389
28759,-0.20702845
28760,-0.21691036
28761,-0.22937682
28762,-0.24318031
28763,-0.25432995
28764,-0.26379314
28765,-0.27189042
28766,-0.27724432
28767,-0.2807414
28768,-0.28349632
28769,-0.28440308
28770,-0.28501528
28771,-0.28471784
28772,-0.28317867
28773,-0.28134205
28774,-0.27728475
28775,-0.27160453
28776,-0.26585789
28777,-0.26024986
28778,-0.25367154
28779,-0.24777185
28780,-0.24007019
28781,-0.23101995
28782,-0.22194661
28783,-0.21191742
28784,-0.20302312
28785,-0.19390358
28786,-0.18396102
28787,-0.17442275
28788,-0.16469389
28789,-0.15630784
28790,-0.14902202
28791,-0.14160914
28792,-0.13685877
28793,-0.13537735
28794,-0.13531382
28795,-0.1363332
28796,-0.13808607
28797,-0.14212894
28798,-0.14856575
28799,-0.15530578
28800,-0.16177148
28801,-0.16878584
28802,-0.17625648
28803,-0.18268463
28804,-0.18845726
28805,-0.19224023
28806,-0.1948421
28807,-0.19740354
28808,-0.19980038
28809,-0.20312708
28810,-0.20635849
28811,-0.2085503
28812,-0.21029161
28813,-0.21114928
28814,-0.21087783
28815,-0.20971695
28816,-0.2091856
28817,-0.20901811
28818,-0.20647688
28819,-0.20336677
28820,-0.20143774
28821,-0.19880988
28822,-0.19409706
28823,-0.18983184
28824,-0.18297918
28825,-0.17450938
28826,-0.16677308
28827,-0.15834371
28828,-0.15082687
28829,-0.14739621
28830,-0.14604474
28831,-0.14587436
28832,-0.1511503
28833,-0.15890971
28834,-0.16866167
28835,-0.18174033
28836,-0.19574886
28837,-0.20989888
28838,-0.22451383
28839,-0.23602733
28840,-0.24424878
28841,-0.25093394
28842,-0.25504323
28843,-0.25774906
28844,-0.25834393
28845,-0.25925069
28846,-0.26498867
28847,-0.26757899
28848,-0.26901709
28849,-0.27121179
28850,-0.27325921
28851,-0.2757629
28852,-0.27602857
28853,-0.27627981
28854,-0.27653393
28855,-0.27475507
28856,-0.27109917
28857,-0.26653362
28858,-0.26218466
28859,-0.25312575
28860,-0.24326117
28861,-0.24115599
28862,-0.23688788
28863,-0.22778277
28864,-0.21341328
28865,-0.19195145
28866,-0.16576525
28867,-0.13922674
28868,-0.10931243
28869,-0.075236871
28870,-0.042062288
28871,-0.0089281342
28872,0.025488185
28873,0.059933382
28874,0.078969494
28875,0.088011069
28876,0.089847684
28877,0.07594601
28878,0.063063714
28879,0.042205426
28880,0.011453673
28881,-0.0094363799
28882,-0.030514138
28883,-0.051808477
28884,-0.065121049
28885,-0.075280188
28886,-0.084780917
28887,-0.11082851
28888,-0.12728296
28889,-0.13915454
28890,-0.16014856
28891,-0.16948757
28892,-0.18392348
28893,-0.19735445
28894,-0.19537345
28895,-0.18533271
28896,-0.17858113
28897,-0.16881472
28898,-0.15201085
28899,-0.13794457
28900,-0.12620005
28901,-0.11518325
28902,-0.10570562
28903,-0.092297755
28904,-0.07691466
28905,-0.061208135
28906,-0.057176822
28907,-0.082580444
28908,-0.089467751
28909,-0.090042415
28910,-0.096256874
28911,-0.10850097
28912,-0.11589364
28913,-0.12596903
28914,-0.14451711
28915,-0.185994
28916,-0.20592821
28917,-0.22408644
28918,-0.23029224
28919,-0.23198158
28920,-0.22896676
28921,-0.2175861
28922,-0.20178427
28923,-0.18413718
28924,-0.1639604
28925,-0.13694541
28926,-0.10505299
28927,-0.072259591
28928,-0.041383665
28929,-0.0049256993
28930,0.034835863
28931,0.079044576
28932,0.12424957
28933,0.17862897
28934,0.23826409
28935,0.30141073
28936,0.36910559
28937,0.42496642
28938,0.47745434
28939,0.51526088
28940,0.5533591
28941,0.60470058
28942,0.66152013
28943,0.72486314
28944,0.79325973
28945,0.86081598
28946,0.9151665
28947,0.99560794
28948,1.0581799
28949,1.0868958
28950,1.1354333
28951,1.2280119
28952,1.2804537
28953,1.3251302
28954,1.3487001
28955,1.3379432
28956,1.3219883
28957,1.2743749
28958,1.2308015
28959,1.1871732
28960,1.0656679
28961,1.070089
28962,1.0484308
28963,1.0122212
28964,1.0002428
28965,0.9742414
28966,0.95741443
28967,0.96513341
28968,0.96368953
28969,0.95894205
28970,0.9700195
28971,0.98816907
28972,1.0066998
28973,1.0291233
28974,1.0573771
28975,1.0905199
28976,1.1213468
28977,1.1654313
28978,1.2148207
28979,1.2693647
28980,1.3286244
28981,1.3910606
28982,1.4632922
28983,1.5595239
28984,1.6600497
28985,1.7690568
28986,1.8825284
28987,2.0146434
28988,2.1243841
28989,2.226013
28990,2.3876467
28991,2.538151
28992,2.6524254
28993,2.8004606
28994,2.9344729
28995,3.0274876
28996,3.1290443
28997,3.2280165
28998,3.2484388
28999,3.1943799
29000,3.2441793
29001,3.3113948
29002,3.3167631
29003,3.3018825
29004,3.1943424
29005,3.0403208
29006,3.0084746
29007,2.9648521
29008,2.6477328
29009,2.596475
29010,2.6103449
29011,2.4917966
29012,2.3347112
29013,2.165526
29014,1.9941144
29015,1.8822772
29016,1.7425934
29017,1.591295
29018,1.4608289
29019,1.3646376
29020,1.197058
29021,1.0983515
29022,0.97308341
29023,0.85754415
29024,0.72896954
29025,0.55843867
29026,0.49307711
29027,0.38115621
29028,0.26960783
29029,0.18325516
29030,0.082888184
29031,-0.04780893
29032,-0.098642163
29033,-0.22143837
29034,-0.27778722
29035,-0.33709025
29036,-0.41664226
29037,-0.46555224
29038,-0.52106653
29039,-0.56587301
29040,-0.61298392
29041,-0.65745542
29042,-0.70922429
29043,-0.74267321
29044,-0.76625754
29045,-0.79735582
29046,-0.82257174
29047,-0.8444032
29048,-0.86990212
29049,-0.88822496
29050,-0.90413074
29051,-0.92913007
29052,-0.93562464
29053,-0.95220327
29054,-0.96685288
29055,-0.98242368
29056,-1.0032617
29057,-1.0276027
29058,-1.0608321
29059,-1.0946247
29060,-1.1298034
29061,-1.1532635
29062,-1.184691
29063,-1.2098319
29064,-1.2273403
29065,-1.2489437
29066,-1.2645029
29067,-1.2763832
29068,-1.2901953
29069,-1.299055
29070,-1.3130664
29071,-1.3244037
29072,-1.3305633
29073,-1.3377596
29074,-1.3461052
29075,-1.3546126
29076,-1.3600185
29077,-1.3672754
29078,-1.3727679
29079,-1.377218
29080,-1.3834324
29081,-1.3905623
29082,-1.394224
29083,-1.3989079
29084,-1.4031847
29085,-1.4089775
29086,-1.4143372
29087,-1.417586
29088,-1.4207914
29089,-1.4246754
29090,-1.4288886
29091,-1.4322067
29092,-1.4344534
29093,-1.4373584
29094,-1.4398968
29095,-1.4426026
29096,-1.4442486
29097,-1.4469429
29098,-1.4505064
29099,-1.451907
29100,-1.4559903
29101,-1.4588578
29102,-1.4598656
29103,-1.462173
29104,-1.4644774
29105,-1.4666288
29106,-1.4682257
29107,-1.4704753
29108,-1.472179
29109,-1.4726267
29110,-1.4734063
29111,-1.4739781
29112,-1.4755722
29113,-1.4765829
29114,-1.4774405
29115,-1.4792656
29116,-1.4804207
29117,-1.481674
29118,-1.4824739
29119,-1.4832796
29120,-0.22353144
29121,-0.2299615
29122,-0.23573154
29123,-0.24094822
29124,-0.24455955
29125,-0.24545301
29126,-0.24473536
29127,-0.24497457
29128,-0.24425692
29129,-0.24272074
29130,-0.24026227
29131,-0.23512341
29132,-0.22915738
29133,-0.22115655
29134,-0.2124179
29135,-0.20263014
29136,-0.19203251
29137,-0.1818009
29138,-0.17066719
29139,-0.1609659
29140,-0.15688478
29141,-0.15719605
29142,-0.15908962
29143,-0.16057969
29144,-0.15967758
29145,-0.15685884
29146,-0.15258463
29147,-0.14613151
29148,-0.13616794
29149,-0.12468261
29150,-0.1111913
29151,-0.096028351
29152,-0.078611566
29153,-0.060603942
29154,-0.045340117
29155,-0.030240574
29156,-0.015230378
29157,-0.0061948622
29158,-0.0035490557
29159,-0.0060853408
29160,-0.016037378
29161,-0.029367285
29162,-0.045798377
29163,-0.06510873
29164,-0.084563189
29165,-0.10291955
29166,-0.12182641
29167,-0.14040181
29168,-0.15476641
29169,-0.16663507
29170,-0.17871413
29171,-0.1880955
29172,-0.19521439
29173,-0.20143117
29174,-0.20480616
29175,-0.20348614
29176,-0.19745093
29177,-0.190064
29178,-0.1826886
29179,-0.17581469
29180,-0.17172493
29181,-0.17255499
29182,-0.17318041
29183,-0.1769589
29184,-0.18594542
29185,-0.20039936
29186,-0.21804384
29187,-0.23190694
29188,-0.24372373
29189,-0.25034112
29190,-0.25304745
29191,-0.2541369
29192,-0.25205023
29193,-0.24697478
29194,-0.24008934
29195,-0.23274276
29196,-0.22525496
29197,-0.2181793
29198,-0.21211527
29199,-0.20658444
29200,-0.20406257
29201,-0.2032181
29202,-0.20159834
29203,-0.20118907
29204,-0.20264167
29205,-0.20556416
29206,-0.20808027
29207,-0.21215274
29208,-0.22153123
29209,-0.23403396
29210,-0.24598044
29211,-0.25770211
29212,-0.267291
29213,-0.27507279
29214,-0.28115699
29215,-0.28429564
29216,-0.28780609
29217,-0.28990141
29218,-0.28976883
29219,-0.28878602
29220,-0.28807989
29221,-0.28627279
29222,-0.28188329
29223,-0.2771364
29224,-0.27082163
29225,-0.26497088
29226,-0.25985219
29227,-0.25315121
29228,-0.24555389
