Time,root.Ham.d0.s0
56648,-0.92682694
56649,-0.9411086
56650,-0.9488615
56651,-0.95090174
56652,-0.95008564
56653,-0.94437298
56654,-0.93866032
56655,-0.93662008
56656,-0.9341718
56657,-0.93009132
56658,-0.92233842
56659,-0.91295334
56660,-0.90193606
56661,-0.89255097
56662,-0.88153369
56663,-0.85460257
56664,-0.79543571
56665,-0.67710198
56666,-0.44084259
56667,-0.0042319525
56668,0.68536802
56669,1.6157159
56670,2.6072709
56671,3.1703762
56672,3.2927904
56673,3.2927904
56674,3.1703762
56675,2.7827312
56676,1.9707171
56677,1.1831858
56678,0.57927572
56679,0.1712284
56680,0.077377512
56681,-0.061358577
56682,-0.24497987
56683,-0.35515265
56684,-0.42044022
56685,-0.45716448
56686,-0.47348637
56687,-0.48572779
56688,-0.48980826
56689,-0.48980826
56690,-0.48572779
56691,-0.48164732
56692,-0.4694059
56693,-0.44084259
56694,-0.40411833
56695,-0.37147454
56696,-0.36331359
56697,-0.37963549
56698,-0.4081988
56699,-0.45308401
56700,-0.50204968
56701,-0.55509584
56702,-0.60202128
56703,-0.64323406
56704,-0.67914222
56705,-0.71178601
56706,-0.74238956
56707,-0.76524021
56708,-0.77258506
56709,-0.77136092
56710,-0.75218269
56711,-0.70811358
56712,-0.65302719
56713,-0.60038909
56714,-0.56162459
56715,-0.54611879
56716,-0.54734294
56717,-0.56203264
56718,-0.57835453
56719,-0.57835453
56720,-0.55958436
56721,-0.49796921
56722,-0.39595738
56723,-0.26946271
56724,-0.14296804
56725,-0.073599997
56726,-0.065439051
56727,-0.11440473
56728,-0.23273845
56729,-0.35515265
56730,-0.43676211
56731,-0.45716448
56732,-0.40003785
56733,-0.24906034
56734,-0.00015147928
56735,0.383413
56736,0.79146032
56737,1.1831858
56738,1.4688189
56739,1.5504283
56740,1.4239337
56741,1.0770934
56742,0.62824139
56743,0.19979171
56744,-0.13072662
56745,-0.3469917
56746,-0.48164732
56747,-0.54571075
56748,-0.56040045
56749,-0.5522395
56750,-0.49796921
56751,-0.41227927
56752,-0.3021065
56753,-0.1796923
56754,-0.057278104
56755,0.048814199
56756,0.13450414
56757,0.20387218
56758,0.22835502
56759,0.22427455
56760,0.19979171
56761,0.18346981
56762,0.19163076
56763,0.22427455
56764,0.29772306
56765,0.41197631
56766,0.57111477
56767,0.79146032
56768,1.0934153
56769,1.4769798
56770,1.9339928
56771,2.4277301
56772,2.9133064
56773,3.2519857
56774,3.2927904
56775,3.2927904
56776,3.2927904
56777,3.2927904
56778,3.2927904
56779,3.2927904
56780,3.2111809
56781,2.9092259
56782,2.3338792
56783,1.6687621
56784,1.1464615
56785,0.86082837
56786,0.79962127
56787,0.81186269
56788,0.87306979
56789,0.89755263
56790,0.88123073
56791,0.78329938
56792,0.6119195
56793,0.40789584
56794,0.20387218
56795,0.03657278
56796,-0.061358577
56797,-0.08992189
56798,-0.081760943
56799,-0.016473372
56800,0.089618931
56801,0.21203313
56802,0.37117158
56803,0.57519524
56804,0.81594316
56805,1.0689325
56806,1.3137609
56807,1.521865
56808,1.6687621
56809,1.7258887
56810,1.6932449
56811,1.6034745
56812,1.4851408
56813,1.3504852
56814,1.1791053
56815,0.97100114
56816,0.73025322
56817,0.46910294
56818,0.20387218
56819,-0.032795265
56820,-0.22049703
56821,-0.35107218
56822,-0.42044022
56823,-0.44900353
56824,-0.45716448
56825,-0.46124495
56826,-0.4694059
56827,-0.48572779
56828,-0.52653252
56829,-0.58569938
56830,-0.65669962
56831,-0.72280328
56832,-0.77054482
56833,-0.80074032
56834,-0.81910245
56835,-0.83052778
56836,-0.84032091
56837,-0.85011405
56838,-0.85623476
56839,-0.85705085
56840,-0.85378647
56841,-0.84358529
56842,-0.83093582
56843,-0.82032659
56844,-0.81012541
56845,-0.79421157
56846,-0.76687239
56847,-0.73259642
56848,-0.69505607
56849,-0.63915358
56850,-0.54285442
56851,-0.37963549
56852,-0.13888757
56853,0.18755029
56854,0.59151714
56855,1.0485301
56856,1.5137041
56857,1.9217514
56858,2.1951431
56859,2.2767526
56860,2.2196259
56861,1.9666366
56862,1.5830721
56863,1.1627834
56864,0.79146032
56865,0.53439051
56866,0.43237868
56867,0.42829821
56868,0.51398814
56869,0.6731266
56870,0.840426
56871,1.0036449
56872,1.1791053
56873,1.3504852
56874,1.521865
56875,1.6687621
56876,1.7340496
56877,1.7218082
56878,1.6238769
56879,1.3994508
56880,1.0811739
56881,0.7180118
56882,0.35484969
56883,0.040653253
56884,-0.18377277
56885,-0.32658934
56886,-0.42860117
56887,-0.50613016
56888,-0.56244069
56889,-0.58569938
56890,-0.58977986
56891,-0.58855572
56892,-0.6691827
56893,-0.67371235
56894,-0.68018328
56895,-0.68891903
56896,-0.69538996
56897,-0.69538996
56898,-0.6921545
56899,-0.68827194
56900,-0.68859549
56901,-0.6921545
56902,-0.69474287
56903,-0.69603706
56904,-0.70056671
56905,-0.7102731
56906,-0.71609694
56907,-0.71642048
56908,-0.71286147
56909,-0.70509636
56910,-0.69441932
56911,-0.68277165
56912,-0.67144752
56913,-0.66303532
56914,-0.65688793
56915,-0.65171119
56916,-0.64556381
56917,-0.63779869
56918,-0.62906294
56919,-0.61935654
56920,-0.60414986
56921,-0.57697195
56922,-0.54623504
56923,-0.53070481
56924,-0.52811643
56925,-0.53329318
56926,-0.54849986
56927,-0.55788271
56928,-0.56532428
56929,-0.57082457
56930,-0.57600131
56931,-0.58570771
56932,-0.59832602
56933,-0.60867951
56934,-0.61191497
56935,-0.60770887
56936,-0.58311934
56937,-0.55238242
56938,-0.51582167
56939,-0.47084871
56940,-0.42490511
56941,-0.38284407
56942,-0.33754756
56943,-0.27607373
56944,-0.18871618
56945,-0.078710375
56946,0.044237286
56947,0.17689134
56948,0.32572272
56949,0.49073143
56950,0.60720816
56951,0.62985641
56952,0.59750176
56953,0.44543492
56954,0.20924599
56955,-0.033413868
56956,-0.23401269
56957,-0.3796086
56958,-0.47667254
56959,-0.53717574
56960,-0.57438358
56961,-0.59670829
56962,-0.61159143
56963,-0.62388619
56964,-0.62841584
56965,-0.62647456
56966,-0.61515044
56967,-0.59314928
56968,-0.55950044
56969,-0.52746934
56970,-0.49090859
56971,-0.45240656
56972,-0.41196325
56973,-0.39902139
56974,-0.40225685
56975,-0.4346115
56976,-0.47376063
56977,-0.51226266
56978,-0.55108823
56979,-0.58441352
56980,-0.6183859
56981,-0.65688793
56982,-0.68503648
56983,-0.69021322
56984,-0.68212456
56985,-0.64426962
56986,-0.57535422
56987,-0.49835016
56988,-0.42490511
56989,-0.34725395
56990,-0.29872198
56991,-0.29872198
56992,-0.33107663
56993,-0.37313767
56994,-0.42166964
56995,-0.46987807
56996,-0.51614521
56997,-0.55658852
56998,-0.58408997
56999,-0.59185509
57000,-0.58570771
57001,-0.54914696
57002,-0.49317341
57003,-0.45175947
57004,-0.45014173
57005,-0.46761324
57006,-0.50514463
57007,-0.54752922
57008,-0.58667835
57009,-0.62259201
57010,-0.64459317
57011,-0.64297543
57012,-0.63035712
57013,-0.59832602
57014,-0.54494085
57015,-0.47278999
57016,-0.38284407
57017,-0.27607373
57018,-0.18224525
57019,-0.14341967
57020,-0.14018421
57021,-0.1498906
57022,-0.19195164
57023,-0.26313187
57024,-0.34725395
57025,-0.42490511
57026,-0.48314347
57027,-0.51096847
57028,-0.52035132
57029,-0.52423388
57030,-0.52908707
57031,-0.53523446
57032,-0.53717574
57033,-0.535558
57034,-0.52585161
57035,-0.50902719
57036,-0.49155568
57037,-0.47958446
57038,-0.476349
57039,-0.47990801
57040,-0.50385045
57041,-0.54494085
57042,-0.57858968
57043,-0.60609114
57044,-0.62647456
57045,-0.6413577
57046,-0.6510641
57047,-0.65268183
57048,-0.64685799
57049,-0.63262195
57050,-0.6051205
57051,-0.57761905
57052,-0.56564783
57053,-0.57406003
57054,-0.56985393
57055,-0.55076469
57056,-0.52746934
57057,-0.49317341
57058,-0.45046528
57059,-0.39255046
57060,-0.3148993
57061,-0.20165804
57062,-0.020472009
57063,0.26101343
57064,0.6589756
57065,1.1637081
57066,1.7040307
57067,2.04699
57068,2.089051
57069,1.8949231
57070,1.3254813
57071,0.65574013
57072,0.10894658
57073,-0.25342547
57074,-0.45887749
57075,-0.56694201
57076,-0.62000363
57077,-0.64750508
57078,-0.6691827
57079,-0.69538996
57080,-0.71900886
57081,-0.72321496
57082,-0.71642048
57083,-0.69830188
57084,-0.68277165
57085,-0.67015334
57086,-0.65462311
57087,-0.63488677
57088,-0.60965015
57089,-0.58053096
57090,-0.55755916
57091,-0.52811643
57092,-0.46890743
57093,-0.36019581
57094,-0.19842257
57095,0.021589033
57096,0.31278086
57097,0.68809478
57098,1.1345889
57099,1.6263796
57100,2.1343475
57101,2.597019
57102,3.0176294
57103,3.2764666
57104,3.4058852
57105,3.4382398
57106,3.3088213
57107,2.9852748
57108,2.597019
57109,2.1602313
57110,1.7072662
57111,1.2640075
57112,0.86280988
57113,0.51337968
57114,0.22218785
57115,-0.017236545
57116,-0.2048935
57117,-0.34401849
57118,-0.4443179
57119,-0.51452748
57120,-0.56629492
57121,-0.60220858
57122,-0.62485683
57123,-0.63844578
57124,-0.64556381
57125,-0.64750508
57126,-0.64588735
57127,-0.63456323
57128,-0.6232391
57129,-0.61126788
57130,-0.57988387
57131,-0.54882341
57132,-0.51290975
57133,-0.48637894
57134,-0.47408417
57135,-0.47343708
57136,-0.48120219
57137,-0.50126208
57138,-0.52552806
57139,-0.55367661
57140,-0.58408997
57141,-0.62065073
57142,-0.6371516
57143,-0.63747514
57144,-0.63294549
57145,-0.61579753
57146,-0.57826614
57147,-0.52617516
57148,-0.4346115
57149,-0.27930919
57150,-0.036649333
57151,0.38072562
57152,1.0019349
57153,1.8399202
57154,2.7911469
57155,3.697077
57156,4.34417
57157,4.5059432
57158,4.3765246
57159,3.8264956
57160,3.0176294
57161,2.2152342
57162,1.5519639
57163,1.1216471
57164,0.86604534
57165,0.71074303
57166,0.60397269
57167,0.51661514
57168,0.42602213
57169,0.33542912
57170,0.26424889
57171,0.2448361
57172,0.24807157
57173,0.28042622
57174,0.35160644
57175,0.46161224
57176,0.57808898
57177,0.68162385
57178,0.73339129
57179,0.74309768
57180,0.72692036
57181,0.64603374
57182,0.50367329
57183,0.36131284
57184,0.22542331
57185,0.096004723
57186,-0.020472009
57187,-0.10135863
57188,-0.13371328
57189,-0.13047781
57190,-0.10459409
57191,-0.039884798
57192,0.050708216
57193,0.16718495
57194,0.30630993
57195,0.46161224
57196,0.62662095
57197,0.79162965
57198,0.95663836
57199,1.1313535
57200,1.3190104
57201,1.5260802
57202,1.7557982
57203,1.998458
57204,2.2378824
57205,2.4999551
57206,2.7587922
57207,2.9529201
57208,3.1146934
57209,3.1794027
57210,3.1146934
57211,2.8558562
57212,2.4999551
57213,2.0372836
57214,1.5487284
57215,1.1216471
57216,0.79162965
57217,0.55220526
57218,0.39043202
57219,0.29013261
57220,0.21895238
57221,0.13806577
57222,0.034530892
57223,-0.075474911
57224,-0.18871618
57225,-0.27607373
57226,-0.33431209
57227,-0.37313767
57228,-0.39902139
57229,-0.40872778
57230,-0.40549232
57231,-0.38284407
57232,-0.33754756
57233,-0.2696028
57234,-0.16606792
57235,-0.017236545
57236,0.1898332
57237,0.45514131
57238,0.74309768
57239,0.97928661
57240,1.1313535
57241,1.17665
57242,1.1378244
57243,1.037525
57244,0.91781278
57245,0.79486512
57246,0.65250467
57247,0.47131864
57248,0.26748436
57249,0.06041461
57250,-0.13047781
57251,-0.29872198
57252,-0.42490511
57253,-0.5132333
57254,-0.57050102
57255,-0.61126788
57256,-0.64232834
57257,-0.66400595
57258,-0.68018328
57259,-0.69830188
57260,-0.7193324
57261,-0.73648037
57262,-0.74877513
57263,-0.75556961
57264,-0.75556961
57265,-0.75103996
57266,-0.74845159
57267,-0.75071641
57268,-0.75751089
57269,-0.75880507
57270,-0.75427542
57271,-0.74586321
57272,-0.74133356
57273,-0.73712746
57274,-0.72806816
57275,-0.71480275
57276,-0.69894897
57277,-0.6740359
57278,-0.62938648
57279,-0.55173533
57280,-0.45725976
57281,-0.33431209
57282,-0.23724815
57283,-0.159597
57284,-0.085181305
57285,-0.043120263
57286,-0.043120263
57287,-0.056062122
57288,-0.091652235
57289,-0.1498906
57290,-0.22107083
57291,-0.28901559
57292,-0.35696035
57293,-0.41519871
57294,-0.4624365
57295,-0.48734958
57296,-0.49187923
57297,-0.48896731
57298,-0.47181935
57299,-0.4346115
57300,-0.38284407
57301,-0.31813477
57302,-0.24371908
57303,-0.16606792
57304,-0.078710375
57305,0.0086471737
57306,0.083062864
57307,0.11541751
57308,0.12188844
57309,0.11218205
57310,0.06688554
57311,-0.0042946854
57312,-0.094887699
57313,-0.18871618
57314,-0.28254466
57315,-0.36343128
57316,-0.43137604
57317,-0.48832022
57318,-0.54008765
57319,-0.58764899
57320,-0.62679811
57321,-0.65365247
57322,-0.66788851
57323,-0.2048061
57324,0.12502742
57325,0.28462428
57326,0.24206512
57327,0.08778815
57328,-0.11968777
57329,-0.31652391
57330,-0.47080087
57331,-0.58251868
57332,-0.66763701
57333,-0.73519968
57334,-0.79212256
57335,-0.83893764
57336,-0.87617691
57337,-0.89852047
57338,-0.90277639
57339,-0.89798848
57340,-0.87777288
57341,-0.85276937
57342,-0.84319356
57343,-0.84319356
57344,-0.84851345
57345,-0.85170539
57346,-0.8511734
57347,-0.84425754
57348,-0.82244597
57349,-0.79105858
57350,-0.75860722
57351,-0.73147575
57352,-0.70487628
57353,-0.6729569
57354,-0.61443805
57355,-0.51867993
57356,-0.38036265
57357,-0.24736526
57358,-0.18884641
57359,-0.210126
57360,-0.3218438
57361,-0.40696213
57362,-0.4442014
57363,-0.44952129
57364,-0.46016108
57365,-0.46016108
57366,-0.43356161
57367,-0.39100244
57368,-0.36972286
57369,-0.35908307
57370,-0.31652391
57371,-0.2048061
57372,-0.050529132
57373,0.146307
57374,0.41230177
57375,0.75277508
57376,1.1358076
57377,1.3911625
57378,1.4337217
57379,1.3592432
57380,1.0985683
57381,0.78469446
57382,0.50274
57383,0.22610543
57384,-0.045209237
57385,-0.28460453
57386,-0.47080087
57387,-0.59847837
57388,-0.68359669
57389,-0.74477549
57390,-0.79425052
57391,-0.83521371
57392,-0.85010942
57393,-0.84798146
57394,-0.83148979
57395,-0.82138199
57396,-0.82031801
57397,-0.82085
57398,-0.82457392
57399,-0.83680968
57400,-0.85542932
57401,-0.87830487
57402,-0.90969225
57403,-0.94746351
57404,-0.97938288
57405,-0.99587456
57406,-0.99693854
57407,-0.98895869
57408,-0.98789471
57409,-0.97938288
57410,-0.93522775
57411,-0.89745649
57412,-0.86553712
57413,-0.77456691
57414,-0.58251868
57415,-0.34312338
57416,-0.10372809
57417,0.13566721
57418,0.35378292
57419,0.52401958
57420,0.6197777
57421,0.63041749
57422,0.57721853
57423,0.44422115
57424,0.31122376
57425,0.17822637
57426,0.045228986
57427,-0.050529132
57428,-0.10904798
57429,-0.14628725
57430,-0.15160715
57431,-0.14096736
57432,-0.10904798
57433,-0.093088296
57434,-0.093088296
57435,-0.11968777
57436,-0.17288673
57437,-0.26332495
57438,-0.34312338
57439,-0.41228202
57440,-0.43356161
57441,-0.42824171
57442,-0.40164223
57443,-0.39632234
57444,-0.38568255
57445,-0.31652391
57446,-0.15160715
57447,0.066508568
57448,0.22610543
57449,0.28462428
57450,0.28994418
57451,0.2580248
57452,0.17822637
57453,0.12502742
57454,0.11970752
57455,0.17822637
57456,0.24738501
57457,0.28994418
57458,0.34846303
57459,0.3857023
57460,0.35910282
57461,0.27398449
57462,0.1516269
57463,0.013309613
57464,-0.10372809
57465,-0.18884641
57466,-0.24204537
57467,-0.28460453
57468,-0.31652391
57469,-0.35908307
57470,-0.39632234
57471,-0.4442014
57472,-0.48676056
57473,-0.52931972
57474,-0.5612391
57475,-0.57719878
57476,-0.58783858
57477,-0.58783858
57478,-0.58783858
57479,-0.57187889
57480,-0.53995952
57481,-0.50272025
57482,-0.44952129
57483,-0.4442014
57484,-0.49740035
57485,-0.52399983
57486,-0.52399983
57487,-0.50804014
57488,-0.48676056
57489,-0.4388815
57490,-0.35908307
57491,-0.25268516
57492,-0.12500767
57493,0.013309613
57494,0.146307
57495,0.30590386
57496,0.47614052
57497,0.65701697
57498,0.75809498
57499,0.74745519
57500,0.58785832
57501,0.2633447
57502,-0.10904798
57503,-0.4388815
57504,-0.65167732
57505,-0.76179916
57506,-0.81872204
57507,-0.85383335
57508,-0.86500513
57509,-0.8612812
57510,-0.84744947
57511,-0.84212958
57512,-0.85064141
57513,-0.86979304
57514,-0.86606911
57515,-0.8357457
57516,-0.82829785
57517,-0.83414974
57518,-0.85489733
57519,-0.85010942
57520,-0.83414974
57521,-0.80967822
57522,-0.79265455
57523,-0.77882282
57524,-0.75647926
57525,-0.70487628
57526,-0.60911816
57527,-0.45484119
57528,-0.23140558
57529,0.066508568
57530,0.46018083
57531,0.93365153
57532,1.417762
57533,1.8007945
57534,1.9816709
57535,1.9976306
57536,1.7901547
57537,1.470961
57538,1.1517672
57539,0.85917299
57540,0.56657874
57541,0.24738501
57542,-0.034569446
57543,-0.25268516
57544,-0.42824171
57545,-0.59315847
57546,-0.73998759
57547,-0.86766508
57548,-0.96874309
57549,-1.0347098
57550,-1.0618413
57551,-1.0650332
57552,-1.0522654
57553,-1.02673
57554,-1.0054504
57555,-0.98470278
57556,-0.96927508
57557,-0.95597534
57558,-0.94427157
57559,-0.93575974
57560,-0.93363178
57561,-0.92831189
57562,-0.91394817
57563,-0.88734869
57564,-0.85968523
57565,-0.83680968
57566,-0.81127419
57567,-0.77084298
57568,-0.70487628
57569,-0.65699722
57570,-0.65699722
57571,-0.73307172
57572,-0.8054223
57573,-0.79797445
57574,-0.72083596
57575,-0.66231711
57576,-0.65167732
57577,-0.65699722
57578,-0.64103753
57579,-0.5559192
57580,-0.51336004
57581,-0.51336004
57582,-0.51867993
57583,-0.50272025
57584,-0.40164223
57585,-0.11436788
57586,0.35910282
57587,0.93897143
57588,1.619918
57589,2.3593835
57590,2.9020129
57591,3.0828893
57592,3.0350102
57593,2.689217
57594,1.9816709
57595,1.1677269
57596,0.46550073
57597,0.050548882
57598,-0.14096736
57599,-0.15160715
57600,-0.082448505
57601,0.023949404
57602,0.0292693
57603,-0.0026500732
57604,-0.055849028
57605,-0.10372809
57606,-0.16224694
57607,-0.17288673
57608,-0.11436788
57609,0.13566721
57610,0.58785832
57611,1.1836866
57612,1.8805929
57613,2.5455799
57614,3.0137307
57615,3.2424862
57616,3.2797254
57617,3.1946071
57618,2.9179725
57619,2.4764212
57620,1.9603914
57621,1.5294798
57622,1.3486034
57623,1.2954044
57624,1.2422055
57625,1.1304877
57626,0.9655709
57627,0.81129393
57628,0.72085571
57629,0.68893634
57630,0.70489602
57631,0.79001435
57632,0.8538531
57633,0.92833163
57634,1.0879285
57635,1.3805227
57636,1.7209961
57637,2.0189102
57638,2.2157463
57639,2.3061846
57640,2.2636254
57641,2.0561495
57642,1.6677971
57643,1.1411275
57644,0.63041749
57645,0.22610543
57646,-0.07712861
57647,-0.22608568
57648,-0.25268516
57649,-0.2048061
57650,-0.050529132
57651,0.039909091
57652,0.045228986
57653,0.018629509
57654,-0.01860976
57655,-0.082448505
57656,-0.18352652
57657,-0.33248359
57658,-0.49740035
57659,-0.65167732
57660,-0.77775884
57661,-0.81659408
57662,-0.79212256
57663,-0.68359669
57664,-0.58251868
57665,-0.50272025
57666,-0.36972286
57667,-0.18352652
57668,0.0026698223
57669,0.21546564
57670,0.51869968
57671,0.92301174
57672,1.4071222
57673,1.9071924
57674,2.2636254
57675,2.4019427
57676,2.3168244
57677,2.0029505
57678,1.5082002
57679,0.94429132
57680,0.39102219
57681,-0.098408192
57682,-0.43356161
57683,-0.60379826
57684,-0.69955638
57685,-0.74796743
57686,-0.77297094
57687,-0.83042581
57688,-0.93150382
57689,-1.0091743
57690,-1.0581173
57691,-1.1081244
57692,-1.177815
57693,-1.2400578
57694,-1.2618693
57695,-1.2602734
57696,-1.2459096
57697,-1.2235661
57698,-1.1879228
57699,-1.1480236
57700,-1.124616
57701,-1.1224881
57702,-1.1405757
57703,-1.1820709
57704,-1.2203741
57705,-1.2469736
57706,-1.2576134
57707,-1.2533575
57708,-1.2235661
57709,-1.178347
57710,-1.124616
57711,-1.0469456
57712,-0.90916026
57713,-0.71019617
57714,-0.46548098
57715,-0.15692704
57716,0.21014575
57717,0.60381801
57718,0.98153059
57719,1.3007243
57720,1.5241599
57721,1.5879987
57722,1.5773589
57723,1.4922406
57724,1.3379636
57725,1.162407
57726,1.0028102
57727,0.92833163
57728,0.93365153
57729,1.0240898
57730,1.2102861
57731,1.4496814
57732,1.6943966
57733,1.9125123
57734,2.0561495
57735,2.0987086
57736,2.082749
57737,1.9976306
57738,1.8486736
57739,1.6624772
57740,1.4443615
57741,1.1943264
57742,0.91769184
57743,0.62509759
57744,0.32718345
57745,0.0292693
57746,-0.24736526
57747,-0.48676056
57748,-0.68359669
57749,-0.82989382
57750,-0.93629173
57751,-1.0107703
57752,-1.0634372
57753,-1.1033364
57754,-0.82753992
57755,-0.8428585
57756,-0.85535523
57757,-0.86785197
57758,-0.88276742
57759,-0.898086
57760,-0.91138898
57761,-0.92307947
57762,-0.93436685
57763,-0.94444486
57764,-0.9472667
57765,-0.94646046
57766,-0.94081677
57767,-0.93718869
57768,-0.93678557
57769,-0.93718869
57770,-0.93759181
57771,-0.93678557
57772,-0.93436685
57773,-0.93073876
57774,-0.92711068
57775,-0.92307947
57776,-0.91864515
57777,-0.91219522
57778,-0.89848912
57779,-0.86664261
57780,-0.80819014
57781,-0.72393796
57782,-0.63565458
57783,-0.58002395
57784,-0.56994594
57785,-0.59252069
57786,-0.64815131
57787,-0.69975073
57788,-0.73038789
57789,-0.74490022
57790,-0.75538136
57791,-0.76747497
57792,-0.77029681
57793,-0.7602188
57794,-0.73603157
57795,-0.69975073
57796,-0.65822932
57797,-0.61791728
57798,-0.58083019
57799,-0.54616183
57800,-0.51391219
57801,-0.49375617
57802,-0.47360015
57803,-0.42119449
57804,-0.30832075
57805,-0.16319738
57806,0.0020820097
57807,0.17945502
57808,0.36892164
57809,0.56241946
57810,0.6752932
57811,0.68738681
57812,0.5946691
57813,0.34473441
57814,0.018206829
57815,-0.28413352
57816,-0.51391219
57817,-0.65701996
57818,-0.73804718
57819,-0.78118107
57820,-0.80577141
57821,-0.82149311
57822,-0.8291524
57823,-0.83076488
57824,-0.82995864
57825,-0.8231056
57826,-0.80819014
57827,-0.77916546
57828,-0.73603157
57829,-0.68241655
57830,-0.62356096
57831,-0.5574492
57832,-0.48569376
57833,-0.41716328
57834,-0.38491364
57835,-0.39297605
57836,-0.4373193
57837,-0.50181858
57838,-0.56349601
57839,-0.61106423
57840,-0.65500436
57841,-0.70539442
57842,-0.76425001
57843,-0.82753992
57844,-0.8763175
57845,-0.88639551
57846,-0.87591438
57847,-0.82955552
57848,-0.74207838
57849,-0.62114224
57850,-0.47763135
57851,-0.33250798
57852,-0.21963425
57853,-0.15916618
57854,-0.14707256
57855,-0.16319738
57856,-0.23172786
57857,-0.32041437
57858,-0.40103846
57859,-0.48166256
57860,-0.56228665
57861,-0.64250762
57862,-0.70539442
57863,-0.72837228
57864,-0.72313172
57865,-0.67636974
57866,-0.58607076
57867,-0.47360015
57868,-0.37685123
57869,-0.34057039
57870,-0.38491364
57871,-0.48569376
57872,-0.61187047
57873,-0.72151924
57874,-0.79730588
57875,-0.82028375
57876,-0.80657766
57877,-0.7444971
57878,-0.61952976
57879,-0.4332881
57880,-0.19947823
57881,0.050456466
57882,0.23992309
57883,0.30442236
57884,0.30039116
57885,0.18751743
57886,-0.050323652
57887,-0.27203991
57888,-0.4332881
57889,-0.5219746
57890,-0.56228665
57891,-0.58163643
57892,-0.59614877
57893,-0.61348295
57894,-0.61872352
57895,-0.61187047
57896,-0.58163643
57897,-0.52600581
57898,-0.46553774
57899,-0.42522569
57900,-0.41716328
57901,-0.42925689
57902,-0.47763135
57903,-0.55462736
57904,-0.63444521
57905,-0.70055697
57906,-0.74852831
57907,-0.76989369
57908,-0.77029681
57909,-0.74409398
57910,-0.69249456
57911,-0.61952976
57912,-0.57075218
57913,-0.55261176
57914,-0.56430225
57915,-0.59493941
57916,-0.61509543
57917,-0.61469231
57918,-0.58445828
57919,-0.53003701
57920,-0.46553774
57921,-0.39297605
57922,-0.30025834
57923,-0.16319738
57924,0.046425262
57925,0.36892164
57926,0.82041657
57927,1.380754
57928,1.9652787
57929,2.3240559
57930,2.384524
57931,2.2716503
57932,1.7959681
57933,1.0824449
57934,0.38907766
57935,-0.16319738
57936,-0.53406822
57937,-0.74812519
57938,-0.85575835
57939,-0.90413281
57940,-0.92509507
57941,-0.93436685
57942,-0.93638245
57943,-0.93436685
57944,-0.92872316
57945,-0.92227323
57946,-0.91300146
57947,-0.89969848
57948,-0.86382076
57949,-0.81988063
57950,-0.7936778
57951,-0.77311866
57952,-0.76787809
57953,-0.75215639
57954,-0.70942562
57955,-0.63646082
57956,-0.5219746
57957,-0.34057039
57958,-0.07451088
57959,0.29635995
57960,0.77204211
57961,1.3243172
57962,1.8967482
57963,2.4167736
57964,2.8239253
57965,3.0819224
57966,3.1625465
57967,3.1625465
57968,3.0053295
57969,2.7473324
57970,2.4127424
57971,2.0055908
57972,1.5500646
57973,1.1026009
57974,0.68335561
57975,0.28829754
57976,-0.014042809
57977,-0.23979027
57978,-0.41716328
57979,-0.56430225
57980,-0.67435414
57981,-0.73764406
57982,-0.76747497
57983,-0.77553738
57984,-0.77553738
57985,-0.79609652
57986,-0.7799717
57987,-0.74812519
57988,-0.74127214
57989,-0.70297569
57990,-0.63525146
57991,-0.57518651
57992,-0.50181858
57993,-0.4332881
57994,-0.38894485
57995,-0.36475762
57996,-0.36072641
57997,-0.37685123
57998,-0.41716328
57999,-0.46553774
58000,-0.52600581
58001,-0.5909082
58002,-0.64976379
58003,-0.70378194
58004,-0.73320973
58005,-0.74409398
58006,-0.7424815
58007,-0.71385995
58008,-0.65701996
58009,-0.57720211
58010,-0.46150653
58011,-0.28413352
58012,-0.018074014
58013,0.39310887
58014,0.94941512
58015,1.6105327
58016,2.2555254
58017,2.8078005
58018,3.2028586
58019,3.4044188
58020,3.4447308
58021,3.3237947
58022,3.0416104
58023,2.5659282
58024,2.0055908
58025,1.5137838
58026,1.1791938
58027,0.94538391
58028,0.80429175
58029,0.73979247
58030,0.74382368
58031,0.73979247
58032,0.70351163
58033,0.63094994
58034,0.54226344
58035,0.46970176
58036,0.45760814
58037,0.46567055
58038,0.52210742
58039,0.62691874
58040,0.75591729
58041,0.88894705
58042,1.0219768
58043,1.1066321
58044,1.1227569
58045,1.1026009
58046,1.0098832
58047,0.86072861
58048,0.6752932
58049,0.49388898
58050,0.3326408
58051,0.21976706
58052,0.17139261
58053,0.1673614
58054,0.19961104
58055,0.30845357
58056,0.47373296
58057,0.66319958
58058,0.85669741
58059,1.046164
58060,1.2275682
58061,1.40091
58062,1.558127
58063,1.7072816
58064,1.8604674
58065,2.0136532
58066,2.1628077
58067,2.3280871
58068,2.5054601
58069,2.6586459
58070,2.7513636
58071,2.7674884
58072,2.7150828
58073,2.5538346
58074,2.2958375
58075,1.9572163
58076,1.5621582
58077,1.1671002
58078,0.82847898
58079,0.58660669
58080,0.43342091
58081,0.32860959
58082,0.26411032
58083,0.20767345
58084,0.13511177
58085,0.046425262
58086,-0.046292447
58087,-0.13901016
58088,-0.20350943
58089,-0.22769666
58090,-0.22769666
58091,-0.20754064
58092,-0.15513497
58093,-0.070479675
58094,0.038362852
58095,0.1633302
58096,0.30442236
58097,0.45760814
58098,0.61079392
58099,0.7639797
58100,0.91716548
