Time,root.DiatomSizeReduction.d0.s0
43281,1.1862969
43282,1.2300568
43283,1.2738274
43284,1.3176083
43285,1.3614004
43286,1.4029568
43287,1.4448373
43288,1.4844432
43289,1.5240605
43290,1.5642973
43291,1.5712772
43292,1.6127767
43293,1.6330123
43294,1.6314551
43295,1.6304839
43296,1.6300384
43297,1.6301014
43298,1.6307206
43299,1.6318958
43300,1.6080245
43301,1.5680051
43302,1.5587821
43303,1.5181268
43304,1.4780825
43305,1.4351687
43306,1.3938489
43307,1.3533586
43308,1.3100445
43309,1.266206
43310,1.2223763
43311,1.1785561
43312,1.1347468
43313,1.0909474
43314,1.0471584
43315,0.99896975
43316,0.95513959
43317,0.91131937
43318,0.86751073
43319,0.82371384
43320,0.77992836
43321,0.73615546
43322,0.69430553
43323,0.65364576
43324,0.60999754
43325,0.56636963
43326,0.52276
43327,0.47916939
43328,0.43560126
43329,0.39505492
43330,0.35465216
43331,0.31126899
43332,0.26791858
43333,0.22459898
43334,0.18133286
43335,0.14532223
43336,0.10226208
43337,0.059246622
43338,0.016285
43339,-0.026622824
43340,-0.069476521
43341,-0.11226841
43342,-0.15499114
43343,-0.19764752
43344,-0.23077493
43345,-0.27303676
43346,-0.31520554
43347,-0.35727475
43348,-0.39922131
43349,-0.44104549
43350,-0.48274375
43351,-0.52429472
43352,-0.56568087
43353,-0.606905
43354,-0.64752187
43355,-0.67523877
43356,-0.71541826
43357,-0.75534263
43358,-0.79494385
43359,-0.83422142
43360,-0.87315689
43361,-0.91168026
43362,-0.94974011
43363,-0.98733093
43364,-1.0243869
43365,-1.0607656
43366,-1.0964868
43367,-1.1314769
43368,-1.16551
43369,-1.1985775
43370,-1.2305949
43371,-1.26131
43372,-1.290558
43373,-1.3182892
43374,-1.3442572
43375,-1.3680214
43376,-1.3896378
43377,-1.4088931
43378,-1.4251074
43379,-1.4384158
43380,-1.4486886
43381,-1.4554139
43382,-1.45854
43383,-1.4582789
43384,-1.4544776
43385,-1.4469021
43386,-1.4361524
43387,-1.4223897
43388,-1.4053445
43389,-1.3857152
43390,-1.3637527
43391,-1.3394493
43392,-1.3131412
43393,-1.2851656
43394,-1.2556205
43395,-1.2245914
43396,-1.1924056
43397,-1.1591848
43398,-1.1248843
43399,-1.0897778
43400,-1.0539502
43401,-1.0174015
43402,-0.98024683
43403,-0.9425807
43404,-0.90442449
43405,-0.86580534
43406,-0.82681536
43407,-0.78748567
43408,-0.7477959
43409,-0.70783116
43410,-0.66761408
43411,-0.62713657
43412,-0.58643843
43413,-0.54554799
43414,-0.5044676
43415,-0.4632065
43416,-0.42179605
43417,-0.39129437
43418,-0.34931522
43419,-0.30723033
43420,-0.26504675
43421,-0.22275863
43422,-0.18038182
43423,-0.1379257
43424,-0.09538935
43425,-0.05277669
43426,-0.010099426
43427,0.032640055
43428,0.075445766
43429,0.11327613
43430,0.15347704
43431,0.1965919
43432,0.23974734
43433,0.28293986
43434,0.32617061
43435,0.36650927
43436,0.40628534
43437,0.44972838
43438,0.49319963
43439,0.53669398
43440,0.58021038
43441,0.62375103
43442,0.66731205
43443,0.70632504
43444,0.74926173
43445,0.79296172
43446,0.83667575
43447,0.88040376
43448,0.92414644
43449,0.96790133
43450,1.0163034
43451,1.0601549
43452,1.1038792
43453,1.1476155
43454,1.1913646
43455,1.2351256
43456,1.2788971
43457,1.3226794
43458,1.3648459
43459,1.4060521
43460,1.4461331
43461,1.4890115
43462,1.5286878
43463,1.568982
43464,1.5760693
43465,1.6009139
43466,1.5988782
43467,1.5973851
43468,1.5964706
43469,1.5960691
43470,1.5690941
43471,1.5650541
43472,1.5662423
43473,1.5552656
43474,1.5082487
43475,1.5110524
43476,1.487077
43477,1.4424549
43478,1.3987366
43479,1.3481244
43480,1.301485
43481,1.2576029
43482,1.206296
43483,1.1550181
43484,1.103764
43485,1.0525341
43486,1.0013391
43487,0.95017595
43488,0.89904092
43489,0.84793473
43490,0.79687287
43491,0.74584636
43492,0.69485341
43493,0.64389498
43494,0.59299343
43495,0.54213117
43496,0.49130944
43497,0.44053355
43498,0.3898231
43499,0.33916059
43500,0.28854762
43501,0.23799588
43502,0.18752015
43503,0.1371037
43504,0.089396852
43505,0.054130998
43506,0.0069281077
43507,-0.042767503
43508,-0.092372069
43509,-0.14184405
43510,-0.17730116
43511,-0.21563429
43512,-0.26422331
43513,-0.31260232
43514,-0.36080946
43515,-0.40110738
43516,-0.42703637
43517,-0.47392607
43518,-0.52058304
43519,-0.55946668
43520,-0.57999898
43521,-0.62343584
43522,-0.66799548
43523,-0.70522129
43524,-0.71931455
43525,-0.75816188
43526,-0.79991122
43527,-0.84116
43528,-0.88172594
43529,-0.8925628
43530,-0.91257026
43531,-0.94992559
43532,-0.98626183
43533,-1.0216282
43534,-1.0561228
43535,-1.0897086
43536,-1.1218572
43537,-1.1528255
43538,-1.1668939
43539,-1.1508806
43540,-1.1763528
43541,-1.2004526
43542,-1.2231345
43543,-1.24421
43544,-1.2629998
43545,-1.2801318
43546,-1.2955654
43547,-1.3089255
43548,-1.3197867
43549,-1.3287624
43550,-1.3358277
43551,-1.3404163
43552,-1.3424901
43553,-1.3425804
43554,-1.3406863
43555,-1.3360976
43556,-1.3292092
43557,-1.320406
43558,-1.3097114
43559,-1.2963513
43560,-1.2810772
43561,-1.2640967
43562,-1.2454498
43563,-1.2243743
43564,-1.2018262
43565,-1.1909872
43566,-1.2101774
43567,-1.1843423
43568,-1.1546183
43569,-1.1237483
43570,-1.0915997
43571,-1.0581037
43572,-1.023691
43573,-0.98839926
43574,-0.95206301
43575,-0.91477562
43576,-0.89282553
43577,-0.88411217
43578,-0.84354623
43579,-0.80234622
43580,-0.76064116
43581,-0.72014357
43582,-0.70605031
43583,-0.67060393
43584,-0.62607516
43585,-0.58120676
43586,-0.56067446
43587,-0.5233201
43588,-0.47668428
43589,-0.42979458
43590,-0.3825959
43591,-0.34736113
43592,-0.31544815
43593,-0.26706914
43594,-0.21849324
43595,-0.16978261
43596,-0.12397508
43597,-0.092165322
43598,-0.045686459
43599,0.0040010003
43600,0.053776893
43601,0.10366578
43602,0.15364533
43603,0.19797061
43604,0.23502225
43605,0.28557399
43606,0.33618225
43607,0.38684037
43608,0.43754674
43609,0.48832263
43610,0.53914053
43611,0.58999922
43612,0.64090077
43613,0.69185586
43614,0.74284567
43615,0.79386923
43616,0.84493109
43617,0.89603451
43618,0.94716693
43619,0.99832759
43620,1.0495226
43621,1.1007502
43622,1.1520021
43623,1.203278
43624,1.2545849
43625,1.3059172
43626,1.35361
43627,1.396165
43628,1.4398832
43629,1.4844358
43630,1.5297348
43631,1.5757647
43632,1.6228739
43633,1.6369306
43634,1.6485593
43635,1.6976297
43636,1.6984698
43637,1.6968067
43638,1.6957061
43639,1.6952709
43640,1.6956037
43641,1.6964996
43642,1.6979582
43643,1.7001325
43644,1.6601053
43645,1.635996
43646,1.6339584
43647,1.5868492
43648,1.5405654
43649,1.4950006
43650,1.4501699
43651,1.4064516
43652,1.3636058
43653,1.3179972
43654,1.2666571
43655,1.2256874
43656,1.1781776
43657,1.1271135
43658,1.0760809
43659,1.0250925
43660,0.97413634
43661,0.92321316
43662,0.87233047
43663,0.82149738
43664,0.77070254
43665,0.71994704
43666,0.66924391
43667,0.6185966
43668,0.56799527
43669,0.51744132
43670,0.46695553
43671,0.41653296
43672,0.3661663
43673,0.31585733
43674,0.2656378
43675,0.21549037
43676,0.16541179
43677,0.11540434
43678,0.065515455
43679,0.026536696
43680,-0.011238632
43681,-0.060408073
43682,-0.10941391
43683,-0.1582986
43684,-0.20705744
43685,-0.25565959
43686,-0.28582507
43687,-0.32402051
43688,-0.37148579
43689,-0.41870378
43690,-0.44583289
43691,-0.47946066
43692,-0.52519103
43693,-0.5705371
43694,-0.59422036
43695,-0.62212413
43696,-0.66554269
43697,-0.70837488
43698,-0.75072402
43699,-0.78095509
43700,-0.78933871
43701,-0.82883957
43702,-0.86772058
43703,-0.90595416
43704,-0.94344537
43705,-0.9434804
43706,-0.96246568
43707,-0.99602218
43708,-1.0284974
43709,-1.0596132
43710,-1.0896606
43711,-1.1185983
43712,-1.1460383
43713,-1.1718577
43714,-1.1963318
43715,-1.2137105
43716,-1.1862945
43717,-1.1934051
43718,-1.2101194
43719,-1.2252242
43720,-1.2378874
43721,-1.2486463
43722,-1.2576295
43723,-1.2648119
43724,-1.2691477
43725,-1.271616
43726,-1.272213
43727,-1.2707633
43728,-1.2665973
43729,-1.260587
43730,-1.2527497
43731,-1.2427843
43732,-1.2304385
43733,-1.2164019
43734,-1.2007073
43735,-1.1829733
43736,-1.1633051
43737,-1.1421806
43738,-1.1249745
43739,-1.1459461
43740,-1.1298971
43741,-1.1017083
43742,-1.072351
43743,-1.0414164
43744,-1.0375032
43745,-1.0298794
43746,-0.99481154
43747,-0.95847529
43748,-0.92139172
43749,-0.8936137
43750,-0.88914736
43751,-0.85070492
43752,-0.80965124
43753,-0.76807902
43754,-0.72593116
43755,-0.70853735
43756,-0.67842925
43757,-0.63399311
43758,-0.58912471
43759,-0.54386294
43760,-0.50963678
43761,-0.48495894
43762,-0.43806924
43763,-0.39092849
43764,-0.35209875
43765,-0.32398562
43766,-0.27560661
43767,-0.22707009
43768,-0.17839562
43769,-0.12958857
43770,-0.097778809
43771,-0.054443325
43772,-0.0047803222
43773,0.044980505
43774,0.094861861
43775,0.14482049
43776,0.1948538
43777,0.24497119
43778,0.2951787
43779,0.34544854
43780,0.39577873
43781,0.44618186
43782,0.49665306
43783,0.5471752
43784,0.59774675
43785,0.6483821
43786,0.69906928
43787,0.74979859
43788,0.80056883
43789,0.85139531
43790,0.90226147
43791,0.95316285
43792,1.0040985
43793,1.055084
43794,1.1061001
43795,1.1571458
43796,1.208223
43797,1.2497872
43798,1.2915341
43799,1.3341225
43800,1.3776771
43801,1.4222973
43802,1.4676701
43803,1.5045978
43804,1.4995816
43805,1.5382201
43806,1.5621478
43807,1.5591073
43808,1.5568582
43809,1.5552965
43810,1.5543168
43811,1.5539196
43812,1.5543698
43813,1.5554553
43814,1.5554553
43815,1.8733261
43816,1.8729185
43817,1.8731296
43818,1.8452601
43819,1.79132
43820,1.7380464
43821,1.6856552
43822,1.630933
43823,1.5756116
43824,1.5215485
43825,1.4699608
43826,1.4147135
43827,1.3594713
43828,1.3072688
43829,1.2554165
43830,1.200955
43831,1.1521047
43832,1.1042938
43833,1.0574276
43834,1.0115355
43835,0.96509769
43836,0.91061182
43837,0.86606298
43838,0.82355292
43839,0.77652448
43840,0.72507139
43841,0.68490306
43842,0.63218127
43843,0.58937321
43844,0.5443983
43845,0.49134346
43846,0.43836528
43847,0.38548833
43848,0.33269501
43849,0.279989
43850,0.22737413
43851,0.17485443
43852,0.12246695
43853,0.070189394
43854,0.018025501
43855,-0.034019301
43856,-0.085939325
43857,-0.13769199
43858,-0.18929266
43859,-0.22846302
43860,-0.26487053
43861,-0.3154378
43862,-0.36576474
43863,-0.41585371
43864,-0.46571439
43865,-0.5059363
43866,-0.53219195
43867,-0.58052428
43868,-0.62848503
43869,-0.67610155
43870,-0.7112735
43871,-0.73219788
43872,-0.77773608
43873,-0.82269858
43874,-0.84393702
43875,-0.86780594
43876,-0.90296717
43877,-0.90698054
43878,-0.94488057
43879,-0.98384632
43880,-1.0024528
43881,-1.0071747
43882,-1.0424452
43883,-1.0764146
43884,-1.075227
43885,-1.0837474
43886,-1.1132909
43887,-1.1416006
43888,-1.1682198
43889,-1.1541772
43890,-1.1543032
43891,-1.1756771
43892,-1.1955296
43893,-1.2134116
43894,-1.2295138
43895,-1.2439144
43896,-1.2565737
43897,-1.2674546
43898,-1.2761613
43899,-1.2827796
43900,-1.2875155
43901,-1.2903549
43902,-1.2912879
43903,-1.2900288
43904,-1.2865392
43905,-1.2811591
43906,-1.2739063
43907,-1.2648028
43908,-1.2536975
43909,-1.2404334
43910,-1.225447
43911,-1.2087803
43912,-1.1904771
43913,-1.1705043
43914,-1.148613
43915,-1.1252753
43916,-1.1005417
43917,-1.0857235
43918,-1.1057752
43919,-1.0759854
43920,-1.0448669
43921,-1.0126447
43922,-0.99103196
43923,-0.99800015
43924,-0.96150317
43925,-0.92410513
43926,-0.90718265
43927,-0.89460725
43928,-0.85389628
43929,-0.81236405
43930,-0.79889749
43931,-0.76994999
43932,-0.72571814
43933,-0.68421482
43934,-0.66988043
43935,-0.62764505
43936,-0.58068491
43937,-0.54381537
43938,-0.51961939
43939,-0.47089626
43940,-0.42184825
43941,-0.37254371
43942,-0.33282769
43943,-0.3023573
43944,-0.25176836
43945,-0.20095201
43946,-0.14996302
43947,-0.098809582
43948,-0.047499515
43949,0.0039650131
43950,0.055607276
43951,0.10737969
43952,0.15927654
43953,0.21129236
43954,0.26342191
43955,0.31569112
43956,0.36806153
43957,0.41160049
43958,0.45208625
43959,0.50506864
43960,0.55814458
43961,0.61129444
43962,0.66451132
43963,0.71316721
43964,0.75322684
43965,0.80690617
43966,0.84978156
43967,0.89146239
43968,0.93802239
43969,0.99112433
43970,1.0350643
43971,1.0801761
43972,1.1262695
43973,1.1733153
43974,1.2222023
43975,1.2772393
43976,1.3268551
43977,1.3800024
43978,1.4330686
43979,1.4842705
43980,1.5395236
43981,1.5947818
43982,1.6473451
43983,1.7005861
43984,1.7552685
43985,1.8077065
43986,1.8610288
43987,1.8739373
43988,1.9008371
43989,1.9273585
43990,1.8723516
43991,1.8181687
43992,1.7646667
43993,1.7118508
43994,1.6597414
43995,1.6080995
43996,1.552841
43997,1.4975869
43998,1.445184
43999,1.3932961
44000,1.338138
44001,1.2829881
44002,1.2330868
44003,1.180438
44004,1.1281195
44005,1.0806261
44006,1.0342291
44007,0.98899291
44008,0.94479038
44009,0.90165282
44010,0.85961195
44011,0.81882316
44012,0.76616394
44013,0.72253978
44014,0.67734616
44015,0.62734104
44016,0.59051283
44017,0.53844766
44018,0.48577396
44019,0.43318707
44020,0.38069062
44021,0.32828932
44022,0.27601917
44023,0.22385571
44024,0.17180376
44025,0.11986834
44026,0.068054703
44027,0.016407173
44028,-0.018225531
44029,-0.059601501
44030,-0.1102961
44031,-0.16081337
44032,-0.21109766
44033,-0.26116153
44034,-0.3110105
44035,-0.36063342
44036,-0.40732831
44037,-0.42970233
44038,-0.47412843
44039,-0.52189191
44040,-0.56932225
44041,-0.61217105
44042,-0.62787623
44043,-0.6700731
44044,-0.71495294
44045,-0.74497517
44046,-0.75995146
44047,-0.80229877
44048,-0.84388671
44049,-0.85808745
44050,-0.87656291
44051,-0.90634533
44052,-0.90233196
44053,-0.93653499
44054,-0.9711158
44055,-0.98263815
44056,-0.98062322
44057,-1.0111176
44058,-1.0401042
44059,-1.0305691
44060,-1.0331974
44061,-1.0574861
44062,-1.0804283
44063,-1.1015854
44064,-1.0792871
44065,-1.0737878
44066,-1.0896714
44067,-1.1039996
44068,-1.1163788
44069,-1.1269502
44070,-1.135848
44071,-1.1430501
44072,-1.148537
44073,-1.1519938
44074,-1.1534463
44075,-1.1531473
44076,-1.1510985
44077,-1.1473047
44078,-1.1415631
44079,-1.1337768
44080,-1.1243051
44081,-1.1131727
44082,-1.1004067
44083,-1.0859193
44084,-1.0695065
44085,-1.0879012
44086,-1.0961059
44087,-1.0745409
44088,-1.0515252
44089,-1.0267782
44090,-1.0361446
44091,-1.0325969
44092,-1.0032238
44093,-0.97334332
44094,-0.98588683
44095,-0.9622474
44096,-0.9273455
44097,-0.90337139
44098,-0.90523412
44099,-0.86654191
44100,-0.82705626
44101,-0.80776137
44102,-0.79133112
44103,-0.74891871
44104,-0.70581734
44105,-0.6899955
44106,-0.65834532
44107,-0.61285662
44108,-0.57053444
44109,-0.55353324
44110,-0.50956319
44111,-0.46169042
44112,-0.41350976
44113,-0.36503686
44114,-0.31625867
44115,-0.28990779
44116,-0.24820756
44117,-0.19807439
44118,-0.14774171
44119,-0.097208315
44120,-0.046453576
44121,0.0044663815
44122,0.05554415
44123,0.10677265
44124,0.15814703
44125,0.20969705
44126,0.26137357
44127,0.31317133
44128,0.36018316
44129,0.3942653
44130,0.4467908
44131,0.49940796
44132,0.55211019
44133,0.60005107
44134,0.63698352
44135,0.67551636
44136,0.72641577
44137,0.77242505
44138,0.8134271
44139,0.85558401
44140,0.89906392
44141,0.9437444
44142,0.99465876
44143,1.0462456
44144,1.0928095
44145,1.1404608
44146,1.1946886
44147,1.2497208
44148,1.302315
44149,1.3524229
44150,1.4075819
44151,1.4627489
44152,1.5179222
44153,1.5731016
44154,1.6273287
44155,1.6778466
44156,1.7293097
44157,1.7814875
44158,1.8343595
44159,1.8343595
44160,1.8298066
44161,1.8286863
44162,1.8295932
44163,1.7853921
44164,1.7311106
44165,1.677588
44166,1.6225854
44167,1.5678245
44168,1.5141318
44169,1.4575613
44170,1.401768
44171,1.3503575
44172,1.293884
44173,1.2435243
44174,1.1880673
44175,1.1317196
44176,1.075384
44177,1.0234676
44178,0.97125623
44179,0.91508573
44180,0.85893327
44181,0.80279964
44182,0.74757461
44183,0.70081489
44184,0.6449075
44185,0.59866052
44186,0.54499202
44187,0.48936735
44188,0.44137048
44189,0.3917826
44190,0.33651198
44191,0.28597178
44192,0.24156652
44193,0.18673735
44194,0.13197902
44195,0.077299529
44196,0.038240611
44197,-0.013649699
44198,-0.067722582
44199,-0.12168828
44200,-0.16472377
44201,-0.20834103
44202,-0.26152013
44203,-0.30842136
44204,-0.34383607
44205,-0.39603599
44206,-0.44803506
44207,-0.49979628
44208,-0.52890059
44209,-0.57497568
44210,-0.62537581
44211,-0.65819372
44212,-0.69430753
44213,-0.7430183
44214,-0.79132917
44215,-0.83157234
44216,-0.85137577
44217,-0.89748662
44218,-0.94301261
44219,-0.95381259
44220,-0.99216602
44221,-1.0347897
44222,-1.0502077
44223,-1.0736879
44224,-1.1128563
44225,-1.1344834
44226,-1.1402928
44227,-1.1753903
44228,-1.2093225
44229,-1.2420193
44230,-1.2250562
44231,-1.2494404
44232,-1.2768583
44233,-1.3027371
44234,-1.2946625
44235,-1.2919558
44236,-1.3120167
44237,-1.3120979
44238,-1.2868063
44239,-1.3007924
44240,-1.3128873
44241,-1.3229436
44242,-1.2772158
44243,-1.2749419
44244,-1.2787266
44245,-1.280544
44246,-1.2479676
44247,-1.2161776
44248,-1.2122344
44249,-1.206411
44250,-1.1987258
44251,-1.18392
44252,-1.117118
44253,-1.104281
44254,-1.0897692
44255,-1.0736222
44256,-1.0558823
44257,-1.0365944
44258,-1.015805
44259,-0.97142439
44260,-0.91357312
44261,-0.88927377
44262,-0.86368903
44263,-0.83686577
44264,-0.80879085
44265,-0.7795187
44266,-0.74915732
44267,-0.71775131
44268,-0.68534424
44269,-0.65197855
44270,-0.61769547
44271,-0.58253495
44272,-0.54653561
44273,-0.50973467
44274,-0.47216799
44275,-0.43386998
44276,-0.39480424
44277,-0.35507886
44278,-0.31472357
44279,-0.2737668
44280,-0.23223568
44281,-0.1901561
44282,-0.14755273
44283,-0.10444909
44284,-0.060867572
44285,-0.021778813
44286,-0.010272303
44287,0.035220552
44288,0.081116616
44289,0.1273777
44290,0.17398768
44291,0.2001978
44292,0.23442411
44293,0.28249728
44294,0.33085076
44295,0.37137506
44296,0.39739776
44297,0.44443996
44298,0.46760702
44299,0.51807291
44300,0.54612926
44301,0.59253601
44302,0.62724531
44303,0.65640195
44304,0.68710562
44305,0.71931774
44306,0.75299918
44307,0.78811051
44308,0.82461212
44309,0.85985649
44310,0.8443215
44311,0.88199983
44312,0.87614837
44313,0.905535
44314,0.94921107
44315,0.99404262
44316,1.039991
44317,1.0870183
44318,1.1371908
44319,1.1920442
44320,1.2417423
44321,1.2981122
44322,1.354494
44323,1.4053352
44324,1.4606386
44325,1.5134377
44326,1.5653362
44327,1.6180584
44328,1.6715763
44329,1.7069441
44330,1.7052096
44331,1.7041685
44332,1.7038215
44333,1.7042051
44334,1.7053192
44335,1.6585017
44336,1.6475228
44337,1.6129967
44338,1.5603598
44339,1.5060501
44340,1.451509
44341,1.3987704
44342,1.3422898
44343,1.2864277
44344,1.2363737
44345,1.1800162
44346,1.1236703
44347,1.073482
44348,1.025558
44349,0.97869601
44350,0.93293417
44351,0.91208349
44352,0.905535
44353,0.87614837
44354,0.88199983
44355,0.84172881
44356,0.80281733
44357,0.76531291
44358,0.72918824
44359,0.69448407
44360,0.66124105
44361,0.62949962
44362,0.59929978
44363,0.56148112
44364,0.51687779
44365,0.48537809
44366,0.43701124
44367,0.4125801
44368,0.39009964
44369,0.34335828
44370,0.29428453
44371,0.26674447
44372,0.22986005
44373,0.18211171
44374,0.13467172
44375,0.098460279
44376,0.076743643
44377,0.030887899
44378,-0.014583732
44379,-0.059630902
44380,-0.10423107
44381,-0.14838507
44382,-0.19207144
44383,-0.23526755
44384,-0.27794964
44385,-0.32009265
44386,-0.36167028
44387,-0.40265487
44388,-0.44301738
44389,-0.48272734
44390,-0.52175283
44391,-0.55998022
44392,-0.59744598
44393,-0.63411296
44394,-0.66994245
44395,-0.70489418
44396,-0.73892638
44397,-0.77199581
44398,-0.8198922
44399,-0.88728154
44400,-0.91797726
44401,-0.94751685
44402,-0.97578122
44403,-1.0027078
44404,-1.0283063
44405,-1.0525228
44406,-1.1102615
44407,-1.1544157
44408,-1.174828
44409,-1.1936086
44410,-1.2107039
44411,-1.2260632
44412,-1.2396389
44413,-1.2513872
44414,-1.3171585
44415,-1.3305433
44416,-1.3366149
44417,-1.3406571
44418,-1.3778022
44419,-1.4047598
44420,-1.4025667
44421,-1.3982457
44422,-1.4051409
44423,-1.4445377
44424,-1.4335287
44425,-1.4203269
44426,-1.4049957
44427,-1.4335582
44428,-1.4265176
44429,-1.4046955
44430,-1.3810789
44431,-1.3793554
44432,-1.3827036
44433,-1.353193
44434,-1.3221984
44435,-1.289804
44436,-1.2560912
44437,-1.2647183
44438,-1.2317165
44439,-1.1933886
44440,-1.1540655
44441,-1.1377256
44442,-1.1144868
44443,-1.0715876
44444,-1.0279539
44445,-0.98363505
44446,-0.94337876
44447,-0.92913065
44448,-0.88216609
44449,-0.83468852
44450,-0.78675752
44451,-0.76019743
44452,-0.72051638
44453,-0.67071222
44454,-0.63267468
44455,-0.5977316
44456,-0.54642131
44457,-0.49486664
44458,-0.44517191
44459,-0.41510892
44460,-0.36239394
44461,-0.30950936
44462,-0.25646512
44463,-0.21679137
44464,-0.17041699
44465,-0.11655251
44466,-0.062575348
44467,-0.0084916942
44468,0.041886124
44469,0.082507099
44470,0.13719053
44471,0.1919528
44472,0.24678941
44473,0.28989029
44474,0.34177275
44475,0.3970488
44476,0.44549525
44477,0.49466382
44478,0.5502924
44479,0.60595753
44480,0.6596984
44481,0.70614219
44482,0.76207888
44483,0.81804342
44484,0.87403195
44485,0.93004342
44486,0.97993475
44487,1.0327961
44488,1.0890021
44489,1.1452239
44490,1.2014609
44491,1.2560112
44492,1.3061667
44493,1.362549
44494,1.4189421
44495,1.4753455
44496,1.5266462
44497,1.5778211
44498,1.6326769
44499,1.6868581
44500,1.7396517
44501,1.7932188
44502,1.8313177
44503,1.8295932
44504,1.8295932
44505,1.8015364
44506,1.8004972
44507,1.8014287
44508,1.7540564
44509,1.7017234
44510,1.6501289
44511,1.5963332
44512,1.5417128
44513,1.4897161
44514,1.4368406
44515,1.3822876
44516,1.3277397
44517,1.2731971
44518,1.2206292
44519,1.1696325
44520,1.1151846
44521,1.0607452
44522,1.0063146
44523,0.9526625
44524,0.90429448
44525,0.84999548
44526,0.7957106
44527,0.74144022
44528,0.68718479
44529,0.63976935
44530,0.58718069
44531,0.53311442
44532,0.48563267
44533,0.43496054
44534,0.38113708
44535,0.32734598
44536,0.27907452
44537,0.23157256
44538,0.17810403
44539,0.12903827
44540,0.084802131
44541,0.031743957
44542,-0.021247905
44543,-0.072162853
44544,-0.11125603
44545,-0.1637028
44546,-0.21605058
44547,-0.26829178
44548,-0.30419934
44549,-0.35367387
44550,-0.40514652
44551,-0.44106209
44552,-0.48627551
44553,-0.53676953
44554,-0.58705706
44555,-0.62399791
44556,-0.66217272
44557,-0.711144
44558,-0.75981511
44559,-0.79850786
44560,-0.82747313
44561,-0.87437148
44562,-0.91468525
44563,-0.93455942
44564,-0.97596069
44565,-0.98811418
44566,-1.0306811
44567,-1.0725079
44568,-1.1135717
44569,-1.1197956
44570,-1.152146
44571,-1.1895376
44572,-1.1949211
44573,-1.2160846
44574,-1.2490737
44575,-1.254193
44576,-1.2623118
44577,-1.2901837
44578,-1.2956688
44579,-1.289162
44580,-1.3113047
44581,-1.3177808
44582,-1.2955772
44583,-1.3115704
44584,-1.3256433
44585,-1.3344443
44586,-1.2909752
44587,-1.2985637
44588,-1.3041011
44589,-1.307584
44590,-1.2622668
44591,-1.2507915
44592,-1.2481641
44593,-1.2435553
44594,-1.236983
44595,-1.1964924
44596,-1.1616945
44597,-1.1498439
44598,-1.136226
44599,-1.1208849
44600,-1.0866154
44601,-1.0312914
44602,-1.0117072
44603,-0.99063896
44604,-0.96813891
44605,-0.94426026
44606,-0.91905663
44607,-0.89254656
44608,-0.86479189
44609,-0.79326396
44610,-0.75781351
44611,-0.72747172
44612,-0.69612186
44613,-0.66380912
44614,-0.6305773
44615,-0.5964687
44616,-0.56152411
44617,-0.5257827
44618,-0.4892821
44619,-0.45205829
44620,-0.41414568
44621,-0.37557713
44622,-0.33638395
44623,-0.29659595
44624,-0.25624149
44625,-0.21534755
44626,-0.17393972
44627,-0.13203634
44628,-0.089648561
44629,-0.04681851
44630,-0.0035667308
44631,0.040087297
44632,0.05933333
44633,0.095497465
44634,0.14076279
44635,0.18635008
44636,0.23224464
44637,0.2635512
44638,0.29509092
44639,0.34227773
44640,0.38970942
44641,0.4291978
44642,0.45798085
44643,0.50133768
44644,0.5294994
44645,0.57631355
44646,0.60405778
44647,0.65393918
44648,0.68253038
44649,0.71261678
44650,0.74415511
44651,0.77710661
44652,0.81143223
44653,0.84709284
44654,0.88404935
44655,0.92226284
44656,0.93037304
44657,0.94619502
44658,0.98773293
44659,1.007098
44660,1.0174794
44661,1.0621247
44662,1.1099374
44663,1.1623662
44664,1.2102812
44665,1.2645586
44666,1.3188484
44667,1.3731502
44668,1.4274638
44669,1.4756698
44670,1.5244934
44671,1.5741491
44672,1.6246087
44673,1.6343442
44674,1.6703064
44675,1.6871193
44676,1.7188145
44677,1.7426749
44678,1.7426749
44679,1.7188145
44680,1.6654393
44681,1.612783
44682,1.5608718
44683,1.5097327
44684,1.4593937
44685,1.4090947
44686,1.3546135
44687,1.3001394
44688,1.2456727
44689,1.1971054
44690,1.1431576
44691,1.0888058
44692,1.0403298
44693,0.99391097
44694,0.94852847
44695,0.94027945
44696,0.91744898
44697,0.90546282
44698,0.89012919
44699,0.85000309
44700,0.83276917
44701,0.8287262
44702,0.79208246
44703,0.75676138
44704,0.72280308
44705,0.69024773
44706,0.65913531
44707,0.62842314
44708,0.57813169
44709,0.55046457
44710,0.50205454
44711,0.47410983
44712,0.42897322
44713,0.40055131
44714,0.35909856
44715,0.32998805
44716,0.29265096
44717,0.24573484
44718,0.19908801
44719,0.16707642
44720,0.13841084
44721,0.093163701
44722,0.048254971
44723,0.0037011116
44724,-0.040480482
44725,-0.084271423
44726,-0.12765227
44727,-0.17060249
44728,-0.21310037
44729,-0.25510198
44730,-0.29659498
44731,-0.33755967
44732,-0.37796874
44733,-0.41779344
44734,-0.45700342
44735,-0.49556676
44736,-0.53344983
44737,-0.57061734
44738,-0.60703224
44739,-0.66339458
44740,-0.72194704
44741,-0.75662139
44742,-0.7903821
44743,-0.82318143
44744,-0.85496976
44745,-0.88569569
44746,-0.92144953
44747,-0.99309821
44748,-1.0210894
44749,-1.0477498
44750,-1.073008
44751,-1.0968394
44752,-1.1630094
44753,-1.1934158
44754,-1.2132643
44755,-1.2314002
