Time,root.ItalyPowerDemand.d0.s0
12494,0.44956976
12495,0.44956976
12496,0.427138
12497,0.33741098
12498,0.49443327
12499,1.1449542
12500,0.89820486
12501,0.65145556
12502,0.1803887
12503,-0.47013222
12504,-0.71035809
12505,-1.0106269
12506,-1.3108956
12507,-1.4443484
12508,-1.5110748
12509,-1.4443484
12510,-0.97726367
12511,0.19044823
12512,1.2247074
12513,1.3581602
12514,1.5583394
12515,1.2580706
12516,0.7242594
12517,0.25717463
12518,-0.24327333
12519,-0.30999972
12520,-0.30999972
12521,-0.41008931
12522,0.023632248
12523,1.5583394
12524,1.0245282
12525,0.6241698
12526,0.12372184
12527,-0.24327333
12528,-0.87267355
12529,-1.2164902
12530,-1.4457013
12531,-1.5603069
12532,-1.5603069
12533,-1.4743527
12534,-1.4170499
12535,-0.55750827
12536,0.30203339
12537,0.98966673
12538,1.2188778
12539,1.2188778
12540,0.96101534
12541,0.84640977
12542,0.58854727
12543,1.0183181
12544,1.0183181
12545,0.84640977
12546,0.50259311
12547,0.18742783
12548,-0.041783272
12549,-0.013131883
12550,0.44529033
12551,0.015519506
12552,-0.57585941
12553,-1.0681973
12554,-1.3847002
12555,-1.4902011
12556,-1.4902011
12557,-1.3847002
12558,-1.0330303
12559,0.02197937
12560,0.5143172
12561,0.69015213
12562,1.4989929
12563,1.18249
12564,0.61981817
12565,0.057146358
12566,-0.29452353
12567,-0.32969051
12568,-0.22418955
12569,-0.22418955
12570,1.3583249
12571,1.6748278
12572,1.252824
12573,0.79565309
12574,0.26814828
12575,-0.43519147
12576,-1.1103525
12577,-1.3463695
12578,-1.5180182
12579,-1.6038425
12580,-1.6467547
12581,-1.4965621
12582,-1.0674403
12583,-0.037548156
12584,0.5632223
12585,1.1854488
12586,1.1639927
12587,0.97088797
12588,0.77778318
12589,0.45594187
12590,0.49885404
12591,0.52031013
12592,0.5632223
12593,0.43448578
12594,0.64904665
12595,1.1854488
12596,0.86360753
12597,0.54176622
12598,-0.037548156
12599,-0.50958209
12600,-0.9131274
12601,-1.2641695
12602,-1.3895417
12603,-1.5901372
12604,-1.5399883
12605,-1.3393928
12606,-1.3895417
12607,-0.78775522
12608,0.41581774
12609,1.0426787
12610,1.1429764
12611,1.0928275
12612,0.99252978
12613,0.71671098
12614,0.8671576
12615,0.99252978
12616,1.0677531
12617,0.74178542
12618,0.5913388
12619,0.44089218
12620,-0.010447686
12621,-0.010447686
12622,0.34059443
12623,-0.21104318
12624,0.81368332
12625,-0.16928982
12626,-0.89013678
12627,-0.89013678
12628,-1.0211999
12629,-1.0867314
12630,-0.89013678
12631,-1.152263
12632,-0.49694753
12633,0.81368332
12634,0.81368332
12635,1.2068726
12636,1.141341
12637,0.027304812
12638,-0.49694753
12639,-0.43141599
12640,-0.69354215
12641,-0.82460523
12642,-0.75907369
12643,-0.23482136
12644,0.35496252
12645,2.583035
12646,1.6000618
12647,0.68262024
12648,-0.46798175
12649,-0.90415892
12650,-1.2312918
12651,-1.3766842
12652,-1.5584247
12653,-1.3766842
12654,-1.2312918
12655,-0.75876653
12656,-0.83146273
12657,-0.24989317
12658,0.47706878
12659,0.91324595
12660,0.94959404
12661,0.36802449
12662,0.004543518
12663,-0.031804579
12664,0.1499359
12665,0.47706878
12666,1.2767269
12667,1.7129041
12668,1.6038598
12669,1.1676826
12670,0.69515736
12671,0.2226321
12672,-1.0857745
12673,-1.3643614
12674,-1.5143697
12675,-1.6000887
12676,-1.6000887
12677,-1.4286507
12678,-1.0000555
12679,0.0071432612
12680,0.80004439
12681,1.18578
12682,1.18578
12683,1.0572015
12684,0.80004439
12685,0.39287894
12686,0.3071599
12687,0.4143087
12688,0.43573846
12689,0.37144918
12690,1.18578
12691,1.0572015
12692,0.75718486
12693,0.32858966
12694,-0.1214353
12695,-0.57146026
12696,-1.1178645
12697,-1.4190694
12698,-1.505128
12699,-1.6342158
12700,-1.6557304
12701,-1.505128
12702,-1.0102914
12703,0.043925717
12704,0.4742184
12705,1.0335989
12706,1.0551135
12707,0.969055
12708,0.8399672
12709,0.49573304
12710,0.4096745
12711,0.60330622
12712,0.5387623
12713,0.58179157
12714,0.81845256
12715,1.2487452
12716,0.79693793
12717,0.45270377
12718,-0.020618186
12719,-0.49394015
12720,-0.32030988
12721,-0.84882117
12722,-1.2812395
12723,-1.4253789
12724,-1.3773325
12725,-1.4253789
12726,-0.94491413
12727,0.40038734
12728,0.68866623
12729,1.7456888
12730,1.8898283
12731,1.6495959
12732,0.88085216
12733,0.16015494
12734,-0.27226339
12735,-0.46444932
12736,-0.32030988
12737,-0.56054228
12738,-0.32030988
12739,-0.12812395
12740,0.35234086
12741,1.265224
12742,0.59257327
12743,0.064061967
12744,-0.92155957
12745,-1.2832933
12746,-1.438322
12747,-1.5158363
12748,-1.5933507
12749,-1.5416745
12750,-1.4641601
12751,-0.68901651
12752,0.65456568
12753,1.0421375
12754,1.1713281
12755,1.14549
12756,0.88710876
12757,0.78375628
12758,0.88710876
12759,0.86127064
12760,0.70624192
12761,0.5512132
12762,0.42202262
12763,0.42202262
12764,0.24115578
12765,0.34450826
12766,0.37034638
12767,-0.043063531
12768,-0.93962884
12769,-1.3513501
12770,-1.5384961
12771,-1.5384961
12772,-1.5572107
12773,-1.4449231
12774,-1.1454895
12775,-0.22847405
12776,0.78211433
12777,0.89440192
12778,1.0066895
12779,0.93183112
12780,0.74468513
12781,0.44525153
12782,0.46396613
12783,0.52010993
12784,0.65111213
12785,1.2874085
12786,1.2499793
12787,0.95054572
12788,0.42653693
12789,0.18324713
12790,-0.20975945
12791,-0.58405145
12792,-0.49341783
12793,-1.0647438
12794,-1.22056
12795,-1.5321923
12796,-1.4802536
12797,-1.2724987
12798,-0.96086633
12799,-0.85698888
12800,0.5972953
12801,1.2724987
12802,1.584131
12803,1.6880084
12804,1.5321923
12805,0.80505018
12806,0.54535657
12807,0.70117274
12808,0.64923402
12809,0.38954041
12810,0.12984681
12811,-0.12984679
12812,-0.649234
12813,0.12984681
12814,0.025969369
12815,-0.38954039
12816,-1.0286754
12817,-1.2847771
12818,-1.4896585
12819,-1.6177094
12820,-1.566489
12821,-1.3872178
12822,-1.1055059
12823,-0.38842099
12824,0.61037584
12825,1.22502
12826,1.1994099
12827,1.0457488
12828,0.86647759
12829,0.37988426
12830,0.43110461
12831,0.45671479
12832,0.61037584
12833,0.37988426
12834,0.25183339
12835,1.3530709
12836,0.99452848
12837,0.58476566
12838,-0.0042683627
12839,-0.51647186
12840,-0.097203259
12841,-0.85895939
12842,-1.2874472
12843,-1.525496
12844,-1.4778863
12845,-1.1922277
12846,-1.0493984
12847,-0.57330084
12848,0.71216264
12849,1.6643578
12850,1.9976261
12851,1.4739188
12852,0.95021143
12853,0.18845529
12854,-0.14481302
12855,-0.24003253
12856,-0.28764229
12857,-0.33525205
12858,-0.28764229
12859,-0.049593501
12860,0.37889433
12861,1.3310895
12862,0.7597724
12863,-0.049593501
12864,-0.13725925
12865,-0.8510074
12866,-1.4000445
12867,-1.4549482
12868,-1.6196593
12869,-1.4549482
12870,-0.96081481
12871,-0.30197037
12872,0.35687408
12873,1.4549482
12874,1.674563
12875,1.5647556
12876,1.0157185
12877,0.30197038
12878,-0.082355551
12879,-0.19216296
12880,-0.082355551
12881,-0.19216296
12882,-0.24706666
12883,-0.027451848
12884,1.5098519
12885,1.0157185
12886,0.46668149
12887,-0.35687407
12888,-0.97599916
12889,-1.3559683
12890,-1.5347773
12891,-1.5794796
12892,-1.6465329
12893,-1.4453728
12894,-1.0877548
12895,-0.081954126
12896,0.63328191
12897,1.0803044
12898,1.1026555
12899,1.0803044
12900,0.72268641
12901,0.34271726
12902,0.38741952
12903,0.40977064
12904,0.47682402
12905,0.36506839
12906,1.19206
12907,1.2814646
12908,0.76738867
12909,0.43212177
12910,-0.059603
12911,-0.50662552
12912,-1.1466745
12913,-1.3062118
12914,-1.4856913
12915,-1.5654599
12916,-1.5455178
12917,-1.3859805
12918,-1.1267323
12919,-0.18945057
12920,0.60823603
12921,0.98713716
12922,1.086848
12923,0.967195
12924,0.68800469
12925,0.38887222
12926,0.30910356
12927,0.42875654
12928,0.66806252
12929,1.1666166
12930,1.2463853
12931,1.1067902
12932,0.54840953
12933,0.30910356
12934,-0.18945057
12935,-0.5683517
12936,-0.70616265
12937,-1.1074791
12938,-1.4779251
12939,-1.6322776
12940,-1.6322776
12941,-1.4470546
12942,-0.79877415
12943,-0.15049368
12944,0.96084426
12945,1.1460673
12946,1.1460673
12947,0.89910326
12948,0.71388027
12949,0.096470303
12950,-0.088752688
12951,0.0038588075
12952,0.12734081
12953,0.89910326
12954,1.4547722
12955,1.3621607
12956,0.92997376
12957,0.1582113
12958,-0.24310517
12959,-0.61355115
12960,-0.6410856
12961,-1.0392459
12962,-1.3520862
12963,-1.4374063
12964,-1.4374063
12965,-1.4374063
12966,-1.6080464
12967,-0.81172575
12968,0.5533955
12969,1.122196
12970,1.2359561
12971,1.2643961
12972,1.093756
12973,0.80935573
12974,0.80935573
12975,1.093756
12976,0.97999589
12977,0.63871558
12978,0.52495547
12979,0.26899524
12980,-0.18604517
12981,-0.27136524
12982,-0.043845044
12983,-0.12916512
12984,-1.0489301
12985,-1.3995988
12986,-1.5103363
12987,-1.5472488
12988,-1.5841613
12989,-1.418055
12990,-1.0858426
12991,-0.12611769
12992,0.79669469
12993,1.0366259
12994,1.0919947
12995,1.1658197
12996,0.88897593
12997,0.42756973
12998,0.42756973
12999,0.51985097
13000,0.64904471
13001,0.75978219
13002,1.1658197
13003,0.85206343
13004,0.48293847
13005,0.26146351
13006,-0.12611769
13007,-0.67980512
13008,-1.1346957
13009,-1.3975205
13010,-1.5794762
13011,-1.6401281
13012,-1.6401281
13013,-1.4783897
13014,-0.87187083
13015,-0.063179037
13016,0.30073226
13017,0.88703382
13018,0.967903
13019,0.86681652
13020,0.68486087
13021,0.36138415
13022,0.42203603
13023,0.58377439
13024,0.74551275
13025,1.0083376
13026,1.2711624
13027,1.0285549
13028,0.72529546
13029,0.50290521
13030,-0.083396331
13031,-0.46752493
13032,0.43000648
13033,0.0075439712
13034,-0.53562211
13035,-0.89773284
13036,-1.0184364
13037,-0.83738105
13038,-0.53562211
13039,-0.052807815
13040,-0.53562211
13041,0.3696547
13042,0.79211719
13043,0.43000648
13044,0.0075439712
13045,-0.17351139
13046,-0.53562211
13047,-0.89773284
13048,-1.0787882
13049,-1.13914
13050,-0.83738105
13051,-0.29421496
13052,1.3352833
13053,2.4216155
13054,1.9388012
13055,1.6370422
13056,-1.0020782
13057,-1.2391526
13058,-1.4762269
13059,-1.5552517
13060,-1.6079349
13061,-1.5025685
13062,-1.212811
13063,-0.080122345
13064,0.7891503
13065,1.3159822
13066,1.3686654
13067,1.3159822
13068,0.99988306
13069,0.57841753
13070,0.55207594
13071,0.52573434
13072,0.60475913
13073,0.13061041
13074,0.13061041
13075,0.26231839
13076,0.89451668
13077,0.47305115
13078,0.13061041
13079,-0.3962215
13080,-1.1992378
13081,-1.4228245
13082,-1.565107
13083,-1.6260852
13084,-1.565107
13085,-1.4431506
13086,-1.0366293
13087,-0.020326067
13088,0.65043408
13089,1.0772814
13090,1.0569554
13091,0.97565111
13092,0.79271653
13093,0.42684736
13094,0.48782556
13095,0.54880375
13096,0.52847769
13097,0.46749949
13098,1.0366293
13099,1.1382596
13100,0.73173834
13101,0.48782556
13102,-0.10163032
13103,-0.42684736
13104,-0.9767843
13105,-1.3215317
13106,-1.6203127
13107,-1.6892622
13108,-1.5973296
13109,-1.5053969
13110,-1.0687169
13111,0.057457889
13112,0.74695267
13113,1.0917001
13114,1.0917001
13115,1.0457338
13116,0.83888531
13117,0.42518844
13118,0.49413792
13119,0.49413792
13120,0.4481716
13121,0.47115476
13122,0.74695267
13123,1.2066159
13124,0.81590215
13125,0.37922212
13126,-0.14939055
13127,-0.42518846
13128,-1.070522
13129,-1.3321567
13130,-1.5414645
13131,-1.5937914
13132,-1.5937914
13133,-1.5937914
13134,-1.0879643
13135,-0.21584865
13136,0.51672855
13137,1.0574403
13138,1.0051133
13139,1.039998
13140,0.90045945
13141,0.44695929
13142,0.56905549
13143,0.67370937
13144,0.77836326
13145,0.77836326
13146,0.98767102
13147,0.90045945
13148,0.53417086
13149,0.34230541
13150,-0.076310136
13151,-0.42515642
13152,-0.34715578
13153,-0.92175845
13154,-1.2808851
13155,-1.3886231
13156,-1.6759244
13157,-1.4963611
13158,-1.1013218
13159,-0.70628244
13160,-0.77810779
13161,0.011970888
13162,0.76613689
13163,0.87387489
13164,0.76613689
13165,0.29927222
13166,-0.13167978
13167,-0.095767112
13168,-0.059854445
13169,1.2689142
13170,1.2689142
13171,1.5203029
13172,1.4125649
13173,1.0534382
13174,0.62248622
13175,0.11970889
13176,-1.0169325
13177,-1.2735042
13178,-1.4980044
13179,-1.4338615
13180,-1.4659329
13181,-1.5300758
13182,-1.2414327
13183,-0.18307458
13184,0.39421168
13185,1.2922125
13186,1.4525698
13187,1.324284
13188,0.87528356
13189,0.55456897
13190,0.65078335
13191,0.74699772
13192,0.74699772
13193,0.42628314
13194,0.16971147
13195,0.041425636
13196,0.8432121
13197,0.61871189
13198,0.10556855
13199,-0.60000354
13200,-0.98043988
13201,-1.5527452
13202,-1.574757
13203,-1.6407922
13204,-1.5967687
13205,-1.398663
13206,-1.0024516
13207,-0.011923036
13208,0.51635887
13209,0.95659381
13210,1.0006173
13211,0.86854683
13212,0.67044111
13213,0.42831189
13214,0.36227665
13215,0.42831189
13216,0.42831189
13217,0.58239412
13218,1.3528052
13219,1.2207347
13220,0.80251159
13221,0.53837062
13222,0.12014745
13223,-0.51819321
13224,-0.17213456
13225,-0.65344285
13226,-0.89409699
13227,-1.2149692
13228,-1.2550782
13229,-1.2149692
13230,-1.0545331
13231,-1.4556233
13232,-0.85398797
13233,-0.25235261
13234,0.50971884
13235,0.79048201
13236,0.83059104
13237,0.30917373
13238,-0.051807485
13239,-0.051807485
13240,-0.25235261
13241,-0.33257066
13242,0.10862861
13243,1.6327715
13244,1.9536437
13245,1.7530986
13246,1.1514632
13247,0.67015494
13248,-0.78609519
13249,-1.2500202
13250,-1.2757938
13251,-1.4304355
13252,-1.4046619
13253,-1.4046619
13254,-1.6108508
13255,-0.65722712
13256,0.399491
13257,1.2500202
13258,1.1726994
13259,1.2500202
13260,0.73454797
13261,0.91496326
13262,0.94073687
13263,1.0438313
13264,1.0953785
13265,0.7860952
13266,0.42526461
13267,0.1933021
13268,-0.1933021
13269,-0.24484932
13270,0.14175487
13271,-0.090207645
13272,-0.67781334
13273,-1.2810588
13274,-1.5022488
13275,-1.6027898
13276,-1.6832225
13277,-1.522357
13278,-1.2006261
13279,-0.25554149
13280,0.72975948
13281,1.1922477
13282,1.1922477
13283,1.1319231
13284,0.93084131
13285,0.44824491
13286,0.52867765
13287,0.56889401
13288,0.5890022
13289,0.5890022
13290,0.93084131
13291,0.97105767
13292,0.4683531
13293,0.2270549
13294,-0.29575786
13295,-0.47673151
13296,-1.0676472
13297,-1.3598454
13298,-1.5396597
13299,-1.5846133
13300,-1.6295668
13301,-1.3373686
13302,-1.090124
13303,0.23600622
13304,0.5506812
13305,1.0226937
13306,1.0002169
13307,0.93278652
13308,0.73049547
13309,0.30343657
13310,0.30343657
13311,0.43829728
13312,0.39334371
13313,0.5506812
13314,1.404799
13315,1.3148919
13316,0.8204026
13317,0.34839014
13318,-0.16857589
13319,-0.57315801
13320,-0.66183059
13321,-0.96470221
13322,-1.3348787
13323,-1.4358359
13324,-1.5367931
13325,-1.3012263
13326,-1.0993118
13327,-0.72913538
13328,0.3813939
13329,1.222704
13330,1.4582708
13331,1.4919232
13332,1.222704
13333,0.81887514
13334,1.0207896
13335,0.91983235
13336,0.91983235
13337,0.54965592
13338,0.3813939
13339,0.17947948
13340,-0.45991617
13341,-0.35895897
13342,-0.19069695
13343,-0.49356857
13344,0.52937307
13345,-0.18254244
13346,-0.40159337
13347,-1.0587462
13348,-1.1135089
13349,-1.1135089
13350,-0.94922068
13351,-1.5516108
13352,-0.78493248
13353,0.20079669
13354,0.80318673
13355,0.80318673
13356,0.63889853
13357,0.14603395
13358,-0.29206791
13359,-0.23730517
13360,-0.51111883
13361,-0.56588155
13362,-0.67540702
13363,-0.18254244
13364,0.74842399
13365,2.3365433
13366,2.0079669
13367,1.4055768
13368,0.48236112
13369,-0.24467592
13370,-0.6361574
13371,-0.8598611
13372,-1.1954167
13373,-1.2513426
13374,-1.0276389
13375,-1.7546759
13376,-0.91578703
13377,-0.07689814
13378,0.65013889
13379,0.70606482
13380,0.76199074
13381,0.090879636
13382,-0.13282406
13383,-0.24467592
13384,-0.30060185
13385,-0.46837962
13386,-0.35652777
13387,0.31458334
13388,0.92976852
13389,2.3279166
13390,1.7686574
13391,1.4331018
13392,-1.0087333
13393,-1.4894641
13394,-1.5471518
13395,-1.566381
13396,-1.5471518
13397,-1.4125472
13398,-1.0471918
13399,-0.23956415
13400,0.39500043
13401,1.0103358
13402,0.99110655
13403,1.0103358
13404,0.8949604
13405,0.5680635
13406,0.54883427
13407,0.58729273
13408,0.68343887
13409,1.0487942
13410,1.0680235
13411,0.97187732
13412,0.49114658
13413,0.29885428
13414,-0.047271857
13415,-0.66260721
13416,-0.92215376
13417,-1.2532377
13418,-1.4060457
13419,-1.5843217
13420,-1.6097897
13421,-1.4060457
13422,-1.0749618
13423,-0.64200579
13424,0.50405412
13425,1.2680941
13426,1.4718381
13427,1.2935621
13428,1.1916901
13429,0.86060609
13430,0.6823301
13431,0.7077981
13432,0.58045811
13433,0.52952212
13434,0.19843814
13435,0.14750215
13436,0.17297014
13437,0.58045811
13438,-0.005305844
13439,-0.28545382
13440,-0.95391869
13441,-1.3820188
13442,-1.456471
13443,-1.4936971
13444,-1.5681493
13445,-1.5495362
13446,-1.1586622
13447,-0.28384898
13448,0.60957731
13449,1.1865818
13450,1.1307426
13451,1.1865818
13452,0.90738607
13453,0.47928598
13454,0.57235122
13455,0.66541645
13456,0.55373817
13457,0.75848169
13458,1.0376774
13459,0.90738607
13460,0.38622074
13461,0.18147721
13462,-0.22800983
13463,-0.4885925
13464,-0.91664261
13465,-1.3745492
13466,-1.533821
13467,-1.4940031
13468,-1.573639
13469,-1.533821
13470,-1.1754594
13471,-0.21982832
13472,0.457077
13473,0.97471049
13474,1.1140734
13475,1.1339823
13476,0.99461947
13477,0.57653089
13478,0.53671292
13479,0.71589375
13480,0.93489253
13481,0.75571171
13482,0.61634885
13483,0.99461947
13484,0.53671292
13485,0.31771414
13486,-0.2397373
13487,-0.59809894
13488,-1.0989856
13489,-1.3555937
13490,-1.5388853
13491,-1.5572144
13492,-1.630531
13493,-1.4289103
13494,-1.1356439
13495,-0.2741736
13496,0.82557567
13497,1.1188421
13498,1.0271964
13499,0.95387975
13500,0.78891736
13501,0.51398004
13502,0.60562581
13503,0.69727158
13504,0.78891736
13505,0.69727158
13506,1.0271964
13507,0.88056313
13508,0.47732173
13509,0.22071357
13510,-0.12754037
13511,-0.4757943
13512,-0.68329038
13513,-1.1096635
13514,-1.4704408
13515,-1.5688346
13516,-1.5688346
13517,-1.4704408
13518,-1.0112697
13519,-0.7816842
13520,0.30064775
13521,1.21899
13522,1.3173838
13523,1.4157776
13524,1.0877982
13525,0.79261682
13526,0.79261682
13527,0.8582127
13528,0.98940445
13529,0.75981887
13530,0.39904157
13531,0.23505188
13532,-0.19132132
13533,-0.25691719
13534,0.13665806
13535,-0.19132132
13536,-0.59339106
13537,-0.88804041
13538,-1.3463838
13539,-1.5100779
13540,-1.5755555
13541,-1.5428167
13542,-1.1172121
13543,-0.20052525
13544,0.51972871
13545,1.1417662
13546,1.4691544
13547,1.3709379
13548,0.8798557
13549,0.25781818
13550,-0.23326407
13551,-0.03683117
13552,-0.1023088
13553,-0.20052525
13554,0.78163925
13555,1.5673708
13556,1.1090274
13557,0.71616162
13558,0.028646463
13559,-0.4951746
13560,-0.72974132
13561,-1.1081257
13562,-1.3243454
13563,-1.3513728
13564,-1.5135375
13565,-1.3513728
13566,-1.5946199
13567,-0.78379623
13568,0.24324711
13569,1.1081257
13570,1.1081257
13571,1.2702904
13572,1.1892081
13573,0.75676877
13574,0.83785115
13575,0.86487861
13576,1.2162355
13577,0.94596098
13578,0.51352167
13579,0.24324711
13580,-0.21621965
13581,-0.16216474
13582,0.054054912
13583,-0.21621965
13584,-0.89736894
13585,-1.3381817
13586,-1.4851193
13587,-1.7580034
13588,-1.6110658
13589,-1.4851193
13590,-1.149262
13591,-0.14168985
13592,0.61398926
13593,1.0967842
13594,1.0548021
13595,0.94984666
13596,0.86588231
13597,0.36209623
13598,0.42506949
13599,0.48804275
13600,0.48804275
13601,0.48804275
13602,1.1177753
13603,1.1597575
13604,0.80290904
13605,0.42506949
13606,-0.057725495
13607,-0.41457397
13608,-0.98620087
13609,-1.3011391
13610,-1.5433993
13611,-1.6160774
13612,-1.6645294
13613,-1.3980432
13614,-1.0831049
13615,-0.017160105
13616,0.78229854
13617,1.2910449
13618,1.339497
13619,1.2183669
13620,0.87920262
13621,0.44313427
13622,0.37045621
13623,0.49158631
13624,0.39468223
13625,0.10397
13626,0.20087408
13627,1.0487848
13628,0.90342863
13629,0.46736029
13630,0.10397
13631,-0.42900242
13632,-0.67489646
13633,-1.1546138
13634,-1.4650192
13635,-1.5214565
13636,-1.6061125
13637,-1.4932378
13638,-1.5496752
13639,-0.56202179
13640,0.62316224
13641,1.3286289
13642,1.2721916
13643,1.2721916
13644,0.99000492
13645,0.59494357
13646,0.62316224
13647,0.82069291
13648,0.79247425
13649,0.56672491
13650,0.25631956
13651,0.34097557
13652,0.058788898
13653,0.36919423
13654,0.34097557
13655,-0.22339778
13656,0.10056887
13657,-0.53699984
13658,-1.2201092
13659,-1.5388935
13660,-1.5388935
13661,-1.4933529
13662,-1.0834873
13663,-0.58254046
13664,-0.44591859
13665,0.28273136
13666,0.51043447
13667,0.41935323
13668,0.69259696
13669,0.1461095
13670,-0.30929673
13671,-0.40037797
13672,-0.30929673
13673,0.1461095
13674,1.3301657
13675,1.9677344
13676,1.6944907
13677,1.4667875
13678,0.69259696
13679,0.0094876247
13680,-0.24111803
13681,-0.76354041
13682,-1.0850311
13683,-1.4467082
13684,-1.4065218
13685,-1.4065218
13686,-1.0448448
13687,-0.96447208
13688,-0.3214907
13689,-0.44204971
13690,0.32149069
13691,0.72335406
13692,0.76354039
13693,0.32149069
13694,-0.04018634
13695,-0.24111803
13696,-0.3214907
13697,-0.04018634
13698,1.4467082
13699,1.9289442
13700,1.6074535
13701,1.4467082
13702,0.84391307
13703,0.36167703
13704,1.7402473
13705,0.66318879
13706,0.30416929
13707,0.30416929
13708,-0.29419654
13709,-0.054850209
13710,0.54351562
13711,-1.1319087
13712,-1.0122355
13713,-0.054850209
13714,-0.29419654
13715,-0.53354287
13716,-0.054850209
13717,-0.4138697
13718,-0.7728892
13719,-0.53354287
13720,-1.371255
13721,-0.89256236
13722,-0.89256236
13723,-0.65321603
13724,-0.29419654
13725,2.0992668
13726,2.21894
13727,1.3812278
13728,-0.72620922
13729,-1.1411859
13730,-1.3783155
13731,-1.5561627
13732,-1.5858039
13733,-1.5265215
13734,-1.0522624
13735,-0.25195013
13736,0.9040564
13737,1.1708271
13738,1.2004683
13739,0.9040564
13740,0.5187209
13741,-0.044461779
13742,-0.13338536
13743,-0.16302655
13744,-0.10374417
13745,0.81513282
13746,1.1708271
13747,1.4375979
13748,1.0819036
13749,0.69656805
13750,0.25195015
13751,-0.48907967
13752,-0.92264037
13753,-1.3429179
13754,-1.5267893
13755,-1.658126
13756,-1.658126
13757,-1.4479872
13758,-1.1327791
13759,-0.42356089
13760,0.54833077
13761,1.3100837
13762,1.3100837
13763,1.2050143
13764,0.9423409
13765,0.54833077
13766,0.60086545
13767,0.60086545
13768,0.81100419
13769,0.54833077
13770,0.18058798
13771,0.36445937
13772,0.4432614
13773,0.65340014
13774,0.25939
13775,-0.21342215
13776,-1.017714
13777,-1.3787812
13778,-1.4212597
13779,-1.5911737
13780,-1.5699345
13781,-1.442499
13782,-1.017714
13783,-0.019469326
13784,0.42655492
13785,0.8938184
13786,0.95753614
13787,0.83010065
13788,0.68142591
13789,0.29911942
13790,0.32035867
13791,0.36283717
13792,0.63894741
13793,1.1062109
13794,1.4672781
13795,1.3186034
13796,0.70266516
13797,0.29911942
13798,-0.21062257
13799,-0.63540755
13800,-0.23853703
13801,-0.69960187
13802,-1.1222447
13803,-1.314355
13804,-1.6601537
13805,-1.4296212
13806,-1.1222447
13807,-0.69960187
13808,-0.89171221
13809,-0.23853703
13810,0.49148233
13811,0.60674854
13812,0.79885888
13813,0.41463818
13814,-0.084848737
13815,-0.16169288
13816,-0.2769591
13817,0.14568369
13818,1.2983458
13819,1.6441445
13820,1.6441445
13821,1.4904562
13822,1.0293913
13823,0.37621611
13824,-1.149072
13825,-1.3923538
13826,-1.5487492
13827,-1.5661265
13828,-1.5661265
13829,-1.4271083
13830,-1.1316947
13831,-0.31496305
13832,0.74505047
13833,1.0057095
13834,1.0230868
13835,1.0057095
13836,0.81455957
13837,0.51914596
13838,0.62340958
13839,0.7276732
13840,0.84931411
13841,0.81455957
13842,1.0230868
13843,0.79718229
13844,0.51914596
13845,0.18897782
13846,-0.19332215
13847,-0.36709486
13848,-0.18421478
13849,-1.0449706
13850,-1.4362232
13851,-1.2405969
13852,-1.4362232
13853,-1.3579727
13854,-1.0058453
13855,-0.77109376
13856,0.36353891
13857,1.4590463
13858,1.4590463
13859,1.3025452
13860,0.79391682
13861,0.16791259
13862,-0.34071584
13863,-0.26246531
13864,-0.26246531
13865,-0.18421478
13866,0.050536797
13867,1.6937979
13868,1.419921
13869,0.87216735
13870,0.16791259
13871,-0.22334005
13872,-1.1015447
13873,-1.2969407
13874,-1.5314158
13875,-1.5900346
13876,-1.6291138
13877,-1.4141783
13878,-1.1015447
13879,-0.10502533
13880,0.59840013
13881,1.0087316
13882,0.95011285
13883,0.83287528
13884,0.77425649
13885,0.36392497
13886,0.38346457
13887,0.42254376
13888,0.55932093
13889,1.2627464
13890,1.282286
13891,1.0673504
13892,0.55932093
13893,0.28576659
13894,-0.10502533
13895,-0.47627765
13896,-0.4223829
13897,-0.69426154
13898,-1.3156984
13899,-1.4710577
13900,-1.5487373
13901,-1.4710577
13902,-1.0438198
13903,-0.81078096
13904,-0.4223829
13905,0.31557343
13906,0.43209285
13907,0.70397148
13908,0.7816511
13909,0.27673362
13910,-0.26702367
13911,-0.18934406
13912,-0.30586348
13913,0.19905401
13914,1.3642482
13915,1.6749667
13916,1.6361269
13917,1.4807676
13918,0.7816511
13919,0.31557343
13920,-0.8226899
13921,-1.3150082
13922,-1.5741231
13923,-1.7036806
13924,-1.7036806
13925,-1.3927427
13926,-0.97815885
13927,-0.12307959
13928,0.6283537
13929,1.4316099
13930,1.4834329
13931,1.1984065
13932,0.88746863
13933,0.73199966
13934,0.6024422
13935,0.6283537
13936,0.57653071
13937,0.36923876
13938,0.36923876
13939,0.13603533
13940,0.2396813
13941,0.57653071
13942,0.18785832
13943,-0.43401751
13944,-0.84354529
13945,-1.273588
13946,-1.5051494
13947,-1.5713099
13948,-1.6374703
13949,-1.4059088
13950,-0.97586612
13951,-0.31426197
13952,0.74430466
13953,0.87662549
13954,1.2074276
13955,1.1412672
13956,0.81046507
13957,0.34734218
13958,0.31426197
13959,0.21502135
13960,0.21502135
13961,0.67814424
13962,1.4720692
13963,1.2074276
13964,0.81046507
13965,0.24810156
13966,-0.18194114
13967,-0.57890363
13968,-0.36282649
13969,-0.92144238
13970,-1.3814789
13971,-1.5457777
13972,-1.644357
13973,-1.5457777
13974,-1.0857411
13975,-0.62570456
13976,0.42580768
13977,1.2144418
