Time,root.Coffee.d0.s0
9023,0.99349871
9024,0.88999475
9025,0.87154194
9026,0.82810199
9027,0.76598771
9028,0.69785112
9029,0.63929495
9030,0.58229223
9031,0.54019639
9032,0.50206844
9033,0.49573553
9034,0.4167521
9035,0.22958065
9036,0.073924592
9037,-0.04682941
9038,-0.17305643
9039,-0.29316086
9040,-0.38750822
9041,-0.45382572
9042,-0.45209463
9043,-0.45295181
9044,-0.47303163
9045,-0.46463986
9046,-0.45398238
9047,-0.34810722
9048,-0.26941006
9049,-0.22954712
9050,-0.19617755
9051,-0.17781458
9052,-0.17331999
9053,-0.198523
9054,-0.22646106
9055,-0.21729228
9056,-0.093745444
9057,-0.010250364
9058,0.094942311
9059,0.21674633
9060,0.29040786
9061,0.40523364
9062,0.4645917
9063,0.61155256
9064,0.80651619
9065,0.9684516
9066,1.0838322
9067,1.1731634
9068,1.3257785
9069,1.5095804
9070,1.6190761
9071,1.6968424
9072,1.8429664
9073,1.9168056
9074,1.7892983
9075,1.7071141
9076,1.7272418
9077,1.6009347
9078,1.4159096
9079,1.3137958
9080,1.4240816
9081,1.5566318
9082,1.4904444
9083,1.5476527
9084,1.5152254
9085,1.5739875
9086,1.592469
9087,1.4040504
9088,1.1587232
9089,0.97826667
9090,0.82611038
9091,0.72022772
9092,0.78409689
9093,0.85086079
9094,0.88395007
9095,0.96499453
9096,1.0460138
9097,1.2011464
9098,1.2665063
9099,1.0896944
9100,0.82304203
9101,0.53894777
9102,0.22166147
9103,-0.031418878
9104,-0.24511268
9105,-0.44383681
9106,-0.65746771
9107,-0.80485901
9108,-0.94672514
9109,-1.0587475
9110,-1.1511148
9111,-1.2042434
9112,-1.2285606
9113,-1.2334122
9114,-1.2379062
9115,-1.2391099
9116,-1.2338667
9117,-1.2464807
9118,-1.2823263
9119,-1.3472918
9120,-1.4283135
9121,-1.5167785
9122,-1.5872256
9123,-1.6509038
9124,-1.6952575
9125,-1.7234232
9126,-1.7442249
9127,-1.7577403
9128,-1.767414
9129,-1.7744202
9130,-1.7799813
9131,-1.7847302
9132,-1.7895262
9133,-1.7925465
9134,-1.7945893
9135,-1.7973903
9136,-1.8003233
9137,-1.8022944
9138,-1.8043887
9139,-1.8066247
9140,-1.8089065
9141,-1.8106346
9142,-1.8121526
9143,-1.8136356
9144,-1.8155482
9145,-1.8174004
9146,-1.8186514
9147,-1.8204153
9148,-1.8219474
9149,-1.8232492
9150,-1.8252268
9151,-1.8261709
9152,-0.57732118
9153,-0.55932569
9154,-0.53945658
9155,-0.58255782
9156,-0.66017015
9157,-0.77335504
9158,-0.87280161
9159,-0.91050258
9160,-0.92916366
9161,-0.95024796
9162,-0.98361834
9163,-0.97880637
9164,-0.96422884
9165,-0.97075631
9166,-0.96607351
9167,-0.96548015
9168,-0.96991285
9169,-0.97624693
9170,-0.97913105
9171,-0.97277756
9172,-0.97391853
9173,-0.97725744
9174,-0.99297076
9175,-1.0145693
9176,-1.0332646
9177,-1.0572345
9178,-1.0518439
9179,-1.0354867
9180,-1.0491765
9181,-1.0779485
9182,-1.0790289
9183,-1.0636181
9184,-1.0549058
9185,-1.0522294
9186,-1.0464063
9187,-1.0195804
9188,-0.98922894
9189,-0.94820037
9190,-0.88935769
9191,-0.83052972
9192,-0.80031051
9193,-0.7551578
9194,-0.70266826
9195,-0.66755709
9196,-0.62477665
9197,-0.5856551
9198,-0.56883927
9199,-0.56656216
9200,-0.54302594
9201,-0.51223195
9202,-0.45690547
9203,-0.38513454
9204,-0.29986823
9205,-0.21965328
9206,-0.14706877
9207,-0.058267102
9208,0.089261839
9209,0.21485702
9210,0.27520674
9211,0.34823475
9212,0.4447945
9213,0.50823186
9214,0.51527082
9215,0.56967032
9216,0.58214802
9217,0.66569
9218,0.80276861
9219,0.8512227
9220,0.89197495
9221,0.93435636
9222,0.96383116
9223,0.9555743
9224,0.97844575
9225,1.0416623
9226,1.0297755
9227,0.93268391
9228,0.7943387
9229,0.69552536
9230,0.70179791
9231,0.75308743
9232,0.80192644
9233,0.77238552
9234,0.72278822
9235,0.66684014
9236,0.58873008
9237,0.55128933
9238,0.5069202
9239,0.56662245
9240,0.65871186
9241,0.64146701
9242,0.68739296
9243,0.66273518
9244,0.60549873
9245,0.64215154
9246,0.59271599
9247,0.52359309
9248,0.53511369
9249,0.521789
9250,0.47383604
9251,0.38686599
9252,0.32395799
9253,0.29767729
9254,0.27925383
9255,0.23758236
9256,0.27675321
9257,0.35332575
9258,0.29768835
9259,0.24910744
9260,0.25616875
9261,0.30036237
9262,0.33384402
9263,0.38173581
9264,0.45794156
9265,0.46299268
9266,0.51270667
9267,0.60368841
9268,0.66438375
9269,0.6976586
9270,0.71830835
9271,0.77271361
9272,0.77311829
9273,0.82112313
9274,0.84232142
9275,0.80746846
9276,0.75742343
9277,0.71259752
9278,0.66762678
9279,0.6210336
9280,0.58640309
9281,0.52273387
9282,0.44893416
9283,0.38943013
9284,0.33884527
9285,0.33624583
9286,0.31484285
9287,0.28825087
9288,0.2868004
9289,0.27574752
9290,0.24788236
9291,0.27233909
9292,0.36565475
9293,0.3744184
9294,0.42493292
9295,0.55758482
9296,0.67496302
9297,0.77646884
9298,0.8970096
9299,0.95089668
9300,0.89619485
9301,0.81439038
9302,0.91654144
9303,1.079591
9304,1.0751437
9305,1.0283869
9306,0.98817508
9307,0.98565893
9308,1.0295976
9309,1.0184259
9310,0.93802289
9311,0.84035828
9312,0.79407601
9313,0.79077616
9314,0.73162257
9315,0.65574633
9316,0.60066065
9317,0.60417178
9318,0.59356569
9319,0.53098273
9320,0.43496223
9321,0.3396752
9322,0.19458053
9323,0.053308852
9324,-0.079630793
9325,-0.19612118
9326,-0.28966529
9327,-0.35328052
9328,-0.37574294
9329,-0.40609944
9330,-0.40075505
9331,-0.39869909
9332,-0.3993234
9333,-0.30236579
9334,-0.22825694
9335,-0.19776763
9336,-0.18698626
9337,-0.12901423
9338,-0.14690726
9339,-0.2067682
9340,-0.21707478
9341,-0.20675597
9342,-0.092475876
9343,-0.019372117
9344,0.020317392
9345,0.096619246
9346,0.20726504
9347,0.36654092
9348,0.39440714
9349,0.44598405
9350,0.59143386
9351,0.81711098
9352,0.96807682
9353,1.0577883
9354,1.1634012
9355,1.3090382
9356,1.4313764
9357,1.5308415
9358,1.5700535
9359,1.6285177
9360,1.7052932
9361,1.763726
9362,1.6607964
9363,1.5704304
9364,1.5482813
9365,1.3866505
9366,1.4033525
9367,1.596704
9368,1.6032081
9369,1.6364562
9370,1.651445
9371,1.7129485
9372,1.6512864
9373,1.481211
9374,1.3397737
9375,1.1755948
9376,1.0969857
9377,0.95720346
9378,0.82177225
9379,0.86379698
9380,0.91111306
9381,1.0306753
9382,1.1505842
9383,1.3024604
9384,1.5661051
9385,1.433795
9386,1.1231736
9387,0.81429368
9388,0.54866119
9389,0.3352285
9390,0.080917335
9391,-0.15593206
9392,-0.38959253
9393,-0.55842682
9394,-0.7317725
9395,-0.87810719
9396,-0.99792718
9397,-1.0766984
9398,-1.1320589
9399,-1.1630424
9400,-1.1773766
9401,-1.1767069
9402,-1.172387
9403,-1.1888025
9404,-1.2334787
9405,-1.3162455
9406,-1.4094566
9407,-1.5151605
9408,-1.6042892
9409,-1.6816299
9410,-1.737689
9411,-1.7758482
9412,-1.801566
9413,-1.8182773
9414,-1.8322334
9415,-1.8419753
9416,-1.8490483
9417,-1.8554585
9418,-1.8619032
9419,-1.8678896
9420,-1.8710846
9421,-1.8728684
9422,-1.8762894
9423,-1.8793131
9424,-1.8823145
9425,-1.8852711
9426,-1.8877372
9427,-1.8897355
9428,-1.8927489
9429,-1.895208
9430,-1.8980727
9431,-1.900365
9432,-1.9017013
9433,-1.9036224
9434,-1.9063713
9435,-1.9083461
9436,-1.9092787
9437,-1.9113006
9438,-0.65715809
9439,-0.63562869
9440,-0.62848275
9441,-0.66410167
9442,-0.7667535
9443,-0.84276625
9444,-0.90754603
9445,-0.97482636
9446,-0.97557702
9447,-0.96399115
9448,-0.97134079
9449,-0.94756282
9450,-0.95974725
9451,-1.0034363
9452,-1.0042676
9453,-1.0271832
9454,-1.0589006
9455,-1.0758921
9456,-1.0727777
9457,-1.039036
9458,-1.037763
9459,-1.0534022
9460,-1.0644859
9461,-1.0842157
9462,-1.0966143
9463,-1.0828089
9464,-1.0482365
9465,-1.0174605
9466,-1.0300443
9467,-1.0702366
9468,-1.0839749
9469,-1.0815635
9470,-1.0768912
9471,-1.0619186
9472,-1.0486447
9473,-1.0240047
9474,-0.99143363
9475,-0.95353785
9476,-0.89391499
9477,-0.8310088
9478,-0.77847282
9479,-0.72978795
9480,-0.66606717
9481,-0.58737577
9482,-0.49171923
9483,-0.44421262
9484,-0.44770482
9485,-0.40535244
9486,-0.37139025
9487,-0.34305776
9488,-0.33202963
9489,-0.28476941
9490,-0.19395564
9491,-0.15323119
9492,-0.041474142
9493,0.085305335
9494,0.15531446
9495,0.25106187
9496,0.34896935
9497,0.42857357
9498,0.45031361
9499,0.49615696
9500,0.55667056
9501,0.59988644
9502,0.75266457
9503,0.82250346
9504,0.78335846
9505,0.79897292
9506,0.89990315
9507,0.90678353
9508,0.85504805
9509,0.88076084
9510,0.95630113
9511,1.1002179
9512,0.96372764
9513,0.85722045
9514,0.87100567
9515,0.78926396
9516,0.7345936
9517,0.75664074
9518,0.78422754
9519,0.710786
9520,0.70959717
9521,0.75436493
9522,0.70520552
9523,0.69106948
9524,0.68382086
9525,0.61176511
9526,0.5896012
9527,0.65586261
9528,0.74122832
9529,0.76221987
9530,0.71811812
9531,0.65733896
9532,0.61550401
9533,0.57557633
9534,0.53130932
9535,0.48795854
9536,0.438385
9537,0.39199065
9538,0.37126154
9539,0.36621051
9540,0.37127097
9541,0.38453481
9542,0.33056641
9543,0.29767214
9544,0.29520195
9545,0.25275694
9546,0.2678546
9547,0.2928188
9548,0.35707524
9549,0.43921523
9550,0.50991451
9551,0.59435942
9552,0.5985481
9553,0.64583982
9554,0.67767705
9555,0.67305269
9556,0.75465317
9557,0.85509208
9558,0.85859029
9559,0.8741027
9560,0.89603215
9561,0.86981342
9562,0.87106048
9563,0.76914035
9564,0.67838502
9565,0.64053505
9566,0.57738465
9567,0.54306428
9568,0.48793129
9569,0.43488129
9570,0.36050559
9571,0.31950512
9572,0.33686429
9573,0.30053501
9574,0.2572723
9575,0.27650548
9576,0.29106229
9577,0.28928992
9578,0.31695008
9579,0.34145031
9580,0.43892108
9581,0.62641682
9582,0.70114263
9583,0.73473026
9584,0.8034744
9585,0.86547026
9586,0.86490693
9587,0.9083982
9588,1.0080708
9589,0.98494103
9590,1.0231624
9591,1.0692853
9592,1.083407
9593,1.1001561
9594,1.0798288
9595,0.99486115
9596,0.96995766
9597,0.9278299
9598,0.86287149
9599,0.8491157
9600,0.7848719
9601,0.76856138
9602,0.72516936
9603,0.64422929
9604,0.62939574
9605,0.6044333
9606,0.44893797
9607,0.33366106
9608,0.20706217
9609,0.076525145
9610,-0.0552003
9611,-0.20336278
9612,-0.29074154
9613,-0.34890836
9614,-0.41149024
9615,-0.4361547
9616,-0.41830524
9617,-0.4262035
9618,-0.43809336
9619,-0.32356566
9620,-0.22985131
9621,-0.18710396
9622,-0.1528958
9623,-0.11540432
9624,-0.12145094
9625,-0.18026346
9626,-0.2053004
9627,-0.17858476
9628,-0.15415021
9629,-0.090949462
9630,0.013441783
9631,0.1225984
9632,0.21612118
9633,0.32201437
9634,0.4389878
9635,0.55044645
9636,0.59415469
9637,0.79946569
9638,0.98129154
9639,0.96946737
9640,1.0519726
9641,1.2453969
9642,1.3893763
9643,1.4447133
9644,1.5059639
9645,1.5742768
9646,1.5911835
9647,1.5012717
9648,1.4870103
9649,1.620651
9650,1.5856957
9651,1.4914953
9652,1.5032002
9653,1.5139404
9654,1.5020059
9655,1.6344854
9656,1.8290534
9657,1.7552568
9658,1.592293
9659,1.4322371
9660,1.2303769
9661,0.99933278
9662,0.83401981
9663,0.81145513
9664,0.77352858
9665,0.86870458
9666,1.0195004
9667,1.0813642
9668,1.1752791
9669,1.2687947
9670,1.3349307
9671,1.2882676
9672,1.0016451
9673,0.62264259
9674,0.36342545
9675,0.12425711
9676,-0.13818389
9677,-0.36530063
9678,-0.59184917
9679,-0.74290809
9680,-0.89478998
9681,-1.0155795
9682,-1.1211054
9683,-1.1918955
9684,-1.2381351
9685,-1.2637691
9686,-1.2808509
9687,-1.291777
9688,-1.2980818
9689,-1.3198634
9690,-1.3578882
9691,-1.4157195
9692,-1.4844759
9693,-1.5647217
9694,-1.6309146
9695,-1.6853253
9696,-1.724268
9697,-1.7527186
9698,-1.7735801
9699,-1.786332
9700,-1.7958664
9701,-1.8041675
9702,-1.8094325
9703,-1.8130731
9704,-1.8183031
9705,-1.8224726
9706,-1.8262999
9707,-1.8282386
9708,-1.8295507
9709,-1.8307434
9710,-1.8321662
9711,-1.8359852
9712,-1.8393842
9713,-1.8403884
9714,-1.8429418
9715,-1.8451768
9716,-1.847469
9717,-1.8500572
9718,-1.8512478
9719,-1.8523653
9720,-1.853684
9721,-1.8557398
9722,-1.8584975
9723,-1.8593718
9724,-0.57541059
9725,-0.49822983
9726,-0.512905
9727,-0.57602107
9728,-0.6680815
9729,-0.79213972
9730,-0.84328871
9731,-0.87503651
9732,-0.90188169
9733,-0.92699714
9734,-0.93753627
9735,-0.91095105
9736,-0.89004637
9737,-0.90735982
9738,-0.95587428
9739,-0.98972242
9740,-0.97411748
9741,-0.95971591
9742,-0.9845666
9743,-0.99263751
9744,-1.0009133
9745,-1.009931
9746,-1.0285924
9747,-1.0385291
9748,-1.0274048
9749,-1.0063408
9750,-0.98582095
9751,-0.97372993
9752,-0.96910414
9753,-1.0081584
9754,-1.0420536
9755,-1.0448851
9756,-1.0386005
9757,-1.0222284
9758,-0.98853061
9759,-0.96782283
9760,-0.96526136
9761,-0.92171904
9762,-0.85228345
9763,-0.79461116
9764,-0.72763443
9765,-0.6595225
9766,-0.60670892
9767,-0.54270931
9768,-0.47915959
9769,-0.43301239
9770,-0.41782884
9771,-0.4184928
9772,-0.39573069
9773,-0.38447514
9774,-0.3509135
9775,-0.29051668
9776,-0.23822043
9777,-0.19497241
9778,-0.11433424
9779,-0.029239809
9780,0.026777974
9781,0.14324181
9782,0.28304951
9783,0.30671266
9784,0.34642075
9785,0.37248968
9786,0.41760658
9787,0.44739496
9788,0.41383479
9789,0.45603878
9790,0.46291258
9791,0.5268842
9792,0.58842038
9793,0.66936982
9794,0.69413528
9795,0.64568658
9796,0.71315578
9797,0.7935652
9798,0.76734214
9799,0.70522619
9800,0.61630803
9801,0.60286057
9802,0.63660286
9803,0.62312834
9804,0.74488245
9805,0.73341668
9806,0.65400789
9807,0.71351575
9808,0.64045458
9809,0.54096326
9810,0.57789176
9811,0.59255798
9812,0.65163593
9813,0.60875601
9814,0.56057509
9815,0.55887615
9816,0.55537753
9817,0.6307683
9818,0.61834322
9819,0.55014127
9820,0.55860983
9821,0.6511288
9822,0.58304654
9823,0.46389156
9824,0.46869781
9825,0.40913125
9826,0.32007749
9827,0.33365515
9828,0.36652597
9829,0.37710912
9830,0.34552544
9831,0.31483384
9832,0.28052082
9833,0.26726506
9834,0.32933595
9835,0.45133296
9836,0.55415243
9837,0.52676618
9838,0.50224841
9839,0.57638608
9840,0.63509073
9841,0.58079259
9842,0.6125405
9843,0.75760028
9844,0.80449303
9845,0.81524873
9846,0.89180165
9847,0.8705501
9848,0.8263947
9849,0.83839039
9850,0.7759589
9851,0.72421703
9852,0.65910231
9853,0.56888161
9854,0.50658406
9855,0.46217244
9856,0.4367171
9857,0.41769244
9858,0.37700433
9859,0.38334872
9860,0.37699579
9861,0.29329433
9862,0.30697263
9863,0.35745068
9864,0.37895584
9865,0.35303563
9866,0.37942488
9867,0.55267412
9868,0.72422754
9869,0.74676039
9870,0.69156163
9871,0.76812037
9872,0.79919266
9873,0.79586774
9874,0.93490876
9875,0.91370488
9876,0.93150016
9877,1.058427
9878,1.0649058
9879,1.1144219
9880,1.0764759
9881,0.96730304
9882,0.99317778
9883,1.061521
9884,0.96681922
9885,0.79742067
9886,0.71290476
9887,0.71216888
9888,0.71496908
9889,0.74533245
9890,0.70752717
9891,0.62495497
9892,0.55199652
9893,0.46068726
9894,0.2936924
9895,0.19857544
9896,0.092467159
9897,-0.028717171
9898,-0.092953544
9899,-0.20127549
9900,-0.25949518
9901,-0.24466692
9902,-0.26659616
9903,-0.27053582
9904,-0.21068536
9905,-0.067154051
9906,-0.014532165
9907,-0.011278218
9908,0.0031047287
9909,0.054867832
9910,0.047924721
9911,0.010267635
9912,-0.058830039
9913,-0.086233766
9914,0.039560434
9915,0.093342385
9916,0.1195235
9917,0.19206692
9918,0.24563969
9919,0.34175676
9920,0.4586579
9921,0.61294023
9922,0.60931403
9923,0.64859065
9924,0.824441
9925,0.90022838
9926,0.90725943
9927,0.97627561
9928,1.0606718
9929,1.1636632
9930,1.3313951
9931,1.4583605
9932,1.4302516
9933,1.4937361
9934,1.5251997
9935,1.4545765
9936,1.3980659
9937,1.2553971
9938,1.3681986
9939,1.505825
9940,1.5307482
9941,1.747048
9942,1.7085338
9943,1.6112032
9944,1.5765858
9945,1.3326319
9946,1.1717247
9947,1.063956
9948,0.97317153
9949,0.92363791
9950,0.91339412
9951,1.074635
9952,1.133454
9953,1.2116742
9954,1.4334495
9955,1.5902371
9956,1.6284712
9957,1.58877
9958,1.4254887
9959,1.1560286
9960,0.74087025
9961,0.42108355
9962,0.18124191
9963,-0.066200044
9964,-0.35751881
9965,-0.57095902
9966,-0.76701532
9967,-0.89778957
9968,-1.0178589
9969,-1.1047753
9970,-1.163382
9971,-1.1949683
9972,-1.2012619
9973,-1.1878801
9974,-1.185623
9975,-1.2246481
9976,-1.2847299
9977,-1.3600641
9978,-1.4560424
9979,-1.5810928
9980,-1.6820464
9981,-1.7667131
9982,-1.8265847
9983,-1.865432
9984,-1.8928913
9985,-1.9131035
9986,-1.9298764
9987,-1.941026
9988,-1.9490493
9989,-1.9563779
9990,-1.9632618
9991,-1.967528
9992,-1.9701949
9993,-1.9745407
9994,-1.9792639
9995,-1.9810391
9996,-1.9834163
9997,-1.9883058
9998,-1.9916243
9999,-1.9946395
10000,-1.9992717
10001,-2.0014255
10002,-2.0037815
10003,-2.0085434
10004,-2.0113198
10005,-2.0123443
10006,-2.0154125
10007,-2.0180125
10008,-2.0203077
10009,-2.0210807
10010,-0.66286537
10011,-0.65496205
10012,-0.63472229
10013,-0.69218752
10014,-0.79302085
10015,-0.88905627
10016,-0.96158333
10017,-0.9903508
10018,-1.0206687
10019,-1.037987
10020,-1.0207298
10021,-1.0050038
10022,-1.0057951
10023,-1.0047644
10024,-1.033782
10025,-1.0668758
10026,-1.0566525
10027,-1.0452271
10028,-1.0350761
10029,-1.033749
10030,-1.0356749
10031,-1.0324844
10032,-1.0557137
10033,-1.0817197
10034,-1.0861298
10035,-1.0865719
10036,-1.0756838
10037,-1.0688012
10038,-1.0868016
10039,-1.1131464
10040,-1.1182278
10041,-1.106231
10042,-1.095401
10043,-1.0853829
10044,-1.0796821
10045,-1.0600014
10046,-1.0356414
10047,-0.99668566
10048,-0.93872959
10049,-0.88392777
10050,-0.82566923
10051,-0.79193234
10052,-0.73611932
10053,-0.66242959
10054,-0.61022183
10055,-0.58079109
10056,-0.59649745
10057,-0.58404093
10058,-0.55418764
10059,-0.50312955
10060,-0.44605722
10061,-0.39844343
10062,-0.33693903
10063,-0.21244986
10064,-0.10213292
10065,0.0021159015
10066,0.16203459
10067,0.25514864
10068,0.28540572
10069,0.33955786
10070,0.36938619
10071,0.40770006
10072,0.48682427
10073,0.54326378
10074,0.6872082
10075,0.74455512
10076,0.73967309
10077,0.75229677
10078,0.82030789
10079,0.96085169
10080,0.97186498
10081,0.99363877
10082,1.0299646
10083,1.0259663
10084,0.94301247
10085,0.88970027
10086,0.89001351
10087,0.7262076
10088,0.65286239
10089,0.73603725
10090,0.80715975
10091,0.7697882
10092,0.75066201
10093,0.68102141
10094,0.52637531
10095,0.48997841
10096,0.5151542
10097,0.5716339
10098,0.60213558
10099,0.65537211
10100,0.67112369
10101,0.65150971
10102,0.6704692
10103,0.59670778
10104,0.54188581
10105,0.51450405
10106,0.50269569
10107,0.5051746
10108,0.44663023
10109,0.37245879
10110,0.34414819
10111,0.28186782
10112,0.26492569
10113,0.29603138
10114,0.2577509
10115,0.25859247
10116,0.28096147
10117,0.24981888
10118,0.23563248
10119,0.29752885
10120,0.35247663
10121,0.3789675
10122,0.43115476
10123,0.52943877
10124,0.59582673
10125,0.58324486
10126,0.61528174
10127,0.7141195
10128,0.80749912
10129,0.82430887
10130,0.82217331
10131,0.77989958
10132,0.77404678
10133,0.83461683
10134,0.85507624
10135,0.79429076
10136,0.67452008
10137,0.58026457
10138,0.51928955
10139,0.47425201
10140,0.41990425
10141,0.39473337
10142,0.37432984
10143,0.32913556
10144,0.30340309
10145,0.30045349
10146,0.25198103
10147,0.25141733
10148,0.30487584
10149,0.31376178
10150,0.34633998
10151,0.4009621
10152,0.457571
10153,0.56691611
10154,0.74092971
10155,0.86431068
10156,0.87881666
10157,0.9117019
10158,0.96911594
10159,0.95449715
10160,1.0429632
10161,1.1116047
10162,1.1118621
10163,1.0914835
10164,1.0913427
10165,1.0677002
10166,1.0178293
10167,0.99825089
10168,1.008767
10169,0.9429334
10170,0.8310391
10171,0.75921221
10172,0.66965551
10173,0.67576627
10174,0.66894081
10175,0.64532456
10176,0.57772791
10177,0.47727331
10178,0.37944932
10179,0.28119623
10180,0.1543467
10181,0.032245886
10182,-0.097035694
10183,-0.21049587
10184,-0.30095049
10185,-0.38231663
10186,-0.43021298
10187,-0.41219721
10188,-0.39754949
10189,-0.41714765
10190,-0.39117386
10191,-0.27460887
10192,-0.20355807
10193,-0.15244128
10194,-0.13040205
10195,-0.1151406
10196,-0.15226369
10197,-0.19437658
10198,-0.20809088
10199,-0.20035871
10200,-0.14637855
10201,-0.080759186
10202,0.064055967
10203,0.19141519
10204,0.27897199
10205,0.42858834
10206,0.49674401
10207,0.56780454
10208,0.68968652
10209,0.90154611
10210,1.0676058
10211,1.2256244
10212,1.3500249
10213,1.4148599
10214,1.4983909
10215,1.5743995
10216,1.6976295
10217,1.8389015
10218,1.7986112
10219,1.8011831
10220,1.7943959
10221,1.686302
10222,1.5815726
10223,1.5092548
10224,1.5028693
10225,1.5510264
10226,1.5017879
10227,1.499466
10228,1.5631493
10229,1.5828451
10230,1.5897955
10231,1.4359754
10232,1.1500342
10233,0.97206835
10234,0.88487107
10235,0.78591206
10236,0.73319086
10237,0.76258084
10238,0.8948379
10239,1.0942256
10240,1.2967023
10241,1.4491499
10242,1.4712891
10243,1.3052959
10244,1.0357395
10245,0.72722887
10246,0.4751258
10247,0.20395582
10248,-0.058503703
10249,-0.28420997
10250,-0.51110796
10251,-0.6647766
10252,-0.83741526
10253,-0.96039173
10254,-1.0565927
10255,-1.1256593
10256,-1.1605083
10257,-1.1723063
10258,-1.1762908
10259,-1.168697
10260,-1.1621951
10261,-1.1816902
10262,-1.2247435
10263,-1.2899078
10264,-1.3749464
10265,-1.4786988
10266,-1.5586761
10267,-1.6277802
10268,-1.6792954
10269,-1.7122636
10270,-1.7356068
10271,-1.7513472
10272,-1.7625558
10273,-1.771028
10274,-1.7780942
10275,-1.7831936
10276,-1.7875213
10277,-1.79147
10278,-1.7946634
10279,-1.7967558
10280,-1.7990717
10281,-1.8012364
10282,-1.8038222
10283,-1.8069255
10284,-1.8096556
10285,-1.8111297
10286,-1.8126551
10287,-1.81421
10288,-1.8158892
10289,-1.8181213
10290,-1.8203774
10291,-1.8222959
10292,-1.8239042
10293,-1.8251076
10294,-1.8268713
10295,-1.828444
10296,-0.62343712
10297,-0.59162875
10298,-0.59241701
10299,-0.65459801
10300,-0.73779162
10301,-0.80813445
10302,-0.8714158
10303,-0.91666522
10304,-0.92383388
10305,-0.92942894
10306,-0.93241336
10307,-0.93586972
10308,-0.93058372
10309,-0.94525057
10310,-0.97790396
10311,-0.98766114
10312,-0.99365174
10313,-0.99214637
10314,-0.98768326
10315,-0.98258461
10316,-0.97294655
10317,-0.97998133
10318,-0.9975439
10319,-1.0177088
10320,-1.0486359
10321,-1.0519381
10322,-1.0252609
10323,-0.99968751
10324,-1.005819
10325,-1.0377252
10326,-1.0518901
10327,-1.0473888
10328,-1.0442113
10329,-1.0391419
10330,-1.0245384
10331,-1.0007503
10332,-0.98321618
10333,-0.95446033
10334,-0.88849916
10335,-0.83886142
10336,-0.79978293
10337,-0.75047764
10338,-0.70798737
10339,-0.64392793
10340,-0.55460927
10341,-0.49061033
10342,-0.4850842
10343,-0.48860328
10344,-0.47868109
10345,-0.45468196
10346,-0.40585038
10347,-0.34231637
10348,-0.25648181
10349,-0.17404475
10350,-0.054363049
10351,0.10169041
10352,0.23372216
10353,0.35492058
10354,0.4353321
10355,0.48575296
10356,0.53207828
10357,0.56893206
10358,0.59733895
10359,0.68768647
10360,0.80971856
10361,0.83861846
10362,0.87465133
10363,0.97463481
10364,1.0912889
10365,1.182748
10366,1.2529036
10367,1.254849
10368,1.1623836
10369,1.1131486
10370,1.0684421
10371,0.96160908
10372,0.86193009
10373,0.85471556
10374,0.90522828
10375,0.92298885
10376,0.92360099
10377,0.8660268
10378,0.79955378
10379,0.79579691
10380,0.70611524
10381,0.5461241
10382,0.5271252
10383,0.63530538
10384,0.6893132
10385,0.73137704
10386,0.77903149
10387,0.75318236
10388,0.66900319
10389,0.58511248
10390,0.56003569
10391,0.56426452
10392,0.5468274
10393,0.51404634
10394,0.46730747
10395,0.3927852
10396,0.33314264
10397,0.31428616
10398,0.27414114
10399,0.24703062
10400,0.24189182
10401,0.23512291
10402,0.23724101
10403,0.25482862
10404,0.27076294
10405,0.29253128
10406,0.35124093
10407,0.4603003
10408,0.52709384
10409,0.53710988
10410,0.60394368
10411,0.65367785
10412,0.73221691
10413,0.81916646
10414,0.88345994
10415,0.95079928
10416,0.95884864
10417,0.92420951
10418,0.8835332
10419,0.87983986
10420,0.88220839
10421,0.80680494
10422,0.66857922
10423,0.50651608
10424,0.48609584
10425,0.50691349
10426,0.40862941
10427,0.32176528
10428,0.28142565
10429,0.3094542
10430,0.27213971
10431,0.20848563
10432,0.19981055
10433,0.20037576
10434,0.21051772
10435,0.24075086
10436,0.29205418
10437,0.38100399
10438,0.52225439
10439,0.61210071
10440,0.72122841
10441,0.87581559
10442,0.96035144
10443,1.0043018
10444,1.0232889
10445,1.0201469
10446,1.1308651
10447,1.1880965
10448,1.1433282
10449,1.0984274
10450,1.0355034
10451,1.0314657
10452,1.0420263
10453,1.0744841
10454,1.0556421
10455,0.85856582
10456,0.70272043
10457,0.65059584
10458,0.62170155
10459,0.5898218
10460,0.56747022
10461,0.54991772
10462,0.49533544
10463,0.44248333
10464,0.32424685
10465,0.15196839
10466,0.017315349
10467,-0.07818033
10468,-0.2284268
10469,-0.37340213
10470,-0.46534759
10471,-0.52967489
10472,-0.55356286
10473,-0.53637453
10474,-0.52668041
10475,-0.53460632
10476,-0.53894469
10477,-0.45728407
10478,-0.37458523
10479,-0.3217351
10480,-0.29241533
10481,-0.28519799
10482,-0.31908233
10483,-0.37086369
10484,-0.40302301
10485,-0.39001752
10486,-0.28603212
10487,-0.21347372
10488,-0.13876105
10489,-0.068572345
10490,0.062755277
10491,0.22783747
10492,0.30851416
10493,0.44593735
10494,0.60073575
10495,0.90703733
10496,1.0964738
10497,1.2055464
10498,1.3920281
10499,1.5589484
10500,1.6527763
10501,1.7123868
10502,1.7791313
10503,1.8553003
10504,1.9943901
10505,2.0246864
10506,1.8979668
10507,1.8083808
10508,1.6216249
10509,1.4638146
10510,1.4197294
10511,1.554896
10512,1.6418106
