Time,root.ECGFiveDays.d0.s0
62413,0.097536188
62414,0.16262412
62415,0.21035528
62416,0.21469447
62417,0.29713919
62418,0.11055377
62419,-0.0022653164
62420,-0.1194236
62421,-0.14979797
62422,-0.14979797
62423,-0.16281556
62424,-0.15442362
62425,-0.18873998
62426,-0.17587135
62427,-0.17587135
62428,-0.18445044
62429,-0.22734588
62430,-0.21018771
62431,-0.19302953
62432,-0.21018771
62433,-0.2187668
62434,-0.22734588
62435,-0.19302953
62436,-0.21018771
62437,-0.22734588
62438,-0.24450407
62439,-0.26166225
62440,-0.24021453
62441,-0.26166225
62442,-0.24450407
62443,-0.26166225
62444,-0.29597861
62445,-0.26166225
62446,-0.23592497
62447,-0.27882043
62448,-0.24450407
62449,-0.25308316
62450,-0.24450407
62451,-0.25737271
62452,-0.26166225
62453,-0.22734588
62454,-0.18445044
62455,-0.1329759
62456,-0.098659536
62457,-0.081501356
62458,-0.11581772
62459,-0.28310997
62460,-0.3431636
62461,-0.31742634
62462,-0.35603224
62463,-0.33887406
62464,-0.34745315
62465,-0.3903486
62466,-0.36890087
62467,-0.31742634
62468,-0.34745315
62469,-0.32171588
62470,-0.32171588
62471,-0.32171588
62472,-0.30455769
62473,-0.15013407
62474,1.3898126
62475,0.19731908
62476,-2.1018771
62477,-3.903486
62478,-4.7442369
62479,-3.1356574
62480,-1.7029494
62481,-0.81072402
62482,-0.35603224
62483,-0.21018771
62484,-0.098659536
62485,-0.10723863
62486,-0.021447725
62487,-0.0085790897
62488,0.064343176
62489,0.060053631
62490,0.085790901
62491,0.14584453
62492,0.20589816
62493,0.28310997
62494,0.36890087
62495,0.42895451
62496,0.54906177
62497,0.71635402
62498,0.87077764
62499,1.1067026
62500,1.3941021
62501,1.7286866
62502,2.1190353
62503,2.5050944
62504,2.8525474
62505,3.1656842
62506,3.3201079
62507,3.1914216
62508,2.7581775
62509,2.0890085
62510,1.3983917
62511,0.80214492
62512,0.39463815
62513,0.20589816
62514,0.098659533
62515,-0.012868635
62516,-0.02573727
62517,-0.060053631
62518,-0.021447725
62519,-0.021447725
62520,-0.02573727
62521,0.0085790901
62522,-0.0042895447
62523,4.2544608e-10
62524,0.0085790901
62525,0.038605906
62526,0.01715818
62527,4.2544608e-10
62528,-0.012868635
62529,-0.0042895447
62530,-0.021447725
62531,-0.047184995
62532,-0.060053631
62533,-0.081501356
62534,-0.12439681
62535,-0.11581772
62536,-0.12010726
62537,-0.15013407
62538,-0.14584453
62539,-0.15013407
62540,-0.16729226
62541,-0.18445044
62542,-0.1801609
62543,-0.15442362
62544,-0.16729226
62545,-0.1801609
62546,-0.17587135
62547,-0.20160862
62548,-0.17158181
62549,-0.18873998
62550,-0.21018771
62551,-0.20160862
62552,-0.20160862
62553,-0.20160862
62554,-0.20160862
62555,-0.19731907
62556,-0.21018771
62557,-0.18873998
62558,-0.23592497
62559,-0.22734588
62560,0.96084399
62561,-0.051091714
62562,-0.0941101
62563,-0.12099659
62564,-0.12099659
62565,-0.13175119
62566,-0.16939228
62567,-0.14250578
62568,-0.14250578
62569,-0.14250578
62570,-0.20703337
62571,-0.17476957
62572,-0.16401498
62573,-0.17476957
62574,-0.17476957
62575,-0.19090147
62576,-0.14788308
62577,-0.17476957
62578,-0.19627876
62579,-0.20703337
62580,-0.22854256
62581,-0.20165606
62582,-0.22854256
62583,-0.22854256
62584,-0.24467445
62585,-0.27156094
62586,-0.22854256
62587,-0.17476957
62588,-0.24467445
62589,-0.20165606
62590,-0.20703337
62591,-0.19627876
62592,-0.21778796
62593,-0.22854256
62594,-0.18014687
62595,-0.099487398
62596,-0.013450626
62597,-0.040337117
62598,0.045699655
62599,0.12635913
62600,-0.083355503
62601,-0.22316526
62602,-0.22854256
62603,-0.30920203
62604,-0.27693824
62605,-0.34146582
62606,-0.3898615
62607,-0.34146582
62608,-0.34146582
62609,-0.34146582
62610,-0.30920203
62611,-0.30920203
62612,-0.29844743
62613,-0.27693824
62614,0.061831549
62615,1.529834
62616,2.8956677
62617,0.29843268
62618,-3.8689735
62619,-6.0037608
62620,-4.5034947
62621,-2.4870078
62622,-1.1534378
62623,-0.51353937
62624,-0.31995663
62625,-0.15326038
62626,-0.15326038
62627,-0.045714415
62628,-0.024205223
62629,0.067208847
62630,0.051076953
62631,0.061831549
62632,0.12098183
62633,0.18013211
62634,0.23928239
62635,0.33069646
62636,0.37909214
62637,0.44361972
62638,0.61569327
62639,0.72323923
62640,0.88455818
62641,1.115782
62642,1.3523832
62643,1.6481345
62644,1.927754
62645,2.1536006
62646,2.3256741
62647,2.4117109
62648,2.3202968
62649,2.0137908
62650,1.5567205
62651,1.0781409
62652,0.64257976
62653,0.33069646
62654,0.18013211
62655,0.094095334
62656,-0.0026960298
62657,0.0026812684
62658,-0.045714415
62659,0.018813163
62660,0.02956776
62661,0.02956776
62662,0.051076953
62663,0.056454251
62664,0.061831549
62665,0.08334074
62666,0.11560453
62667,0.10484994
62668,0.08334074
62669,0.061831549
62670,0.061831549
62671,0.051076953
62672,0.0080585665
62673,-0.0026960298
62674,-0.024205223
62675,-0.051091714
62676,-0.045714415
62677,-0.067223609
62678,-0.061846311
62679,-0.072600907
62680,-0.088732802
62681,-0.099487398
62682,-0.12637389
62683,-0.12099659
62684,-0.077978205
62685,-0.088732802
62686,-0.11024199
62687,-0.1048647
62688,-0.15326038
62689,-0.11024199
62690,-0.13175119
62691,-0.12099659
62692,-0.16401498
62693,-0.14250578
62694,-0.15326038
62695,-0.15863768
62696,0.02890323
62697,-0.006328363
62698,0.064134824
62699,-0.006328363
62700,0.084267163
62701,0.023870146
62702,0.0389694
62703,0.054068654
62704,0.0037378066
62705,0.0037378066
62706,0.0037378066
62707,-0.046593041
62708,-0.026460702
62709,-0.051626126
62710,-0.046593041
62711,-0.041559956
62712,-0.041559956
62713,-0.056659211
62714,-0.026460702
62715,-0.046593041
62716,-0.051626126
62717,-0.051626126
62718,-0.046593041
62719,-0.066725381
62720,-0.061692296
62721,-0.10699006
62722,-0.096923889
62723,-0.091890804
62724,-0.071758465
62725,0.023870146
62726,0.11949875
62727,0.1396311
62728,0.12453184
62729,0.084267163
62730,-0.066725381
62731,-0.17242017
62732,-0.17242017
62733,-0.18751941
62734,-0.1925525
62735,-0.24288335
62736,-0.1925525
62737,-0.24791644
62738,-0.17745324
62739,-0.17242017
62740,-0.15228782
62741,-0.1925525
62742,-0.14222165
62743,-0.14725473
62744,0.15473035
62745,1.9213431
62746,0.39128533
62747,-2.477573
62748,-4.9337183
62749,-5.50749
62750,-4.0025977
62751,-2.3416797
62752,-1.0834085
62753,-0.4240744
62754,-0.18751941
62755,-0.081824635
62756,-0.006328363
62757,0.0389694
62758,0.084267163
62759,0.084267163
62760,0.15976343
62761,0.22016045
62762,0.26042513
62763,0.31578906
62764,0.42148385
62765,0.55234404
62766,0.70836967
62767,0.93485849
62768,1.2267774
62769,1.5488948
62770,1.9263762
62771,2.2384274
62772,2.4800156
62773,2.6159088
62774,2.6159088
62775,2.3491553
62776,1.8408137
62777,1.2519428
62778,0.80399828
62779,0.42651693
62780,0.21009428
62781,0.10439951
62782,0.0087708915
62783,0.013803976
62784,0.02890323
62785,0.0037378066
62786,-0.016394532
62787,-0.016394532
62788,0.0087708915
62789,0.0037378066
62790,0.018837061
62791,-0.036526871
62792,0.02890323
62793,0.049035569
62794,0.02890323
62795,0.023870146
62796,0.0087708915
62797,0.0037378066
62798,-0.006328363
62799,-0.006328363
62800,-0.056659211
62801,-0.061692296
62802,-0.08685772
62803,-0.081824635
62804,-0.096923889
62805,-0.10699006
62806,-0.10195697
62807,-0.1271224
62808,-0.13718856
62809,-0.15732091
62810,-0.13718856
62811,-0.14725473
62812,-0.13215549
62813,-0.15228782
62814,-0.14725473
62815,-0.17745324
62816,-0.17745324
62817,-0.19758559
62818,-0.11705623
62819,-0.13718856
62820,-0.056659211
62821,-0.011361448
62822,0.064134824
62823,0.054068654
62824,0.0389694
62825,-0.1271224
62826,-0.19758559
62827,-0.27811494
62828,-0.29321419
62829,-0.28314803
62830,-0.30831345
62831,-0.34857813
62832,-0.19311411
62833,-0.24951682
62834,-0.2172867
62835,-0.24145929
62836,-0.24951682
62837,-0.23340176
62838,-0.25757435
62839,-0.24548806
62840,-0.23743052
62841,-0.24951682
62842,-0.22534423
62843,-0.25757435
62844,-0.24951682
62845,-0.25757435
62846,-0.26160311
62847,-0.24951682
62848,-0.25354558
62849,-0.27771818
62850,-0.27368941
62851,-0.24951682
62852,-0.2857757
62853,-0.22534423
62854,-0.25757435
62855,-0.23743052
62856,-0.24951682
62857,-0.24951682
62858,-0.24951682
62859,-0.22131547
62860,-0.25757435
62861,-0.14879769
62862,-0.11656757
62863,-0.048078571
62864,-0.10045252
62865,-0.084337456
62866,-0.2172867
62867,-0.31800582
62868,-0.25354558
62869,-0.31397706
62870,-0.30591953
62871,-0.30994829
62872,-0.33009212
62873,-0.30994829
62874,-0.30189077
62875,-0.28980447
62876,-0.29383323
62877,-0.26160311
62878,-0.30994829
62879,-0.26966064
62880,0.4273157
62881,1.2169536
62882,-1.0109534
62883,-2.9487893
62884,-4.7859062
62885,-4.2017352
62886,-2.3686472
62887,-1.1922478
62888,-0.50735778
62889,-0.25757435
62890,-0.11253881
62891,-0.035992277
62892,0.012352903
62893,0.052640553
62894,0.060698083
62895,0.10098573
62896,0.12112956
62897,0.16544598
62898,0.20573362
62899,0.28630892
62900,0.32659657
62901,0.44343075
62902,0.50386222
62903,0.644869
62904,0.75767442
62905,0.9953715
62906,1.2290399
62907,1.5432836
62908,1.8857286
62909,2.2442887
62910,2.5786762
62911,2.941265
62912,3.1547896
62913,3.2393936
62914,3.009754
62915,2.4698995
62916,1.8293259
62917,1.1847235
62918,0.68515665
62919,0.3467404
62920,0.16544598
62921,0.036525492
62922,0.012352903
62923,-0.0037621568
62924,-0.052107336
62925,-0.027934746
62926,0.012352903
62927,0.012352903
62928,0.0083241384
62929,-0.011819687
62930,0.020410433
62931,0.020410433
62932,0.056669317
62933,0.028467962
62934,-0.011819687
62935,-0.019877216
62936,-0.027934746
62937,-0.064193631
62938,-0.052107336
62939,-0.056136101
62940,-0.12059634
62941,-0.11656757
62942,-0.14074017
62943,-0.16491276
62944,-0.14074017
62945,-0.14074017
62946,-0.16491276
62947,-0.16491276
62948,-0.17699905
62949,-0.14074017
62950,-0.23340176
62951,-0.18908535
62952,-0.20117164
62953,-0.18908535
62954,-0.18505658
62955,-0.24548806
62956,-0.23340176
62957,-0.2172867
62958,-0.2052004
62959,-0.24951682
62960,-0.22534423
62961,-0.24951682
62962,-0.24951682
62963,-0.2172867
62964,-0.24951682
62965,-0.26160311
62966,-0.24951682
62967,-0.2172867
62968,-0.0334732
62969,-0.058372133
62970,-0.095720535
62971,-0.091570713
62972,-0.14136858
62973,-0.11646965
62974,-0.12061947
62975,-0.15796787
62976,-0.15381805
62977,-0.16626751
62978,-0.15381805
62979,-0.20776574
62980,-0.17456716
62981,-0.19116645
62982,-0.18701663
62983,-0.17871698
62984,-0.17456716
62985,-0.19946609
62986,-0.19531627
62987,-0.19946609
62988,-0.21606538
62989,-0.20361592
62990,-0.19946609
62991,-0.22851485
62992,-0.20776574
62993,-0.21191556
62994,-0.2575636
62995,-0.22436502
62996,-0.24511414
62997,-0.22851485
62998,-0.20776574
62999,-0.14966822
63000,-0.08742089
63001,-0.074971423
63002,-0.083271068
63003,-0.091570713
63004,-0.30736147
63005,-0.29076218
63006,-0.29906183
63007,-0.3488597
63008,-0.35300952
63009,-0.37375864
63010,-0.3488597
63011,-0.37375864
63012,-0.31566112
63013,-0.36545899
63014,-0.33226041
63015,-0.33226041
63016,-0.32396077
63017,-0.35715935
63018,0.5599514
63019,1.0703795
63020,-1.3614163
63021,-3.3367318
63022,-4.9759116
63023,-4.1749959
63024,-2.3158755
63025,-1.2120228
63026,-0.48580383
63027,-0.30321165
63028,-0.17871698
63029,-0.10817
63030,-0.099870357
63031,-0.058372133
63032,-0.00027462079
63033,0.028774135
63034,0.070272359
63035,0.12007023
63036,0.16156845
63037,0.22381578
63038,0.26116419
63039,0.36075992
63040,0.47695495
63041,0.58900015
63042,0.7466934
63043,0.94588488
63044,1.2156233
63045,1.5310098
63046,1.8712953
63047,2.2489291
63048,2.647312
63049,2.9626986
63050,3.1535904
63051,3.1743395
63052,2.9004512
63053,2.2862775
63054,1.5891073
63055,0.92928559
63056,0.54750193
63057,0.2445649
63058,0.086871648
63059,-0.016873911
63060,-0.00027462079
63061,-0.0334732
63062,-0.025173555
63063,-0.050072489
63064,-0.0085742654
63065,-0.016873911
63066,-0.012724088
63067,0.061972715
63068,0.024624313
63069,0.0080250241
63070,0.041223602
63071,0.016324669
63072,-0.00027462079
63073,0.020474491
63074,-0.00027462079
63075,0.0080250241
63076,-0.050072489
63077,-0.11646965
63078,-0.050072489
63079,-0.17456716
63080,-0.099870357
63081,-0.10817
63082,-0.13306893
63083,-0.14136858
63084,-0.12476929
63085,-0.13306893
63086,-0.14966822
63087,-0.19116645
63088,-0.13721876
63089,-0.17456716
63090,-0.15796787
63091,-0.14966822
63092,-0.13306893
63093,-0.17456716
63094,-0.16626751
63095,-0.14551841
63096,-0.12476929
63097,-0.13306893
63098,-0.15381805
63099,-0.12891912
63100,-0.091570713
63101,-0.15381805
63102,-0.10817
63103,-0.16626751
63104,0.2193661
63105,0.17442216
63106,0.15644458
63107,0.15644458
63108,0.10251185
63109,0.12048942
63110,0.12048942
63111,0.12947822
63112,0.12048942
63113,0.16543337
63114,0.030601539
63115,0.15644458
63116,0.12048942
63117,0.14745579
63118,0.12048942
63119,0.13846701
63120,0.066556694
63121,0.10251185
63122,0.084534271
63123,0.12947822
63124,0.030601539
63125,0.13846701
63126,0.057567905
63127,0.10251185
63128,-0.0053536163
63129,0.15644458
63130,0.030601539
63131,0.048579116
63132,0.012623961
63133,-0.014342405
63134,0.057567905
63135,0.084534271
63136,0.030601539
63137,0.12048942
63138,0.28228763
63139,0.31824278
63140,0.22835489
63141,-0.041308772
63142,-0.29299486
63143,-0.27501728
63144,-0.36490517
63145,-0.20310697
63146,-0.041308772
63147,-0.077263926
63148,-0.077263926
63149,-0.068275138
63150,-0.0053536163
63151,-0.041308772
63152,0.057567905
63153,0.048579116
63154,-0.13119666
63155,0.048579116
63156,0.37217551
63157,1.3159983
63158,-2.2435621
63159,-5.4435708
63160,-6.0008757
63161,-4.3559274
63162,-2.4413154
63163,-1.3446831
63164,-0.67052399
63165,0.0036351724
63166,-0.032319982
63167,0.14745579
63168,0.15644458
63169,0.13846701
63170,0.29127641
63171,0.26431004
63172,0.2193661
63173,0.3002652
63174,0.26431004
63175,0.28228763
63176,0.33622036
63177,0.35419794
63178,0.40813067
63179,0.50700735
63180,0.60588402
63181,0.63285039
63182,0.83959252
63183,1.0553235
63184,1.1811665
63185,1.4598189
63186,1.6485835
63187,1.882292
63188,2.0800453
63189,2.2148772
63190,2.0620677
63191,1.8553257
63192,1.3070096
63193,0.83060374
63194,0.43509704
63195,0.048579116
63196,0.048579116
63197,-0.014342405
63198,-0.086252715
63199,-0.032319982
63200,-0.086252715
63201,-0.14917424
63202,-0.095241504
63203,-0.1042303
63204,0.012623961
63205,-0.041308772
63206,-0.068275138
63207,-0.041308772
63208,-0.032319982
63209,0.030601539
63210,-0.05029756
63211,-0.032319982
63212,-0.077263926
63213,-0.023331194
63214,-0.077263926
63215,-0.0053536163
63216,-0.11321908
63217,-0.077263926
63218,-0.22108455
63219,-0.13119666
63220,-0.16715181
63221,-0.14018545
63222,-0.16715181
63223,-0.14917424
63224,-0.20310697
63225,-0.24805091
63226,-0.20310697
63227,-0.27501728
63228,-0.26602849
63229,-0.20310697
63230,-0.27501728
63231,-0.14018545
63232,-0.15816302
63233,-0.22108455
63234,-0.20310697
63235,-0.24805091
63236,-0.29299486
63237,-0.23906212
63238,-0.29299486
63239,-0.18512939
63240,0.030754688
63241,0.11827684
63242,0.081425409
63243,0.10445756
63244,0.10445756
63245,0.11827684
63246,0.10906398
63247,0.086031839
63248,0.072212551
63249,0.026148259
63250,0.053786834
63251,0.035361118
63252,0.0031161133
63253,-0.0014903153
63254,-0.010703174
63255,-0.024522461
63256,-0.015309603
63257,-0.047554607
63258,-0.03373532
63259,-0.070586752
63260,-0.061373894
63261,-0.075193182
63262,-0.052161036
63263,-0.070586752
63264,-0.061373894
63265,-0.056767465
63266,-0.056767465
63267,-0.056767465
63268,-0.061373894
63269,-0.084406039
63270,-0.079799611
63271,-0.089012469
63272,-0.061373894
63273,0.0031161133
63274,0.044573976
63275,0.15512828
63276,0.13670256
63277,0.14591542
63278,0.016935401
63279,-0.065980323
63280,-0.16732177
63281,-0.21338605
63282,-0.17192819
63283,-0.22720534
63284,-0.22720534
63285,-0.21799249
63286,-0.22259891
63287,-0.22720534
63288,-0.2041732
63289,-0.22259891
63290,-0.21338605
63291,-0.18114105
63292,-0.10283176
63293,1.5462698
63294,0.91518908
63295,-1.7242948
63296,-4.4144494
63297,-5.8931132
63298,-4.4144494
63299,-2.6732192
63300,-1.3511741
63301,-0.6003261
63302,-0.32394035
63303,-0.19035391
63304,-0.10283176
63305,-0.079799611
63306,-0.0014903153
63307,0.026148259
63308,0.081425409
63309,0.10445756
63310,0.19658614
63311,0.25646972
63312,0.37623688
63313,0.48679118
63314,0.64340976
63315,0.8230605
63316,1.150117
63317,1.4172898
63318,1.7904107
63319,2.0990414
63320,2.3754272
63321,2.57811
63322,2.6057486
63323,2.4030657
63324,1.9976999
63325,1.4265027
63326,0.90597622
63327,0.44533331
63328,0.19658614
63329,0.030754688
63330,-0.042948177
63331,-0.093618898
63332,-0.098225327
63333,-0.093618898
63334,-0.11204462
63335,-0.12125748
63336,-0.047554607
63337,-0.084406039
63338,-0.038341749
63339,-0.052161036
63340,0.0031161133
63341,-0.024522461
63342,-0.038341749
63343,-0.0014903153
63344,-0.047554607
63345,-0.056767465
63346,-0.11204462
63347,-0.047554607
63348,-0.070586752
63349,-0.070586752
63350,-0.065980323
63351,-0.070586752
63352,-0.079799611
63353,-0.12125748
63354,-0.10283176
63355,-0.11665104
63356,-0.14889605
63357,-0.13507676
63358,-0.12125748
63359,-0.14428962
63360,-0.10743819
63361,-0.14428962
63362,-0.13047033
63363,-0.13047033
63364,-0.089012469
63365,-0.047554607
63366,-0.052161036
63367,-0.075193182
63368,-0.052161036
63369,-0.015309603
63370,0.012328972
63371,0.095244692
63372,0.12288327
63373,0.086031839
63374,0.11827684
63375,-0.052161036
63376,0.95110175
63377,0.03860069
63378,0.001077176
63379,0.001077176
63380,0.001077176
63381,-0.028107779
63382,0.0052464556
63383,-0.036446338
63384,-0.040615617
63385,-0.036446338
63386,-0.028107779
63387,-0.078139131
63388,-0.08647769
63389,-0.044784896
63390,-0.078139131
63391,-0.057292734
63392,-0.057292734
63393,-0.094816249
63394,-0.08647769
63395,-0.069800573
63396,-0.069800573
63397,-0.08647769
63398,-0.1240012
63399,-0.11566264
63400,-0.078139131
63401,-0.094816249
63402,-0.094816249
63403,-0.14067832
63404,-0.14067832
63405,-0.090646969
63406,-0.14901688
63407,-0.16986328
63408,-0.098985528
63409,-0.15735544
63410,-0.1240012
63411,-0.061462014
63412,-0.0072613824
63413,-0.0072613824
63414,0.071954926
63415,0.096970602
63416,-0.032277059
63417,-0.13233976
63418,-0.19070967
63419,-0.27826454
63420,-0.21572535
63421,-0.27409526
63422,-0.26992598
63423,-0.28660309
63424,-0.25741814
63425,-0.28243382
63426,-0.24907958
63427,-0.24907958
63428,-0.24907958
63429,-0.2240639
63430,-0.098985528
63431,1.0600742
63432,1.7771901
63433,-0.82027086
63434,-3.8930297
63435,-5.3647854
63436,-4.0431238
63437,-2.2294872
63438,-1.0287348
63439,-0.44920499
63440,-0.23240247
63441,-0.1240012
63442,-0.08647769
63443,-0.015599941
63444,0.017754294
63445,0.03860069
63446,0.063616366
63447,0.10530916
63448,0.10530916
63449,0.18869474
63450,0.18035619
63451,0.28458817
63452,0.40549727
63453,0.46803646
63454,0.60979196
63455,0.75988602
63456,0.93499575
63457,1.2018296
63458,1.5312027
63459,1.8522372
63460,2.1565946
63461,2.4943062
63462,2.7402937
63463,2.9445884
63464,2.9154034
63465,2.5443376
63466,2.0148391
63467,1.3811086
63468,0.85161016
63469,0.45135934
63470,0.21371042
63471,0.071954926
63472,-0.0239385
63473,-0.078139131
63474,-0.10315481
63475,-0.08647769
63476,-0.13233976
63477,-0.094816249
63478,-0.090646969
63479,-0.044784896
63480,-0.053123455
63481,-0.044784896
63482,-0.057292734
63483,-0.10315481
63484,-0.08647769
63485,-0.08647769
63486,-0.11566264
63487,-0.15735544
63488,-0.165694
63489,-0.20321751
63490,-0.21572535
63491,-0.28243382
63492,-0.28243382
63493,-0.26992598
63494,-0.29077238
63495,-0.3074495
63496,-0.34914228
63497,-0.34080373
63498,-0.33246517
63499,-0.34914228
63500,-0.32829589
63501,-0.34080373
63502,-0.3658194
63503,-0.3658194
63504,-0.37832724
63505,-0.38249653
63506,-0.39083508
63507,-0.39917364
63508,-0.39500436
63509,-0.39083508
63510,-0.43252788
63511,-0.40334292
63512,0.26232245
63513,0.29855736
63514,0.29338094
63515,0.31926302
63516,0.3451451
63517,0.33479227
63518,0.31926302
63519,0.32443944
63520,0.30373377
63521,0.3140866
63522,0.32961585
63523,0.29338094
63524,0.28302811
63525,0.23126396
63526,0.22091114
63527,0.22608755
63528,0.18467623
63529,0.19502906
63530,0.17949981
63531,0.15879415
63532,0.14326491
63533,0.15879415
63534,0.13291208
63535,0.13291208
63536,0.12255924
63537,0.11738283
63538,0.12773566
63539,0.091500752
63540,0.096677168
63541,0.075971506
63542,0.086324337
63543,0.07079509
63544,0.12255924
63545,0.19502906
63546,0.28302811
63547,0.27267528
63548,0.30891019
63549,0.4124385
63550,0.16397057
63551,0.081147921
63552,-0.022380383
63553,-0.12073227
63554,-0.053438874
63555,-0.13626152
63556,-0.12073227
63557,-0.14661435
63558,-0.14661435
63559,-0.12590869
63560,-0.11037944
63561,-0.11037944
63562,-0.084497366
63563,-0.07932095
63564,0.58843661
63565,2.6175913
63566,3.4924055
63567,0.21573472
63568,-4.717389
63569,-6.5705456
63570,-4.6397428
63571,-2.8228211
63572,-1.2595436
63573,-0.52966908
63574,-0.30708322
63575,-0.19320209
63576,-0.11555585
63577,-0.094850197
63578,-0.089673781
63579,-0.053438874
63580,-0.0016747222
63581,0.019030938
63582,0.075971506
63583,0.13291208
63584,0.22091114
63585,0.3140866
63586,0.43314416
63587,0.6194951
63588,0.80584606
63589,1.0025498
63590,1.1992536
63591,1.328664
63592,1.4477215
63593,1.452898
63594,1.3752517
63595,1.2199593
63596,0.96113851
63597,0.6867885
63598,0.40726208
63599,0.23126396
63600,0.096677168
63601,0.029383769
63602,-0.017203968
63603,-0.10002661
63604,-0.027556798
63605,-0.074144536
63606,-0.068968121
63607,-0.10002661
63608,-0.074144536
63609,-0.068968121
63610,-0.032733214
63611,-0.043086045
63612,-0.053438874
63613,-0.027556798
63614,-0.048262459
63615,-0.05861529
63616,-0.084497366
63617,-0.089673781
63618,-0.12073227
63619,-0.14143793
63620,-0.14143793
63621,-0.18284925
63622,-0.16732001
63623,-0.22943699
63624,-0.17249642
63625,-0.21908416
63626,-0.23461341
63627,-0.25014265
63628,-0.23978982
63629,-0.23461341
63630,-0.23461341
63631,-0.25531907
63632,-0.25531907
63633,-0.24496624
63634,-0.2656719
63635,-0.26049549
63636,-0.25014265
63637,-0.29155398
63638,-0.2656719
63639,-0.28120115
63640,-0.17767284
63641,-0.094850197
63642,-0.053438874
63643,-0.048262459
63644,0.019030938
63645,-0.13626152
63646,-0.20355492
63647,-0.3329653
63648,1.9091032
63649,-0.18552462
63650,-0.18137602
63651,-0.16893024
63652,-0.16063303
63653,-0.13574146
63654,-0.11914708
63655,-0.10670129
63656,-0.094255503
63657,-0.1025527
63658,-0.090106907
63659,-0.11914708
63660,-0.12744427
63661,-0.12329568
63662,-0.12744427
63663,-0.16063303
63664,-0.14818725
63665,-0.16893024
63666,-0.17307883
63667,-0.18137602
63668,-0.16893024
63669,-0.18137602
63670,-0.17307883
63671,-0.17307883
63672,-0.18137602
63673,-0.16063303
63674,-0.16893024
63675,-0.18137602
63676,-0.13574146
63677,-0.15233584
63678,-0.17307883
63679,-0.15233584
63680,-0.14403865
63681,-0.17307883
63682,-0.14403865
63683,-0.056918139
63684,0.021905185
63685,0.05924255
63686,0.1048771
63687,0.11732289
63688,0.030202378
63689,-0.090106907
63690,-0.16478164
63691,-0.17722743
63692,-0.202119
63693,-0.22701057
63694,-0.23115917
63695,-0.24360496
63696,-0.22286198
63697,-0.21041619
63698,-0.21871338
63699,-0.17307883
63700,-0.16893024
63701,-0.16063303
63702,-0.061066734
63703,1.4739138
63704,1.830693
63705,-0.60868141
63706,-4.0520161
63707,-6.1719487
63708,-4.7240886
63709,-2.8572204
63710,-1.4218062
63711,-0.61283001
63712,-0.28094232
63713,-0.14818725
63714,-0.069363927
63715,-0.032026563
63716,0.01775659
63717,0.08413413
63718,0.13391728
63719,0.17955183
63720,0.22933499
63721,0.3206041
63722,0.4284676
63723,0.53218249
63724,0.67323476
63725,0.88481315
63726,1.1088373
63727,1.3743475
63728,1.656452
63729,1.9302593
63730,2.129392
63731,2.2662956
63732,2.2662956
63733,2.087906
63734,1.7228296
63735,1.2830783
63736,0.8433272
63737,0.50729092
63738,0.29156393
63739,0.15051166
63740,0.1090257
63741,0.055093954
63742,0.046796762
63743,0.030202378
63744,0.03849957
63745,0.03849957
63746,0.075836929
63747,0.063391146
63748,0.088282721
63749,0.055093954
63750,0.088282721
63751,0.067539742
63752,0.08413413
63753,0.063391146
63754,0.063391146
63755,0.030202378
63756,0.034350974
63757,0.021905185
63758,0.01775659
63759,-0.0071349868
63760,0.0011622054
63761,-0.032026563
63762,-0.032026563
63763,-0.040323755
63764,-0.056918139
63765,-0.081809714
63766,-0.094255503
63767,-0.098404099
63768,-0.044472351
63769,-0.10670129
63770,-0.081809714
63771,-0.11084989
63772,-0.1025527
63773,-0.12744427
63774,-0.12329568
63775,-0.11914708
63776,-0.090106907
63777,-0.085958311
63778,-0.036175159
63779,0.030202378
63780,0.046796762
63781,0.12147149
63782,0.1048771
63783,0.17125464
63784,-0.12021118
63785,-0.11097723
63786,-0.17561493
63787,-0.24948659
63788,-0.17561493
63789,-0.31412428
63790,-0.23101867
63791,-0.24025263
63792,-0.2679545
63793,-0.27718846
63794,-0.25872054
63795,-0.2679545
63796,-0.28642241
63797,-0.3325922
63798,-0.27257147
63799,-0.31412428
63800,-0.29565637
63801,-0.28642241
63802,-0.2679545
63803,-0.31412428
63804,-0.30489033
63805,-0.28180544
63806,-0.25872054
63807,-0.2679545
63808,-0.2910394
63809,-0.26333752
63810,-0.22178472
63811,-0.2910394
63812,-0.24025263
63813,-0.30489033
63814,-0.24025263
63815,-0.2448696
63816,-0.29565637
63817,-0.21716773
63818,-0.14329608
63819,-0.12021118
63820,-0.092509313
63821,-0.083275356
63822,-0.11097723
63823,-0.28642241
63824,-0.32335824
63825,-0.31874127
63826,-0.32335824
63827,-0.28642241
63828,-0.31412428
63829,-0.31874127
63830,-0.30950731
63831,-0.30489033
63832,-0.2448696
63833,-0.25872054
63834,-0.24948659
63835,-0.2033168
63836,-0.2448696
63837,0.19836034
63838,1.6480917
63839,-0.75273725
63840,-2.7934418
63841,-4.7141049
63842,-4.3493636
63843,-2.4610193
63844,-1.223669
63845,-0.47110156
63846,-0.22178472
63847,-0.11559421
63848,0.022915152
63849,0.032149109
63850,0.046000044
63851,0.12448869
63852,0.055234002
63853,0.10602076
63854,0.22144524
63855,0.19836034
63856,0.29069991
63857,0.3368697
63858,0.41074135
63859,0.49384696
