Time,root.CBF.d0.s0
78109,-1.2841593
78110,-0.097458838
78111,-0.19111994
78112,-0.94948206
78113,-0.45179196
78114,-0.2703482
78115,0.28561192
78116,-0.29983421
78117,0.39062655
78118,-0.1834392
78119,1.0330321
78120,0.66121333
78121,0.8523124
78122,-0.031339371
78123,-0.35639451
78124,-0.078951673
78125,-0.095287162
78126,0.75822131
78127,-0.080395281
78128,0.49828656
78129,0.8702001
78130,0.29940115
78131,0.0073895989
78132,1.0392247
78133,0.7340596
78134,0.95680287
78135,0.83031851
78136,1.0580852
78137,0.8496783
78138,0.16923825
78139,0.51736785
78140,1.2265986
78141,1.0899864
78142,0.70026887
78143,1.7608637
78144,0.94940316
78145,0.89328621
78146,1.4002723
78147,0.91933289
78148,1.6208725
78149,1.3073623
78150,1.5333367
78151,0.93398699
78152,1.1460077
78153,1.9881854
78154,1.9684807
78155,1.5075048
78156,1.451789
78157,0.99068511
78158,1.0880594
78159,1.3851588
78160,1.8983971
78161,2.3930918
78162,1.7871213
78163,1.769357
78164,2.0443516
78165,2.3548806
78166,1.7958857
78167,1.2660587
78168,-0.83030752
78169,-0.45536368
78170,-1.4144616
78171,-0.20147813
78172,-0.3363213
78173,-1.1081137
78174,-0.87542986
78175,-0.86651675
78176,-0.9268636
78177,-0.095368662
78178,-2.1263926
78179,0.44307068
78180,-0.65030087
78181,-0.75133724
78182,-0.028810353
78183,-0.40278364
78184,-0.50251867
78185,-0.85602072
78186,-1.0088132
78187,-0.19362453
78188,-0.97602695
78189,-0.0098240492
78190,-1.0634692
78191,-0.63622973
78192,-0.7424544
78193,-0.89374297
78194,-0.99093797
78195,-0.96300222
78196,-0.34270136
78197,-0.86530728
78198,-0.16796372
78199,-1.0935961
78200,-0.9716791
78201,-0.67559017
78202,-0.94692172
78203,-1.2725589
78204,-0.58483708
78205,-0.79430982
78206,-0.48184885
78207,-1.3451734
78208,-0.92993741
78209,-0.84341231
78210,-0.086653685
78211,-1.1928555
78212,-1.2569858
78213,-0.60466856
78214,-1.2631458
78215,-0.43287535
78216,-0.90582909
78217,-1.0670569
78218,-0.74880524
78219,-1.165975
78220,-1.3400323
78221,-0.3470934
78222,-0.73089772
78223,-0.57719997
78224,-0.11025034
78225,-1.3059585
78226,-1.3836409
78227,-1.29464
78228,-2.1770905
78229,-0.63761035
78230,-1.4176647
78231,-0.33873287
78232,-0.58588126
78233,-0.36336142
78234,-1.1295337
78235,-0.83785905
78236,-1.8128149
78237,-0.95116668
78238,-1.328798
78239,-1.6604501
78240,-0.93819304
78241,-0.4522177
78242,-1.1445015
78243,-0.18297934
78244,-0.79902263
78245,-1.3102282
78246,-0.14038459
78247,-0.34988267
78248,-0.69092049
78249,-1.0367583
78250,-0.3307248
78251,-0.44291017
78252,0.17946043
78253,-0.19562534
78254,0.13496769
78255,-0.64069854
78256,-0.27857599
78257,-1.1020494
78258,-0.11939763
78259,-0.15618533
78260,0.46336162
78261,-1.7153137
78262,0.18962685
78263,-0.33265518
78264,0.21624695
78265,-0.059039245
78266,-0.14826111
78267,-0.47609255
78268,0.36042796
78269,0.1962725
78270,0.55853849
78271,-0.074462246
78272,0.32370514
78273,0.28755055
78274,0.41823111
78275,0.12090685
78276,-0.18696419
78277,-0.023448308
78278,0.3474262
78279,0.46511011
78280,0.020392482
78281,0.19488062
78282,0.48995906
78283,0.87337451
78284,-0.1027791
78285,0.27664131
78286,0.54961494
78287,0.098448419
78288,1.3714906
78289,1.0231195
78290,0.02745396
78291,0.41204125
78292,-0.23049448
78293,0.85290137
78294,0.14495422
78295,0.26667186
78296,0.49179825
78297,1.7768513
78298,0.60624494
78299,0.42269544
78300,1.1100437
78301,1.8970323
78302,1.0245342
78303,1.1721536
78304,1.6941991
78305,0.52429131
78306,1.0463302
78307,1.4695702
78308,2.6136036
78309,0.7938708
78310,1.1675416
78311,1.1040549
78312,1.1913523
78313,1.2986354
78314,0.83280973
78315,1.3402346
78316,1.4438906
78317,1.5365199
78318,1.1048474
78319,1.0362177
78320,1.3785705
78321,1.1834588
78322,1.9608076
78323,0.86548454
78324,0.67408141
78325,1.357909
78326,1.7257224
78327,1.5847346
78328,2.3312729
78329,-0.74005977
78330,-1.312724
78331,-0.89436407
78332,-1.3179762
78333,-1.5440968
78334,-1.1570559
78335,-1.1692216
78336,-0.71621993
78337,-0.45180644
78338,-0.68950761
78339,-1.1854456
78340,-0.056442702
78341,-0.049516143
78342,-0.9462901
78343,-0.54475714
78344,-1.3045717
78345,-1.1016544
78346,-0.70910041
78347,-0.51817194
78348,-1.0023905
78349,-0.96937493
78350,-0.91470613
78351,-0.39512964
78352,-1.3265969
78353,-0.23452504
78354,-0.41791365
78355,1.3161927
78356,0.59342718
78357,0.80381762
78358,1.1549622
78359,1.3233247
78360,1.7970024
78361,1.2257758
78362,0.74284196
78363,0.70916985
78364,0.72659107
78365,1.375846
78366,1.0144089
78367,1.2311549
78368,1.3091767
78369,0.92435544
78370,1.8479579
78371,0.85787043
78372,1.678911
78373,1.5261858
78374,1.4373577
78375,1.7522296
78376,1.037311
78377,1.9664878
78378,1.8607205
78379,1.2197208
78380,0.66951196
78381,0.93113147
78382,1.6998098
78383,0.24377024
78384,1.1442421
78385,0.84639018
78386,1.1440845
78387,1.9511974
78388,1.1170081
78389,0.47453945
78390,1.2767265
78391,1.36924
78392,0.84263059
78393,0.80918684
78394,1.3537044
78395,1.3450684
78396,1.1615461
78397,0.91178054
78398,2.0304406
78399,0.93863008
78400,1.0122443
78401,1.3347804
78402,0.93625891
78403,0.017144508
78404,-0.19669945
78405,-1.3308141
78406,-0.7952448
78407,-0.46938874
78408,-0.65035723
78409,-0.5827124
78410,-0.26819081
78411,-1.182922
78412,-0.52240853
78413,-0.7526529
78414,-1.1994039
78415,-0.94483036
78416,-0.87418668
78417,-0.37052529
78418,-1.1852703
78419,-0.74480246
78420,-0.58421952
78421,-0.82062019
78422,-0.47467725
78423,-0.99044836
78424,-0.16678552
78425,-0.72968568
78426,-1.036103
78427,-1.083582
78428,-0.80394922
78429,-0.88855283
78430,-0.82667463
78431,-0.19001388
78432,-1.0055229
78433,0.32427674
78434,-0.4499741
78435,-1.2965294
78436,-1.0841166
78437,-1.1977144
78438,-0.93838853
78439,-1.0432425
78440,-0.85354696
78441,-0.28940534
78442,-0.73382209
78443,-0.98728585
78444,-0.94422416
78445,-0.72483596
78446,-0.7603258
78447,-0.90418012
78448,-1.0559082
78449,-0.90751045
78450,-0.45960043
78451,0.02146265
78452,-1.2287131
78453,-0.68250792
78454,-0.76903028
78455,-0.59641888
78456,-0.83984814
78457,-0.18218834
78458,-0.9535465
78459,-0.25955658
78460,-0.50493362
78461,-0.096061394
78462,-0.79622985
78463,-0.5945956
78464,-0.92450802
78465,-1.7618969
78466,-0.43399975
78467,-1.5354223
78468,-1.3468221
78469,-1.2201819
78470,-1.2750148
78471,-0.31559355
78472,-0.23286127
78473,-1.2724457
78474,-0.91755457
78475,-0.95692164
78476,-0.55858723
78477,-0.84330053
78478,-1.9475851
78479,-0.72374089
78480,-0.82914629
78481,-0.93088784
78482,-0.94179867
78483,-0.31174278
78484,-0.50409044
78485,-0.83926269
78486,-0.63609436
78487,1.6495532
78488,1.4934382
78489,2.0789503
78490,1.8908612
78491,2.012601
78492,1.2342371
78493,1.2644866
78494,1.4432755
78495,1.5678012
78496,1.4796971
78497,1.5495125
78498,1.317987
78499,1.9032391
78500,1.0486569
78501,1.4377036
78502,1.2381616
78503,1.2506457
78504,1.5063743
78505,1.874599
78506,1.7491136
78507,1.9607358
78508,0.92097487
78509,1.2130555
78510,1.6160924
78511,1.4251988
78512,0.34936236
78513,1.2036772
78514,1.0002082
78515,0.56142896
78516,1.5764374
78517,0.3574215
78518,0.37505712
78519,0.85387301
78520,0.76576067
78521,0.85057252
78522,0.07689215
78523,-0.31460295
78524,0.71496098
78525,1.093328
78526,0.64588715
78527,0.32397669
78528,0.056766174
78529,0.49044967
78530,0.17321054
78531,0.43368004
78532,0.49513209
78533,0.45297735
78534,-0.18309729
78535,-0.14797734
78536,0.56249921
78537,-0.0027713748
78538,0.20046511
78539,0.26509093
78540,-0.24354463
78541,-0.37984934
78542,0.18362743
78543,-0.13372454
78544,-0.2345533
78545,-0.55764492
78546,-1.1158299
78547,-0.69732857
78548,-0.81054051
78549,-0.18769401
78550,-0.16980635
78551,-0.6198863
78552,-0.27004101
78553,0.36069987
78554,-0.38636562
78555,-0.5998581
78556,0.050572027
78557,-0.28471706
78558,-0.22809326
78559,-0.32118549
78560,-0.97890786
78561,-0.60575247
78562,0.39046112
78563,-1.4556727
78564,-0.95230079
78565,-1.0417803
78566,-1.8480747
78567,0.39793247
78568,-1.268178
78569,-0.85864948
78570,-0.37981306
78571,-0.62429795
78572,-0.71987018
78573,-0.750049
78574,0.39292518
78575,-1.2296768
78576,-0.76654012
78577,-0.5848329
78578,0.095802617
78579,-0.87798981
78580,-1.3373657
78581,-1.3305162
78582,-0.70933654
78583,-0.67218816
78584,-0.3964591
78585,-0.80197201
78586,-0.38804252
78587,-0.027268766
78588,-1.1642339
78589,-0.93507325
78590,-0.61942526
78591,-1.4052493
78592,0.031095607
78593,-0.24256485
78594,-0.67883751
78595,-1.4475761
78596,-0.92501765
78597,-1.018245
78598,-0.94956664
78599,-0.10445883
78600,-0.97280082
78601,-1.0844259
78602,-0.63582659
78603,-1.7169541
78604,-1.5478149
78605,-0.33007062
78606,-0.60016426
78607,0.04491685
78608,-0.65230594
78609,-1.1115284
78610,-0.69408889
78611,-1.1524865
78612,-0.70169025
78613,-0.84049315
78614,-0.48136267
78615,-1.0545803
78616,-0.11624657
78617,-0.81268844
78618,-1.100624
78619,-0.63729888
78620,-1.2262131
78621,-0.19038608
78622,-0.72064946
78623,0.2303736
78624,-0.14178092
78625,-0.077262103
78626,-0.58656101
78627,-0.77067799
78628,0.1590055
78629,-0.69649923
78630,-0.068477586
78631,0.1348481
78632,0.751605
78633,0.45477377
78634,0.61596385
78635,0.63378515
78636,0.36339193
78637,-0.32068695
78638,0.6085995
78639,-0.094977279
78640,0.06769875
78641,-0.058316582
78642,-0.070755273
78643,0.7185152
78644,0.4495562
78645,0.21694301
78646,0.19007486
78647,-0.48475366
78648,-0.22308123
78649,0.68410257
78650,1.2546425
78651,-0.12436541
78652,0.35648594
78653,0.67961006
78654,0.72240664
78655,0.17136717
78656,0.67955739
78657,0.39511874
78658,0.91930012
78659,0.82903497
78660,1.0299853
78661,1.0218168
78662,1.6674704
78663,2.0668524
78664,0.80888619
78665,0.3260981
78666,1.1914287
78667,1.3110023
78668,1.9014217
78669,0.99395276
78670,1.1354623
78671,0.9309751
78672,1.0410121
78673,1.085534
78674,1.3550347
78675,2.264378
78676,0.79426465
78677,1.2915572
78678,1.8373079
78679,1.4289326
78680,1.6623428
78681,1.8092467
78682,1.8269364
78683,2.9434821
78684,1.6660748
78685,1.7503152
78686,1.2914718
78687,1.4211311
78688,-0.87871608
78689,-0.66804619
78690,0.25992838
78691,-1.2694616
78692,-1.1352777
78693,-1.2435571
78694,-0.96038893
78695,-0.50692432
78696,-0.94048525
78697,-0.75910263
78698,-0.62049024
78699,-1.164642
78700,-0.67176617
78701,-0.15408161
78702,-1.0748204
78703,-0.5592559
78704,-1.3092532
78705,-1.263058
78706,-0.11001843
78707,0.20838579
78708,-0.30592456
78709,-0.15108986
78710,-0.81816176
78711,0.32299252
78712,-0.94146139
78713,-0.79228781
78714,-1.9613846
78715,-1.1023641
78716,-0.54854068
78717,-1.0499181
78718,-1.9068808
78719,-0.67593249
78720,-0.80256684
78721,-0.84255738
78722,-1.023234
78723,-1.3106113
78724,-0.98031051
78725,-1.1615991
78726,-1.6289554
78727,-1.1220639
78728,-0.67994632
78729,-0.75555376
78730,-1.0804388
78731,-1.2503855
78732,-0.40380874
78733,-1.3713473
78734,-0.4622217
78735,-0.92213574
78736,-1.3447182
78737,-1.0626795
78738,-1.362944
78739,-0.9550659
78740,1.0667575
78741,0.45692592
78742,1.0933751
78743,0.50941929
78744,0.44307745
78745,0.77516108
78746,1.1446466
78747,0.87982162
78748,0.37039646
78749,1.1673663
78750,1.0572367
78751,1.1542385
78752,0.5869787
78753,0.5311255
78754,0.82440785
78755,1.1638
78756,0.9087234
78757,1.0269232
78758,0.84844158
78759,1.0824689
78760,0.16984945
78761,0.54689589
78762,1.1919422
78763,1.1073282
78764,0.94250057
78765,0.97230151
78766,1.2293098
78767,0.3029741
78768,0.9057908
78769,1.2060111
78770,0.59899719
78771,0.54089224
78772,0.56798656
78773,0.29362996
78774,0.61444262
78775,1.1572302
78776,1.1254969
78777,0.96533449
78778,0.85740698
78779,0.90061784
78780,0.56271413
78781,1.0274869
78782,0.41299902
78783,0.935042
78784,0.30493915
78785,0.90074342
78786,1.1754166
78787,0.55643848
78788,0.99546898
78789,0.5671688
78790,0.98227203
78791,0.46389484
78792,0.36596571
78793,1.0429841
78794,0.85298611
78795,0.73032506
78796,0.88833716
78797,1.1754062
78798,0.69531069
78799,0.99521657
78800,0.96724208
78801,1.5113922
78802,1.2087394
78803,0.64441086
78804,0.35715082
78805,1.3892327
78806,0.8915783
78807,0.65381728
78808,1.1043751
78809,0.66614784
78810,0.77184501
78811,0.83495731
78812,-1.0237959
78813,-1.5001162
78814,-1.3622116
78815,-1.3077689
78816,-1.4690635
78817,-1.5343144
78818,-0.88206399
78819,-0.98187171
78820,-0.75446679
78821,-0.89496093
78822,-1.0561854
78823,-1.4506636
78824,-0.92828451
78825,-0.98258468
78826,-0.99703621
78827,-1.0121625
78828,-1.350592
78829,-1.2930433
78830,-2.2603302
78831,-1.0448483
78832,-1.2663996
78833,-0.97862385
78834,-1.444718
78835,-1.0098636
78836,-0.36256681
78837,-1.3028304
78838,-0.67941601
78839,-0.80703794
78840,-1.4252503
78841,-0.99736014
78842,-0.75515975
78843,-0.72795505
78844,-0.2121003
78845,-0.96170081
78846,-1.3491638
78847,-1.03058
78848,-0.26589664
78849,-0.40665898
78850,-1.0013192
78851,-0.88015107
78852,-0.49598641
78853,0.17196414
78854,-0.87217915
78855,-0.80897208
78856,-1.1556095
78857,0.11545721
78858,-1.3501869
78859,-0.77270145
78860,-1.3010173
78861,-1.510648
78862,-0.67653967
78863,-0.67714517
78864,-1.3911216
78865,-0.33624652
78866,-0.37630915
78867,-1.0409594
78868,-0.81297416
78869,-0.46172955
78870,-1.1995384
78871,-1.25458
78872,-0.42865074
78873,-0.69874424
78874,-0.67197237
78875,0.29726761
78876,-0.95586691
78877,-0.67047415
78878,-0.60002461
78879,-0.54492723
78880,0.15548819
78881,0.70886852
78882,0.89000811
78883,-0.48901429
78884,0.63071501
78885,0.32206787
78886,0.28480913
78887,0.68336613
78888,0.55851353
78889,0.40174899
78890,-0.48251518
78891,-0.2376158
78892,0.57518338
78893,0.92589198
78894,0.547373
78895,0.39340414
78896,1.1646767
78897,1.341611
78898,0.32587648
78899,0.1915795
78900,0.61966567
78901,0.87638555
78902,1.199479
78903,1.1842609
78904,1.0115799
78905,1.2143032
78906,0.97550048
78907,0.91263934
78908,0.78480716
78909,1.0231146
78910,1.8603796
78911,0.9334403
78912,1.505038
78913,1.1378822
78914,2.550558
78915,0.94559567
78916,1.1415514
78917,1.1923101
78918,1.1827211
78919,1.8699215
78920,0.23324805
78921,1.742373
78922,1.4149271
78923,1.5488132
78924,1.0952195
78925,2.0326322
78926,1.7882823
78927,1.7606747
78928,1.9264408
78929,1.6130471
78930,1.5699201
78931,1.4544899
78932,1.5527389
78933,-0.84402631
78934,-1.5531806
78935,-1.020357
78936,-0.055426215
78937,-1.0921247
78938,-0.028494835
78939,0.19267564
78940,-1.6476635
78941,-0.70380371
78942,-0.7384092
78943,0.039946049
78944,-1.1385364
78945,-1.0445394
78946,-0.7026874
78947,-0.8449131
78948,-0.50109402
78949,-1.1270431
78950,-1.1766833
78951,-0.96039745
78952,-0.77655703
78953,-0.038271126
78954,-0.071904775
78955,-0.40948504
78956,-0.64714793
78957,-0.56253606
78958,-0.66636943
78959,-0.77717399
78960,-1.0133547
78961,-0.9290656
78962,-0.79409706
78963,-0.12851334
78964,-0.80717294
78965,-0.51860044
78966,-1.5438572
78967,-0.096201532
78968,0.34623376
78969,-0.85676463
78970,-0.50062188
78971,-0.23691564
78972,-0.90439123
78973,-1.4286459
78974,-1.2769132
78975,-0.12644953
78976,-1.3245114
78977,-0.18674518
78978,0.48944956
78979,-0.81631653
78980,-0.63740787
78981,-0.26907763
78982,-0.11552676
78983,-0.36160422
78984,-0.69550605
78985,-1.0079827
78986,-0.37459611
78987,-0.78372421
78988,-0.77635214
78989,-0.35303514
78990,-0.90007096
78991,-0.97312513
78992,-0.40027288
78993,2.6415851
78994,1.6627447
78995,2.5533825
78996,1.626065
78997,1.6722212
78998,2.6833062
78999,1.9505322
79000,2.1706768
79001,1.004174
79002,1.3639793
79003,1.6200126
79004,1.5470406
79005,2.3062932
79006,1.5579454
79007,1.9465746
79008,1.1191699
79009,0.88545559
79010,2.3918856
79011,0.68454898
79012,1.3094569
79013,0.57403791
79014,0.25954556
79015,1.0771177
79016,1.1603933
79017,0.6408152
79018,0.47087357
79019,0.4281728
79020,1.16024
79021,0.73283203
79022,0.85929818
79023,1.0834358
79024,0.76524346
79025,0.29786641
79026,0.26879825
79027,1.1623146
79028,0.43712069
79029,0.53654143
79030,0.76705605
79031,-0.66315634
79032,-0.067949179
79033,1.0917948
79034,0.35062477
79035,0.12851697
79036,0.091330605
79037,0.54672174
79038,0.20901081
79039,0.083776378
79040,-0.2706814
79041,-0.009643855
79042,-0.45503826
79043,0.21041834
79044,-0.68293135
79045,-0.8204203
79046,-0.65067277
79047,-0.14683498
79048,-0.61790719
79049,-0.30960318
79050,-0.55508778
79051,-0.61185434
79052,-0.49991259
79053,-0.18650799
79054,-0.85555272
79055,-0.9115929
79056,-0.97388753
79057,-0.89657637
79058,-0.70535443
79059,-0.23617815
79060,-1.1017627
79061,-0.33065445
79062,-0.58309558
79063,-0.17435526
79064,-1.1286668
79065,-1.1903404
79066,0.30832019
79067,-0.39804355
79068,0.06577543
79069,-0.080554665
79070,-0.73407281
79071,-0.012515904
79072,-0.56529242
79073,-1.1287477
79074,-0.69665496
79075,-1.9724446
79076,-0.21543396
79077,-0.35803275
79078,-0.49004479
79079,-0.15928668
79080,-0.612384
79081,-1.5903736
79082,-0.96630469
79083,-1.3735957
79084,-1.4942822
79085,0.14267762
79086,-0.98445476
79087,-0.86886773
79088,-0.84072308
79089,-0.051508533
79090,-0.31563926
79091,-0.72592454
79092,-0.29022984
79093,-1.4718025
79094,0.17922752
79095,-0.54665716
79096,-0.53782866
79097,-0.25359265
79098,-1.3257296
79099,-0.89071972
79100,-1.3038727
79101,-0.90989376
79102,-1.059392
79103,-0.4394227
79104,-0.60328351
79105,-0.56036662
79106,-0.64418462
79107,-0.4360164
79108,-0.59095664
79109,-0.77125311
79110,-1.2767614
79111,-0.58788416
79112,-0.55886039
79113,-0.44035197
79114,-0.165968
79115,-0.954171
79116,-0.72071795
79117,-0.5866534
79118,-0.27809581
79119,-0.86908617
79120,-1.0240065
79121,-0.40693233
79122,-0.80062128
79123,-0.28049874
79124,-0.51417534
79125,-0.9329521
79126,1.528168
79127,1.1634946
79128,1.3107197
79129,0.99831178
79130,1.4221481
79131,1.2952104
79132,1.0469355
79133,1.3170562
79134,0.89941733
79135,1.2674566
79136,1.231414
79137,1.1636417
79138,1.3299173
79139,1.0105671
79140,0.85635187
79141,1.1302159
79142,0.94384112
79143,0.77097879
79144,1.0943649
79145,1.3746064
79146,0.60849851
79147,1.0801618
79148,1.0898534
79149,1.6904952
79150,0.86826357
79151,1.2388346
79152,1.1607619
79153,1.2824971
79154,0.8003497
79155,2.1409443
79156,1.9446736
79157,1.4056815
79158,1.8049873
79159,1.6181175
79160,1.4107261
79161,1.4333164
79162,1.3818248
79163,1.0819831
79164,1.6823469
79165,1.5952883
79166,1.2166495
79167,1.4397322
79168,1.5951152
79169,1.8901254
79170,1.3796734
79171,-1.2430485
79172,-0.63835399
79173,-0.28973774
79174,-0.88012108
79175,-0.59600586
79176,-1.018929
79177,-1.2483274
79178,-0.9013223
79179,-0.71563909
79180,-1.2674302
79181,-0.78252087
79182,-0.66436404
79183,0.016651316
79184,-0.41136995
79185,-0.78695684
79186,-1.2394114
79187,-0.43397548
79188,-0.94303336
79189,-0.96651644
79190,-0.67814967
79191,-0.89833222
79192,-0.25904095
79193,-0.66314897
79194,-0.91090562
79195,-0.35080522
79196,-0.49986892
79197,-0.12546763
79198,-0.81733292
79199,-0.55214646
79200,-0.76709561
79201,-0.094948006
79202,-0.6814529
79203,-0.59752056
79204,-0.20799755
79205,-0.4873303
79206,-0.98024872
79207,-0.98820363
79208,-0.49819374
79209,-0.75924426
79210,-0.88288657
79211,-0.91798246
79212,-0.85471106
79213,-0.66187177
79214,-0.58384023
79215,-1.1558065
79216,-0.60053472
79217,-0.92010053
79218,-1.2836696
79219,-0.78457526
79220,-0.54383579
79221,-0.38370946
79222,-0.78837222
79223,-0.33726517
79224,-0.8153597
79225,-0.78991236
79226,-0.81329726
79227,-1.1849006
79228,-0.96818155
79229,-0.70481531
79230,-0.7913177
79231,-0.39712898
79232,-0.37617228
79233,-0.34080679
79234,-1.2408425
79235,-1.5600575
79236,-0.96312636
79237,-0.72108897
79238,-0.98998032
79239,-0.50982604
79240,-1.0356426
79241,-1.1827248
79242,-0.89103265
79243,-1.7221471
79244,-0.77576023
79245,-0.57682238
79246,-0.84234452
79247,-0.79446639
79248,-1.1767052
79249,-0.9644593
79250,-0.73337302
79251,-0.19240138
79252,-0.86125261
79253,-0.57606335
79254,-1.143417
79255,-0.82265492
79256,-1.1912658
79257,2.0032207
79258,1.8662784
79259,1.5408283
79260,2.0112405
79261,1.3381861
79262,1.5653604
79263,1.7547983
79264,1.2385166
79265,2.1209731
79266,1.8899664
79267,1.8616852
79268,1.4047758
79269,1.1440854
79270,1.1674487
79271,1.0316885
79272,1.0976633
79273,1.2292345
79274,2.3345719
79275,0.89388659
79276,1.9017543
79277,0.50831301
79278,1.2538908
79279,0.81741151
79280,0.92692478
79281,0.85897047
79282,1.4912466
79283,1.474794
79284,0.98338576
79285,0.17708928
79286,0.49667158
79287,0.91799469
79288,0.30077355
79289,1.0965575
79290,0.57782329
79291,0.55586302
79292,0.38064542
79293,0.50845687
79294,0.51301208
79295,0.12792919
79296,0.62986399
79297,0.55566075
79298,0.30437415
79299,0.49905343
79300,-0.10360739
79301,1.2260261
79302,-0.27197991
79303,0.43840187
79304,0.94106494
79305,0.53623747
79306,0.49926101
79307,-0.11471171
79308,-0.60694278
79309,0.078814232
79310,0.11471851
79311,0.28680398
79312,0.10596568
79313,1.5888465
79314,-0.57924747
79315,0.033693566
79316,-0.14259993
79317,0.069285168
79318,-0.6528346
79319,-0.60404551
79320,0.22110718
79321,-0.67248568
79322,-0.39646171
79323,-0.17903675
79324,-0.97045876
79325,-0.23914479
79326,0.19043722
79327,-0.23082469
79328,-0.80606682
79329,-0.79192048
79330,-0.26751675
79331,-1.0318983
79332,-0.48489693
79333,-0.14777906
79334,-1.4585433
79335,-0.80135302
79336,-0.72180759
79337,-0.29449332
79338,-0.51690917
79339,-0.27312878
79340,-1.3736357
79341,-1.339047
79342,-0.0007700094
79343,-1.4886677
79344,-1.4015859
79345,-0.54229061
79346,-0.59981107
79347,-1.233109
79348,0.29097213
79349,-1.2871616
79350,-0.54915864
79351,-1.2333304
79352,-1.0806033
79353,-0.97815727
79354,-0.93215021
79355,-0.42135923
79356,-1.3997811
79357,-0.095460656
79358,-1.1285963
79359,-1.3446994
79360,-0.71115589
79361,-1.0798989
79362,-1.1359653
79363,-0.83264979
79364,-0.64019822
79365,-0.80333332
79366,-0.8757265
79367,-1.1313003
79368,-0.85976531
79369,-0.28309686
79370,-0.18275319
79371,-1.3628732
79372,-0.39930141
79373,-0.64476132
79374,-1.1203396
79375,-0.75382298
79376,-0.4424287
79377,-0.73224833
79378,0.92933871
79379,0.92835674
79380,1.1953895
79381,1.285791
79382,1.216171
79383,0.94192117
79384,1.093762
79385,1.4715456
79386,0.62463649
79387,1.8030217
79388,0.76336726
79389,1.7859935
79390,1.2184916
79391,0.95656528
79392,0.85471693
79393,1.2676834
79394,1.3951588
79395,1.3031714
79396,1.0046362
79397,0.97990108
79398,1.0889191
79399,0.74890261
79400,0.97630872
79401,1.9602793
79402,0.74388876
79403,1.3375383
79404,0.88640735
79405,1.0775605
79406,0.73654861
79407,0.59658443
79408,1.3880324
79409,0.98690067
79410,1.2941826
79411,0.62780139
79412,1.0572337
79413,1.335163
79414,1.0680408
79415,1.3476396
79416,1.8194963
79417,0.7197455
79418,1.1150411
79419,1.0017377
79420,0.8414487
79421,1.3634002
79422,1.3836259
79423,0.84290504
79424,1.5624517
79425,0.71766299
79426,1.0566639
79427,0.58002788
79428,0.64418725
79429,0.98665714
79430,1.1573997
79431,1.7131069
79432,-0.6427417
79433,-1.0154668
79434,-0.91250642
79435,-0.67244315
79436,-0.64350928
79437,-0.96866202
79438,-0.59788039
79439,-0.74045158
79440,-1.0413581
79441,-0.88292125
79442,-1.0848436
79443,-1.1416082
79444,-0.48823055
79445,-0.6336338
79446,-1.1900347
79447,-0.92285565
79448,-0.43525275
79449,-0.68072685
79450,-1.1115365
79451,-0.73793055
79452,-0.81825683
79453,-0.21609435
79454,-0.84833172
79455,-0.80650579
79456,-1.0821617
79457,-0.82238381
79458,0.026300034
79459,-1.1418038
79460,-0.55681475
79461,-0.75670177
79462,-1.3542062
79463,-0.83495294
79464,-1.1060176
79465,-0.80156893
79466,-1.2146137
79467,-1.3267709
79468,-1.32983
79469,-0.75936658
79470,-0.92168742
79471,-0.96919105
79472,-0.58687429
79473,-0.59326869
79474,-1.3719731
79475,-0.45097819
79476,-0.14257986
79477,-0.8386167
79478,-0.59960398
79479,-0.64989366
79480,-1.0427232
79481,-0.87884077
79482,-0.76520588
79483,-0.640397
79484,-0.5147011
79485,-0.62981006
79486,-0.81765271
79487,-1.0828173
79488,-0.28732276
79489,0.3302954
79490,-0.42582305
79491,-0.4379286
79492,-0.090495366
79493,-1.1086451
79494,-1.6652797
79495,-0.6742358
79496,-0.32814276
79497,-1.7134509
79498,-0.90535536
79499,-0.53702396
79500,-1.1822366
79501,-0.85320759
79502,-0.32943822
79503,-0.63360111
79504,-0.32037494
79505,-0.26802655
79506,-0.36321652
79507,-0.76626211
79508,-0.48858563
79509,-0.45777131
79510,-1.0766074
79511,0.31475582
79512,-1.1269099
79513,-0.7951896
79514,-0.51729378
79515,-0.44983819
79516,0.31925255
79517,-0.17121948
79518,-0.35426215
79519,0.2844365
79520,0.22752857
79521,-0.15322067
79522,-0.13292626
79523,-0.73950763
79524,0.48280062
79525,-0.12887453
79526,0.80120112
79527,0.5601454
79528,1.0289644
79529,0.81722825
79530,0.2240504
79531,1.0499903
79532,-0.55420261
79533,1.0140657
79534,0.94340373
79535,1.8531336
79536,0.68224175
79537,1.8604623
79538,1.2007668
79539,0.66888393
79540,0.69722312
79541,0.655382
79542,1.1801866
79543,2.2278136
79544,0.94946487
79545,0.43034281
79546,1.1315385
79547,2.1619896
79548,1.1365734
79549,1.6381006
79550,1.665639
79551,2.1214646
79552,2.4849829
79553,1.6267833
79554,1.8003653
79555,1.2030069
79556,1.3574777
79557,2.5812096
79558,2.6993896
79559,0.92944098
79560,1.7623048
79561,2.2412639
79562,-0.44128547
79563,0.37306413
79564,-0.2701333
79565,-0.68425417
79566,-0.38961772
79567,-0.57911971
79568,-0.57137892
79569,-1.0867817
79570,-0.54027241
79571,-0.75689795
79572,0.041968507
79573,-1.2697237
79574,-0.23328289
79575,-2.2857006
79576,-0.46954277
79577,-0.21795323
