Time,root.DistalPhalanxTW.d0.s0
17489,-0.34864364
17490,-1.0999564
17491,-1.0999564
17492,-1.0999564
17493,-1.0999564
17494,-1.0999564
17495,-1.0999564
17496,-1.0999564
17497,-1.0999564
17498,-1.0999564
17499,-1.0999564
17500,-1.0999564
17501,-1.0999564
17502,-1.0999564
17503,-1.0999564
17504,-1.0999564
17505,-1.0999564
17506,-1.0999564
17507,-1.0999564
17508,-1.0999564
17509,-1.0999564
17510,-1.0999564
17511,-1.0999564
17512,-1.0999564
17513,-1.0999564
17514,-1.0999564
17515,-1.0999564
17516,-1.0999564
17517,-1.0999564
17518,-1.0999564
17519,-1.0999564
17520,-0.31889921
17521,-0.35942983
17522,-0.21795276
17523,0.025534969
17524,0.26397537
17525,0.5452268
17526,0.73425817
17527,0.93709366
17528,1.1685408
17529,1.2897373
17530,1.3063692
17531,1.2462878
17532,1.2565953
17533,1.1726759
17534,1.1092803
17535,1.0194623
17536,0.83897492
17537,0.61056835
17538,0.43348637
17539,0.17403572
17540,-0.060360738
17541,-0.29582139
17542,-0.3609197
17543,-0.31324378
17544,-0.21582437
17545,-0.0021340902
17546,0.1738837
17547,0.43117555
17548,0.66815648
17549,0.93013078
17550,1.1324798
17551,1.3200517
17552,1.3883122
17553,1.3274402
17554,1.2427303
17555,1.1655914
17556,1.2225411
17557,1.2487811
17558,1.2803116
17559,1.292413
17560,1.3313017
17561,1.3745689
17562,1.3042104
17563,1.1499326
17564,0.90954622
17565,0.64973071
17566,0.41208085
17567,0.15931943
17568,-0.066624283
17569,-0.24510492
17570,-1.1263493
17571,-1.1263493
17572,-1.1263493
17573,-1.1263493
17574,-1.1263493
17575,-1.1263493
17576,-1.1263493
17577,-1.1263493
17578,-1.1263493
17579,-1.1263493
17580,-1.1263493
17581,-1.1263493
17582,-1.1263493
17583,-1.1263493
17584,-1.1263493
17585,-1.1263493
17586,-1.1263493
17587,-1.1263493
17588,-1.1263493
17589,-1.1263493
17590,-1.1263493
17591,-1.1263493
17592,-1.1263493
17593,-1.1263493
17594,-1.1263493
17595,-1.1263493
17596,-1.1263493
17597,-1.1263493
17598,-1.1263493
17599,-1.1263493
17600,-0.42215411
17601,-0.37122533
17602,-0.17370502
17603,0.026556354
17604,0.22391221
17605,0.48274989
17606,0.72752597
17607,0.92833556
17608,1.0748723
17609,1.2506012
17610,1.3573378
17611,1.3710157
17612,1.3599693
17613,1.255261
17614,1.1361348
17615,0.96454487
17616,0.74846762
17617,0.64458169
17618,0.38001521
17619,0.13973445
17620,-0.097229623
17621,-0.2889115
17622,-0.39704606
17623,-0.3825733
17624,-0.25179763
17625,-0.040791331
17626,0.16629526
17627,0.38607294
17628,0.64019601
17629,0.89582666
17630,1.1409043
17631,1.3607916
17632,1.4074443
17633,1.3735101
17634,1.2941017
17635,1.3190179
17636,1.3500192
17637,1.4392131
17638,1.4497662
17639,1.4548371
17640,1.4861948
17641,1.390998
17642,1.1629697
17643,0.9203865
17644,0.68457366
17645,0.44273051
17646,0.198393
17647,-0.038406614
17648,-0.24601401
17649,-0.43980649
17650,-1.0962066
17651,-1.0962066
17652,-1.0962066
17653,-1.0962066
17654,-1.0962066
17655,-1.0962066
17656,-1.0962066
17657,-1.0962066
17658,-1.0962066
17659,-1.0962066
17660,-1.0962066
17661,-1.0962066
17662,-1.0962066
17663,-1.0962066
17664,-1.0962066
17665,-1.0962066
17666,-1.0962066
17667,-1.0962066
17668,-1.0962066
17669,-1.0962066
17670,-1.0962066
17671,-1.0962066
17672,-1.0962066
17673,-1.0962066
17674,-1.0962066
17675,-1.0962066
17676,-1.0962066
17677,-1.0962066
17678,-1.0962066
17679,-1.0962066
17680,-0.76843019
17681,-0.66744088
17682,-0.43812183
17683,-0.30189269
17684,-0.034921429
17685,0.26974936
17686,0.52886853
17687,0.80515825
17688,0.98750662
17689,1.1326758
17690,1.243835
17691,1.3889096
17692,1.3994579
17693,1.3444459
17694,1.2826698
17695,1.1444066
17696,0.97251196
17697,0.70000638
17698,0.55398578
17699,0.34018171
17700,0.085367007
17701,-0.15573018
17702,-0.38864417
17703,-0.6599672
17704,-0.74331294
17705,-0.8270371
17706,-0.65859544
17707,-0.38973211
17708,-0.064579647
17709,0.26407314
17710,0.59736151
17711,0.93348799
17712,1.2715538
17713,1.5465191
17714,1.622675
17715,1.5159621
17716,1.4408469
17717,1.4438742
17718,1.4882433
17719,1.6516237
17720,1.7171366
17721,1.7778721
17722,1.4675251
17723,1.0995645
17724,0.75847139
17725,0.41846617
17726,0.061385003
17727,-0.25459091
17728,-0.56290394
17729,-0.71119503
17730,-0.47288864
17731,-0.57610113
17732,-0.76422033
17733,-0.89477325
17734,-1.0800543
17735,-1.30619
17736,-1.4367571
17737,-1.4483271
17738,-1.3290651
17739,-1.1620283
17740,-1.0045134
17741,-0.851161
17742,-0.68319237
17743,-0.50685132
17744,-0.32535438
17745,-0.28453294
17746,-0.3789473
17747,-0.56489061
17748,-0.74714438
17749,-0.92301241
17750,-1.1180377
17751,-1.341444
17752,-1.4287962
17753,-1.4812444
17754,-1.3297463
17755,-1.1646299
17756,-1.0305294
17757,-0.83876794
17758,-0.66214308
17759,-0.49393794
17760,-0.85322321
17761,-0.78291121
17762,-0.62638169
17763,-0.36015179
17764,-0.021698504
17765,0.33730227
17766,0.45485301
17767,0.81986102
17768,1.0342785
17769,1.1472555
17770,1.2652841
17771,1.4138267
17772,1.4465252
17773,1.3188031
17774,1.2164753
17775,1.0749639
17776,0.8782268
17777,0.6192329
17778,0.31798354
17779,0.12486447
17780,-0.16006979
17781,-0.52801315
17782,-0.65662267
17783,-0.8173163
17784,-0.82386966
17785,-0.68761456
17786,-0.48227622
17787,-0.18696583
17788,0.14623112
17789,0.48918984
17790,0.83842885
17791,1.1374938
17792,1.3973751
17793,1.5150624
17794,1.4799064
17795,1.3979895
17796,1.2872651
17797,1.3177109
17798,1.4524642
17799,1.4279574
17800,1.4541025
17801,1.6195747
17802,1.6182776
17803,1.2536792
17804,0.86737282
17805,0.50700676
17806,0.13640109
17807,-0.21201875
17808,-0.49968356
17809,-0.75628822
17810,-0.087505073
17811,-0.29741711
17812,-0.42807455
17813,-0.61136359
17814,-0.94346832
17815,-1.2032814
17816,-1.506053
17817,-1.6775665
17818,-1.5843861
17819,-1.34852
17820,-1.1380209
17821,-0.82851161
17822,-0.58849512
17823,-0.40247552
17824,-0.14177501
17825,-0.22014217
17826,-0.35639727
17827,-0.62378765
17828,-0.73635511
17829,-0.89042713
17830,-1.1677841
17831,-1.4019094
17832,-1.6402602
17833,-1.6088519
17834,-1.4601181
17835,-1.174747
17836,-0.96026128
17837,-0.72672988
17838,-0.39592217
17839,-0.20751332
17840,-1.0709071
17841,-0.96728191
17842,-0.82710013
17843,-0.49761056
17844,-0.20952308
17845,0.080243518
17846,0.43050609
17847,0.6643343
17848,0.98605198
17849,1.2908826
17850,1.4182072
17851,1.5615553
17852,1.4894495
17853,1.4169119
17854,1.2646885
17855,1.0891494
17856,0.81761315
17857,0.56924863
17858,0.32520184
17859,0.074150744
17860,-0.25649021
17861,-0.60742442
17862,-0.77120971
17863,-0.92549603
17864,-1.0374208
17865,-0.99611465
17866,-0.77370439
17867,-0.47573414
17868,-0.11395767
17869,0.20401799
17870,0.57783609
17871,0.95731519
17872,1.2972152
17873,1.601806
17874,1.55647
17875,1.4605208
17876,1.6057879
17877,1.4414749
17878,1.4590815
17879,1.5574295
17880,1.6212357
17881,1.739637
17882,1.4324077
17883,1.0890534
17884,0.70376942
17885,0.33158246
17886,-0.027411488
17887,-0.3959044
17888,-0.72265942
17889,-0.97711671
17890,0.084945029
17891,0.048532307
17892,-0.16519454
17893,-0.47942819
17894,-0.70797919
17895,-1.0618878
17896,-1.3122193
17897,-1.5183182
17898,-1.4484672
17899,-1.2191006
17900,-1.0434176
17901,-0.77807008
17902,-0.48326615
17903,-0.17306238
17904,-0.017864542
17905,-0.077688871
17906,-0.2553868
17907,-0.52121406
17908,-0.76977048
17909,-1.0984445
17910,-1.2885678
17911,-1.4691922
17912,-1.4361857
17913,-1.2870326
17914,-1.2722565
17915,-1.0535402
17916,-0.80292093
17917,-0.50984408
17918,-0.30504051
17919,-0.039884885
17920,-0.98202796
17921,-0.84043677
17922,-0.60762954
17923,-0.32259721
17924,0.051160847
17925,0.27286847
17926,0.624285
17927,0.81596675
17928,0.86804954
17929,0.97164591
17930,0.96936907
17931,0.96019054
17932,0.8292009
17933,0.73613493
17934,0.64748034
17935,0.23345062
17936,0.058845194
17937,-0.2744989
17938,-0.58941479
17939,-0.76757778
17940,-0.93905254
17941,-0.79973819
17942,-0.5529853
17943,-0.23963474
17944,0.11313368
17945,0.47678825
17946,0.78857348
17947,1.0780883
17948,1.433347
17949,1.8087416
17950,1.8495825
17951,1.6315036
17952,1.369382
17953,1.1838904
17954,0.98317243
17955,0.96282314
17956,0.93799132
17957,1.1380689
17958,1.4231013
17959,1.6802422
17960,1.9257144
17961,1.7856174
17962,1.4691362
17963,1.0938128
17964,0.72055278
17965,0.35028114
17966,-0.020915474
17967,-0.37204741
17968,-0.64868387
17969,-0.9076748
17970,-0.28837341
17971,-0.41907845
17972,-0.60478348
17973,-0.926103
17974,-1.1241172
17975,-1.3912906
17976,-1.4231664
17977,-1.4589911
17978,-1.3234833
17979,-1.2337615
17980,-1.110385
17981,-0.98309523
17982,-0.66398141
17983,-0.31640705
17984,0.023554122
17985,0.21964725
17986,0.080830962
17987,-0.1876231
17988,-0.37019747
17989,-0.67878089
17990,-1.0259283
17991,-1.2421573
17992,-1.435689
17993,-1.5712181
17994,-1.549894
17995,-1.4431599
17996,-1.117927
17997,-0.89913664
17998,-0.58656874
17999,-0.32601248
18000,-0.44298136
18001,-0.4181586
18002,-0.26466169
18003,-0.068670694
18004,0.16914069
18005,0.38171474
18006,0.63090107
18007,0.8173568
18008,1.0740314
18009,1.2417535
18010,1.391571
18011,1.4621008
18012,1.4155646
18013,1.3240469
18014,1.1709386
18015,0.97556952
18016,0.7917308
18017,0.58356163
18018,0.28812412
18019,0.10389673
18020,-0.11385952
18021,-0.30495333
18022,-0.46842599
18023,-0.44679028
18024,-0.3227542
18025,-0.12121825
18026,0.10705788
18027,0.34069759
18028,0.57767982
18029,0.81619081
18030,1.0547795
18031,1.2632337
18032,1.3487142
18033,1.313812
18034,1.3397749
18035,1.3572907
18036,1.4010285
18037,1.4696409
18038,1.4577737
18039,1.4433672
18040,1.435853
18041,1.4287274
18042,1.3139675
18043,1.0669577
18044,0.79986686
18045,0.5339161
18046,0.30527722
18047,0.03836775
18048,-0.17721198
18049,-0.36257945
18050,-1.0841238
18051,-1.0841238
18052,-1.0841238
18053,-1.0841238
18054,-1.0841238
18055,-1.0841238
18056,-1.0841238
18057,-1.0841238
18058,-1.0841238
18059,-1.0841238
18060,-1.0841238
18061,-1.0841238
18062,-1.0841238
18063,-1.0841238
18064,-1.0841238
18065,-1.0841238
18066,-1.0841238
18067,-1.0841238
18068,-1.0841238
18069,-1.0841238
18070,-1.0841238
18071,-1.0841238
18072,-1.0841238
18073,-1.0841238
18074,-1.0841238
18075,-1.0841238
18076,-1.0841238
18077,-1.0841238
18078,-1.0841238
18079,-1.0841238
18080,-0.83919075
18081,-0.79964872
18082,-0.57639829
18083,-0.2692669
18084,0.084990818
18085,0.22345276
18086,0.4794388
18087,0.83953059
18088,1.1471157
18089,1.3037281
18090,1.4034907
18091,1.4443292
18092,1.4691564
18093,1.341131
18094,1.1729801
18095,0.95316531
18096,0.6733244
18097,0.58289631
18098,0.2991012
18099,0.030085734
18100,-0.12769346
18101,-0.44584476
18102,-0.76308855
18103,-0.93156353
18104,-1.009027
18105,-0.80930735
18106,-0.49212839
18107,-0.20243438
18108,0.10631759
18109,0.425895
18110,0.74864873
18111,1.0773662
18112,1.4102323
18113,1.542925
18114,1.4862697
18115,1.3806082
18116,1.3200635
18117,1.3072286
18118,1.4089359
18119,1.5431843
18120,1.664144
18121,1.6946757
18122,1.5138843
18123,1.1822498
18124,0.83382616
18125,0.45772309
18126,0.088685729
18127,-0.30699389
18128,-0.55721068
18129,-0.81196509
18130,-0.080178196
18131,-0.18298748
18132,-0.51066777
18133,-0.70546089
18134,-0.95801132
18135,-1.2618821
18136,-1.4679091
18137,-1.5703165
18138,-1.4842769
18139,-1.2377226
18140,-0.9723372
18141,-0.7392985
18142,-0.47358901
18143,-0.24768084
18144,-0.086919789
18145,-0.16956912
18146,-0.37434499
18147,-0.56194276
18148,-0.80956664
18149,-1.0630894
18150,-1.3303806
18151,-1.5445428
18152,-1.5699081
18153,-1.3692874
18154,-1.1769834
18155,-1.1261622
18156,-1.0048135
18157,-0.82927283
18158,-0.53731002
18159,-0.25260739
18160,-0.52849993
18161,-0.447647
18162,-0.25115807
18163,0.0087461253
18164,0.23051505
18165,0.49829234
18166,0.73110204
18167,1.0045381
18168,1.1623074
18169,1.3232137
18170,1.4311611
18171,1.478861
18172,1.3985616
18173,1.3117731
18174,1.1805755
18175,1.0236673
18176,0.81143215
18177,0.60159587
18178,0.40501468
18179,0.17109783
18180,-0.10206145
18181,-0.34215991
18182,-0.49762266
18183,-0.53987901
18184,-0.47563337
18185,-0.29919622
18186,-0.065463889
18187,0.18275369
18188,0.41863882
18189,0.66608754
18190,0.89720576
18191,1.1449928
18192,1.3768799
18193,1.4664978
18194,1.4669591
18195,1.4065577
18196,1.4220271
18197,1.4621922
18198,1.4439241
18199,1.4807985
18200,1.4908551
18201,1.3988999
18202,1.2131442
18203,0.99315903
18204,0.73177863
18205,0.49807706
18206,0.22602493
18207,-0.021608323
18208,-0.27117909
18209,-0.47274247
18210,-1.0615019
18211,-1.0615019
18212,-1.0615019
18213,-1.0615019
18214,-1.0615019
18215,-1.0615019
18216,-1.0615019
18217,-1.0615019
18218,-1.0615019
18219,-1.0615019
18220,-1.0615019
18221,-1.0615019
18222,-1.0615019
18223,-1.0615019
18224,-1.0615019
18225,-1.0615019
18226,-1.0615019
18227,-1.0615019
18228,-1.0615019
18229,-1.0615019
18230,-1.0615019
18231,-1.0615019
18232,-1.0615019
18233,-1.0615019
18234,-1.0615019
18235,-1.0615019
18236,-1.0615019
18237,-1.0615019
18238,-1.0615019
18239,-1.0615019
18240,-0.41373495
18241,-0.34043927
18242,-0.16667265
18243,0.064994653
18244,0.2160722
18245,0.43828304
18246,0.68073007
18247,0.95170788
18248,1.0911988
18249,1.2458266
18250,1.3869313
18251,1.3823806
18252,1.3165726
18253,1.2186191
18254,1.108498
18255,0.98695177
18256,0.83774615
18257,0.56583238
18258,0.33025985
18259,0.099754431
18260,-0.081693547
18261,-0.32898177
18262,-0.38207354
18263,-0.42751622
18264,-0.2785688
18265,-0.049289817
18266,0.16517511
18267,0.41769182
18268,0.64829407
18269,0.90032666
18270,1.1314453
18271,1.3477499
18272,1.2974337
18273,1.3005966
18274,1.2599952
18275,1.2803927
18276,1.308278
18277,1.3488795
18278,1.3865763
18279,1.3858985
18280,1.3811864
18281,1.3749897
18282,1.3403267
18283,1.0987834
18284,0.86653512
18285,0.59491183
18286,0.34287923
18287,0.076968541
18288,-0.16070184
18289,-0.35754482
18290,-1.1063485
18291,-1.1063485
18292,-1.1063485
18293,-1.1063485
18294,-1.1063485
18295,-1.1063485
18296,-1.1063485
18297,-1.1063485
18298,-1.1063485
18299,-1.1063485
18300,-1.1063485
18301,-1.1063485
18302,-1.1063485
18303,-1.1063485
18304,-1.1063485
18305,-1.1063485
18306,-1.1063485
18307,-1.1063485
18308,-1.1063485
18309,-1.1063485
18310,-1.1063485
18311,-1.1063485
18312,-1.1063485
18313,-1.1063485
18314,-1.1063485
18315,-1.1063485
18316,-1.1063485
18317,-1.1063485
18318,-1.1063485
18319,-1.1063485
18320,-0.81149201
18321,-0.78016186
18322,-0.54234145
18323,-0.28601163
18324,-0.30129463
18325,0.05845014
18326,0.41997792
18327,0.65830777
18328,1.0352884
18329,1.1664674
18330,1.3818728
18331,1.4042878
18332,1.4669481
18333,1.4723821
18334,1.3603068
18335,1.214439
18336,1.0053167
18337,0.82557168
18338,0.39611947
18339,0.14777077
18340,-0.26758713
18341,-0.36624736
18342,-0.51372828
18343,-0.72454874
18344,-0.98444459
18345,-0.86252024
18346,-0.68574691
18347,-0.38645488
18348,-0.077059099
18349,0.27317625
18350,0.63309083
18351,1.0523544
18352,1.0815619
18353,1.0340148
18354,1.3694766
18355,1.2884767
18356,1.3620049
18357,1.2966276
18358,1.3682879
18359,1.4908066
18360,1.6592592
18361,1.8677872
18362,1.6542497
18363,1.2365994
18364,0.93943001
18365,0.65202476
18366,0.27597813
18367,-0.11220999
18368,-0.40071901
18369,-0.64592621
18370,-0.18845517
18371,-0.047766689
18372,-0.21791739
18373,-0.55057729
18374,-0.79035053
18375,-1.0972841
18376,-1.2559725
18377,-1.4994646
18378,-1.6010796
18379,-1.5129391
18380,-1.30273
18381,-1.0395483
18382,-0.7040016
18383,-0.39783222
18384,-0.10745528
18385,0.00071437398
18386,-0.18854007
18387,-0.45030385
18388,-0.70213367
18389,-0.93078429
18390,-1.1506896
18391,-1.5275004
18392,-1.6328427
18393,-1.5172099
18394,-1.2400952
18395,-1.2237933
18396,-1.0689256
18397,-0.90921828
18398,-0.52663393
18399,-0.4188888
18400,-0.43312552
18401,-0.40023542
18402,-0.24035206
18403,-0.0087239706
18404,0.23326535
18405,0.4116217
18406,0.61622197
18407,0.88029707
18408,1.0065405
18409,1.1805342
18410,1.2841807
18411,1.3330557
18412,1.3611742
18413,1.2842147
18414,1.1962124
18415,1.01455
18416,0.84699798
18417,0.68506963
18418,0.406407
18419,0.11237294
18420,-0.0020777851
18421,-0.26584614
18422,-0.45302999
18423,-0.42958089
18424,-0.31196045
18425,-0.10241815
18426,0.09263888
18427,0.3244033
18428,0.53469543
18429,0.77378769
18430,1.0144137
18431,1.2327153
18432,1.4924619
18433,1.5234433
18434,1.3527557
18435,1.2965869
18436,1.2725924
18437,1.28718
18438,1.3252166
18439,1.3627761
18440,1.4041187
18441,1.4491424
18442,1.3498245
18443,1.1628452
18444,0.89018114
18445,0.6095417
18446,0.37416448
18447,0.12218884
18448,-0.12661708
18449,-0.32354867
18450,-1.1000958
18451,-1.1000958
18452,-1.1000958
18453,-1.1000958
18454,-1.1000958
18455,-1.1000958
18456,-1.1000958
18457,-1.1000958
18458,-1.1000958
18459,-1.1000958
18460,-1.1000958
18461,-1.1000958
18462,-1.1000958
18463,-1.1000958
18464,-1.1000958
18465,-1.1000958
18466,-1.1000958
18467,-1.1000958
18468,-1.1000958
18469,-1.1000958
18470,-1.1000958
18471,-1.1000958
18472,-1.1000958
18473,-1.1000958
18474,-1.1000958
18475,-1.1000958
18476,-1.1000958
18477,-1.1000958
18478,-1.1000958
18479,-1.1000958
18480,-0.8256748
18481,-0.75445486
18482,-0.54886833
18483,-0.34271854
18484,-0.33045219
18485,-0.11353806
18486,0.22259749
18487,0.55898337
18488,0.82283507
18489,1.055708
18490,1.2357605
18491,1.3633681
18492,1.5784673
18493,1.5034298
18494,1.4718877
18495,1.2724969
18496,1.1622875
18497,0.99944549
18498,0.77846343
18499,0.53532684
18500,0.2074523
18501,-0.09764187
18502,-0.36193165
18503,-0.64412029
18504,-0.84100773
18505,-0.88600521
18506,-0.6742855
18507,-0.45712104
18508,-0.13913468
18509,0.25338853
18510,0.58533099
18511,0.94305782
18512,1.3340165
18513,1.5335324
18514,1.5386642
18515,1.4200061
18516,1.50925
18517,1.511503
18518,1.4983605
18519,1.6678364
18520,1.7764186
18521,1.7978222
18522,1.4083656
18523,1.0746708
18524,0.72251385
18525,0.35796543
18526,0.018137457
18527,-0.30122574
18528,-0.58328921
18529,-0.77610873
18530,-0.48008915
18531,-0.5282158
18532,-0.70025762
18533,-0.78023923
18534,-0.91898668
18535,-1.1099913
18536,-1.2893303
18537,-1.3759771
18538,-1.2828216
18539,-1.1462146
18540,-0.95253139
18541,-0.81672537
18542,-0.66176882
18543,-0.49467109
18544,-0.45568162
18545,-0.58066071
18546,-0.70000729
18547,-0.79907684
18548,-0.95616123
18549,-1.0035995
18550,-1.098914
18551,-1.1426348
18552,-1.1238848
18553,-1.1695832
18554,-1.1500947
18555,-1.159138
18556,-1.0338898
18557,-0.88124887
18558,-0.71321239
18559,-0.5361639
18560,-0.75140234
18561,-0.73940629
18562,-0.55181166
18563,-0.24388857
18564,0.10561591
18565,0.44599456
18566,0.75737663
18567,1.0310043
18568,1.2384697
18569,1.3780065
18570,1.4816288
18571,1.5856191
18572,1.6347072
18573,1.245314
18574,1.1247648
18575,1.195122
18576,1.1528782
18577,0.99582568
18578,0.85025401
18579,0.6653824
18580,0.51914837
18581,0.31440601
18582,-0.0027164976
18583,-0.36554174
18584,-0.6883311
18585,-0.87062687
18586,-0.73999506
18587,-0.57815881
18588,-0.25985877
18589,0.010898648
18590,0.33972283
18591,0.6860627
18592,1.0441778
18593,1.252968
18594,1.3318622
18595,1.3458453
18596,1.3005106
18597,1.324797
18598,1.2747522
18599,1.1366872
18600,1.1344794
18601,1.1102665
18602,1.2921207
18603,1.1913686
18604,1.1295485
18605,0.75722944
18606,0.36018234
18607,-0.016478835
18608,-0.35950692
18609,-0.61399976
18610,-0.24278464
18611,-0.39453832
18612,-0.52811395
18613,-0.804759
18614,-0.99713733
18615,-1.3357497
18616,-1.4742488
18617,-1.667054
18618,-1.6632712
18619,-1.5033558
18620,-1.2446386
18621,-0.99294239
18622,-0.79254216
18623,-0.60958404
18624,-0.42868658
18625,-0.37444678
18626,-0.52767237
18627,-0.74021584
18628,-0.86002913
18629,-1.0222334
18630,-1.1809786
18631,-1.3520143
18632,-1.4015955
18633,-1.4446929
18634,-1.4052826
18635,-1.2077673
18636,-1.0041289
18637,-0.73675686
18638,-0.57160882
18639,-0.45444497
18640,-1.0791542
18641,-0.99962217
18642,-0.71244508
18643,-0.40910694
18644,-0.061301399
18645,0.25672861
18646,0.43988726
18647,0.77510676
18648,0.96242811
18649,1.1729626
18650,1.327668
18651,1.4619027
18652,1.4549975
18653,1.3531339
18654,1.2872164
18655,1.0342713
18656,0.78837842
18657,0.62524969
18658,0.38200129
18659,0.21534651
18660,-0.15106873
18661,-0.46620934
18662,-0.77419991
18663,-1.046832
18664,-1.0610832
18665,-0.89535886
18666,-0.62688942
18667,-0.3247756
18668,0.033559108
18669,0.36637894
18670,0.70527141
18671,1.058366
18672,1.3337896
18673,1.5436385
18674,1.6199383
18675,1.4731665
18676,1.3551908
18677,1.4638616
18678,1.5034317
18679,1.4411382
18680,1.567929
18681,1.4689548
18682,1.4069061
18683,1.0786898
18684,0.68176441
18685,0.39679111
18686,0.048593789
18687,-0.35009459
18688,-0.68369799
18689,-0.97729052
18690,-0.082947421
18691,0.017691889
18692,0.0022164522
18693,-0.33246435
18694,-0.60132557
18695,-0.89927669
18696,-1.1895391
18697,-1.46986
18698,-1.6746156
18699,-1.6537042
18700,-1.3249002
18701,-1.0611811
18702,-0.79746203
18703,-0.51483943
18704,-0.27555784
18705,-0.16419346
18706,-0.010565475
18707,-0.044209857
18708,-0.24480286
18709,-0.48300704
18710,-0.82361356
18711,-1.1520748
18712,-1.4131983
18713,-1.6128167
18714,-1.6097559
18715,-1.4000246
18716,-1.0729346
18717,-0.8168553
18718,-0.544517
18719,-0.21517425
18720,-0.83590991
18721,-0.73981468
18722,-0.48430489
18723,-0.16598313
18724,0.12037455
18725,0.3055126
18726,0.63819284
18727,0.87239324
18728,1.0659028
18729,1.2189753
18730,1.3349593
18731,1.4876259
18732,1.4866112
18733,1.380673
18734,1.2566727
18735,1.1659048
18736,0.98147705
18737,0.82373679
18738,0.67122241
18739,0.43402855
18740,0.091809815
18741,-0.22590311
18742,-0.51779109
18743,-0.76234176
18744,-0.87000494
18745,-0.76173292
18746,-0.57284036
18747,-0.26502107
18748,0.070601894
18749,0.41667661
18750,0.75402463
18751,1.092083
18752,1.396097
18753,1.4843788
18754,1.3840724
18755,1.333285
18756,1.3882835
18757,1.4348091
18758,1.4303442
18759,1.4763116
18760,1.5504379
18761,1.6152793
18762,1.3094895
18763,0.95671756
18764,0.61987691
18765,0.2749184
18766,-0.060400148
18767,-0.34609825
18768,-0.62535279
18769,-0.75564452
18770,-0.37116215
18771,-0.35852873
18772,-0.42930636
18773,-0.68760667
18774,-0.93048303
18775,-1.1657489
18776,-1.3820798
18777,-1.5557362
18778,-1.5855034
18779,-1.4199548
18780,-1.2103464
18781,-0.95899703
18782,-0.78451368
18783,-0.53904974
18784,-0.35000497
18785,-0.31717835
18786,-0.42098555
18787,-0.56507765
18788,-0.75813062
18789,-1.0062329
18790,-1.2312499
18791,-1.3799996
18792,-1.5373746
18793,-1.5041472
18794,-1.3474369
18795,-1.1413446
18796,-0.91206562
18797,-0.7359587
18798,-0.44046842
18799,-0.30794428
18800,-0.72730879
18801,-0.71290069
18802,-0.45271556
18803,-0.14720787
18804,0.17879291
18805,0.51528501
18806,0.76434932
18807,1.0591559
18808,1.1953334
18809,1.3560607
18810,1.3887237
18811,1.3250063
18812,1.3058421
18813,1.1553964
18814,0.97921188
18815,0.71315161
18816,0.31615946
18817,0.12172004
18818,0.16627325
18819,0.26650047
18820,-0.036209534
18821,-0.32332242
18822,-0.59287981
18823,-0.69849259
18824,-0.55993701
18825,-0.42194098
18826,-0.18364777
18827,0.12109056
18828,0.44569249
18829,0.77994644
18830,1.0922385
18831,1.4046705
18832,1.7171025
18833,1.7188511
18834,1.5298671
18835,1.3731266
18836,1.3190612
18837,1.3913815
18838,1.4499931
18839,1.3879543
18840,1.5791764
18841,1.6766759
18842,1.4385925
18843,1.128049
18844,0.81813491
18845,0.5091301
18846,0.20145419
18847,-0.10811015
18848,-0.38857853
18849,-0.6114145
18850,-0.76829494
18851,-0.68926021
18852,-0.7412273
18853,-0.87400564
18854,-0.90830531
18855,-1.0644653
18856,-1.1769884
18857,-1.1635805
18858,-1.2013773
18859,-1.1734424
18860,-1.1925855
18861,-1.0833987
18862,-0.95938413
18863,-0.91600595
18864,-0.85979338
18865,-0.79044565
18866,-0.79044565
18867,-0.84841378
18868,-0.98394784
18869,-1.0233533
18870,-1.1418844
18871,-1.23681
18872,-1.1972507
18873,-1.1918721
18874,-1.1265181
18875,-1.0653676
18876,-1.0296901
18877,-0.97687668
18878,-0.91166954
18879,-0.83782452
18880,-0.99469166
18881,-0.90659095
18882,-0.69690788
18883,-0.42088155
18884,-0.1170102
18885,0.13917516
18886,0.43273146
18887,0.79263102
18888,1.0094163
18889,1.1922689
18890,1.3815473
18891,1.4580366
18892,1.4994095
18893,1.4052212
18894,1.2936721
18895,1.0258753
18896,0.83772416
18897,0.60487449
18898,0.37439222
18899,-0.011717732
18900,-0.23836709
18901,-0.6114564
18902,-0.88579174
18903,-1.0735483
18904,-0.96160457
18905,-0.74752493
18906,-0.50836222
18907,-0.21142394
18908,0.10428435
18909,0.38961115
18910,0.72296213
18911,1.0495491
18912,1.3765871
18913,1.5460809
18914,1.4792303
18915,1.4489616
18916,1.4563456
18917,1.4452414
18918,1.4668861
18919,1.5347513
18920,1.6460749
18921,1.7113472
18922,1.4217366
18923,0.99898847
18924,0.64320365
18925,0.38504547
18926,0.0071086505
18927,-0.36056948
18928,-0.71049219
18929,-0.94599108
18930,0.0013029097
18931,0.027682392
18932,-0.1391622
18933,-0.47657156
18934,-0.75090691
18935,-1.084427
18936,-1.3390905
18937,-1.4636377
18938,-1.5293215
18939,-1.423161
18940,-1.1802499
18941,-0.91358039
18942,-0.63789225
18943,-0.35797663
18944,-0.11374095
18945,-0.059460087
18946,-0.19445765
18947,-0.42680002
18948,-0.7094776
18949,-0.98928048
18950,-1.1954688
18951,-1.3625502
18952,-1.5243443
18953,-1.4623864
18954,-1.319644
18955,-1.1770934
18956,-0.90518179
