Time,root.Worms.d0.s0
86270,-1.1710765
86271,-1.1924015
86272,-1.1355348
86273,-1.1426431
86274,-1.1497515
86275,-1.1284264
86276,-1.1497515
86277,-1.1995099
86278,-1.1426431
86279,-1.1142097
86280,-1.1710765
86281,-1.1355348
86282,-1.1497515
86283,-1.1213181
86284,-1.1213181
86285,-1.1426431
86286,-1.1924015
86287,-1.0715596
86288,-1.1639682
86289,-1.1924015
86290,-1.1142097
86291,-1.1355348
86292,-1.1710765
86293,-1.1284264
86294,-1.1071014
86295,-1.1426431
86296,-1.2066182
86297,-1.0928847
86298,-1.1142097
86299,-1.1142097
86300,-1.2208349
86301,-1.1355348
86302,-1.1568598
86303,-1.2705934
86304,-1.1924015
86305,-1.1781848
86306,-1.2350516
86307,-1.1639682
86308,-1.1355348
86309,-1.2350516
86310,-1.1995099
86311,-1.2919184
86312,-1.2137266
86313,-1.2990267
86314,-1.3558935
86315,-1.3487852
86316,-1.3985436
86317,-1.2990267
86318,-1.24216
86319,-1.2990267
86320,-1.2919184
86321,-1.2705934
86322,-1.3132434
86323,-1.3630019
86324,-1.3843269
86325,-1.3061351
86326,-1.3345685
86327,-1.3914353
86328,-1.2919184
86329,-1.3345685
86330,-1.3274601
86331,-1.3203518
86332,-1.3203518
86333,-1.3132434
86334,-1.3345685
86335,-1.3061351
86336,-1.3416768
86337,-1.3772186
86338,-1.3345685
86339,-1.3701102
86340,-1.3772186
86341,-1.3558935
86342,-1.3630019
86343,-1.3985436
86344,-1.4198686
86345,-1.426977
86346,-1.426977
86347,-1.3701102
86348,-1.3630019
86349,-1.3630019
86350,-1.2848101
86351,-1.2990267
86352,-1.3132434
86353,-1.2350516
86354,-1.2208349
86355,-1.2705934
86356,-1.2990267
86357,-1.2563767
86358,-1.2705934
86359,-1.2919184
86360,-1.2990267
86361,-1.24216
86362,-1.2350516
86363,-1.2208349
86364,-1.1639682
86365,-1.2137266
86366,-1.2208349
86367,-1.1995099
86368,-1.2279433
86369,-1.1568598
86370,-1.1710765
86371,-1.1497515
86372,-1.0857763
86373,-1.1071014
86374,-1.1568598
86375,-1.1639682
86376,-1.1924015
86377,-1.1213181
86378,-1.0715596
86379,-1.1284264
86380,-1.1213181
86381,-1.0928847
86382,-1.1639682
86383,-1.1639682
86384,-1.1284264
86385,-1.0928847
86386,-1.1639682
86387,-1.1568598
86388,-1.1568598
86389,-1.1497515
86390,-1.1426431
86391,-1.1852932
86392,-1.1781848
86393,-1.1781848
86394,-1.1142097
86395,-1.2279433
86396,-1.1355348
86397,-1.2279433
86398,-1.1852932
86399,-1.1639682
86400,1.0039881
86401,1.031389
86402,0.94918636
86403,0.9263523
86404,0.885251
86405,0.85785013
86406,0.87155057
86407,0.79848159
86408,0.86698376
86409,0.75738028
86410,0.78021434
86411,0.82588245
86412,0.79848159
86413,0.75738028
86414,0.72084579
86415,0.72084579
86416,0.58840827
86417,0.57014102
86418,0.67517768
86419,0.60667551
86420,0.5610074
86421,0.55644059
86422,0.46053755
86423,0.47423798
86424,0.4422703
86425,0.38290176
86426,0.51077247
86427,0.48793842
86428,0.58840827
86429,0.67061087
86430,0.61124232
86431,0.63407638
86432,0.68887812
86433,0.88068419
86434,0.88981781
86435,0.83501608
86436,0.81674883
86437,0.81218202
86438,0.78021434
86439,0.66147725
86440,0.73454623
86441,0.6843113
86442,0.82588245
86443,0.72997942
86444,0.72541261
86445,0.78021434
86446,0.69801174
86447,0.70714536
86448,0.66604406
86449,0.78021434
86450,0.73454623
86451,0.7619471
86452,0.86241694
86453,0.93091911
86454,0.91265187
86455,0.99485447
86456,0.95831998
86457,0.9263523
86458,1.0039881
86459,0.99028766
86460,0.82588245
86461,0.77108072
86462,0.83044927
86463,0.75281347
86464,0.69801174
86465,0.66147725
86466,0.53817334
86467,0.42400306
86468,0.41486944
86469,0.47880479
86470,0.42400306
86471,0.45597074
86472,0.30069915
86473,0.21392974
86474,0.20479612
86475,0.16826163
86476,0.12259351
86477,0.040390909
86478,-0.082912996
86479,-0.014410827
86480,-0.018977638
86481,-0.0052772042
86482,-0.10118024
86483,-0.023544449
86484,0.026690475
86485,0.058658154
86486,0.12259351
86487,0.13629395
86488,0.20936293
86489,0.30526596
86490,0.29156553
86491,0.35093408
86492,0.38290176
86493,0.50620566
86494,0.59297508
86495,0.58840827
86496,0.64321
86497,0.59297508
86498,0.69801174
86499,0.59754189
86500,0.61124232
86501,0.44683712
86502,0.46967117
86503,0.41943625
86504,0.50620566
86505,0.38290176
86506,0.42856987
86507,0.25046423
86508,0.25046423
86509,0.16826163
86510,0.18196206
86511,0.20936293
86512,0.04495772
86513,0.11345989
86514,0.026690475
86515,0.031257286
86516,-0.055512129
86517,-0.050945317
86518,-0.06007894
86519,-0.055512129
86520,-0.10574705
86521,-0.10574705
86522,-0.014410827
86523,0.13629395
86524,0.18196206
86525,0.19109568
86526,0.26416466
86527,0.38746857
86528,0.41030263
86529,0.47880479
86530,0.46053755
86531,0.44683712
86532,0.41943625
86533,0.39203538
86534,0.24133061
86535,0.28243191
86536,0.17282844
86537,0.26416466
86538,0.19109568
86539,0.24133061
86540,0.10889308
86541,0.1180267
86542,0.14999438
86543,0.17739525
86544,0.19109568
86545,0.21849655
86546,0.18196206
86547,0.24589742
86548,0.21392974
86549,0.19566249
86550,0.12716032
86551,0.16826163
86552,0.10432627
86553,0.095192645
86554,0.090625833
86555,0.026690475
86556,0.081492211
86557,0.10889308
86558,-0.06007894
86559,-0.13314792
86560,-0.09661343
86561,-0.055512129
86562,-0.069212563
86563,-0.23361777
86564,-0.14228154
86565,-0.17881603
86566,-0.10574705
86567,-0.073779374
86568,-0.055512129
86569,0.086059022
86570,0.058658154
86571,0.159128
86572,0.32810002
86573,0.3189664
86574,0.41943625
86575,0.45597074
86576,0.46967117
86577,0.37376813
86578,0.34180046
86579,0.29156553
86580,0.22763017
86581,0.29613234
86582,0.19566249
86583,0.21392974
86584,0.072358588
86585,0.10432627
86586,0.063224965
86587,0.04495772
86588,0.099759456
86589,0.16369481
86590,0.14542757
86591,0.2778651
86592,0.36920132
86593,0.34180046
86594,0.47423798
86595,0.55644059
86596,0.47880479
86597,0.49250523
86598,0.45597074
86599,0.45140393
86600,0.39660219
86601,0.41486944
86602,0.30526596
86603,0.35093408
86604,0.43313668
86605,0.25046423
86606,0.2002293
86607,0.21392974
86608,0.11345989
86609,0.16826163
86610,0.095192645
86611,-0.00071039287
86612,0.04495772
86613,0.058658154
86614,-0.13771473
86615,0.0084232298
86616,-0.06007894
86617,-0.19708328
86618,-0.2062169
86619,-0.12858111
86620,-0.22448415
86621,-0.21078371
86622,-0.27015226
86623,-0.27015226
86624,-0.48022558
86625,-0.43455747
86626,-0.64463079
86627,-0.48479239
86628,-0.38432254
86629,-0.62636354
86630,-0.41172341
86631,-0.53502732
86632,-0.41629022
86633,-0.27015226
86634,-0.23361777
86635,-0.12858111
86636,-0.13314792
86637,-0.046378506
86638,-0.041811695
86639,-0.023544449
86640,-0.014410827
86641,0.095192645
86642,0.14086076
86643,0.14999438
86644,0.067791777
86645,0.063224965
86646,0.022123664
86647,-0.037244883
86648,-0.018977638
86649,-0.028111261
86650,0.0084232298
86651,-0.018977638
86652,-0.023544449
86653,-0.023544449
86654,-0.032678072
86655,-0.06007894
86656,-0.014410827
86657,0.12259351
86658,0.049524532
86659,0.067791777
86660,-0.0052772042
86661,-0.10574705
86662,-0.06007894
86663,-0.10574705
86664,-0.14228154
86665,-0.12858111
86666,-0.324954
86667,-0.28841951
86668,-0.35235486
86669,-0.32038718
86670,-0.45282471
86671,-0.37062211
86672,-0.29755313
86673,-0.43912428
86674,-0.38432254
86675,-0.64463079
86676,-0.57156181
86677,-0.48022558
86678,-0.51219326
86679,-0.67203166
86680,-0.4893592
86681,-0.49849283
86682,-0.51219326
86683,-0.4482579
86684,-0.37518892
86685,-0.36148849
86686,-0.22448415
86687,-0.18338285
86688,-0.023544449
86689,-0.0098440155
86690,-0.06007894
86691,-0.014410827
86692,0.14999438
86693,0.10432627
86694,0.14086076
86695,0.18196206
86696,0.17739525
86697,0.18196206
86698,0.19566249
86699,0.081492211
86700,0.12259351
86701,-0.032678072
86702,-0.0098440155
86703,0.067791777
86704,-0.050945317
86705,-0.092046619
86706,-0.21991734
86707,-0.25188501
86708,-0.27471907
86709,-0.26101864
86710,-0.24275139
86711,-0.023544449
86712,-0.037244883
86713,-0.073779374
86714,0.040390909
86715,0.099759456
86716,0.16369481
86717,0.18196206
86718,0.24589742
86719,0.2778651
86720,0.29613234
86721,0.31439959
86722,0.34636727
86723,0.20936293
86724,0.25503104
86725,0.24589742
86726,0.12716032
86727,0.14542757
86728,0.067791777
86729,0.12716032
86730,0.12259351
86731,0.099759456
86732,-0.078346185
86733,0.072358588
86734,-0.055512129
86735,-0.11944749
86736,0.0084232298
86737,-0.069212563
86738,-0.028111261
86739,-0.13314792
86740,-0.11944749
86741,-0.19708328
86742,-0.22448415
86743,-0.27471907
86744,-0.27928588
86745,-0.29755313
86746,-0.25188501
86747,-0.17424922
86748,-0.26101864
86749,-0.21078371
86750,-0.20165009
86751,-0.14228154
86752,-0.082912996
86753,-0.073779374
86754,-0.15598198
86755,-0.069212563
86756,0.017556852
86757,0.0038564184
86758,0.18652887
86759,0.12259351
86760,0.25046423
86761,0.30069915
86762,0.3600677
86763,0.36463451
86764,0.29613234
86765,0.32353321
86766,0.41030263
86767,0.33723364
86768,0.22306336
86769,0.26873147
86770,0.21392974
86771,0.26873147
86772,0.29156553
86773,0.23219698
86774,0.2002293
86775,0.30983278
86776,0.30526596
86777,0.13629395
86778,0.22763017
86779,0.19566249
86780,0.081492211
86781,0.058658154
86782,0.0084232298
86783,0.0038564184
86784,-0.14684835
86785,-0.42542384
86786,-0.32952081
86787,-0.4071566
86788,-0.43455747
86789,-0.58526224
86790,-0.39802298
86791,-0.25188501
86792,-0.18794966
86793,-0.26558545
86794,-0.25645183
86795,-0.087479808
86796,-0.092046619
86797,-0.11944749
86798,-0.032678072
86799,0.054091343
86800,0.25503104
86801,0.22763017
86802,0.18652887
86803,0.23219698
86804,0.24133061
86805,0.16826163
86806,0.18652887
86807,0.17739525
86808,0.11345989
86809,0.072358588
86810,0.040390909
86811,0.095192645
86812,0.017556852
86813,-0.018977638
86814,-0.0098440155
86815,-0.032678072
86816,-0.064645751
86817,-0.09661343
86818,-0.14684835
86819,-0.23361777
86820,-0.092046619
86821,-0.2062169
86822,-0.21078371
86823,-0.25645183
86824,-0.14228154
86825,-0.15141517
86826,-0.13314792
86827,-0.014410827
86828,0.049524532
86829,0.14086076
86830,0.2002293
86831,0.2002293
86832,0.26873147
86833,0.34636727
86834,0.45597074
86835,0.3600677
86836,0.48793842
86837,0.46053755
86838,0.58840827
86839,0.51533929
86840,0.5610074
86841,0.57470783
86842,0.49250523
86843,0.59297508
86844,0.65234362
86845,0.60667551
86846,0.59754189
86847,0.67061087
86848,0.67061087
86849,0.54730696
86850,0.5610074
86851,0.51077247
86852,0.38746857
86853,0.30069915
86854,0.24589742
86855,0.2002293
86856,0.067791777
86857,0.031257286
86858,0.0084232298
86859,0.022123664
86860,-0.069212563
86861,-0.12858111
86862,-0.06007894
86863,-0.046378506
86864,-0.13314792
86865,-0.10118024
86866,-0.20165009
86867,-0.2062169
86868,-0.14684835
86869,-0.13771473
86870,-0.28385269
86871,-0.31582037
86872,-0.41629022
86873,-0.40258979
86874,-0.22448415
86875,-0.26558545
86876,-0.16968241
86877,-0.069212563
86878,0.012990041
86879,0.13629395
86880,0.18196206
86881,0.21849655
86882,0.19566249
86883,0.26873147
86884,0.19109568
86885,0.24589742
86886,0.18652887
86887,0.14542757
86888,0.090625833
86889,0.13172714
86890,0.15456119
86891,0.095192645
86892,-0.018977638
86893,-0.028111261
86894,-0.0098440155
86895,-0.037244883
86896,-0.11031386
86897,-0.1651156
86898,-0.25645183
86899,-0.19708328
86900,-0.13314792
86901,-0.10574705
86902,-0.18794966
86903,-0.2062169
86904,-0.14228154
86905,-0.087479808
86906,-0.078346185
86907,-0.018977638
86908,0.022123664
86909,0.095192645
86910,0.086059022
86911,0.19566249
86912,0.29613234
86913,0.32353321
86914,0.29156553
86915,0.34180046
86916,0.37376813
86917,0.30983278
86918,0.26416466
86919,0.22306336
86920,0.13172714
86921,-0.00071039287
86922,-0.041811695
86923,-0.11031386
86924,-0.17424922
86925,-0.24275139
86926,-0.28841951
86927,-0.33865443
86928,-0.36148849
86929,-0.43455747
86930,-0.566995
86931,-0.566995
86932,-0.61722992
86933,-0.63549717
86934,-0.78620194
86935,-0.80903599
86936,-0.90037222
86937,-1.051077
86938,-1.1332796
86939,-1.2976848
86940,-1.2291826
86941,-1.3433529
86942,-1.4986245
86943,-1.5077581
86944,-1.4438228
86945,-1.4438228
86946,-1.4255555
86947,-1.3479197
86948,-1.4072883
86949,-1.3844542
86950,-1.3616202
86951,-1.3159521
86952,-1.2885512
86953,-1.2428831
86954,-1.2337494
86955,-1.1789477
86956,-1.1287128
86957,-1.2063486
86958,-1.2474499
86959,-1.0328097
86960,-1.1515468
86961,-1.2839844
86962,-1.2702839
86963,-1.366187
86964,-1.2885512
86965,-1.3981547
86966,-1.46209
86967,-1.4255555
86968,-1.5031913
86969,-1.4301223
86970,-1.4164219
86971,-1.3433529
86972,-1.3159521
86973,-1.2657171
86974,-1.2748507
86975,-1.2291826
86976,-1.1332796
86977,-1.1332796
86978,-1.14698
86979,-1.1561137
86980,-1.1835145
86981,-1.1698141
86982,-1.2154822
86983,-1.2702839
86984,-1.3296525
86985,-1.3844542
86986,-1.4164219
86987,-1.46209
86988,-1.5397258
86989,-1.6219284
86990,-1.7132646
86991,-1.6401957
86992,-1.7772
86993,-1.681297
86994,-1.7726332
86995,-1.7543659
86996,-1.6493293
86997,-1.5534262
86998,-1.6219284
86999,-1.5945275
87000,-1.4894909
87001,-1.5214586
87002,-1.3981547
87003,-1.4027215
87004,-1.4575232
87005,-1.3935878
87006,-1.4072883
87007,-1.3022516
87008,-1.3524865
87009,-1.3022516
87010,-1.2520167
87011,-1.2109154
87012,-1.2337494
87013,-1.2839844
87014,-1.3753206
87015,-1.4209887
87016,-1.3981547
87017,-1.4209887
87018,-1.4438228
87019,-1.5442926
87020,-1.5716935
87021,-1.5899607
87022,-1.6493293
87023,-1.6721633
87024,-1.6949974
87025,-1.7680664
87026,-1.8594026
87027,-1.8776698
87028,-1.8183013
87029,-1.8913703
87030,-1.8228681
87031,-1.8320017
87032,-1.7909004
87033,-1.800034
87034,-1.6447625
87035,-1.6949974
87036,-1.7452323
87037,-1.6219284
87038,-1.6858638
87039,-1.5853939
87040,-1.5168917
87041,-1.6356288
87042,-1.608228
87043,-1.6219284
87044,-1.535159
87045,-1.5945275
87046,-1.6401957
87047,-1.7954672
87048,-1.8183013
87049,-1.7132646
87050,-1.7680664
87051,-1.9050707
87052,-1.9324716
87053,-1.9690061
87054,-2.0101074
87055,-2.019241
87056,-2.0877432
87057,-2.115144
87058,-2.1471117
87059,-2.0649091
87060,-2.0055406
87061,-1.9416052
87062,-1.8137345
87063,-1.9050707
87064,-1.7086978
87065,-1.7315319
87066,-1.7315319
87067,-1.7269651
87068,-1.6127948
87069,-1.6356288
87070,-1.5899607
87071,-1.5716935
87072,-1.5671267
87073,-1.4849241
87074,-1.5442926
87075,-1.5625599
87076,-1.5442926
87077,-1.4712236
87078,-1.4894909
87079,-1.608228
87080,-1.5534262
87081,-1.6584629
87082,-1.7086978
87083,-1.6219284
87084,-1.6538961
87085,-1.6904306
87086,-1.7817668
87087,-1.8868035
87088,-1.8137345
87089,-1.9005039
87090,-1.9005039
87091,-1.9187711
87092,-2.0238078
87093,-2.0557755
87094,-2.1288445
87095,-2.042075
87096,-2.0786095
87097,-2.0968768
87098,-2.0557755
87099,-2.0466419
87100,-2.0512087
87101,-1.8411354
87102,-1.8548358
87103,-1.8913703
87104,-1.608228
87105,-1.6904306
87106,-1.6127948
87107,-1.4164219
87108,-1.4346891
87109,-1.2702839
87110,-1.0602106
87111,-1.1150124
87112,-1.0328097
87113,-0.91407265
87114,-0.84100367
87115,-0.69486571
87116,-0.64463079
87117,-0.52589369
87118,-0.51676007
87119,-0.46652515
87120,-0.47565877
87121,-0.49392601
87122,-0.48022558
87123,-0.55329456
87124,-0.69943252
87125,-0.6902989
87126,-0.83643686
87127,-0.84100367
87128,-0.95974077
87129,-0.92777309
87130,-1.0373766
87131,-1.0373766
87132,-1.0236761
87133,-1.0191093
87134,-0.99627526
87135,-0.8501373
87136,-0.7314002
87137,-0.60352949
87138,-0.47565877
87139,-0.37062211
87140,-0.29298632
87141,-0.14228154
87142,0.081492211
87143,0.27329829
87144,0.33723364
87145,0.5610074
87146,0.71627898
87147,0.83044927
87148,0.90351825
87149,0.99942128
87150,1.0496562
87151,1.0359558
87152,1.0359558
87153,1.0176885
87154,1.0359558
87155,1.0496562
87156,1.0359558
87157,1.0679235
87158,1.0450894
87159,1.031389
87160,0.9674536
87161,0.9263523
87162,0.95375317
87163,0.9263523
87164,0.82588245
87165,0.89895144
87166,0.81218202
87167,0.83958289
87168,0.94005274
87169,0.8030484
87170,0.81218202
87171,0.81218202
87172,0.87155057
87173,0.76651391
87174,0.82131564
87175,0.78478115
87176,0.96288679
87177,0.885251
87178,0.93548593
87179,0.94461955
87180,0.96288679
87181,0.9263523
87182,1.031389
87183,0.97202042
87184,0.9674536
87185,1.1409924
87186,1.0953243
87187,1.2094946
87188,1.2551627
87189,1.3282317
87190,1.3784666
87191,1.4880701
87192,1.5063373
87193,1.4698028
87194,1.5291714
87195,1.6022404
87196,1.6798762
87197,1.9173504
87198,2.0360875
87199,2.0497879
87200,2.095456
87201,2.2050595
87202,2.2050595
87203,2.2598612
87204,2.3511974
87205,2.4425337
87206,2.4516673
87207,2.6297729
87208,2.5841048
87209,2.5612708
87210,2.5338699
87211,2.5521371
87212,2.5019022
87213,2.4790681
87214,2.4334
87215,2.4151328
87216,2.3648979
87217,2.3192298
87218,2.2598612
87219,2.2096263
87220,2.1456909
87221,2.0452211
87222,2.0360875
87223,1.9584517
87224,1.926484
87225,1.8899495
87226,1.757512
87227,1.7164107
87228,1.7164107
87229,1.6205076
87230,1.5794063
87231,1.5291714
87232,1.5246046
87233,1.5565723
87234,1.6068072
87235,1.5885399
87236,1.5794063
87237,1.5611391
87238,1.5931068
87239,1.5474386
87240,1.5109042
87241,1.5885399
87242,1.5428718
87243,1.5474386
87244,1.5291714
87245,1.5657059
87246,1.4469688
87247,1.4926369
87248,1.5063373
87249,1.6250744
87250,1.5748395
87251,1.515471
87252,1.5885399
87253,1.6570421
87254,1.6387749
87255,1.684443
87256,1.8260141
87257,1.7986133
87258,1.780346
87259,1.8671154
87260,1.8442814
87261,1.8716822
87262,1.8990831
87263,1.8442814
87264,1.8305809
87265,1.8625486
87266,1.8351478
87267,1.7209775
87268,1.6022404
87269,1.5474386
87270,1.4926369
87271,1.4378352
87272,1.3921671
87273,1.223195
87274,1.1866605
87275,1.1318588
87276,1.1455592
87277,1.1638265
87278,1.1729601
87279,1.1683933
87280,1.1592597
87281,1.1501261
87282,1.1409924
87283,1.0998911
87284,1.0268222
87285,0.89895144
87286,0.85785013
87287,0.80761521
87288,0.77564753
87289,0.75738028
87290,0.57927464
87291,0.67974449
87292,0.67517768
87293,0.6843113
87294,0.71171217
87295,0.78934796
87296,0.85785013
87297,0.91721868
87298,0.9263523
87299,0.98572085
87300,1.3288218
87301,1.5856928
87302,1.5086315
87303,1.5728492
87304,1.4701008
87305,1.6499105
87306,1.6755976
87307,1.7012847
87308,1.662754
87309,1.8297201
87310,1.9453121
87311,1.778346
87312,1.9966862
87313,1.9067814
87314,1.6499105
87315,1.5728492
87316,1.6499105
87317,1.4829444
87318,1.4058831
87319,1.521475
87320,1.4315702
87321,1.3288218
87322,1.3288218
87323,1.4058831
87324,1.3930396
87325,1.2774476
87326,1.3031347
87327,1.4829444
87328,1.380196
87329,1.3159783
87330,1.3031347
87331,1.3416654
87332,1.3416654
87333,1.2902912
87334,1.5600057
87335,1.4701008
87336,1.4315702
87337,1.3416654
87338,1.4187267
87339,1.3545089
87340,1.521475
87341,1.5086315
87342,1.6755976
87343,1.7655024
87344,1.6755976
87345,1.5600057
87346,1.7012847
87347,1.7012847
87348,1.7526589
87349,1.6884411
87350,1.7141282
87351,1.6755976
87352,1.5728492
87353,1.4444137
87354,1.3031347
87355,1.3159783
87356,1.3031347
87357,1.3416654
87358,0.98204609
87359,1.1746993
87360,0.87929772
87361,0.78939289
87362,0.94351545
87363,0.67380098
87364,0.73801871
87365,0.73801871
87366,0.73801871
87367,0.54536551
87368,0.49399133
87369,0.44261714
87370,0.46830424
87371,0.40408651
87372,0.41693005
87373,0.49399133
87374,0.46830424
87375,0.37839941
87376,0.39124296
87377,0.24996395
87378,0.33986877
87379,0.41693005
87380,0.39124296
87381,0.45546069
87382,0.44261714
87383,0.46830424
87384,0.31418168
87385,0.2628075
87386,0.37839941
87387,0.27565104
87388,0.41693005
87389,0.24996395
87390,0.031623665
87391,-0.01975052
87392,0.08299785
87393,0.10868494
87394,0.17290267
87395,-0.13534244
87396,-0.045437612
87397,-0.032594066
87398,0.08299785
87399,-0.01975052
87400,-0.17387307
87401,-0.21240371
87402,-0.21240371
87403,-0.13534244
87404,-0.058281159
87405,-0.16102953
87406,0.057310757
87407,0.17290267
87408,0.27565104
87409,0.27565104
87410,0.27565104
87411,0.37839941
87412,0.28849459
87413,0.4297736
87414,0.40408651
87415,0.32702523
87416,0.32702523
87417,0.40408651
87418,0.49399133
87419,0.44261714
87420,0.36555587
87421,0.45546069
87422,0.45546069
87423,0.35271232
87424,0.31418168
87425,0.37839941
87426,0.33986877
87427,0.14721558
87428,0.33986877
87429,0.14721558
87430,0.18574622
87431,0.17290267
87432,0.19858977
87433,0.18574622
87434,0.22427686
87435,0.16005913
87436,0.0059365725
87437,0.044467211
87438,0.31418168
87439,0.18574622
87440,0.14721558
87441,0.2371204
87442,0.33986877
87443,0.45546069
87444,0.35271232
87445,0.46830424
87446,0.4297736
87447,0.53252197
87448,0.58389615
87449,0.58389615
87450,0.67380098
87451,0.66095743
87452,0.67380098
87453,0.69948807
87454,0.71233161
87455,0.72517516
87456,0.7637058
87457,0.63527034
87458,0.66095743
87459,0.62242679
87460,0.58389615
87461,0.53252197
87462,0.40408651
87463,0.35271232
87464,0.33986877
87465,0.41693005
87466,0.41693005
87467,0.31418168
87468,0.2628075
87469,0.24996395
87470,0.14721558
87471,0.0059365725
87472,0.21143331
87473,0.22427686
87474,0.17290267
87475,0.31418168
87476,0.16005913
87477,0.18574622
87478,0.12152849
87479,0.19858977
87480,0.27565104
87481,0.30133814
87482,0.30133814
87483,0.17290267
87484,0.35271232
87485,0.27565104
87486,0.28849459
87487,0.44261714
87488,0.44261714
87489,0.39124296
87490,0.36555587
87491,0.51967842
87492,0.41693005
87493,0.35271232
87494,0.49399133
87495,0.67380098
87496,0.75086225
87497,0.71233161
87498,0.73801871
87499,0.68664452
87500,0.72517516
87501,0.81507998
87502,0.78939289
87503,0.73801871
87504,0.69948807
87505,0.66095743
87506,0.57105261
87507,0.53252197
87508,0.50683488
87509,0.49399133
87510,0.53252197
87511,0.50683488
87512,0.36555587
87513,0.2628075
87514,0.21143331
87515,0.31418168
87516,0.2371204
87517,0.18574622
87518,-0.10965534
87519,-0.28946499
87520,-0.19956017
87521,-0.19956017
87522,-0.083968251
87523,-0.19956017
87524,-0.25093435
87525,-0.39221336
87526,-0.14818598
87527,-0.14818598
87528,0.057310757
87529,0.08299785
87530,0.18574622
87531,0.19858977
87532,0.19858977
87533,0.31418168
87534,0.48114778
87535,0.55820906
87536,0.50683488
87537,0.53252197
87538,0.58389615
87539,0.54536551
87540,0.57105261
87541,0.60958324
87542,0.75086225
87543,0.81507998
87544,0.86645417
87545,0.9306719
87546,0.89214126
87547,0.91782835
87548,1.1746993
87549,1.1875428
87550,1.2774476
87551,1.3545089
87552,1.3159783
87553,1.2646041
87554,1.3416654
87555,1.1361686
87556,1.1746993
87557,1.097638
87558,0.99488963
87559,1.0462638
87560,0.91782835
87561,0.87929772
87562,0.64811388
87563,0.71233161
87564,0.7637058
87565,0.63527034
87566,0.62242679
87567,0.45546069
87568,0.44261714
87569,0.33986877
87570,0.37839941
87571,0.32702523
87572,0.12152849
87573,0.14721558
87574,-0.083968251
87575,-0.22524726
87576,-0.28946499
87577,-0.25093435
87578,-0.40505691
87579,-0.57202301
87580,-0.37936981
87581,-0.28946499
87582,-0.22524726
87583,-0.21240371
87584,-0.045437612
87585,-0.13534244
87586,0.057310757
87587,0.018780119
87588,0.13437203
87589,0.13437203
87590,0.19858977
87591,0.32702523
87592,0.44261714
87593,0.51967842
87594,0.64811388
87595,0.66095743
87596,0.7637058
87597,0.81507998
87598,0.84076708
87599,0.87929772
87600,0.9306719
87601,0.9306719
87602,0.84076708
87603,1.0205767
87604,0.89214126
87605,0.98204609
87606,0.94351545
87607,0.96920254
87608,0.77654935
87609,0.7637058
87610,0.78939289
87611,0.7637058
87612,0.58389615
87613,0.48114778
87614,0.41693005
87615,0.30133814
87616,0.27565104
87617,0.16005913
87618,0.018780119
87619,-0.045437612
87620,0.070154304
87621,-0.01975052
87622,0.21143331
87623,0.19858977
87624,0.24996395
87625,0.2371204
87626,0.24996395
87627,0.37839941
87628,0.41693005
87629,0.4297736
87630,0.44261714
87631,0.53252197
87632,0.62242679
87633,0.58389615
87634,0.69948807
87635,0.67380098
87636,0.77654935
87637,0.91782835
87638,0.94351545
87639,0.9306719
87640,0.95635899
87641,0.94351545
87642,1.0719509
87643,1.0719509
87644,1.0719509
87645,1.1875428
87646,1.2517606
87647,1.238917
87648,1.2902912
87649,1.097638
87650,1.2260735
87651,1.0719509
87652,0.9306719
87653,0.84076708
87654,0.64811388
87655,0.44261714
87656,0.18574622
87657,0.0059365725
87658,-0.18671662
87659,-0.22524726
87660,-0.17387307
87661,-0.2637779
87662,-0.2637779
87663,-0.39221336
87664,-0.36652627
87665,-0.44358755
87666,-0.34083918
87667,-0.54633591
87668,-0.53349237
87669,-0.61055365
87670,-0.62339719
87671,-0.72614556
87672,-0.88026812
87673,-0.99586003
87674,-1.2013568
87675,-1.2270439
87676,-1.3426358
87677,-1.5995067
87678,-1.6637244
87679,-1.6251938
87680,-1.9462825
87681,-1.8949083
87682,-2.0361873
87683,-2.0875615
87684,-2.1260921
87685,-2.1903098
87686,-2.1646227
87687,-2.1646227
87688,-2.2159969
87689,-2.3444324
87690,-2.3187453
87691,-2.241684
87692,-2.2545276
87693,-2.2288405
87694,-2.1517792
87695,-2.1389356
87696,-1.9719695
87697,-1.9077518
87698,-1.8692212
87699,-1.7407857
87700,-1.676568
87701,-1.5609761
87702,-1.5096019
87703,-1.4325406
87704,-1.3811664
87705,-1.2270439
87706,-1.0343907
87707,-0.90595521
87708,-0.91879876
87709,-0.72614556
87710,-0.81605039
87711,-0.73898911
87712,-0.72614556
87713,-0.71330202
87714,-0.63624074
87715,-0.68761492
87716,-0.5977101
87717,-0.68761492
87718,-0.75183265
87719,-0.72614556
87720,-0.88026812
87721,-0.72614556
87722,-0.85458102
87723,-0.85458102
87724,-0.86742457
87725,-0.9316423
87726,-1.1114519
87727,-1.0729213
87728,-1.1628261
87729,-1.1242955
87730,-1.1885132
87731,-1.1242955
87732,-0.99586003
87733,-0.89311166
87734,-0.82889393
87735,-0.68761492
87736,-0.55917946
87737,-0.48211818
87738,-0.49496173
87739,-0.55917946
87740,-0.34083918
87741,-0.41790045
87742,-0.2637779
87743,-0.36652627
87744,-0.32799563
87745,-0.16102953
87746,-0.27662144
87747,-0.21240371
87748,-0.19956017
87749,-0.17387307
87750,-0.2637779
87751,-0.19956017
